"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Lester",12,0,9,36351,15,3,1,0,0
"Jordan",12,0,9,35948,15,4,1,1,1
"James",11,0,10,36684,15,5,0,0,0
"Anthony",8,0,13,34587,15,6,0,0,0
"Mark",6,0,15,35414,15,7,0,0,0
"Simon",6,0,15,34451,15,8,0,0,0
"Paul",16,0,5,37599,16,1,1,1,1
"Luke",14,0,7,37545,16,2,1,1,0
"James",11,0,10,36358,16,3,1,0,0
"Lester",10,0,11,36659,16,4,1,0,0
"Mark",10,0,11,36465,16,5,0,0,0
"Anthony",9,0,12,35638,16,6,0,0,0
"Jordan",8,0,13,35735,16,7,0,0,0
"Simon",6,0,15,34398,16,8,0,0,0
"Paul",15,0,6,36521,17,1,1,1,0
"Luke",12,0,9,36698,17,2,1,0,0
"Lester",11,0,10,36113,17,3,1,1,1
"Mark",10,0,11,36167,17,4,1,0,0
"James",10,0,11,36136,17,5,0,0,0
"Anthony",9,0,12,34991,17,6,0,0,0
"Simon",9,0,12,34726,17,7,0,0,0
"Jordan",8,0,13,35246,17,8,0,0,0
"Luke",16,0,5,36738,18,1,1,0,0
"Paul",13,0,8,37086,18,2,1,0,0
"Mark",11,0,10,36652,18,3,1,1,1
"Lester",11,0,10,36267,18,4,1,1,0
"Anthony",11,0,10,35629,18,5,0,0,0
"James",9,0,12,35713,18,6,0,0,0
"Jordan",7,0,14,34921,18,7,0,0,0
"Simon",6,0,15,34207,18,8,0,0,0
"Luke",16,0,5,37744,19,1,1,1,0
"Paul",15,0,6,36706,19,2,1,1,1
"Lester",12,0,9,36261,19,3,1,0,0
"Jordan",10,0,11,35564,19,4,1,0,0
"James",9,0,12,35518,19,5,0,0,0
"Anthony",8,0,13,34176,19,6,0,0,0
"Mark",7,0,14,35813,19,7,0,0,0
"Simon",7,0,14,34217,19,8,0,0,0
"Luke",16,0,5,37264,20,1,1,1,0
"Paul",14,0,7,35882,20,2,1,1,1
"Anthony",11,0,10,35127,20,3,1,0,0
"Simon",11,0,10,34938,20,4,1,0,0
"Lester",10,0,11,36339,20,5,0,0,0
"James",10,0,11,36132,20,6,0,0,0
"Jordan",7,0,14,34985,20,7,0,0,0
"Mark",5,0,16,35532,20,8,0,0,0
"Paul",18,0,3,37467,21,1,1,1,0
"Luke",14,0,7,37574,21,2,1,1,1
"Lester",11,0,10,36180,21,3,1,0,0
"Mark",10,0,11,36543,21,4,1,0,0
"James",9,0,12,35596,21,5,0,0,0
"Anthony",9,0,12,35277,21,6,0,0,0
"Jordan",7,0,14,34867,21,7,0,0,0
"Simon",6,0,15,34662,21,8,0,0,0
"Luke",17,1,3,37491,22,1,1,0,0
"Paul",15,0,6,36473,22,2,1,1,0
"Lester",10,0,11,36300,22,3,1,0,0
"Mark",9,1,11,35895,22,4,1,1,1
"Jordan",9,0,12,35583,22,5,0,0,0
"Simon",9,0,12,34652,22,6,0,0,0
"James",8,0,13,36155,22,7,0,0,0
"Anthony",6,0,15,34709,22,8,0,0,0
"Paul",17,0,4,37457,23,1,1,1,0
"Lester",13,0,8,36286,23,2,1,0,0
"Luke",12,0,9,36903,23,3,1,1,1
"Anthony",10,0,11,35150,23,4,1,0,0
"Jordan",9,0,12,34845,23,5,0,0,0
"Mark",8,0,13,35488,23,6,0,0,0
"James",8,0,13,35425,23,7,0,0,0
"Simon",7,0,14,34462,23,8,0,0,0
"Luke",15,0,6,36524,24,1,1,1,1
"Paul",15,0,6,35921,24,2,1,0,0
"James",11,0,10,37303,24,3,1,1,0
"Anthony",11,0,10,35535,24,4,1,0,0
"Simon",9,0,12,34991,24,5,0,0,0
"Mark",8,0,13,35262,24,6,0,0,0
"Jordan",8,0,13,34542,24,7,0,0,0
"Lester",7,0,14,35182,24,8,0,0,0
"Paul",16,0,5,36634,25,1,1,0,0
"Luke",15,0,6,37004,25,2,1,0,0
"Jordan",10,0,11,35386,25,3,1,1,1
"Lester",9,0,12,36299,25,4,1,1,0
"James",9,0,12,35679,25,5,0,0,0
"Anthony",9,0,12,35088,25,6,0,0,0
"Simon",9,0,12,34363,25,7,0,0,0
"Mark",7,0,14,35586,25,8,0,0,0
"Paul",16,1,4,36812,26,1,1,1,1
"Luke",14,1,6,37343,26,2,1,0,0
"Lester",11,0,10,36147,26,3,1,1,0
"Simon",10,0,11,34573,26,4,1,0,0
"Mark",9,0,12,35526,26,5,0,0,0
"James",8,0,13,35708,26,6,0,0,0
"Jordan",8,0,13,34498,26,7,0,0,0
"Anthony",7,0,14,34853,26,8,0,0,0
"Paul",18,0,3,37306,27,1,1,1,1
"Luke",14,0,7,36602,27,2,1,1,0
"Lester",10,0,11,36674,27,3,1,0,0
"James",9,0,12,36208,27,4,1,0,0
"Jordan",9,0,12,35696,27,5,0,0,0
"Simon",9,0,12,34827,27,6,0,0,0
"Mark",8,0,13,35941,27,7,0,0,0
"Anthony",7,0,14,35545,27,8,0,0,0
"Paul",16,0,5,37357,28,1,1,1,0
"Luke",13,0,8,36616,28,2,1,0,0
"Lester",11,0,10,36428,28,3,1,1,1
"Jordan",11,0,10,35901,28,4,1,0,0
"James",9,0,12,35699,28,5,0,0,0
"Mark",9,0,12,35631,28,6,0,0,0
"Simon",8,0,13,35065,28,7,0,0,0
"Anthony",7,0,14,34384,28,8,0,0,0
"Paul",16,0,5,36654,29,1,1,1,0
"Luke",15,0,6,37251,29,2,1,0,0
"Mark",12,0,9,36481,29,3,1,1,1
"Lester",10,0,11,36216,29,4,1,0,0
"Anthony",9,0,12,35070,29,5,0,0,0
"Jordan",9,0,12,34553,29,6,0,0,0
"Simon",7,0,14,33999,29,7,0,0,0
"James",6,0,15,35810,29,8,0,0,0
"Paul",17,0,4,36797,30,1,1,0,0
"Luke",13,0,8,36778,30,2,1,0,0
"Lester",10,0,11,36215,30,3,1,1,1
"Jordan",10,0,11,35552,30,4,1,1,0
"Mark",9,0,12,35938,30,5,0,0,0
"Simon",9,0,12,34592,30,6,0,0,0
"James",8,0,13,35992,30,7,0,0,0
"Anthony",8,0,13,35015,30,8,0,0,0
"Luke",15,0,6,37797,31,1,1,1,1
"Paul",15,0,6,36120,31,2,1,0,0
"James",11,0,10,36675,31,3,1,1,0
"Lester",10,0,11,36136,31,4,1,0,0
"Mark",10,0,11,35548,31,5,0,0,0
"Anthony",9,0,12,35293,31,6,0,0,0
"Simon",8,0,13,34030,31,7,0,0,0
"Jordan",6,0,15,34698,31,8,0,0,0
"Paul",17,0,4,36303,32,1,1,0,0
"Luke",15,0,6,36883,32,2,1,1,1
"Lester",10,0,11,36531,32,3,1,0,0
"James",9,0,12,35593,32,4,1,1,0
"Anthony",9,0,12,35133,32,5,0,0,0
"Mark",8,0,13,36293,32,6,0,0,0
"Jordan",8,0,13,34798,32,7,0,0,0
"Simon",8,0,13,34117,32,8,0,0,0
"Luke",14,0,7,37099,33,1,1,1,1
"Paul",13,0,8,36840,33,2,1,1,0
"Lester",12,0,9,36250,33,3,1,0,0
"Mark",9,0,12,36048,33,4,1,0,0
"James",9,0,12,35551,33,5,0,0,0
"Anthony",9,0,12,34861,33,6,0,0,0
"Jordan",9,0,12,34818,33,7,0,0,0
"Simon",9,0,12,34428,33,8,0,0,0
"Paul",16,0,5,36991,34,1,1,1,1
"Luke",15,0,6,37431,34,2,1,0,0
"Mark",10,0,11,36147,34,3,1,1,0
"James",10,0,11,35972,34,4,1,0,0
"Lester",9,0,12,36149,34,5,0,0,0
"Simon",9,0,12,34534,34,6,0,0,0
"Anthony",8,0,13,34702,34,7,0,0,0
"Jordan",7,0,14,34595,34,8,0,0,0
"Paul",18,0,3,36727,35,1,1,1,1
"James",12,0,9,36862,35,2,1,1,0
"Luke",12,0,9,36483,35,3,1,0,0
"Lester",11,0,10,36300,35,4,1,0,0
"Simon",10,0,11,34676,35,5,0,0,0
"Mark",8,0,13,35989,35,6,0,0,0
"Jordan",7,0,14,34540,35,7,0,0,0
"Anthony",6,0,15,34662,35,8,0,0,0
"Paul",18,0,3,36674,36,1,1,1,1
"Luke",14,0,7,36738,36,2,1,0,0
"James",10,0,11,36189,36,3,1,1,0
"Lester",10,0,11,35734,36,4,1,0,0
"Anthony",9,0,12,35030,36,5,0,0,0
"Jordan",9,0,12,34931,36,6,0,0,0
"Simon",9,0,12,34657,36,7,0,0,0
"Mark",5,0,16,35314,36,8,0,0,0
"Paul",17,0,4,37696,37,1,1,1,1
"Luke",13,1,7,37192,37,2,1,0,0
"Lester",11,0,10,36029,37,3,1,1,0
"James",10,1,10,35911,37,4,1,0,0
"Anthony",9,0,12,35170,37,5,0,0,0
"Jordan",9,0,12,35049,37,6,0,0,0
"Mark",7,0,14,35751,37,7,0,0,0
"Simon",7,0,14,34407,37,8,0,0,0
"Paul",18,0,3,37245,38,1,1,1,0
"Luke",11,0,10,36882,38,2,1,0,0
"Lester",11,0,10,36666,38,3,1,1,1
"James",10,0,11,36347,38,4,1,0,0
"Anthony",9,0,12,35121,38,5,0,0,0
"Jordan",9,0,12,34974,38,6,0,0,0
"Mark",8,0,13,35956,38,7,0,0,0
"Simon",8,0,13,34472,38,8,0,0,0
"Luke",17,0,4,37389,39,1,1,1,1
"Paul",14,0,7,36967,39,2,1,1,0
"James",11,0,10,36219,39,3,1,0,0
"Anthony",11,0,10,35215,39,4,1,0,0
"Lester",9,0,12,35641,39,5,0,0,0
"Jordan",8,0,13,35029,39,6,0,0,0
"Mark",7,0,14,34774,39,7,0,0,0
"Simon",7,0,14,34023,39,8,0,0,0
"Paul",15,0,6,36137,40,1,1,1,0
"Luke",12,0,9,36945,40,2,1,1,1
"Mark",12,0,9,36683,40,3,1,0,0
"James",10,0,11,35241,40,4,1,0,0
"Jordan",9,0,12,34998,40,5,0,0,0
"Anthony",9,0,12,34914,40,6,0,0,0
"Simon",9,0,12,34599,40,7,0,0,0
"Lester",8,0,13,36024,40,8,0,0,0
"Paul",18,0,3,36955,41,1,1,1,1
"Luke",17,0,4,37810,41,2,1,0,0
"James",10,0,11,35220,41,3,1,1,0
"Jordan",9,0,12,35233,41,4,1,0,0
"Mark",8,0,13,36147,41,5,0,0,0
"Lester",8,0,13,35237,41,6,0,0,0
"Anthony",7,0,14,34240,41,7,0,0,0
"Simon",7,0,14,34053,41,8,0,0,0
"Luke",16,0,5,37683,42,1,1,1,0
"Paul",15,0,6,37044,42,2,1,0,0
"Mark",10,0,11,36393,42,3,1,1,1
"James",10,0,11,36183,42,4,1,0,0
"Lester",10,0,11,36181,42,5,0,0,0
"Jordan",8,0,13,34423,42,6,0,0,0
"Simon",8,0,13,33979,42,7,0,0,0
"Anthony",7,0,14,35200,42,8,0,0,0
"Luke",17,0,4,37315,43,1,1,1,1
"Paul",16,0,5,37371,43,2,1,1,0
"Anthony",10,0,11,35901,43,3,1,0,0
"Lester",9,0,12,36454,43,4,1,0,0
"James",9,0,12,35943,43,5,0,0,0
"Mark",8,0,13,36228,43,6,0,0,0
"Jordan",8,0,13,35135,43,7,0,0,0
"Simon",7,0,14,34289,43,8,0,0,0
"Paul",15,1,5,37150,44,1,1,0,0
"Luke",13,0,8,36412,44,2,1,0,0
"Jordan",11,0,10,35562,44,3,1,1,1
"Anthony",11,0,10,35475,44,4,1,1,0
"James",9,1,11,36193,44,5,0,0,0
"Lester",9,0,12,36071,44,6,0,0,0
"Mark",8,0,13,35365,44,7,0,0,0
"Simon",7,0,14,34325,44,8,0,0,0
"Luke",17,0,4,37389,45,1,1,1,0
"Paul",14,0,7,36448,45,2,1,0,0
"Mark",11,0,10,36124,45,3,1,1,1
"James",11,0,10,35939,45,4,1,0,0
"Lester",9,0,12,36024,45,5,0,0,0
"Anthony",8,0,13,35309,45,6,0,0,0
"Simon",7,0,14,34622,45,7,0,0,0
"Jordan",7,0,14,34192,45,8,0,0,0
"Paul",16,0,5,37017,46,1,1,1,0
"Luke",15,0,6,36910,46,2,1,1,1
"Lester",11,0,10,36036,46,3,1,0,0
"James",9,0,12,36513,46,4,1,0,0
"Anthony",9,0,12,35464,46,5,0,0,0
"Jordan",9,0,12,35303,46,6,0,0,0
"Mark",8,0,13,36852,46,7,0,0,0
"Simon",7,0,14,34867,46,8,0,0,0
"Luke",15,0,6,37652,47,1,1,1,0
"Paul",14,0,7,37107,47,2,1,1,1
"Mark",10,0,11,36853,47,3,1,0,0
"Lester",10,0,11,36331,47,4,1,0,0
"James",10,0,11,35989,47,5,0,0,0
"Simon",9,0,12,34705,47,6,0,0,0
"Jordan",8,0,13,34652,47,7,0,0,0
"Anthony",8,0,13,34630,47,8,0,0,0
"Luke",17,0,4,37200,48,1,1,1,1
"Paul",14,0,7,37120,48,2,1,0,0
"James",11,0,10,36482,48,3,1,1,0
"Mark",11,0,10,36205,48,4,1,0,0
"Lester",9,0,12,36674,48,5,0,0,0
"Anthony",9,0,12,35094,48,6,0,0,0
"Simon",7,0,14,34449,48,7,0,0,0
"Jordan",6,0,15,34947,48,8,0,0,0
"Paul",18,0,3,37209,49,1,1,1,1
"Luke",13,0,8,37120,49,2,1,1,0
"Lester",11,0,10,36068,49,3,1,0,0
"Simon",10,0,11,34657,49,4,1,0,0
"James",9,0,12,35758,49,5,0,0,0
"Mark",8,0,13,35503,49,6,0,0,0
"Jordan",8,0,13,35229,49,7,0,0,0
"Anthony",7,0,14,34882,49,8,0,0,0
"Paul",17,0,4,36730,50,1,1,0,0
"Luke",14,0,7,37769,50,2,1,1,1
"Lester",12,0,9,36903,50,3,1,0,0
"Anthony",10,0,11,35952,50,4,1,1,0
"Mark",9,0,12,36697,50,5,0,0,0
"Jordan",8,0,13,35146,50,6,0,0,0
"James",7,0,14,35323,50,7,0,0,0
"Simon",7,0,14,35151,50,8,0,0,0
"Paul",17,0,4,36487,51,1,1,1,0
"Luke",14,0,7,37239,51,2,1,0,0
"Mark",11,0,10,36229,51,3,1,1,1
"James",10,0,11,35990,51,4,1,0,0
"Lester",9,0,12,36576,51,5,0,0,0
"Anthony",8,0,13,35282,51,6,0,0,0
"Jordan",8,0,13,34726,51,7,0,0,0
"Simon",7,0,14,34159,51,8,0,0,0
"Paul",16,0,5,36929,52,1,1,0,0
"Luke",13,0,8,37120,52,2,1,1,1
"James",13,0,8,35864,52,3,1,0,0
"Jordan",11,0,10,35587,52,4,1,1,0
"Lester",9,0,12,35872,52,5,0,0,0
"Simon",9,0,12,34369,52,6,0,0,0
"Mark",8,0,13,35767,52,7,0,0,0
"Anthony",5,0,16,34603,52,8,0,0,0
"Luke",16,0,5,37157,53,1,1,1,0
"Paul",15,0,6,36612,53,2,1,1,1
"Lester",11,0,10,36350,53,3,1,0,0
"Mark",11,0,10,36221,53,4,1,0,0
"Simon",9,0,12,34393,53,5,0,0,0
"Anthony",8,0,13,35769,53,6,0,0,0
"James",8,0,13,35278,53,7,0,0,0
"Jordan",6,0,15,34832,53,8,0,0,0
"Paul",17,0,4,36693,54,1,1,1,0
"Luke",15,0,6,36563,54,2,1,0,0
"Lester",10,0,11,36131,54,3,1,1,1
"Mark",10,0,11,36101,54,4,1,0,0
"Anthony",9,0,12,34846,54,5,0,0,0
"Simon",9,0,12,34102,54,6,0,0,0
"Jordan",7,0,14,35304,54,7,0,0,0
"James",7,0,14,34901,54,8,0,0,0
"Luke",16,0,5,36910,55,1,1,1,1
"Paul",14,0,7,36128,55,2,1,0,0
"Lester",11,0,10,36515,55,3,1,1,0
"James",10,0,11,36032,55,4,1,0,0
"Mark",9,0,12,36440,55,5,0,0,0
"Anthony",9,0,12,34943,55,6,0,0,0
"Simon",8,0,13,34247,55,7,0,0,0
"Jordan",7,0,14,34748,55,8,0,0,0
"Paul",16,0,5,36593,56,1,1,0,0
"Luke",11,0,10,36563,56,2,1,1,1
"Lester",11,0,10,35990,56,3,1,0,0
"James",10,0,11,35875,56,4,1,1,0
"Simon",10,0,11,34486,56,5,0,0,0
"Mark",9,0,12,36851,56,6,0,0,0
"Anthony",9,0,12,34884,56,7,0,0,0
"Jordan",8,0,13,35848,56,8,0,0,0
"Luke",15,0,6,37446,57,1,1,1,1
"Paul",15,0,6,36368,57,2,1,1,0
"Lester",10,0,11,36115,57,3,1,0,0
"James",10,0,11,35943,57,4,1,0,0
"Jordan",10,0,11,35249,57,5,0,0,0
"Simon",9,0,12,34398,57,6,0,0,0
"Anthony",8,0,13,35005,57,7,0,0,0
"Mark",7,0,14,35467,57,8,0,0,0
"Paul",18,0,3,36790,58,1,1,1,1
"Luke",14,0,7,36777,58,2,1,1,0
"James",11,0,10,36101,58,3,1,0,0
"Mark",9,0,12,36281,58,4,1,0,0
"Lester",9,0,12,35408,58,5,0,0,0
"Jordan",9,0,12,34472,58,6,0,0,0
"Anthony",8,0,13,34662,58,7,0,0,0
"Simon",6,0,15,33745,58,8,0,0,0
"Paul",16,0,5,37016,59,1,1,1,0
"Luke",13,0,8,37342,59,2,1,0,0
"Lester",11,0,10,36474,59,3,1,1,1
"James",11,0,10,36170,59,4,1,0,0
"Mark",10,0,11,36606,59,5,0,0,0
"Anthony",9,0,12,35046,59,6,0,0,0
"Jordan",7,0,14,35113,59,7,0,0,0
"Simon",7,0,14,34850,59,8,0,0,0
"Paul",16,0,5,36794,60,1,1,1,1
"Luke",14,0,7,37454,60,2,1,1,0
"Jordan",12,0,9,35484,60,3,1,0,0
"James",10,0,11,36963,60,4,1,0,0
"Simon",9,0,12,34862,60,5,0,0,0
"Lester",8,0,13,35552,60,6,0,0,0
"Anthony",8,0,13,34295,60,7,0,0,0
"Mark",7,0,14,35723,60,8,0,0,0
"Luke",15,0,6,37201,61,1,1,1,0
"Paul",13,0,8,35931,61,2,1,0,0
"Mark",11,0,10,36205,61,3,1,1,1
"James",11,0,10,35346,61,4,1,0,0
"Lester",9,0,12,36113,61,5,0,0,0
"Simon",9,0,12,34906,61,6,0,0,0
"Jordan",9,0,12,34672,61,7,0,0,0
"Anthony",7,0,14,34607,61,8,0,0,0
"Paul",16,0,5,35967,62,1,1,1,0
"Luke",14,0,7,37106,62,2,1,1,1
"Lester",11,0,10,36686,62,3,1,0,0
"Anthony",11,0,10,35183,62,4,1,0,0
"Mark",9,0,12,35387,62,5,0,0,0
"James",9,0,12,35142,62,6,0,0,0
"Simon",8,0,13,34135,62,7,0,0,0
"Jordan",6,0,15,34524,62,8,0,0,0
"Paul",15,0,6,35469,63,1,1,0,0
"Luke",13,0,8,36813,63,2,1,1,0
"James",13,0,8,36088,63,3,1,0,0
"Lester",11,0,10,36071,63,4,1,1,1
"Jordan",9,0,12,35190,63,5,0,0,0
"Mark",8,0,13,36056,63,6,0,0,0
"Simon",8,0,13,34438,63,7,0,0,0
"Anthony",7,0,14,34368,63,8,0,0,0
"Paul",17,0,4,36875,64,1,1,1,0
"Luke",14,0,7,36778,64,2,1,1,1
"Lester",13,0,8,36607,64,3,1,0,0
"James",9,0,12,35771,64,4,1,0,0
"Anthony",9,0,12,34373,64,5,0,0,0
"Simon",8,0,13,34256,64,6,0,0,0
"Mark",7,0,14,35626,64,7,0,0,0
"Jordan",7,0,14,34763,64,8,0,0,0
"Paul",15,0,6,36957,65,1,1,0,0
"Luke",14,0,7,37304,65,2,1,0,0
"Lester",11,0,10,36147,65,3,1,1,0
"Simon",11,0,10,34774,65,4,1,1,1
"James",10,0,11,36124,65,5,0,0,0
"Jordan",10,0,11,35794,65,6,0,0,0
"Mark",8,0,13,35358,65,7,0,0,0
"Anthony",5,0,16,34312,65,8,0,0,0
"Paul",17,0,4,36888,66,1,1,1,0
"Luke",15,0,6,36453,66,2,1,1,1
"James",11,0,10,36108,66,3,1,0,0
"Lester",10,0,11,35986,66,4,1,0,0
"Mark",8,0,13,36254,66,5,0,0,0
"Jordan",8,0,13,35213,66,6,0,0,0
"Anthony",8,0,13,34981,66,7,0,0,0
"Simon",7,0,14,34829,66,8,0,0,0
"Paul",15,0,6,37169,67,1,1,0,0
"Lester",13,0,8,36992,67,2,1,0,0
"Luke",12,0,9,36989,67,3,1,1,0
"Mark",12,0,9,36620,67,4,1,1,1
"James",11,0,10,36653,67,5,0,0,0
"Jordan",8,0,13,34968,67,6,0,0,0
"Anthony",7,0,14,34710,67,7,0,0,0
"Simon",6,0,15,34590,67,8,0,0,0
"Paul",15,0,6,37117,68,1,1,1,0
"Lester",13,0,8,37175,68,2,1,0,0
"Luke",13,0,8,37042,68,3,1,1,1
"Simon",10,0,11,34516,68,4,1,0,0
"Anthony",9,0,12,35506,68,5,0,0,0
"James",9,0,12,35279,68,6,0,0,0
"Mark",8,0,13,35678,68,7,0,0,0
"Jordan",7,0,14,34155,68,8,0,0,0
"Luke",18,0,3,37941,69,1,1,1,1
"Paul",15,0,6,36918,69,2,1,0,0
"Jordan",12,0,9,34991,69,3,1,1,0
"Lester",11,0,10,35970,69,4,1,0,0
"James",8,0,13,36038,69,5,0,0,0
"Mark",8,0,13,35583,69,6,0,0,0
"Simon",7,0,14,34668,69,7,0,0,0
"Anthony",5,0,16,34347,69,8,0,0,0
"Luke",17,0,4,37720,70,1,1,1,1
"Paul",13,0,8,36502,70,2,1,0,0
"Lester",11,0,10,36449,70,3,1,1,0
"Jordan",10,0,11,35183,70,4,1,0,0
"Anthony",10,0,11,34960,70,5,0,0,0
"James",8,0,13,35969,70,6,0,0,0
"Simon",8,0,13,33980,70,7,0,0,0
"Mark",7,0,14,35525,70,8,0,0,0
"Paul",17,0,4,37220,71,1,1,0,0
"Luke",15,0,6,36606,71,2,1,0,0
"Lester",12,0,9,35529,71,3,1,1,0
"James",11,0,10,35584,71,4,1,1,1
"Jordan",8,0,13,34990,71,5,0,0,0
"Simon",8,0,13,34150,71,6,0,0,0
"Mark",7,0,14,35566,71,7,0,0,0
"Anthony",6,0,15,34942,71,8,0,0,0
"Paul",15,0,6,37160,72,1,1,1,0
"Luke",14,0,7,36567,72,2,1,0,0
"James",11,0,10,36499,72,3,1,1,1
"Lester",11,0,10,36229,72,4,1,0,0
"Jordan",11,0,10,35346,72,5,0,0,0
"Anthony",8,0,13,34948,72,6,0,0,0
"Simon",8,0,13,34284,72,7,0,0,0
"Mark",6,0,15,36130,72,8,0,0,0
"Luke",16,0,5,36612,73,1,1,1,1
"Paul",15,0,6,36719,73,2,1,1,0
"James",11,0,10,36227,73,3,1,0,0
"Anthony",10,0,11,35014,73,4,1,0,0
