"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Mark",9,0,12,34993,17,4,1,0,0
"James",9,0,12,34872,17,5,0,0,0
"Lester",9,0,12,34706,17,6,0,0,0
"Simon",8,0,13,33335,17,7,0,0,0
"Jordan",7,0,14,33948,17,8,0,0,0
"Luke",17,0,4,36856,18,1,1,1,1
"Paul",15,0,6,35569,18,2,1,1,0
"Lester",11,0,10,34970,18,3,1,0,0
"Anthony",9,0,12,34576,18,4,1,0,0
"James",9,0,12,34340,18,5,0,0,0
"Jordan",8,0,13,33830,18,6,0,0,0
"Simon",8,0,13,33477,18,7,0,0,0
"Mark",7,0,14,35094,18,8,0,0,0
"Paul",17,0,4,36052,19,1,1,1,0
"Luke",16,0,5,36269,19,2,1,1,1
"Lester",11,0,10,35481,19,3,1,0,0
"Anthony",10,0,11,35314,19,4,1,0,0
"James",8,0,13,34030,19,5,0,0,0
"Simon",8,0,13,33091,19,6,0,0,0
"Mark",7,0,14,35411,19,7,0,0,0
"Jordan",7,0,14,33359,19,8,0,0,0
"Luke",18,0,3,36976,20,1,1,1,1
"Paul",15,0,6,35613,20,2,1,1,0
"James",11,0,10,34837,20,3,1,0,0
"Simon",10,0,11,33696,20,4,1,0,0
"Lester",8,0,13,34795,20,5,0,0,0
"Anthony",8,0,13,33801,20,6,0,0,0
"Mark",7,0,14,34537,20,7,0,0,0
"Jordan",7,0,14,33125,20,8,0,0,0
"Paul",15,0,6,35914,21,1,1,0,0
"Luke",14,0,7,35822,21,2,1,0,0
"James",11,1,9,34283,21,3,1,1,0
"Lester",11,0,10,35361,21,4,1,1,1
"Anthony",10,0,11,34390,21,5,0,0,0
"Simon",9,0,12,33428,21,6,0,0,0
"Mark",8,0,13,34980,21,7,0,0,0
"Jordan",5,1,15,33327,21,8,0,0,0
"Luke",17,0,4,36550,22,1,1,1,1
"Paul",14,0,7,34592,22,2,1,0,0
"Lester",11,0,10,34946,22,3,1,1,0
"Anthony",10,0,11,34616,22,4,1,0,0
"James",10,0,11,34486,22,5,0,0,0
"Simon",10,0,11,33725,22,6,0,0,0
"Mark",7,0,14,34750,22,7,0,0,0
"Jordan",5,0,16,33454,22,8,0,0,0
"Luke",15,0,6,35887,23,1,1,1,0
"Paul",13,0,8,35796,23,2,1,0,0
"Anthony",11,0,10,35217,23,3,1,1,1
"James",11,0,10,34803,23,4,1,0,0
"Lester",9,0,12,35235,23,5,0,0,0
"Jordan",9,0,12,33873,23,6,0,0,0
"Simon",9,0,12,33279,23,7,0,0,0
"Mark",7,0,14,34895,23,8,0,0,0
"Paul",15,0,6,35095,24,1,1,1,1
"Luke",13,0,8,35880,24,2,1,0,0
"Lester",12,0,9,35529,24,3,1,1,0
"James",11,0,10,34811,24,4,1,0,0
"Simon",10,0,11,33785,24,5,0,0,0
"Mark",9,0,12,35367,24,6,0,0,0
"Anthony",8,0,13,34146,24,7,0,0,0
"Jordan",6,0,15,33429,24,8,0,0,0
"Luke",16,0,5,36343,25,1,1,0,0
"Paul",16,0,5,35827,25,2,1,1,1
"Lester",10,0,11,35120,25,3,1,0,0
"Anthony",10,0,11,34844,25,4,1,1,0
"James",10,0,11,34710,25,5,0,0,0
"Simon",9,0,12,33751,25,6,0,0,0
"Jordan",7,0,14,33373,25,7,0,0,0
"Mark",6,0,15,34515,25,8,0,0,0
"Paul",18,0,3,35528,26,1,1,1,0
"Luke",16,0,5,36087,26,2,1,1,1
"Anthony",11,0,10,35048,26,3,1,0,0
"Lester",9,0,12,35511,26,4,1,0,0
"Jordan",9,0,12,33946,26,5,0,0,0
"James",8,0,13,34566,26,6,0,0,0
"Simon",7,0,14,33026,26,7,0,0,0
"Mark",6,0,15,34815,26,8,0,0,0
"Paul",18,0,3,36686,27,1,1,0,0
"Luke",14,0,7,36085,27,2,1,1,1
"Lester",10,0,11,35157,27,3,1,0,0
"James",10,0,11,34347,27,4,1,1,0
"Simon",10,0,11,34273,27,5,0,0,0
"Anthony",9,0,12,34395,27,6,0,0,0
"Jordan",8,0,13,33841,27,7,0,0,0
"Mark",5,0,16,34435,27,8,0,0,0
"Luke",15,0,6,35834,28,1,1,1,0
"Paul",15,0,6,35711,28,2,1,0,0
"Lester",12,0,9,35172,28,3,1,1,1
"James",10,0,11,34526,28,4,1,0,0
"Anthony",9,0,12,34668,28,5,0,0,0
"Mark",8,0,13,34925,28,6,0,0,0
"Simon",8,0,13,32716,28,7,0,0,0
"Jordan",7,0,14,33706,28,8,0,0,0
"Luke",15,0,6,36326,29,1,1,0,0
"Paul",15,0,6,35832,29,2,1,1,0
"Lester",10,0,11,35358,29,3,1,0,0
"James",10,0,11,34714,29,4,1,1,1
"Simon",10,0,11,33864,29,5,0,0,0
"Anthony",9,0,12,35005,29,6,0,0,0
"Jordan",9,0,12,33976,29,7,0,0,0
"Mark",6,0,15,34762,29,8,0,0,0
"Paul",15,0,6,36071,30,1,1,1,0
"Luke",15,0,6,36027,30,2,1,1,1
"Lester",12,0,9,35714,30,3,1,0,0
"Anthony",10,0,11,34304,30,4,1,0,0
"James",9,0,12,34454,30,5,0,0,0
"Jordan",8,0,13,33502,30,6,0,0,0
"Simon",8,0,13,33107,30,7,0,0,0
"Mark",7,0,14,34416,30,8,0,0,0
"Luke",16,0,5,36546,31,1,1,0,0
"Paul",15,0,6,35925,31,2,1,0,0
"Lester",12,0,9,36100,31,3,1,1,1
"James",10,0,11,34976,31,4,1,1,0
"Simon",10,0,11,33627,31,5,0,0,0
"Anthony",8,0,13,34597,31,6,0,0,0
"Jordan",7,0,14,33332,31,7,0,0,0
"Mark",6,0,15,34954,31,8,0,0,0
"Paul",18,0,3,36398,32,1,1,0,0
"Luke",16,0,5,35502,32,2,1,1,1
"Lester",10,0,11,34846,32,3,1,0,0
"James",9,0,12,34335,32,4,1,1,0
"Simon",9,0,12,33290,32,5,0,0,0
"Anthony",8,0,13,34450,32,6,0,0,0
"Mark",7,0,14,34808,32,7,0,0,0
"Jordan",7,0,14,33631,32,8,0,0,0
"Paul",16,0,5,36115,33,1,1,0,0
"Luke",14,0,7,36210,33,2,1,0,0
"Lester",11,0,10,34560,33,3,1,1,0
"James",10,0,11,34863,33,4,1,1,1
"Simon",10,0,11,33435,33,5,0,0,0
"Anthony",9,0,12,34471,33,6,0,0,0
"Mark",8,0,13,34443,33,7,0,0,0
"Jordan",6,0,15,33453,33,8,0,0,0
"Paul",17,0,4,36885,34,1,1,1,1
"Luke",15,0,6,36101,34,2,1,1,0
"James",9,0,12,34552,34,3,1,0,0
"Jordan",9,0,12,34025,34,4,1,0,0
"Anthony",9,0,12,33892,34,5,0,0,0
"Simon",9,0,12,33329,34,6,0,0,0
"Mark",8,0,13,34939,34,7,0,0,0
"Lester",8,0,13,34401,34,8,0,0,0
"Luke",16,0,5,36426,35,1,1,0,0
"Paul",15,0,6,35647,35,2,1,0,0
"Anthony",10,0,11,34860,35,3,1,1,1
"James",9,0,12,34692,35,4,1,1,0
"Lester",9,0,12,34564,35,5,0,0,0
"Simon",9,0,12,33254,35,6,0,0,0
"Mark",8,1,12,34664,35,7,0,0,0
"Jordan",7,1,13,33372,35,8,0,0,0
"Paul",17,0,4,36368,36,1,1,0,0
"Luke",16,0,5,36515,36,2,1,1,1
"James",10,0,11,34517,36,3,1,0,0
"Anthony",9,0,12,34501,36,4,1,1,0
"Jordan",9,0,12,33715,36,5,0,0,0
"Simon",9,0,12,33411,36,6,0,0,0
"Lester",8,0,13,35165,36,7,0,0,0
"Mark",6,0,15,34625,36,8,0,0,0
"Luke",17,0,4,37105,37,1,1,1,0
"Paul",15,0,6,35608,37,2,1,1,1
"Lester",11,0,10,35422,37,3,1,0,0
"Anthony",11,0,10,34895,37,4,1,0,0
"James",8,0,13,34972,37,5,0,0,0
"Mark",8,0,13,34667,37,6,0,0,0
"Simon",8,0,13,33238,37,7,0,0,0
"Jordan",6,0,15,34101,37,8,0,0,0
"Luke",16,0,5,35693,38,1,1,0,0
"Paul",15,0,6,36052,38,2,1,1,1
"James",10,0,11,35552,38,3,1,0,0
"Lester",10,0,11,35139,38,4,1,1,0
"Mark",9,0,12,35273,38,5,0,0,0
"Anthony",9,0,12,34582,38,6,0,0,0
"Simon",8,0,13,33135,38,7,0,0,0
"Jordan",7,0,14,33971,38,8,0,0,0
"Paul",17,0,4,36240,39,1,1,0,0
"Luke",15,0,6,36297,39,2,1,1,1
"Lester",12,0,9,35481,39,3,1,0,0
"Mark",9,0,12,35399,39,4,1,1,0
"Anthony",9,0,12,35292,39,5,0,0,0
"James",9,0,12,34520,39,6,0,0,0
"Simon",8,0,13,33465,39,7,0,0,0
"Jordan",5,0,16,33137,39,8,0,0,0
"Paul",16,0,5,36164,40,1,1,1,1
"Luke",15,0,6,35953,40,2,1,1,0
"Anthony",11,0,10,35012,40,3,1,0,0
"James",10,0,11,34650,40,4,1,0,0
"Lester",9,0,12,34786,40,5,0,0,0
"Simon",9,0,12,33239,40,6,0,0,0
"Mark",7,0,14,34989,40,7,0,0,0
"Jordan",7,0,14,33761,40,8,0,0,0
"Luke",17,1,3,36513,41,1,1,1,0
"Paul",15,0,6,35945,41,2,1,1,1
"Anthony",10,0,11,35209,41,3,1,0,0
"Simon",10,0,11,33895,41,4,1,0,0
"Lester",9,0,12,35538,41,5,0,0,0
"James",9,0,12,34778,41,6,0,0,0
"Mark",7,0,14,35021,41,7,0,0,0
"Jordan",6,1,14,33428,41,8,0,0,0
"Luke",15,0,6,36033,42,1,1,1,1
"Paul",14,0,7,35429,42,2,1,1,0
"Anthony",10,0,11,34821,42,3,1,0,0
"James",10,0,11,34654,42,4,1,0,0
"Simon",10,0,11,33778,42,5,0,0,0
"Jordan",9,0,12,33934,42,6,0,0,0
"Mark",8,0,13,34815,42,7,0,0,0
"Lester",8,0,13,34211,42,8,0,0,0
"Paul",18,0,3,36638,43,1,1,1,1
"Luke",16,0,5,35895,43,2,1,0,0
"Lester",10,0,11,35267,43,3,1,1,0
"Mark",9,0,12,35374,43,4,1,0,0
"James",9,0,12,34766,43,5,0,0,0
"Anthony",8,0,13,34370,43,6,0,0,0
"Jordan",7,0,14,33858,43,7,0,0,0
"Simon",7,0,14,32565,43,8,0,0,0
"Paul",15,0,6,36189,44,1,1,0,0
"Luke",15,0,6,36131,44,2,1,0,0
"Lester",11,0,10,35839,44,3,1,1,0
"James",11,0,10,34917,44,4,1,1,1
"Anthony",11,0,10,34916,44,5,0,0,0
"Simon",8,0,13,32856,44,6,0,0,0
"Mark",7,0,14,35201,44,7,0,0,0
"Jordan",6,0,15,33605,44,8,0,0,0
"Paul",17,0,4,36088,45,1,1,0,0
"Luke",14,0,7,36137,45,2,1,1,1
"James",10,0,11,35395,45,3,1,0,0
"Lester",10,0,11,35110,45,4,1,1,0
"Anthony",9,0,12,34571,45,5,0,0,0
"Simon",9,0,12,33842,45,6,0,0,0
"Jordan",8,0,13,33489,45,7,0,0,0
"Mark",7,0,14,35217,45,8,0,0,0
"Paul",16,0,5,35817,46,1,1,0,0
"Luke",15,0,6,35848,46,2,1,1,0
"James",11,0,10,35492,46,3,1,0,0
"Lester",10,0,11,35405,46,4,1,1,1
"Anthony",9,0,12,34129,46,5,0,0,0
"Simon",9,0,12,32988,46,6,0,0,0
"Mark",7,0,14,34696,46,7,0,0,0
"Jordan",7,0,14,33904,46,8,0,0,0
"Paul",16,0,5,35749,47,1,1,1,0
"Luke",14,0,7,35847,47,2,1,1,1
"Lester",11,0,10,35028,47,3,1,0,0
"James",10,0,11,34681,47,4,1,0,0
"Anthony",9,0,12,34652,47,5,0,0,0
"Simon",9,0,12,33957,47,6,0,0,0
"Mark",8,0,13,34795,47,7,0,0,0
"Jordan",7,0,14,33983,47,8,0,0,0
"Luke",15,0,6,36276,48,1,1,0,0
"Paul",14,0,7,35499,48,2,1,0,0
"Simon",11,0,10,33807,48,3,1,1,0
"Anthony",10,0,11,34883,48,4,1,1,1
"Lester",10,0,11,34773,48,5,0,0,0
"James",9,0,12,34456,48,6,0,0,0
"Jordan",8,0,13,33280,48,7,0,0,0
"Mark",7,0,14,35515,48,8,0,0,0
"Paul",16,0,5,36427,49,1,1,1,0
"Luke",15,0,6,36246,49,2,1,0,0
"Lester",13,0,8,36096,49,3,1,1,1
"Anthony",10,0,11,35069,49,4,1,0,0
"Simon",9,0,12,33456,49,5,0,0,0
"Mark",7,0,14,35037,49,6,0,0,0
"Jordan",7,0,14,34017,49,7,0,0,0
"James",7,0,14,33981,49,8,0,0,0
"Paul",17,0,4,36640,50,1,1,0,0
"Luke",14,0,7,35837,50,2,1,1,1
"Lester",10,0,11,35458,50,3,1,0,0
"Anthony",10,0,11,34270,50,4,1,1,0
"Simon",10,0,11,34143,50,5,0,0,0
"Jordan",9,0,12,33876,50,6,0,0,0
"Mark",7,0,14,34705,50,7,0,0,0
"James",7,0,14,34403,50,8,0,0,0
"Luke",15,0,6,36196,51,1,1,0,0
"Paul",14,0,7,35554,51,2,1,1,1
"Anthony",12,0,9,34742,51,3,1,0,0
"James",10,0,11,34728,51,4,1,1,0
"Lester",9,0,12,35027,51,5,0,0,0
"Jordan",9,0,12,34100,51,6,0,0,0
"Mark",8,0,13,35121,51,7,0,0,0
"Simon",7,0,14,32884,51,8,0,0,0
"Paul",15,0,6,35811,52,1,1,0,0
"Luke",15,0,6,35702,52,2,1,1,1
"Lester",11,1,9,34792,52,3,1,0,0
"Anthony",10,0,11,35262,52,4,1,1,0
"James",10,0,11,34578,52,5,0,0,0
"Simon",9,0,12,33429,52,6,0,0,0
"Jordan",7,1,13,33265,52,7,0,0,0
"Mark",6,0,15,33574,52,8,0,0,0
"Paul",17,0,4,35795,53,1,1,0,0
"Luke",16,0,5,36315,53,2,1,1,1
"Lester",11,0,10,35440,53,3,1,0,0
"James",9,0,12,34519,53,4,1,1,0
"Simon",9,0,12,33122,53,5,0,0,0
"Jordan",8,0,13,33942,53,6,0,0,0
"Mark",7,0,14,35289,53,7,0,0,0
"Anthony",7,0,14,34022,53,8,0,0,0
"Paul",16,0,5,35477,54,1,1,0,0
"Luke",14,0,7,35981,54,2,1,1,1
"Lester",11,0,10,35675,54,3,1,0,0
"James",11,0,10,35276,54,4,1,1,0
"Anthony",10,0,11,34787,54,5,0,0,0
"Jordan",8,0,13,33508,54,6,0,0,0
"Mark",7,0,14,35214,54,7,0,0,0
"Simon",7,0,14,32830,54,8,0,0,0
"Luke",16,0,5,36323,55,1,1,0,0
"Paul",15,0,6,35064,55,2,1,1,1
"Anthony",11,0,10,34444,55,3,1,0,0
"Lester",10,0,11,34949,55,4,1,1,0
"Mark",9,0,12,35661,55,5,0,0,0
"James",9,0,12,34165,55,6,0,0,0
"Simon",8,0,13,33291,55,7,0,0,0
"Jordan",6,0,15,33179,55,8,0,0,0
"Luke",16,0,5,36166,56,1,1,1,0
"Paul",16,0,5,35026,56,2,1,1,1
"Lester",11,0,10,35132,56,3,1,0,0
"Anthony",10,0,11,34046,56,4,1,0,0
"Mark",9,0,12,34825,56,5,0,0,0
"James",9,0,12,34228,56,6,0,0,0
"Jordan",7,0,14,33506,56,7,0,0,0
"Simon",6,0,15,32817,56,8,0,0,0
"Paul",17,0,4,35830,57,1,1,1,1
"Luke",14,0,7,35963,57,2,1,1,0
"James",12,0,9,35227,57,3,1,0,0
"Anthony",10,0,11,34890,57,4,1,0,0
"Lester",9,0,12,34737,57,5,0,0,0
"Jordan",8,0,13,33576,57,6,0,0,0
"Simon",8,0,13,33394,57,7,0,0,0
"Mark",6,0,15,34559,57,8,0,0,0
"Luke",15,0,6,36360,58,1,1,0,0
"Paul",15,0,6,35541,58,2,1,1,0
"Lester",11,0,10,36175,58,3,1,0,0
"Anthony",11,0,10,34854,58,4,1,1,1
"James",10,0,11,34609,58,5,0,0,0
"Mark",8,0,13,35065,58,6,0,0,0
"Simon",8,0,13,33672,58,7,0,0,0
"Jordan",6,0,15,33498,58,8,0,0,0
"Luke",15,0,6,36374,59,1,1,1,0
"Paul",15,0,6,35976,59,2,1,1,1
"James",11,0,10,35261,59,3,1,0,0
"Simon",10,0,11,34032,59,4,1,0,0
"Lester",9,0,12,35091,59,5,0,0,0
"Anthony",9,0,12,34225,59,6,0,0,0
"Mark",8,0,13,35079,59,7,0,0,0
"Jordan",7,0,14,33431,59,8,0,0,0
"Luke",15,0,6,36098,60,1,1,1,1
"Paul",14,0,7,35508,60,2,1,0,0
"Lester",12,0,9,35344,60,3,1,1,0
"James",12,0,9,35062,60,4,1,0,0
"Anthony",10,0,11,34319,60,5,0,0,0
"Simon",9,0,12,33367,60,6,0,0,0
"Mark",6,0,15,34143,60,7,0,0,0
"Jordan",6,0,15,33172,60,8,0,0,0
"Paul",17,0,4,35705,61,1,1,0,0
"Luke",15,0,6,36158,61,2,1,0,0
"Lester",11,0,10,35102,61,3,1,1,0
"Anthony",10,0,11,35192,61,4,1,1,1
"James",10,0,11,34823,61,5,0,0,0
"Mark",7,0,14,34868,61,6,0,0,0
"Jordan",7,0,14,33326,61,7,0,0,0
"Simon",7,0,14,33071,61,8,0,0,0
"Paul",16,0,5,35202,62,1,1,0,0
"Luke",15,0,6,36219,62,2,1,1,1
"Mark",10,0,11,35342,62,3,1,0,0
"James",10,0,11,35159,62,4,1,1,0
"Anthony",10,0,11,34678,62,5,0,0,0
"Lester",9,0,12,34202,62,6,0,0,0
"Jordan",8,0,13,33740,62,7,0,0,0
"Simon",6,0,15,32778,62,8,0,0,0
"Paul",15,0,6,36145,63,1,1,0,0
"Luke",15,0,6,36058,63,2,1,1,0
"Lester",11,0,10,35071,63,3,1,0,0
"Mark",10,0,11,35376,63,4,1,1,1
"James",10,0,11,34627,63,5,0,0,0
"Simon",9,0,12,33617,63,6,0,0,0
"Anthony",8,0,13,33975,63,7,0,0,0
"Jordan",6,0,15,33020,63,8,0,0,0
"Paul",17,0,4,36237,64,1,1,1,1
"Luke",14,0,7,35421,64,2,1,1,0
"Lester",10,0,11,34853,64,3,1,0,0
"Anthony",10,0,11,34839,64,4,1,0,0
"James",9,0,12,34601,64,5,0,0,0
"Jordan",9,0,12,33777,64,6,0,0,0
"Mark",8,0,13,34796,64,7,0,0,0
"Simon",7,0,14,33171,64,8,0,0,0
"Paul",16,0,5,36083,65,1,1,1,0
"Luke",14,0,7,35604,65,2,1,1,1
"Lester",12,0,9,35671,65,3,1,0,0
"James",9,0,12,34328,65,4,1,0,0
"Anthony",9,0,12,34311,65,5,0,0,0
"Mark",8,0,13,35344,65,6,0,0,0
"Jordan",8,0,13,33685,65,7,0,0,0
"Simon",8,0,13,33445,65,8,0,0,0
"Paul",18,0,3,36136,66,1,1,0,0
"Luke",15,0,6,36064,66,2,1,0,0
"Anthony",10,0,11,34695,66,3,1,1,1
"Jordan",9,0,12,34193,66,4,1,1,0
"Simon",9,0,12,33365,66,5,0,0,0
"James",8,0,13,34722,66,6,0,0,0
"Lester",8,0,13,34147,66,7,0,0,0
"Mark",7,0,14,34973,66,8,0,0,0
"Luke",16,0,5,36104,67,1,1,0,0
"Paul",14,0,7,35379,67,2,1,0,0
"Anthony",10,0,11,34908,67,3,1,1,0
"Mark",9,0,12,35040,67,4,1,1,1
"James",9,0,12,34839,67,5,0,0,0
"Jordan",9,0,12,33440,67,6,0,0,0
"Simon",9,0,12,33329,67,7,0,0,0
"Lester",8,0,13,34339,67,8,0,0,0
"Paul",16,0,5,35577,68,1,1,0,0
"Luke",15,0,6,36677,68,2,1,1,1
"Lester",11,0,10,35515,68,3,1,0,0
"Simon",10,0,11,33755,68,4,1,1,0
"Anthony",9,0,12,34934,68,5,0,0,0
"James",9,0,12,34613,68,6,0,0,0
"Mark",7,0,14,34912,68,7,0,0,0
"Jordan",7,0,14,33541,68,8,0,0,0
"Paul",15,0,6,35661,69,1,1,1,0
"Luke",14,0,7,35648,69,2,1,1,1
"Lester",12,0,9,35697,69,3,1,0,0
"James",10,0,11,34783,69,4,1,0,0
"Simon",10,0,11,33932,69,5,0,0,0
"Anthony",9,0,12,34634,69,6,0,0,0
"Jordan",9,0,12,34159,69,7,0,0,0
"Mark",5,0,16,34612,69,8,0,0,0
"Paul",17,0,4,36490,70,1,1,1,1
"Luke",15,0,6,35780,70,2,1,1,0
"James",11,0,10,35020,70,3,1,0,0
"Anthony",10,0,11,34993,70,4,1,0,0
"Lester",10,0,11,34584,70,5,0,0,0
"Mark",8,0,13,35136,70,6,0,0,0
"Simon",7,0,14,32968,70,7,0,0,0
"Jordan",6,0,15,33254,70,8,0,0,0
"Luke",15,0,6,36198,71,1,1,0,0
"Paul",15,0,6,35862,71,2,1,1,0
"James",12,0,9,34926,71,3,1,0,0
"Simon",10,0,11,33820,71,4,1,1,1
"Lester",9,0,12,35000,71,5,0,0,0
"Mark",9,0,12,34787,71,6,0,0,0
"Anthony",8,0,13,34064,71,7,0,0,0
"Jordan",6,0,15,32845,71,8,0,0,0
"Paul",17,0,4,36309,72,1,1,1,0
"Luke",16,0,5,36498,72,2,1,1,1
"Lester",11,0,10,35657,72,3,1,0,0
"Anthony",10,0,11,34784,72,4,1,0,0
"James",9,0,12,34570,72,5,0,0,0
"Mark",8,0,13,35099,72,6,0,0,0
"Simon",7,0,14,33644,72,7,0,0,0
"Jordan",6,0,15,33255,72,8,0,0,0
"Paul",17,0,4,36307,73,1,1,1,0
"Luke",15,0,6,35591,73,2,1,1,1
"Lester",10,0,11,34916,73,3,1,0,0
"James",9,0,12,34333,73,4,1,0,0
