"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Anthony",11,0,10,36291,37,3,1,0,0
"James",11,0,10,35992,37,4,1,0,0
"Jordan",11,0,10,35311,37,5,0,0,0
"Mark",9,0,12,36237,37,6,0,0,0
"Simon",7,0,14,34631,37,7,0,0,0
"Lester",4,0,17,34952,37,8,0,0,0
"Paul",16,0,5,37128,38,1,1,1,0
"Luke",13,0,8,36796,38,2,1,1,1
"Anthony",11,0,10,35723,38,3,1,0,0
"Lester",10,0,11,36471,38,4,1,0,0
"Jordan",10,0,11,35172,38,5,0,0,0
"Mark",8,0,13,36426,38,6,0,0,0
"James",8,0,13,35906,38,7,0,0,0
"Simon",8,0,13,34997,38,8,0,0,0
"Paul",17,0,4,36909,39,1,1,1,0
"Luke",13,0,8,37722,39,2,1,1,1
"Jordan",11,0,10,35790,39,3,1,0,0
"Simon",11,0,10,34466,39,4,1,0,0
"Anthony",10,0,11,35656,39,5,0,0,0
"Lester",8,0,13,36246,39,6,0,0,0
"James",8,0,13,36206,39,7,0,0,0
"Mark",6,0,15,34869,39,8,0,0,0
"Luke",15,0,6,37655,40,1,1,1,1
"Paul",14,0,7,37073,40,2,1,1,0
"James",11,0,10,36444,40,3,1,0,0
"Mark",10,0,11,36082,40,4,1,0,0
"Jordan",10,0,11,35742,40,5,0,0,0
"Lester",9,0,12,35880,40,6,0,0,0
"Simon",8,0,13,34090,40,7,0,0,0
"Anthony",7,0,14,34795,40,8,0,0,0
"Paul",16,0,5,37073,41,1,1,1,1
"Luke",14,0,7,37261,41,2,1,0,0
"Simon",11,0,10,35617,41,3,1,1,0
"Jordan",9,1,11,34632,41,4,1,0,0
"Lester",9,0,12,35827,41,5,0,0,0
"Anthony",9,0,12,34816,41,6,0,0,0
"James",8,1,12,35629,41,7,0,0,0
"Mark",7,0,14,36010,41,8,0,0,0
"Paul",13,0,8,36795,42,1,1,1,0
"James",12,0,9,36605,42,2,1,1,1
"Lester",12,0,9,35906,42,3,1,0,0
"Luke",11,0,10,37145,42,4,1,0,0
"Anthony",11,0,10,35730,42,5,0,0,0
"Jordan",10,0,11,35774,42,6,0,0,0
"Simon",8,0,13,34961,42,7,0,0,0
"Mark",7,0,14,36260,42,8,0,0,0
"Paul",14,0,7,36348,43,1,1,0,0
"Jordan",13,0,8,36582,43,2,1,1,0
"Lester",13,0,8,36361,43,3,1,0,0
"Luke",11,0,10,36897,43,4,1,1,1
"Simon",11,0,10,35293,43,5,0,0,0
"Anthony",9,0,12,35285,43,6,0,0,0
"James",8,0,13,35865,43,7,0,0,0
"Mark",5,0,16,35816,43,8,0,0,0
"Luke",14,1,6,36819,44,1,1,1,0
"Paul",14,0,7,37164,44,2,1,0,0
"Mark",13,0,8,37040,44,3,1,1,1
"Lester",11,0,10,35912,44,4,1,0,0
"Jordan",10,0,11,35250,44,5,0,0,0
"Anthony",8,0,13,35745,44,6,0,0,0
"James",7,0,14,34998,44,7,0,0,0
"Simon",6,1,14,34398,44,8,0,0,0
"Paul",17,0,4,37362,45,1,1,0,0
"Luke",14,0,7,37369,45,2,1,1,0
"Mark",10,0,11,36228,45,3,1,0,0
"Anthony",10,0,11,36073,45,4,1,1,1
"Lester",10,0,11,35616,45,5,0,0,0
"James",10,0,11,35207,45,6,0,0,0
"Simon",7,0,14,34865,45,7,0,0,0
"Jordan",6,0,15,34892,45,8,0,0,0
"Paul",14,0,7,36833,46,1,1,1,1
"Luke",13,0,8,36659,46,2,1,1,0
"Mark",12,0,9,36976,46,3,1,0,0
"Jordan",12,0,9,35538,46,4,1,0,0
"Simon",10,0,11,34853,46,5,0,0,0
"Anthony",9,0,12,35547,46,6,0,0,0
"James",8,0,13,36373,46,7,0,0,0
"Lester",6,0,15,35543,46,8,0,0,0
"Paul",16,0,5,37047,47,1,1,1,0
"Luke",13,0,8,36223,47,2,1,1,1
"Simon",13,0,8,35465,47,3,1,0,0
"Lester",10,0,11,36444,47,4,1,0,0
"Anthony",10,0,11,36132,47,5,0,0,0
"Jordan",8,0,13,34533,47,6,0,0,0
"James",7,0,14,36239,47,7,0,0,0
"Mark",7,0,14,35624,47,8,0,0,0
"Paul",16,0,5,36328,48,1,1,1,0
"Luke",13,0,8,37129,48,2,1,1,1
"Jordan",11,0,10,35645,48,3,1,0,0
"James",10,0,11,36410,48,4,1,0,0
"Simon",10,0,11,35131,48,5,0,0,0
"Lester",9,0,12,36302,48,6,0,0,0
"Anthony",9,0,12,35203,48,7,0,0,0
"Mark",6,0,15,35685,48,8,0,0,0
"Paul",14,0,7,36419,49,1,1,0,0
"Jordan",13,0,8,35072,49,2,1,0,0
"Luke",11,0,10,36325,49,3,1,1,0
"James",11,0,10,35865,49,4,1,1,1
"Simon",11,0,10,35433,49,5,0,0,0
"Mark",8,0,13,36385,49,6,0,0,0
"Lester",8,0,13,36241,49,7,0,0,0
"Anthony",8,0,13,34649,49,8,0,0,0
"Paul",14,0,7,36292,50,1,1,0,0
"Jordan",13,0,8,36172,50,2,1,0,0
"Luke",12,0,9,37183,50,3,1,1,0
"Lester",11,0,10,36637,50,4,1,1,1
"Anthony",11,0,10,35716,50,5,0,0,0
"Mark",8,0,13,35334,50,6,0,0,0
"Simon",8,0,13,35166,50,7,0,0,0
"James",7,0,14,35351,50,8,0,0,0
"Paul",15,1,5,36672,51,1,1,0,0
"Luke",15,0,6,37731,51,2,1,1,0
"James",10,0,11,36389,51,3,1,0,0
"Jordan",10,0,11,35758,51,4,1,1,1
"Mark",9,0,12,35822,51,5,0,0,0
"Simon",9,0,12,34891,51,6,0,0,0
"Anthony",8,1,12,34759,51,7,0,0,0
"Lester",7,0,14,35903,51,8,0,0,0
"Paul",14,0,7,36375,52,1,1,0,0
"Luke",13,0,8,36828,52,2,1,1,1
"Simon",13,0,8,36006,52,3,1,0,0
"Lester",11,0,10,35848,52,4,1,1,0
"Jordan",9,0,12,34992,52,5,0,0,0
"James",8,0,13,36181,52,6,0,0,0
"Mark",8,0,13,35905,52,7,0,0,0
"Anthony",8,0,13,34555,52,8,0,0,0
"Luke",15,0,6,37052,53,1,1,1,1
"Paul",15,0,6,36112,53,2,1,0,0
"Simon",12,0,9,34945,53,3,1,1,0
"Mark",10,0,11,36137,53,4,1,0,0
"Jordan",9,0,12,35236,53,5,0,0,0
"Lester",8,0,13,35521,53,6,0,0,0
"Anthony",8,0,13,35045,53,7,0,0,0
"James",7,0,14,35908,53,8,0,0,0
"Jordan",14,0,7,36682,54,1,1,1,1
"Paul",13,0,8,36989,54,2,1,0,0
"Luke",13,0,8,36918,54,3,1,1,0
"Mark",11,0,10,36414,54,4,1,0,0
"Lester",10,0,11,36180,54,5,0,0,0
"James",8,0,13,36076,54,6,0,0,0
"Simon",8,0,13,35466,54,7,0,0,0
"Anthony",7,0,14,35059,54,8,0,0,0
"Mark",14,0,7,36578,55,1,1,1,0
"Paul",13,0,8,36494,55,2,1,1,1
"Luke",12,0,9,36397,55,3,1,0,0
"Jordan",10,0,11,35515,55,4,1,0,0
"Simon",10,0,11,35086,55,5,0,0,0
"Anthony",10,0,11,34874,55,6,0,0,0
"Lester",8,0,13,35918,55,7,0,0,0
"James",7,0,14,35399,55,8,0,0,0
"Luke",14,0,7,37092,56,1,1,1,1
"Paul",14,0,7,35994,56,2,1,0,0
"Simon",12,0,9,35253,56,3,1,1,0
"Anthony",11,1,9,36587,56,4,1,0,0
"James",10,0,11,36197,56,5,0,0,0
"Mark",8,1,12,36120,56,6,0,0,0
"Lester",7,0,14,35400,56,7,0,0,0
"Jordan",7,0,14,35017,56,8,0,0,0
"Paul",14,0,7,36920,57,1,1,0,0
"Jordan",14,0,7,35849,57,2,1,0,0
"Luke",13,0,8,37044,57,3,1,1,0
"James",10,0,11,36407,57,4,1,1,1
"Lester",9,0,12,35440,57,5,0,0,0
"Simon",9,0,12,34764,57,6,0,0,0
"Anthony",8,0,13,35280,57,7,0,0,0
"Mark",7,0,14,35890,57,8,0,0,0
"Paul",16,0,5,36909,58,1,1,1,0
"Luke",12,0,9,37207,58,2,1,0,0
"Jordan",12,0,9,36278,58,3,1,1,1
"Lester",11,0,10,36580,58,4,1,0,0
"Simon",11,0,10,35439,58,5,0,0,0
"Anthony",10,0,11,35290,58,6,0,0,0
"Mark",7,0,14,35306,58,7,0,0,0
"James",5,0,16,34781,58,8,0,0,0
"Paul",15,0,6,36384,59,1,1,1,0
"Luke",13,0,8,36374,59,2,1,1,1
"Jordan",12,0,9,35521,59,3,1,0,0
"James",11,0,10,36476,59,4,1,0,0
"Anthony",10,0,11,36178,59,5,0,0,0
"Simon",9,0,12,35462,59,6,0,0,0
"Lester",8,0,13,35738,59,7,0,0,0
"Mark",6,0,15,34962,59,8,0,0,0
"Luke",15,0,6,37587,60,1,1,1,0
"Paul",12,0,9,36669,60,2,1,1,1
"Simon",12,0,9,35663,60,3,1,0,0
"James",10,0,11,35953,60,4,1,0,0
"Jordan",10,0,11,35422,60,5,0,0,0
"Lester",9,0,12,36105,60,6,0,0,0
"Anthony",9,0,12,35139,60,7,0,0,0
"Mark",7,0,14,34977,60,8,0,0,0
"Paul",14,0,7,36638,61,1,1,0,0
"Luke",13,0,8,37152,61,2,1,0,0
"Jordan",11,0,10,35927,61,3,1,1,0
"Lester",11,0,10,35689,61,4,1,1,1
"James",9,0,12,36311,61,5,0,0,0
"Mark",9,0,12,35950,61,6,0,0,0
"Anthony",9,0,12,35106,61,7,0,0,0
"Simon",8,0,13,34122,61,8,0,0,0
"Paul",16,0,5,36673,62,1,1,1,0
"Luke",14,0,7,37147,62,2,1,0,0
"Anthony",11,0,10,35291,62,3,1,1,1
"Simon",11,0,10,34665,62,4,1,0,0
"Jordan",10,0,11,35596,62,5,0,0,0
"Lester",8,0,13,35614,62,6,0,0,0
"Mark",7,0,14,36250,62,7,0,0,0
"James",7,0,14,35515,62,8,0,0,0
"Luke",14,0,7,37499,63,1,1,0,0
"Paul",14,0,7,36732,63,2,1,0,0
"Mark",11,0,10,36592,63,3,1,1,1
"James",10,0,11,36482,63,4,1,1,0
"Simon",10,0,11,35010,63,5,0,0,0
"Jordan",9,0,12,35176,63,6,0,0,0
"Anthony",9,0,12,34991,63,7,0,0,0
"Lester",7,0,14,35499,63,8,0,0,0
"Luke",14,0,7,37518,64,1,1,0,0
"Paul",13,1,7,36141,64,2,1,0,0
"Mark",12,1,8,37084,64,3,1,1,1
"Anthony",11,0,10,35404,64,4,1,1,0
"Simon",11,0,10,35090,64,5,0,0,0
"James",10,0,11,36445,64,6,0,0,0
"Lester",6,0,15,35669,64,7,0,0,0
"Jordan",6,0,15,35072,64,8,0,0,0
"Luke",14,0,7,37402,65,1,1,0,0
"Paul",13,0,8,36514,65,2,1,1,1
"Jordan",13,0,8,35259,65,3,1,0,0
"James",10,0,11,36579,65,4,1,1,0
"Mark",10,0,11,36010,65,5,0,0,0
"Simon",10,0,11,35422,65,6,0,0,0
"Lester",7,0,14,35201,65,7,0,0,0
"Anthony",7,0,14,34842,65,8,0,0,0
"Paul",14,0,7,35899,66,1,1,1,0
"Luke",12,0,9,36933,66,2,1,0,0
"Mark",12,0,9,36023,66,3,1,1,1
"Anthony",10,0,11,36052,66,4,1,0,0
"James",10,0,11,36018,66,5,0,0,0
"Lester",10,0,11,35665,66,6,0,0,0
"Simon",9,0,12,34562,66,7,0,0,0
"Jordan",7,0,14,34172,66,8,0,0,0
"Luke",18,0,3,37913,67,1,1,1,1
"Paul",14,0,7,36300,67,2,1,0,0
"Anthony",11,0,10,35399,67,3,1,1,0
"Mark",10,0,11,36524,67,4,1,0,0
"Simon",9,0,12,35517,67,5,0,0,0
"Jordan",9,0,12,34329,67,6,0,0,0
"Lester",7,0,14,35319,67,7,0,0,0
"James",6,0,15,34526,67,8,0,0,0
"Luke",15,0,6,37482,68,1,1,1,1
"Paul",13,0,8,36652,68,2,1,0,0
"Jordan",11,0,10,36021,68,3,1,1,0
"Lester",10,0,11,36641,68,4,1,0,0
"James",10,0,11,36327,68,5,0,0,0
"Simon",10,0,11,34406,68,6,0,0,0
"Mark",9,0,12,36209,68,7,0,0,0
"Anthony",6,0,15,35457,68,8,0,0,0
"Luke",19,0,2,38403,69,1,1,1,1
"Paul",14,0,7,36349,69,2,1,0,0
"Jordan",9,0,12,35675,69,3,1,1,0
"James",9,0,12,35355,69,4,1,0,0
"Simon",9,0,12,35197,69,5,0,0,0
"Anthony",9,0,12,35010,69,6,0,0,0
"Lester",8,0,13,35678,69,7,0,0,0
"Mark",7,0,14,35852,69,8,0,0,0
"Luke",15,0,6,36856,70,1,1,1,1
"Paul",14,0,7,36656,70,2,1,1,0
"Mark",10,0,11,36735,70,3,1,0,0
"Anthony",10,0,11,36388,70,4,1,0,0
"Lester",9,0,12,36006,70,5,0,0,0
"James",9,0,12,35982,70,6,0,0,0
"Jordan",9,0,12,34614,70,7,0,0,0
"Simon",8,0,13,34467,70,8,0,0,0
"Luke",17,0,4,37678,71,1,1,0,0
"Paul",14,0,7,36967,71,2,1,1,1
"Mark",12,0,9,36185,71,3,1,0,0
"Simon",10,0,11,35128,71,4,1,1,0
"James",9,0,12,36316,71,5,0,0,0
"Jordan",8,0,13,35990,71,6,0,0,0
"Lester",7,0,14,36348,71,7,0,0,0
"Anthony",7,0,14,34802,71,8,0,0,0
"Luke",12,0,9,36938,72,1,1,1,0
"Paul",12,0,9,36258,72,2,1,0,0
"Anthony",12,0,9,35300,72,3,1,1,1
"Jordan",11,0,10,35254,72,4,1,0,0
"James",10,0,11,36215,72,5,0,0,0
"Lester",9,0,12,36329,72,6,0,0,0
"Mark",9,0,12,35322,72,7,0,0,0
"Simon",9,0,12,34641,72,8,0,0,0
"Luke",16,1,4,37919,73,1,1,1,1
"Paul",14,0,7,36483,73,2,1,1,0
"Simon",12,0,9,35902,73,3,1,0,0
"Mark",11,0,10,36657,73,4,1,0,0
