"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"James",9,0,12,34500,7,6,0,0,0
"Jordan",7,0,14,33620,7,7,0,0,0
"Simon",6,0,15,32732,7,8,0,0,0
"Paul",16,0,5,35772,8,1,1,1,0
"Luke",15,0,6,35853,8,2,1,1,1
"Lester",11,0,10,34847,8,3,1,0,0
"James",10,0,11,34493,8,4,1,0,0
"Anthony",9,0,12,34618,8,5,0,0,0
"Mark",8,0,13,34897,8,6,0,0,0
"Simon",8,0,13,33087,8,7,0,0,0
"Jordan",7,0,14,33535,8,8,0,0,0
"Paul",18,0,3,36777,9,1,1,1,1
"Luke",16,0,5,36817,9,2,1,0,0
"Lester",12,0,9,35406,9,3,1,1,0
"Anthony",10,0,11,34720,9,4,1,0,0
"James",10,0,11,34484,9,5,0,0,0
"Simon",7,0,14,33290,9,6,0,0,0
"Jordan",6,0,15,33406,9,7,0,0,0
"Mark",5,0,16,34770,9,8,0,0,0
"Paul",15,0,6,36065,10,1,1,0,0
"Luke",15,0,6,35770,10,2,1,1,1
"Lester",10,0,11,35606,10,3,1,0,0
"James",10,0,11,34472,10,4,1,1,0
"Mark",9,0,12,35549,10,5,0,0,0
"Anthony",9,0,12,34615,10,6,0,0,0
"Simon",9,0,12,34132,10,7,0,0,0
"Jordan",7,0,14,33757,10,8,0,0,0
"Luke",16,1,4,36403,11,1,1,0,0
"Paul",15,0,6,35744,11,2,1,1,1
"James",10,1,10,34601,11,3,1,0,0
"Lester",10,0,11,35508,11,4,1,1,0
"Anthony",9,0,12,34889,11,5,0,0,0
"Simon",9,0,12,33128,11,6,0,0,0
"Mark",7,0,14,34880,11,7,0,0,0
"Jordan",7,0,14,33487,11,8,0,0,0
"Luke",18,0,3,36556,12,1,1,1,0
"Paul",16,0,5,36320,12,2,1,1,1
"Lester",10,0,11,34992,12,3,1,0,0
"Anthony",9,0,12,35121,12,4,1,0,0
"James",9,0,12,34009,12,5,0,0,0
"Mark",8,0,13,35234,12,6,0,0,0
"Jordan",7,0,14,33628,12,7,0,0,0
"Simon",7,0,14,33357,12,8,0,0,0
"Paul",16,0,5,35667,13,1,1,1,0
"Luke",14,1,6,35943,13,2,1,1,1
"Lester",13,0,8,35988,13,3,1,0,0
"James",11,0,10,35231,13,4,1,0,0
"Anthony",9,0,12,34492,13,5,0,0,0
"Simon",9,0,12,33959,13,6,0,0,0
"Jordan",6,1,14,33665,13,7,0,0,0
"Mark",5,0,16,34491,13,8,0,0,0
"Paul",18,0,3,35777,14,1,1,0,0
"Luke",15,0,6,35669,14,2,1,0,0
"Lester",12,0,9,35341,14,3,1,1,1
"James",9,0,12,34132,14,4,1,1,0
"Mark",8,0,13,35158,14,5,0,0,0
"Anthony",8,0,13,34677,14,6,0,0,0
"Jordan",7,0,14,33396,14,7,0,0,0
"Simon",7,0,14,32822,14,8,0,0,0
"Paul",16,0,5,35664,15,1,1,1,1
"Luke",15,0,6,35967,15,2,1,1,0
"Lester",11,0,10,35183,15,3,1,0,0
"James",10,0,11,34484,15,4,1,0,0
"Anthony",9,0,12,34441,15,5,0,0,0
"Simon",9,0,12,33346,15,6,0,0,0
"Mark",7,0,14,34333,15,7,0,0,0
"Jordan",7,0,14,33428,15,8,0,0,0
"Luke",16,0,5,36135,16,1,1,0,0
"Paul",15,0,6,35798,16,2,1,0,0
"Lester",12,0,9,35283,16,3,1,1,0
"Anthony",11,0,10,34978,16,4,1,1,1
"James",9,0,12,34134,16,5,0,0,0
"Mark",8,0,13,34818,16,6,0,0,0
"Jordan",7,0,14,33294,16,7,0,0,0
"Simon",6,0,15,32895,16,8,0,0,0
"Paul",16,0,5,36322,17,1,1,0,0
"Luke",16,0,5,35898,17,2,1,0,0
"Lester",12,0,9,35945,17,3,1,1,0
"James",9,0,12,34245,17,4,1,1,1
"Jordan",9,0,12,34196,17,5,0,0,0
"Simon",9,0,12,33839,17,6,0,0,0
"Anthony",7,0,14,33929,17,7,0,0,0
"Mark",6,0,15,34955,17,8,0,0,0
"Paul",17,0,4,36071,18,1,1,0,0
"Luke",16,0,5,36124,18,2,1,1,1
"Lester",12,0,9,35001,18,3,1,0,0
"James",10,0,11,34579,18,4,1,1,0
"Simon",8,0,13,33100,18,5,0,0,0
"Mark",7,0,14,35073,18,6,0,0,0
"Anthony",7,0,14,34237,18,7,0,0,0
"Jordan",7,0,14,33666,18,8,0,0,0
"Luke",16,0,5,36140,19,1,1,1,0
"Paul",16,0,5,36131,19,2,1,0,0
"Lester",11,0,10,35934,19,3,1,1,1
"Anthony",9,0,12,35124,19,4,1,0,0
"James",9,0,12,34423,19,5,0,0,0
"Jordan",8,0,13,34017,19,6,0,0,0
"Simon",8,0,13,33351,19,7,0,0,0
"Mark",7,0,14,35511,19,8,0,0,0
"Paul",17,0,4,35735,20,1,1,0,0
"Luke",14,0,7,36406,20,2,1,0,0
"Lester",12,0,9,35826,20,3,1,1,1
"James",12,0,9,34904,20,4,1,1,0
"Anthony",9,0,12,34689,20,5,0,0,0
"Jordan",7,0,14,33836,20,6,0,0,0
"Simon",7,0,14,32812,20,7,0,0,0
"Mark",6,0,15,35173,20,8,0,0,0
"Luke",16,0,5,36696,21,1,1,1,1
"Paul",15,0,6,35911,21,2,1,0,0
"Lester",10,0,11,35202,21,3,1,1,0
"Anthony",10,0,11,34906,21,4,1,0,0
"James",10,0,11,34697,21,5,0,0,0
"Mark",8,0,13,35363,21,6,0,0,0
"Simon",8,0,13,33492,21,7,0,0,0
"Jordan",7,0,14,33795,21,8,0,0,0
"Paul",17,0,4,36258,22,1,1,0,0
"Luke",16,0,5,36229,22,2,1,0,0
"Lester",11,0,10,35299,22,3,1,1,0
"James",9,0,12,34910,22,4,1,1,1
"Anthony",9,0,12,34147,22,5,0,0,0
"Simon",8,0,13,33483,22,6,0,0,0
"Mark",7,0,14,34451,22,7,0,0,0
"Jordan",7,0,14,33862,22,8,0,0,0
"Paul",16,0,5,35814,23,1,1,0,0
"Luke",14,0,7,35939,23,2,1,1,1
"Lester",12,0,9,35726,23,3,1,0,0
"James",10,0,11,35073,23,4,1,1,0
"Anthony",9,0,12,34350,23,5,0,0,0
"Jordan",8,0,13,34007,23,6,0,0,0
"Simon",8,0,13,32851,23,7,0,0,0
"Mark",7,0,14,35352,23,8,0,0,0
"Luke",17,0,4,36970,24,1,1,1,1
"Paul",17,0,4,35838,24,2,1,0,0
"Lester",12,0,9,35982,24,3,1,1,0
"Anthony",10,0,11,35302,24,4,1,0,0
"James",9,0,12,34067,24,5,0,0,0
"Mark",7,0,14,35254,24,6,0,0,0
"Simon",6,0,15,32979,24,7,0,0,0
"Jordan",6,0,15,32555,24,8,0,0,0
"Luke",16,0,5,36158,25,1,1,0,0
"Paul",16,0,5,35800,25,2,1,0,0
"James",12,0,9,35147,25,3,1,1,1
"Lester",10,0,11,35146,25,4,1,1,0
"Anthony",9,0,12,34611,25,5,0,0,0
"Simon",9,0,12,33486,25,6,0,0,0
"Mark",6,0,15,34886,25,7,0,0,0
"Jordan",6,0,15,33506,25,8,0,0,0
"Luke",18,0,3,36633,26,1,1,0,0
"Paul",17,0,4,36062,26,2,1,0,0
"Lester",11,0,10,35730,26,3,1,1,1
"James",10,0,11,34741,26,4,1,1,0
"Anthony",9,0,12,34691,26,5,0,0,0
"Simon",8,0,13,32662,26,6,0,0,0
"Jordan",6,0,15,32862,26,7,0,0,0
"Mark",5,0,16,34981,26,8,0,0,0
"Luke",16,0,5,36224,27,1,1,1,0
"Paul",16,0,5,35720,27,2,1,1,1
"Lester",12,0,9,35636,27,3,1,0,0
"James",11,0,10,34811,27,4,1,0,0
"Anthony",9,0,12,34291,27,5,0,0,0
"Jordan",7,0,14,33593,27,6,0,0,0
"Simon",7,0,14,32945,27,7,0,0,0
"Mark",6,0,15,35102,27,8,0,0,0
"Paul",15,0,6,36023,28,1,1,0,0
"Luke",15,0,6,35743,28,2,1,0,0
"Lester",12,0,9,35558,28,3,1,1,1
"Anthony",10,0,11,35075,28,4,1,1,0
"James",9,0,12,34433,28,5,0,0,0
"Jordan",9,0,12,33944,28,6,0,0,0
"Mark",7,0,14,34924,28,7,0,0,0
"Simon",7,0,14,33445,28,8,0,0,0
"Luke",16,0,5,36651,29,1,1,1,1
"Paul",15,0,6,35666,29,2,1,0,0
"James",12,0,9,35022,29,3,1,1,0
"Lester",10,0,11,35573,29,4,1,0,0
"Anthony",9,0,12,34484,29,5,0,0,0
"Simon",9,0,12,33424,29,6,0,0,0
"Jordan",7,0,14,33442,29,7,0,0,0
"Mark",6,0,15,34774,29,8,0,0,0
"Paul",17,0,4,35970,30,1,1,1,1
"Luke",16,0,5,35800,30,2,1,1,0
"Lester",11,0,10,35384,30,3,1,0,0
"James",10,0,11,34285,30,4,1,0,0
"Anthony",9,0,12,34626,30,5,0,0,0
"Simon",8,0,13,33232,30,6,0,0,0
"Jordan",7,0,14,33676,30,7,0,0,0
"Mark",6,0,15,34779,30,8,0,0,0
"Paul",16,0,5,36095,31,1,1,1,0
"Luke",14,0,7,35819,31,2,1,1,1
"Lester",13,0,8,35578,31,3,1,0,0
"Anthony",10,0,11,34650,31,4,1,0,0
"James",9,0,12,34531,31,5,0,0,0
"Jordan",9,0,12,33942,31,6,0,0,0
"Simon",8,0,13,33290,31,7,0,0,0
"Mark",5,0,16,34275,31,8,0,0,0
"Luke",16,0,5,36095,32,1,1,1,0
"Paul",15,0,6,35818,32,2,1,0,0
"Lester",11,0,10,35694,32,3,1,1,1
"James",10,0,11,34254,32,4,1,0,0
"Anthony",9,0,12,34783,32,5,0,0,0
"Simon",9,0,12,33678,32,6,0,0,0
"Mark",7,0,14,35495,32,7,0,0,0
"Jordan",7,0,14,33421,32,8,0,0,0
"Paul",17,0,4,36236,33,1,1,0,0
"Luke",16,0,5,36131,33,2,1,1,1
"Lester",10,0,11,35378,33,3,1,0,0
"Anthony",9,0,12,34143,33,4,1,1,0
"Mark",8,0,13,35220,33,5,0,0,0
"Jordan",8,0,13,34251,33,6,0,0,0
"James",8,0,13,34172,33,7,0,0,0
"Simon",8,0,13,33647,33,8,0,0,0
"Luke",17,0,4,36425,34,1,1,1,1
"Paul",15,0,6,35375,34,2,1,0,0
"Lester",11,0,10,35400,34,3,1,1,0
"Anthony",9,0,12,34653,34,4,1,0,0
"James",9,0,12,34136,34,5,0,0,0
"Mark",8,0,13,35213,34,6,0,0,0
"Simon",8,0,13,33036,34,7,0,0,0
"Jordan",7,0,14,33702,34,8,0,0,0
"Luke",17,0,4,36681,35,1,1,0,0
"Paul",15,0,6,35604,35,2,1,1,1
"Lester",10,0,11,35127,35,3,1,0,0
"Anthony",10,0,11,34960,35,4,1,1,0
"James",10,0,11,34344,35,5,0,0,0
"Simon",9,0,12,33192,35,6,0,0,0
"Mark",7,0,14,35017,35,7,0,0,0
"Jordan",6,0,15,33475,35,8,0,0,0
"Luke",16,0,5,36705,36,1,1,1,0
"Paul",16,0,5,35677,36,2,1,1,1
"James",12,0,9,35507,36,3,1,0,0
"Lester",10,0,11,35133,36,4,1,0,0
"Simon",10,0,11,33667,36,5,0,0,0
"Anthony",8,0,13,34339,36,6,0,0,0
"Mark",6,0,15,34460,36,7,0,0,0
"Jordan",6,0,15,33375,36,8,0,0,0
"Luke",17,0,4,36685,37,1,1,1,1
"Paul",16,0,5,35817,37,2,1,1,0
"Lester",10,0,11,34813,37,3,1,0,0
"James",10,0,11,34566,37,4,1,0,0
"Anthony",9,0,12,34732,37,5,0,0,0
"Simon",8,0,13,33318,37,6,0,0,0
"Mark",7,0,14,34778,37,7,0,0,0
"Jordan",7,0,14,33507,37,8,0,0,0
"Luke",15,0,6,36231,38,1,1,0,0
"Paul",15,0,6,35761,38,2,1,0,0
"Lester",11,0,10,35631,38,3,1,1,1
"James",10,0,11,34775,38,4,1,1,0
"Anthony",10,0,11,34526,38,5,0,0,0
"Mark",8,0,13,34954,38,6,0,0,0
"Jordan",8,0,13,33717,38,7,0,0,0
"Simon",7,0,14,33246,38,8,0,0,0
"Luke",16,0,5,36640,39,1,1,0,0
"Paul",15,0,6,35700,39,2,1,0,0
"Lester",11,0,10,35394,39,3,1,1,0
"James",11,0,10,34787,39,4,1,1,1
"Anthony",10,0,11,34684,39,5,0,0,0
"Simon",9,0,12,33144,39,6,0,0,0
"Mark",6,0,15,34978,39,7,0,0,0
"Jordan",6,0,15,33609,39,8,0,0,0
"Paul",17,0,4,36234,40,1,1,1,0
"Luke",15,0,6,36380,40,2,1,1,1
"Lester",12,0,9,35715,40,3,1,0,0
"James",9,0,12,34692,40,4,1,0,0
"Anthony",9,0,12,34487,40,5,0,0,0
"Mark",8,0,13,35429,40,6,0,0,0
"Simon",8,0,13,33255,40,7,0,0,0
"Jordan",6,0,15,34011,40,8,0,0,0
"Paul",18,0,3,36460,41,1,1,1,1
"Luke",17,0,4,37391,41,2,1,1,0
"Lester",13,0,8,35611,41,3,1,0,0
"James",9,0,12,34396,41,4,1,0,0
"Anthony",8,0,13,34597,41,5,0,0,0
"Mark",7,0,14,34718,41,6,0,0,0
"Simon",7,0,14,33198,41,7,0,0,0
"Jordan",5,0,16,33151,41,8,0,0,0
"Luke",18,0,3,36995,42,1,1,1,1
"Paul",16,0,5,35895,42,2,1,1,0
"Lester",11,0,10,35324,42,3,1,0,0
"James",9,0,12,34398,42,4,1,0,0
"Mark",8,0,13,34762,42,5,0,0,0
"Anthony",8,0,13,34458,42,6,0,0,0
"Jordan",7,0,14,33486,42,7,0,0,0
"Simon",7,0,14,33046,42,8,0,0,0
"Luke",18,0,3,36357,43,1,1,1,0
"Paul",16,0,5,35983,43,2,1,0,0
"James",11,0,10,34482,43,3,1,1,1
"Lester",10,0,11,34826,43,4,1,0,0
"Simon",9,0,12,33478,43,5,0,0,0
"Mark",8,0,13,35206,43,6,0,0,0
"Anthony",7,0,14,34030,43,7,0,0,0
"Jordan",5,0,16,32735,43,8,0,0,0
"Luke",16,0,5,36281,44,1,1,0,0
"Paul",15,0,6,36010,44,2,1,0,0
"James",12,0,9,34935,44,3,1,1,0
"Lester",11,0,10,35870,44,4,1,1,1
"Anthony",10,0,11,34368,44,5,0,0,0
"Simon",8,0,13,33074,44,6,0,0,0
"Jordan",7,0,14,33183,44,7,0,0,0
"Mark",5,0,16,34561,44,8,0,0,0
"Luke",15,0,6,36262,45,1,1,0,0
"Paul",14,0,7,35533,45,2,1,1,1
"Lester",11,0,10,35644,45,3,1,0,0
"James",11,0,10,34982,45,4,1,1,0
"Anthony",10,0,11,35037,45,5,0,0,0
"Simon",8,0,13,33395,45,6,0,0,0
"Jordan",8,0,13,33291,45,7,0,0,0
"Mark",7,0,14,34855,45,8,0,0,0
"Luke",17,0,4,36820,46,1,1,1,1
"Paul",16,0,5,35980,46,2,1,0,0
"Lester",10,0,11,34965,46,3,1,1,0
"Anthony",10,0,11,34615,46,4,1,0,0
"Mark",9,0,12,34969,46,5,0,0,0
"James",9,0,12,34600,46,6,0,0,0
"Simon",7,0,14,33216,46,7,0,0,0
"Jordan",6,0,15,33507,46,8,0,0,0
"Paul",17,0,4,36021,47,1,1,1,0
"Luke",16,0,5,35796,47,2,1,1,1
"Lester",11,0,10,35487,47,3,1,0,0
"James",10,0,11,35021,47,4,1,0,0
"Anthony",8,0,13,34229,47,5,0,0,0
"Simon",8,0,13,33474,47,6,0,0,0
"Mark",7,0,14,34855,47,7,0,0,0
"Jordan",7,0,14,32915,47,8,0,0,0
"Luke",15,0,6,36674,48,1,1,0,0
"Paul",15,0,6,35638,48,2,1,1,0
"Lester",12,0,9,35598,48,3,1,0,0
"James",9,0,12,34518,48,4,1,1,1
"Anthony",9,0,12,34493,48,5,0,0,0
"Simon",9,0,12,33738,48,6,0,0,0
"Mark",8,0,13,35052,48,7,0,0,0
"Jordan",7,0,14,33799,48,8,0,0,0
"Paul",16,0,5,36472,49,1,1,1,1
"Luke",16,0,5,36443,49,2,1,1,0
"Lester",11,0,10,35893,49,3,1,0,0
"Anthony",10,0,11,34481,49,4,1,0,0
"Mark",9,0,12,34915,49,5,0,0,0
"James",8,0,13,34484,49,6,0,0,0
"Jordan",8,0,13,34076,49,7,0,0,0
"Simon",6,0,15,32913,49,8,0,0,0
"Paul",18,0,3,35782,50,1,1,1,0
"Luke",16,0,5,35869,50,2,1,1,1
"Lester",10,0,11,34642,50,3,1,0,0
"James",10,0,11,33987,50,4,1,0,0
"Mark",8,0,13,34814,50,5,0,0,0
"Anthony",8,0,13,34298,50,6,0,0,0
"Simon",8,0,13,33464,50,7,0,0,0
"Jordan",6,0,15,33286,50,8,0,0,0
"Luke",17,0,4,36164,51,1,1,1,0
"Paul",14,0,7,35229,51,2,1,0,0
"James",11,0,10,34626,51,3,1,1,1
"Lester",10,0,11,34901,51,4,1,0,0
"Simon",10,0,11,33827,51,5,0,0,0
"Anthony",9,0,12,34819,51,6,0,0,0
"Jordan",7,0,14,33442,51,7,0,0,0
"Mark",6,0,15,34461,51,8,0,0,0
"Paul",16,0,5,36019,52,1,1,0,0
"Luke",15,0,6,36474,52,2,1,1,1
"Lester",12,0,9,35618,52,3,1,0,0
"James",10,0,11,34824,52,4,1,1,0
"Anthony",9,0,12,34736,52,5,0,0,0
"Simon",8,0,13,33205,52,6,0,0,0
"Mark",7,0,14,35062,52,7,0,0,0
"Jordan",7,0,14,32993,52,8,0,0,0
"Paul",16,0,5,36167,53,1,1,1,1
"Luke",15,0,6,36093,53,2,1,1,0
"Lester",12,0,9,35181,53,3,1,0,0
"James",10,0,11,34330,53,4,1,0,0
"Mark",9,0,12,35349,53,5,0,0,0
"Anthony",9,0,12,34536,53,6,0,0,0
"Simon",7,0,14,33381,53,7,0,0,0
"Jordan",6,0,15,33680,53,8,0,0,0
"Luke",16,0,5,36631,54,1,1,0,0
"Paul",16,0,5,35773,54,2,1,0,0
"Lester",13,0,8,36337,54,3,1,1,1
"Anthony",9,0,12,34622,54,4,1,1,0
"James",9,0,12,34189,54,5,0,0,0
"Simon",8,0,13,33372,54,6,0,0,0
"Jordan",7,0,14,33971,54,7,0,0,0
"Mark",6,0,15,34327,54,8,0,0,0
"Paul",18,0,3,36465,55,1,1,0,0
"Luke",16,0,5,35796,55,2,1,0,0
"Lester",11,0,10,35244,55,3,1,1,1
"James",11,0,10,34604,55,4,1,1,0
"Mark",8,0,13,35528,55,5,0,0,0
"Anthony",7,0,14,33860,55,6,0,0,0
"Simon",7,0,14,33304,55,7,0,0,0
"Jordan",6,0,15,33047,55,8,0,0,0
"Paul",15,0,6,35469,56,1,1,1,1
"Luke",14,0,7,35762,56,2,1,0,0
"Lester",11,0,10,35126,56,3,1,1,0
"James",11,0,10,34822,56,4,1,0,0
"Anthony",11,0,10,34555,56,5,0,0,0
"Jordan",9,0,12,33582,56,6,0,0,0
"Mark",7,0,14,34612,56,7,0,0,0
"Simon",6,0,15,32736,56,8,0,0,0
"Luke",16,0,5,36064,57,1,1,0,0
"Paul",14,0,7,35777,57,2,1,0,0
"James",11,0,10,35225,57,3,1,1,1
"Lester",10,0,11,34885,57,4,1,1,0
"Simon",9,0,12,33425,57,5,0,0,0
"Mark",8,0,13,35261,57,6,0,0,0
"Anthony",8,0,13,34464,57,7,0,0,0
"Jordan",8,0,13,33509,57,8,0,0,0
"Luke",17,0,4,36720,58,1,1,1,0
"Paul",15,0,6,35740,58,2,1,0,0
"James",11,0,10,35230,58,3,1,1,1
"Anthony",11,0,10,34791,58,4,1,0,0
"Lester",10,0,11,34935,58,5,0,0,0
"Jordan",7,0,14,33451,58,6,0,0,0
"Simon",7,0,14,33215,58,7,0,0,0
"Mark",6,0,15,34675,58,8,0,0,0
"Luke",16,0,5,35977,59,1,1,1,0
"Paul",16,0,5,35880,59,2,1,0,0
"James",11,0,10,34726,59,3,1,1,1
"Anthony",10,0,11,34814,59,4,1,0,0
"Lester",9,0,12,34855,59,5,0,0,0
"Simon",9,0,12,33285,59,6,0,0,0
"Mark",7,0,14,35085,59,7,0,0,0
"Jordan",6,0,15,33892,59,8,0,0,0
"Luke",16,0,5,36239,60,1,1,0,0
"Paul",15,0,6,35469,60,2,1,0,0
"Lester",11,0,10,35822,60,3,1,1,1
"James",11,0,10,34847,60,4,1,1,0
"Anthony",10,0,11,34865,60,5,0,0,0
"Mark",7,0,14,34999,60,6,0,0,0
"Jordan",7,0,14,33653,60,7,0,0,0
"Simon",7,0,14,32763,60,8,0,0,0
"Paul",17,0,4,35993,61,1,1,0,0
"Luke",14,0,7,36450,61,2,1,1,0
"James",12,0,9,34889,61,3,1,0,0
"Lester",11,0,10,35600,61,4,1,1,1
"Anthony",9,0,12,34840,61,5,0,0,0
"Simon",8,0,13,33367,61,6,0,0,0
"Mark",7,0,14,35124,61,7,0,0,0
"Jordan",6,0,15,33479,61,8,0,0,0
"Paul",16,0,5,35585,62,1,1,1,1
"Luke",14,1,6,36409,62,2,1,1,0
"Lester",11,0,10,35397,62,3,1,0,0
"James",11,0,10,35165,62,4,1,0,0
"Mark",9,0,12,35402,62,5,0,0,0
"Simon",8,0,13,33646,62,6,0,0,0
"Anthony",7,1,13,34140,62,7,0,0,0
"Jordan",7,0,14,33968,62,8,0,0,0
"Paul",15,0,6,36012,63,1,1,0,0
"Luke",14,0,7,35638,63,2,1,0,0
"Lester",11,0,10,35497,63,3,1,1,0
"Anthony",11,0,10,35070,63,4,1,1,1
"James",11,0,10,34572,63,5,0,0,0
"Mark",8,0,13,34935,63,6,0,0,0
"Simon",8,0,13,33545,63,7,0,0,0
"Jordan",6,0,15,33425,63,8,0,0,0
"Paul",16,0,5,35999,64,1,1,1,0
"Luke",15,0,6,36428,64,2,1,1,1
"Lester",10,0,11,35180,64,3,1,0,0
"Anthony",10,0,11,34916,64,4,1,0,0
"James",10,0,11,34660,64,5,0,0,0
"Jordan",9,0,12,34403,64,6,0,0,0
"Simon",8,0,13,33697,64,7,0,0,0
"Mark",6,0,15,34823,64,8,0,0,0
"Luke",17,0,4,37018,65,1,1,0,0
"Paul",15,0,6,35707,65,2,1,1,0
"Lester",10,0,11,35489,65,3,1,0,0
"James",10,0,11,35161,65,4,1,1,1
"Anthony",9,0,12,34560,65,5,0,0,0
"Simon",9,0,12,33150,65,6,0,0,0
"Mark",8,0,13,35107,65,7,0,0,0
"Jordan",6,0,15,33925,65,8,0,0,0
"Luke",17,0,4,36861,66,1,1,1,1
"Paul",15,0,6,35854,66,2,1,0,0
"Lester",11,0,10,35721,66,3,1,1,0
"Anthony",9,0,12,34755,66,4,1,0,0
"James",9,0,12,34623,66,5,0,0,0
"Simon",9,0,12,33446,66,6,0,0,0
"Mark",7,0,14,34934,66,7,0,0,0
"Jordan",7,0,14,34073,66,8,0,0,0
"Paul",16,0,5,36364,67,1,1,1,0
"Luke",16,0,5,36351,67,2,1,0,0
"Lester",11,0,10,35553,67,3,1,1,1
"Anthony",9,0,12,34799,67,4,1,0,0
"James",9,0,12,34594,67,5,0,0,0
"Simon",9,0,12,33403,67,6,0,0,0
"Jordan",8,0,13,34390,67,7,0,0,0
"Mark",6,0,15,34848,67,8,0,0,0
"Luke",17,0,4,36525,68,1,1,1,1
"Paul",15,0,6,35293,68,2,1,1,0
"Lester",12,0,9,34867,68,3,1,0,0
"James",10,0,11,34216,68,4,1,0,0
"Simon",10,0,11,33240,68,5,0,0,0
"Anthony",9,0,12,33923,68,6,0,0,0
"Mark",6,0,15,34652,68,7,0,0,0
"Jordan",5,0,16,33197,68,8,0,0,0
"Luke",16,0,5,36802,69,1,1,0,0
"Paul",16,0,5,36353,69,2,1,0,0
"Lester",11,0,10,35270,69,3,1,1,0
"James",11,0,10,35090,69,4,1,1,1
"Anthony",10,0,11,35374,69,5,0,0,0
"Mark",7,0,14,35037,69,6,0,0,0
"Simon",7,0,14,33333,69,7,0,0,0
"Jordan",6,0,15,33844,69,8,0,0,0
"Luke",17,0,4,36767,70,1,1,1,1
"Paul",15,0,6,35581,70,2,1,1,0
"Lester",10,1,10,35102,70,3,1,0,0
"Anthony",10,0,11,35072,70,4,1,0,0
"James",10,0,11,34754,70,5,0,0,0
"Simon",8,1,12,33225,70,6,0,0,0
"Jordan",8,0,13,33797,70,7,0,0,0
"Mark",5,0,16,34405,70,8,0,0,0
"Paul",18,0,3,36167,71,1,1,1,0
"Luke",14,0,7,35924,71,2,1,1,1
"Lester",11,0,10,34968,71,3,1,0,0
"James",10,0,11,34482,71,4,1,0,0
"Anthony",9,0,12,34734,71,5,0,0,0
"Simon",8,0,13,33217,71,6,0,0,0
"Mark",7,0,14,35319,71,7,0,0,0
"Jordan",7,0,14,33570,71,8,0,0,0
"Luke",18,0,3,36985,72,1,1,0,0
"Paul",16,0,5,36129,72,2,1,1,1
"Lester",11,0,10,35224,72,3,1,0,0
"James",9,0,12,34435,72,4,1,1,0
"Anthony",8,0,13,35027,72,5,0,0,0
"Simon",8,0,13,33380,72,6,0,0,0
"Mark",7,0,14,34710,72,7,0,0,0
"Jordan",7,0,14,33476,72,8,0,0,0
"Paul",17,0,4,35809,73,1,1,1,1
"Luke",16,0,5,36096,73,2,1,0,0
"Lester",11,0,10,35318,73,3,1,1,0
"James",10,0,11,34655,73,4,1,0,0
