"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"James",8,0,13,34975,8,7,0,0,0
"Simon",6,0,15,33381,8,8,0,0,0
"Luke",16,0,5,36343,9,1,1,1,1
"Paul",15,0,6,36171,9,2,1,0,0
"James",10,0,11,35502,9,3,1,1,0
"Anthony",10,0,11,34897,9,4,1,0,0
"Lester",9,0,12,35693,9,5,0,0,0
"Simon",9,0,12,33637,9,6,0,0,0
"Mark",8,0,13,35489,9,7,0,0,0
"Jordan",7,0,14,34329,9,8,0,0,0
"Luke",15,0,6,36091,10,1,1,1,1
"Paul",15,0,6,36072,10,2,1,0,0
"Lester",11,0,10,36452,10,3,1,1,0
"Anthony",10,0,11,34619,10,4,1,0,0
"James",9,0,12,34974,10,5,0,0,0
"Simon",9,0,12,33474,10,6,0,0,0
"Mark",8,0,13,35244,10,7,0,0,0
"Jordan",7,0,14,33099,10,8,0,0,0
"Luke",15,0,6,36360,11,1,1,1,1
"Paul",14,0,7,36326,11,2,1,0,0
"Lester",11,0,10,36238,11,3,1,1,0
"Simon",11,0,10,34772,11,4,1,0,0
"James",10,0,11,35785,11,5,0,0,0
"Anthony",9,0,12,34505,11,6,0,0,0
"Jordan",8,0,13,33668,11,7,0,0,0
"Mark",6,0,15,35159,11,8,0,0,0
"Paul",15,0,6,37072,12,1,1,1,1
"Luke",15,0,6,36440,12,2,1,1,0
"Lester",11,0,10,35882,12,3,1,0,0
"James",10,0,11,35665,12,4,1,0,0
"Anthony",9,0,12,34591,12,5,0,0,0
"Mark",8,0,13,35018,12,6,0,0,0
"Jordan",8,0,13,34786,12,7,0,0,0
"Simon",8,0,13,33935,12,8,0,0,0
"Paul",17,0,4,36196,13,1,1,1,0
"Luke",16,0,5,37003,13,2,1,0,0
"Lester",11,0,10,35695,13,3,1,1,1
"Anthony",10,0,11,35069,13,4,1,0,0
"James",9,0,12,35335,13,5,0,0,0
"Mark",9,0,12,35277,13,6,0,0,0
"Jordan",7,0,14,33447,13,7,0,0,0
"Simon",5,0,16,32908,13,8,0,0,0
"Paul",18,0,3,37089,14,1,1,0,0
"Luke",16,0,5,36553,14,2,1,0,0
"James",10,0,11,35792,14,3,1,1,1
"Mark",10,0,11,35608,14,4,1,1,0
"Lester",9,0,12,35053,14,5,0,0,0
"Simon",8,0,13,33885,14,6,0,0,0
"Anthony",7,0,14,34498,14,7,0,0,0
"Jordan",6,0,15,33770,14,8,0,0,0
"Paul",17,0,4,36520,15,1,1,0,0
"Luke",15,0,6,36529,15,2,1,1,1
"James",10,0,11,35783,15,3,1,0,0
"Lester",9,0,12,35622,15,4,1,1,0
"Anthony",9,0,12,34914,15,5,0,0,0
"Jordan",9,0,12,34178,15,6,0,0,0
"Simon",8,0,13,33845,15,7,0,0,0
"Mark",7,0,14,35217,15,8,0,0,0
"Paul",16,0,5,36167,16,1,1,0,0
"Luke",15,0,6,36408,16,2,1,0,0
"Lester",11,0,10,35941,16,3,1,1,1
"James",10,0,11,35821,16,4,1,1,0
"Mark",9,0,12,35397,16,5,0,0,0
"Anthony",8,0,13,34715,16,6,0,0,0
"Jordan",8,0,13,34083,16,7,0,0,0
"Simon",7,0,14,33931,16,8,0,0,0
"Paul",16,0,5,35776,17,1,1,0,0
"Luke",14,0,7,36058,17,2,1,1,1
"Lester",10,0,11,35113,17,3,1,0,0
"James",10,0,11,34737,17,4,1,1,0
"Mark",9,0,12,34759,17,5,0,0,0
"Simon",9,0,12,33968,17,6,0,0,0
"Anthony",8,0,13,34749,17,7,0,0,0
"Jordan",8,0,13,33852,17,8,0,0,0
"Luke",15,0,6,36617,18,1,1,1,0
"Paul",14,0,7,35979,18,2,1,0,0
"James",10,0,11,35605,18,3,1,1,1
"Lester",10,0,11,35445,18,4,1,0,0
"Anthony",10,0,11,34623,18,5,0,0,0
"Jordan",9,0,12,34288,18,6,0,0,0
"Mark",8,0,13,35321,18,7,0,0,0
"Simon",8,0,13,33381,18,8,0,0,0
"Paul",15,0,6,36347,19,1,1,1,1
"Luke",15,0,6,36219,19,2,1,0,0
"James",12,0,9,35645,19,3,1,1,0
"Lester",10,0,11,35444,19,4,1,0,0
"Simon",10,0,11,34142,19,5,0,0,0
"Anthony",8,0,13,34329,19,6,0,0,0
"Mark",7,0,14,34723,19,7,0,0,0
"Jordan",7,0,14,33516,19,8,0,0,0
"Paul",15,0,6,36026,20,1,1,1,0
"Luke",13,0,8,35883,20,2,1,1,1
"James",10,0,11,36148,20,3,1,0,0
"Mark",10,0,11,35994,20,4,1,0,0
"Lester",10,0,11,35814,20,5,0,0,0
"Jordan",9,0,12,34445,20,6,0,0,0
"Simon",9,0,12,33934,20,7,0,0,0
"Anthony",8,0,13,34785,20,8,0,0,0
"Paul",17,0,4,36598,21,1,1,1,0
"Luke",16,0,5,36134,21,2,1,1,1
"Lester",10,0,11,35455,21,3,1,0,0
"Anthony",9,0,12,34482,21,4,1,0,0
"Jordan",9,0,12,33910,21,5,0,0,0
"James",8,0,13,35255,21,6,0,0,0
"Simon",8,0,13,33148,21,7,0,0,0
"Mark",7,0,14,34774,21,8,0,0,0
"Paul",15,0,6,36201,22,1,1,1,0
"Luke",13,0,8,36501,22,2,1,1,1
"Mark",11,0,10,36310,22,3,1,0,0
"Anthony",11,0,10,35662,22,4,1,0,0
"Lester",10,0,11,35979,22,5,0,0,0
"Simon",9,0,12,33867,22,6,0,0,0
"James",8,0,13,35753,22,7,0,0,0
"Jordan",7,0,14,34219,22,8,0,0,0
"Paul",16,0,5,36331,23,1,1,1,1
"Luke",15,0,6,36962,23,2,1,0,0
"Lester",12,0,9,35991,23,3,1,1,0
"Anthony",9,0,12,35227,23,4,1,0,0
"James",9,0,12,35133,23,5,0,0,0
"Simon",9,0,12,34305,23,6,0,0,0
"Mark",7,0,14,35348,23,7,0,0,0
"Jordan",7,0,14,33823,23,8,0,0,0
"Paul",15,0,6,36188,24,1,1,1,0
"Luke",14,0,7,35989,24,2,1,1,1
"Lester",12,0,9,35943,24,3,1,0,0
"James",11,0,10,35513,24,4,1,0,0
"Anthony",10,0,11,34688,24,5,0,0,0
"Mark",8,0,13,35216,24,6,0,0,0
"Simon",8,0,13,33857,24,7,0,0,0
"Jordan",6,0,15,33693,24,8,0,0,0
"Paul",14,0,7,36026,25,1,1,1,0
"Lester",13,0,8,36065,25,2,1,1,1
"Luke",13,0,8,35987,25,3,1,0,0
"James",11,0,10,35949,25,4,1,0,0
"Simon",10,0,11,33605,25,5,0,0,0
"Mark",9,0,12,34887,25,6,0,0,0
"Anthony",8,0,13,34286,25,7,0,0,0
"Jordan",6,0,15,33718,25,8,0,0,0
"Luke",16,0,5,36685,26,1,1,1,1
"Paul",15,0,6,36365,26,2,1,0,0
"James",12,0,9,36019,26,3,1,1,0
"Anthony",10,0,11,35230,26,4,1,0,0
"Lester",9,0,12,35698,26,5,0,0,0
"Jordan",8,0,13,34017,26,6,0,0,0
"Mark",7,0,14,34948,26,7,0,0,0
"Simon",7,0,14,33071,26,8,0,0,0
"Paul",16,0,5,36331,27,1,1,0,0
"Luke",14,0,7,36219,27,2,1,1,1
"James",11,0,10,35518,27,3,1,0,0
"Mark",11,0,10,35505,27,4,1,1,0
"Lester",9,0,12,35541,27,5,0,0,0
"Simon",9,0,12,33000,27,6,0,0,0
"Anthony",7,0,14,34707,27,7,0,0,0
"Jordan",7,0,14,33427,27,8,0,0,0
"Paul",15,0,6,36213,28,1,1,0,0
"Luke",14,0,7,36314,28,2,1,1,1
"James",13,0,8,35664,28,3,1,0,0
"Lester",11,0,10,35985,28,4,1,1,0
"Mark",9,0,12,35227,28,5,0,0,0
"Simon",8,0,13,33610,28,6,0,0,0
"Anthony",7,0,14,34319,28,7,0,0,0
"Jordan",7,0,14,33530,28,8,0,0,0
"Paul",17,0,4,36478,29,1,1,1,1
"Luke",15,0,6,36424,29,2,1,0,0
"Lester",11,0,10,35616,29,3,1,1,0
"Jordan",9,0,12,33703,29,4,1,0,0
"Simon",9,0,12,33387,29,5,0,0,0
"Mark",8,0,13,35312,29,6,0,0,0
"Anthony",8,0,13,34426,29,7,0,0,0
"James",7,0,14,34699,29,8,0,0,0
"Paul",17,0,4,37044,30,1,1,0,0
"Luke",16,0,5,36553,30,2,1,0,0
"James",11,0,10,36013,30,3,1,1,1
"Lester",10,0,11,35777,30,4,1,1,0
"Mark",9,0,12,35165,30,5,0,0,0
"Anthony",8,0,13,34917,30,6,0,0,0
"Simon",7,0,14,33652,30,7,0,0,0
"Jordan",6,0,15,34391,30,8,0,0,0
"Paul",17,0,4,36956,31,1,1,1,0
"Luke",14,0,7,36654,31,2,1,0,0
"James",10,0,11,35333,31,3,1,1,1
"Mark",9,0,12,35268,31,4,1,0,0
"Jordan",9,0,12,34180,31,5,0,0,0
"Simon",9,0,12,33759,31,6,0,0,0
"Lester",8,0,13,35041,31,7,0,0,0
"Anthony",8,0,13,34538,31,8,0,0,0
"Paul",18,0,3,36832,32,1,1,1,1
"Luke",15,0,6,36649,32,2,1,0,0
"Lester",11,0,10,35760,32,3,1,1,0
"Anthony",9,0,12,34833,32,4,1,0,0
"James",8,0,13,35268,32,5,0,0,0
"Jordan",8,0,13,34278,32,6,0,0,0
"Simon",8,0,13,34271,32,7,0,0,0
"Mark",7,0,14,35307,32,8,0,0,0
"Paul",15,0,6,36843,33,1,1,1,0
"Luke",14,0,7,36295,33,2,1,0,0
"James",13,0,8,35923,33,3,1,1,1
"Lester",10,0,11,35493,33,4,1,0,0
"Jordan",9,0,12,34277,33,5,0,0,0
"Mark",8,0,13,35592,33,6,0,0,0
"Simon",8,0,13,33483,33,7,0,0,0
"Anthony",7,0,14,34163,33,8,0,0,0
"Luke",17,0,4,36970,34,1,1,1,1
"Paul",16,0,5,36142,34,2,1,0,0
"Lester",9,0,12,35694,34,3,1,1,0
"James",9,0,12,35473,34,4,1,0,0
"Mark",9,0,12,35300,34,5,0,0,0
"Anthony",8,0,13,34622,34,6,0,0,0
"Jordan",8,0,13,34321,34,7,0,0,0
"Simon",8,0,13,34076,34,8,0,0,0
"Paul",16,0,5,36445,35,1,1,1,1
"Luke",15,0,6,35998,35,2,1,1,0
"Jordan",11,0,10,34624,35,3,1,0,0
"Mark",9,0,12,35237,35,4,1,0,0
"James",9,0,12,35145,35,5,0,0,0
"Lester",8,0,13,35002,35,6,0,0,0
"Anthony",8,0,13,34604,35,7,0,0,0
"Simon",8,0,13,33248,35,8,0,0,0
"Paul",16,0,5,36451,36,1,1,0,0
"Luke",12,0,9,36225,36,2,1,1,1
"James",11,0,10,35544,36,3,1,0,0
"Lester",11,0,10,35486,36,4,1,1,0
"Anthony",10,0,11,34869,36,5,0,0,0
"Mark",8,0,13,35414,36,6,0,0,0
"Jordan",8,0,13,34337,36,7,0,0,0
"Simon",8,0,13,33809,36,8,0,0,0
"Paul",16,0,5,36257,37,1,1,1,0
"Luke",14,0,7,36007,37,2,1,0,0
"Lester",11,0,10,35501,37,3,1,1,1
"Anthony",11,0,10,35054,37,4,1,0,0
"James",9,0,12,35258,37,5,0,0,0
"Simon",9,0,12,34056,37,6,0,0,0
"Jordan",8,0,13,33786,37,7,0,0,0
"Mark",6,0,15,34559,37,8,0,0,0
"Luke",16,0,5,36718,38,1,1,1,1
"Paul",16,0,5,36374,38,2,1,0,0
"Lester",13,0,8,36627,38,3,1,1,0
"James",9,0,12,35134,38,4,1,0,0
"Anthony",8,0,13,34816,38,5,0,0,0
"Jordan",8,0,13,34234,38,6,0,0,0
"Mark",7,0,14,34700,38,7,0,0,0
"Simon",7,0,14,33321,38,8,0,0,0
"Luke",16,0,5,36523,39,1,1,1,1
"Paul",16,0,5,36351,39,2,1,0,0
"James",10,0,11,35763,39,3,1,1,0
"Mark",10,0,11,35292,39,4,1,0,0
"Lester",9,0,12,35308,39,5,0,0,0
"Anthony",8,0,13,34557,39,6,0,0,0
"Jordan",8,0,13,34242,39,7,0,0,0
"Simon",7,0,14,33228,39,8,0,0,0
"Paul",18,0,3,36565,40,1,1,1,1
"Luke",16,0,5,36680,40,2,1,0,0
"James",11,0,10,35375,40,3,1,1,0
"Lester",10,0,11,35801,40,4,1,0,0
"Anthony",8,0,13,35176,40,5,0,0,0
"Jordan",8,0,13,33883,40,6,0,0,0
"Simon",7,0,14,33628,40,7,0,0,0
"Mark",6,0,15,34858,40,8,0,0,0
"Luke",15,0,6,36097,41,1,1,1,1
"Paul",14,0,7,35712,41,2,1,1,0
"Anthony",11,0,10,34738,41,3,1,0,0
"Mark",10,0,11,35746,41,4,1,0,0
"Jordan",9,0,12,34313,41,5,0,0,0
"Simon",9,0,12,33730,41,6,0,0,0
"Lester",8,0,13,35517,41,7,0,0,0
"James",8,0,13,34950,41,8,0,0,0
"Paul",16,0,5,36314,42,1,1,1,1
"Luke",14,0,7,36176,42,2,1,1,0
"Lester",12,0,9,35938,42,3,1,0,0
"James",10,0,11,35343,42,4,1,0,0
"Anthony",10,0,11,34958,42,5,0,0,0
"Mark",8,0,13,35555,42,6,0,0,0
"Simon",8,0,13,33566,42,7,0,0,0
"Jordan",6,0,15,33741,42,8,0,0,0
"Paul",14,0,7,36045,43,1,1,1,0
"Luke",14,0,7,35950,43,2,1,1,1
"Lester",11,0,10,36328,43,3,1,0,0
"James",11,0,10,35871,43,4,1,0,0
"Anthony",10,0,11,34374,43,5,0,0,0
"Mark",9,0,12,35273,43,6,0,0,0
"Simon",9,0,12,34183,43,7,0,0,0
"Jordan",6,0,15,33469,43,8,0,0,0
"Paul",18,0,3,36015,44,1,1,1,1
"Luke",16,0,5,36648,44,2,1,1,0
"Lester",10,0,11,35476,44,3,1,0,0
"James",9,0,12,35158,44,4,1,0,0
"Anthony",9,0,12,34632,44,5,0,0,0
"Mark",8,0,13,35235,44,6,0,0,0
"Simon",8,0,13,33363,44,7,0,0,0
"Jordan",6,0,15,33458,44,8,0,0,0
"Paul",14,0,7,36424,45,1,1,0,0
"Luke",13,0,8,35931,45,2,1,1,1
"James",12,0,9,35634,45,3,1,0,0
"Lester",10,0,11,35854,45,4,1,1,0
"Mark",10,0,11,35498,45,5,0,0,0
"Anthony",9,0,12,35122,45,6,0,0,0
"Jordan",9,0,12,34065,45,7,0,0,0
"Simon",7,0,14,33416,45,8,0,0,0
"Paul",17,0,4,36380,46,1,1,0,0
"Luke",14,0,7,35936,46,2,1,0,0
"Lester",12,0,9,36463,46,3,1,1,1
"Mark",9,0,12,35874,46,4,1,1,0
"James",9,0,12,35265,46,5,0,0,0
"Simon",9,0,12,33614,46,6,0,0,0
"Anthony",7,0,14,34449,46,7,0,0,0
"Jordan",7,0,14,33428,46,8,0,0,0
"Paul",15,0,6,35922,47,1,1,0,0
"Luke",13,0,8,35859,47,2,1,1,1
"Lester",11,0,10,35888,47,3,1,0,0
"James",11,0,10,35234,47,4,1,1,0
"Mark",9,0,12,35701,47,5,0,0,0
"Anthony",9,0,12,35086,47,6,0,0,0
"Simon",8,0,13,33366,47,7,0,0,0
"Jordan",8,0,13,33280,47,8,0,0,0
"Luke",15,0,6,36701,48,1,1,0,0
"Paul",14,0,7,35929,48,2,1,0,0
"James",12,0,9,35874,48,3,1,1,1
"Lester",10,0,11,35633,48,4,1,1,0
"Jordan",9,0,12,33993,48,5,0,0,0
"Simon",9,0,12,33740,48,6,0,0,0
"Anthony",8,0,13,34497,48,7,0,0,0
"Mark",7,0,14,34893,48,8,0,0,0
"Paul",18,0,3,37086,49,1,1,1,1
"Luke",17,0,4,36697,49,2,1,0,0
"Lester",12,0,9,35811,49,3,1,1,0
"Anthony",9,0,12,34654,49,4,1,0,0
"Simon",8,0,13,33990,49,5,0,0,0
"James",7,0,14,35279,49,6,0,0,0
"Mark",7,0,14,34936,49,7,0,0,0
"Jordan",6,0,15,33733,49,8,0,0,0
"Paul",16,0,5,36229,50,1,1,0,0
"Luke",14,0,7,36176,50,2,1,0,0
"Lester",13,0,8,36352,50,3,1,1,0
"Anthony",10,0,11,35008,50,4,1,1,1
"James",9,0,12,35312,50,5,0,0,0
"Mark",8,0,13,35161,50,6,0,0,0
"Jordan",8,0,13,34229,50,7,0,0,0
"Simon",6,0,15,33248,50,8,0,0,0
"Paul",16,0,5,36615,51,1,1,0,0
"Luke",14,0,7,36667,51,2,1,1,1
"James",10,0,11,35990,51,3,1,0,0
"Mark",10,0,11,35232,51,4,1,1,0
"Lester",9,0,12,35399,51,5,0,0,0
"Anthony",9,0,12,34835,51,6,0,0,0
"Jordan",9,0,12,34371,51,7,0,0,0
"Simon",7,0,14,33229,51,8,0,0,0
"Luke",17,0,4,35999,52,1,1,0,0
"Paul",14,0,7,36017,52,2,1,1,1
"Anthony",11,0,10,35356,52,3,1,0,0
"Lester",10,0,11,35527,52,4,1,1,0
"James",9,0,12,35462,52,5,0,0,0
"Mark",9,0,12,35332,52,6,0,0,0
"Simon",7,0,14,33655,52,7,0,0,0
"Jordan",7,0,14,33491,52,8,0,0,0
"Paul",18,0,3,36608,53,1,1,1,1
"Luke",14,0,7,36349,53,2,1,0,0
"James",11,0,10,35775,53,3,1,1,0
"Lester",10,0,11,35856,53,4,1,0,0
"Mark",8,0,13,35760,53,5,0,0,0
"Anthony",8,0,13,34907,53,6,0,0,0
"Simon",8,0,13,33879,53,7,0,0,0
"Jordan",7,0,14,33957,53,8,0,0,0
"Luke",15,0,6,36306,54,1,1,1,0
"Paul",15,0,6,36206,54,2,1,1,1
"Anthony",10,0,11,35059,54,3,1,0,0
"Simon",10,0,11,33981,54,4,1,0,0
"James",9,0,12,34911,54,5,0,0,0
"Jordan",9,0,12,34119,54,6,0,0,0
"Mark",8,0,13,35470,54,7,0,0,0
"Lester",8,0,13,35274,54,8,0,0,0
"Luke",15,0,6,36537,55,1,1,1,1
"Paul",14,0,7,35956,55,2,1,0,0
"Lester",12,0,9,35991,55,3,1,1,0
"Anthony",11,0,10,34955,55,4,1,0,0
"James",9,0,12,35354,55,5,0,0,0
"Simon",9,0,12,33861,55,6,0,0,0
"Mark",8,0,13,35505,55,7,0,0,0
"Jordan",6,0,15,33827,55,8,0,0,0
"Luke",16,0,5,36961,56,1,1,1,1
"Paul",16,0,5,36164,56,2,1,0,0
"James",10,0,11,35640,56,3,1,1,0
"Lester",9,0,12,35556,56,4,1,0,0
"Mark",9,0,12,35546,56,5,0,0,0
"Anthony",9,0,12,34928,56,6,0,0,0
"Jordan",8,0,13,34211,56,7,0,0,0
"Simon",7,0,14,34131,56,8,0,0,0
"Luke",15,0,6,36300,57,1,1,1,0
"Paul",13,0,8,35232,57,2,1,1,1
"Lester",11,0,10,35951,57,3,1,0,0
"James",11,0,10,35839,57,4,1,0,0
"Anthony",11,0,10,34997,57,5,0,0,0
"Mark",9,0,12,35635,57,6,0,0,0
"Jordan",7,0,14,33844,57,7,0,0,0
"Simon",7,0,14,33479,57,8,0,0,0
"Paul",18,0,3,36986,58,1,1,1,1
"Luke",14,0,7,35710,58,2,1,1,0
"James",10,0,11,35182,58,3,1,0,0
"Anthony",10,0,11,34856,58,4,1,0,0
"Lester",9,0,12,35092,58,5,0,0,0
"Mark",8,0,13,35459,58,6,0,0,0
"Jordan",8,0,13,33312,58,7,0,0,0
"Simon",7,0,14,33503,58,8,0,0,0
"Paul",15,0,6,36109,59,1,1,1,1
"Luke",13,0,8,36235,59,2,1,1,0
"Anthony",11,0,10,35061,59,3,1,0,0
"Simon",10,0,11,34521,59,4,1,0,0
"James",9,0,12,35193,59,5,0,0,0
"Mark",9,0,12,34913,59,6,0,0,0
"Jordan",9,0,12,34569,59,7,0,0,0
"Lester",8,0,13,35848,59,8,0,0,0
"Paul",16,0,5,36335,60,1,1,1,1
"Luke",15,0,6,36353,60,2,1,1,0
"James",12,0,9,35500,60,3,1,0,0
"Anthony",10,0,11,34919,60,4,1,0,0
"Simon",9,0,12,34015,60,5,0,0,0
"Lester",8,0,13,34995,60,6,0,0,0
"Jordan",8,0,13,33859,60,7,0,0,0
"Mark",6,0,15,34724,60,8,0,0,0
"Luke",15,0,6,36350,61,1,1,1,0
"Paul",15,0,6,35522,61,2,1,0,0
"Lester",11,0,10,35303,61,3,1,1,1
"Mark",10,0,11,35610,61,4,1,0,0
"James",10,0,11,35254,61,5,0,0,0
"Anthony",10,0,11,34967,61,6,0,0,0
"Simon",7,0,14,33329,61,7,0,0,0
"Jordan",6,0,15,33883,61,8,0,0,0
"Luke",16,0,5,36459,62,1,1,1,0
"Paul",16,0,5,35954,62,2,1,1,1
"James",10,0,11,35486,62,3,1,0,0
"Anthony",10,0,11,34644,62,4,1,0,0
"Lester",9,0,12,35651,62,5,0,0,0
"Simon",9,0,12,33117,62,6,0,0,0
"Mark",7,0,14,34911,62,7,0,0,0
"Jordan",7,0,14,34007,62,8,0,0,0
"Paul",15,0,6,36171,63,1,1,1,0
"Luke",14,0,7,35993,63,2,1,0,0
"Lester",12,0,9,35749,63,3,1,1,1
"James",10,0,11,35248,63,4,1,0,0
"Mark",9,0,12,35571,63,5,0,0,0
"Anthony",8,0,13,34954,63,6,0,0,0
"Jordan",8,0,13,33923,63,7,0,0,0
"Simon",8,0,13,33533,63,8,0,0,0
"Luke",17,0,4,36678,64,1,1,1,1
"Paul",17,0,4,36473,64,2,1,1,0
"James",11,0,10,35641,64,3,1,0,0
"Lester",10,1,10,35781,64,4,1,0,0
"Mark",7,1,13,35037,64,5,0,0,0
"Anthony",7,0,14,34524,64,6,0,0,0
"Jordan",7,0,14,33655,64,7,0,0,0
"Simon",7,0,14,33400,64,8,0,0,0
"Paul",17,0,4,36225,65,1,1,1,0
"Luke",15,0,6,36571,65,2,1,1,1
"James",11,0,10,36330,65,3,1,0,0
"Lester",11,0,10,35717,65,4,1,0,0
"Anthony",8,0,13,34641,65,5,0,0,0
"Jordan",8,0,13,33732,65,6,0,0,0
"Mark",7,0,14,34706,65,7,0,0,0
"Simon",7,0,14,33508,65,8,0,0,0
"Paul",18,0,3,36799,66,1,1,1,1
"Luke",13,0,8,35862,66,2,1,1,0
"James",10,0,11,35387,66,3,1,0,0
"Lester",9,0,12,35255,66,4,1,0,0
"Mark",9,0,12,35212,66,5,0,0,0
"Anthony",9,0,12,34571,66,6,0,0,0
"Jordan",8,0,13,33942,66,7,0,0,0
"Simon",8,0,13,33727,66,8,0,0,0
"Paul",17,0,4,36626,67,1,1,1,0
"Luke",16,0,5,36645,67,2,1,1,1
"Lester",11,0,10,35452,67,3,1,0,0
"Simon",10,0,11,33515,67,4,1,0,0
"James",9,0,12,35022,67,5,0,0,0
"Jordan",8,0,13,34093,67,6,0,0,0
"Anthony",7,0,14,34774,67,7,0,0,0
"Mark",6,0,15,35144,67,8,0,0,0
"Paul",16,0,5,35948,68,1,1,0,0
"Luke",15,0,6,36200,68,2,1,1,1
"James",11,0,10,35652,68,3,1,0,0
"Anthony",9,0,12,34914,68,4,1,1,0
"Jordan",9,0,12,34053,68,5,0,0,0
"Mark",8,0,13,35416,68,6,0,0,0
"Lester",8,0,13,35221,68,7,0,0,0
"Simon",8,0,13,33505,68,8,0,0,0
"Paul",17,0,4,36510,69,1,1,1,1
"Luke",15,0,6,36976,69,2,1,1,0
"Lester",11,0,10,35687,69,3,1,0,0
"Mark",9,0,12,35148,69,4,1,0,0
"Anthony",9,0,12,34908,69,5,0,0,0
"Jordan",9,0,12,33606,69,6,0,0,0
"James",8,0,13,35622,69,7,0,0,0
"Simon",6,0,15,33764,69,8,0,0,0
"Paul",17,0,4,36458,70,1,1,1,0
"Luke",14,0,7,36467,70,2,1,0,0
"Lester",11,0,10,36280,70,3,1,1,1
"James",11,0,10,35977,70,4,1,0,0
"Simon",10,0,11,34111,70,5,0,0,0
"Jordan",8,0,13,34476,70,6,0,0,0
"Anthony",7,0,14,34611,70,7,0,0,0
"Mark",6,0,15,34802,70,8,0,0,0
"Paul",16,0,5,36110,71,1,1,1,1
"Luke",15,0,6,36484,71,2,1,1,0
"Anthony",10,0,11,35083,71,3,1,0,0
"James",9,0,12,35443,71,4,1,0,0
"Mark",9,0,12,35136,71,5,0,0,0
"Simon",9,0,12,33950,71,6,0,0,0
"Lester",8,0,13,35244,71,7,0,0,0
"Jordan",8,0,13,33812,71,8,0,0,0
"Paul",16,0,5,36298,72,1,1,0,0
"Luke",13,0,8,36022,72,2,1,1,0
"Lester",11,0,10,36049,72,3,1,0,0
"James",9,0,12,35494,72,4,1,1,1
"Mark",9,0,12,35061,72,5,0,0,0
"Jordan",9,0,12,34367,72,6,0,0,0
"Simon",9,0,12,33513,72,7,0,0,0
"Anthony",8,0,13,34776,72,8,0,0,0
"Luke",16,0,5,36465,73,1,1,1,1
"Paul",15,0,6,35787,73,2,1,1,0
"James",10,0,11,35431,73,3,1,0,0
"Anthony",10,0,11,34658,73,4,1,0,0
