"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Simon",5,0,16,34503,15,8,0,0,0
"Paul",15,0,6,35594,16,1,1,1,1
"Luke",14,0,7,37109,16,2,1,0,0
"James",13,0,8,35521,16,3,1,1,0
"Mark",10,0,11,37401,16,4,1,0,0
"Simon",10,0,11,34367,16,5,0,0,0
"Lester",8,0,13,35614,16,6,0,0,0
"Jordan",7,0,14,34757,16,7,0,0,0
"Anthony",7,0,14,34111,16,8,0,0,0
"Luke",12,0,9,35741,17,1,1,1,0
"Simon",12,0,9,34411,17,2,1,1,1
"Mark",11,0,10,36234,17,3,1,0,0
"Paul",11,0,10,34741,17,4,1,0,0
"Anthony",11,0,10,34151,17,5,0,0,0
"James",10,0,11,35123,17,6,0,0,0
"Jordan",9,0,12,34713,17,7,0,0,0
"Lester",8,0,13,34295,17,8,0,0,0
"Luke",15,0,6,35420,18,1,1,1,0
"Paul",12,0,9,35268,18,2,1,1,1
"Mark",12,0,9,34946,18,3,1,0,0
"Jordan",11,0,10,35763,18,4,1,0,0
"Simon",10,0,11,34994,18,5,0,0,0
"Anthony",9,0,12,34220,18,6,0,0,0
"James",8,0,13,34966,18,7,0,0,0
"Lester",7,0,14,34667,18,8,0,0,0
"Luke",17,0,4,36358,19,1,1,1,0
"Paul",12,0,9,35643,19,2,1,0,0
"Anthony",11,0,10,35312,19,3,1,1,1
"Simon",10,0,11,35680,19,4,1,0,0
"Lester",10,0,11,35111,19,5,0,0,0
"Jordan",9,0,12,34484,19,6,0,0,0
"Mark",8,0,13,35624,19,7,0,0,0
"James",7,0,14,35202,19,8,0,0,0
"Simon",13,0,8,34628,20,1,1,1,0
"Lester",12,0,9,35652,20,2,1,0,0
"Jordan",11,0,10,35590,20,3,1,1,1
"Anthony",11,0,10,34846,20,4,1,0,0
"Mark",10,0,11,35536,20,5,0,0,0
"Paul",10,0,11,34647,20,6,0,0,0
"Luke",9,0,12,35457,20,7,0,0,0
"James",8,0,13,35079,20,8,0,0,0
"Luke",14,0,7,36084,21,1,1,0,0
"Paul",11,0,10,35807,21,2,1,1,0
"James",11,0,10,35334,21,3,1,0,0
"Anthony",11,0,10,34820,21,4,1,1,1
"Lester",11,0,10,34541,21,5,0,0,0
"Mark",10,0,11,34640,21,6,0,0,0
"Simon",9,0,12,34496,21,7,0,0,0
"Jordan",7,0,14,34819,21,8,0,0,0
"Luke",13,0,8,35854,22,1,1,0,0
"Paul",13,0,8,35490,22,2,1,0,0
"Jordan",11,0,10,35964,22,3,1,1,0
"Anthony",11,0,10,35606,22,4,1,1,1
"Simon",10,0,11,34829,22,5,0,0,0
"Mark",9,0,12,35143,22,6,0,0,0
"Lester",9,0,12,34636,22,7,0,0,0
"James",8,0,13,35125,22,8,0,0,0
"Paul",16,0,5,35551,23,1,1,1,0
"Luke",11,0,10,36028,23,2,1,0,0
"Lester",11,0,10,35629,23,3,1,1,1
"Mark",11,0,10,35421,23,4,1,0,0
"Anthony",10,0,11,34786,23,5,0,0,0
"James",9,0,12,35005,23,6,0,0,0
"Jordan",8,0,13,34769,23,7,0,0,0
"Simon",8,0,13,34532,23,8,0,0,0
"Paul",16,0,5,36042,24,1,1,1,0
"Luke",14,0,7,35386,24,2,1,1,1
"James",12,0,9,35224,24,3,1,0,0
"Simon",12,0,9,34927,24,4,1,0,0
"Anthony",10,0,11,34183,24,5,0,0,0
"Lester",8,0,13,35378,24,6,0,0,0
"Jordan",7,0,14,34533,24,7,0,0,0
"Mark",5,0,16,34127,24,8,0,0,0
"Lester",15,0,6,35658,25,1,1,0,0
"Jordan",12,0,9,35710,25,2,1,1,1
"Paul",12,0,9,34088,25,3,1,0,0
"Luke",10,0,11,36207,25,4,1,1,0
"Anthony",10,0,11,34115,25,5,0,0,0
"James",9,0,12,34555,25,6,0,0,0
"Simon",9,0,12,34345,25,7,0,0,0
"Mark",7,0,14,34775,25,8,0,0,0
"Luke",14,0,7,35678,26,1,1,0,0
"Lester",13,0,8,35673,26,2,1,0,0
"Paul",13,0,8,35428,26,3,1,1,0
"James",12,0,9,35323,26,4,1,1,1
"Simon",11,0,10,35066,26,5,0,0,0
"Mark",9,0,12,35769,26,6,0,0,0
"Anthony",7,0,14,34535,26,7,0,0,0
"Jordan",5,0,16,34413,26,8,0,0,0
"Paul",15,0,6,35661,27,1,1,1,1
"Lester",13,0,8,34874,27,2,1,0,0
"Luke",12,0,9,35944,27,3,1,1,0
"Mark",10,0,11,35622,27,4,1,0,0
"Simon",10,0,11,35207,27,5,0,0,0
"James",9,0,12,34779,27,6,0,0,0
"Jordan",8,0,13,34290,27,7,0,0,0
"Anthony",7,0,14,34870,27,8,0,0,0
"Jordan",13,0,8,36160,28,1,1,1,1
"Paul",13,0,8,35752,28,2,1,1,0
"Mark",11,0,10,35358,28,3,1,0,0
"Anthony",11,0,10,34753,28,4,1,0,0
"Luke",10,0,11,36266,28,5,0,0,0
"Simon",10,0,11,35259,28,6,0,0,0
"Lester",9,0,12,34701,28,7,0,0,0
"James",7,0,14,33703,28,8,0,0,0
"James",14,0,7,36271,29,1,1,1,1
"Paul",12,0,9,35939,29,2,1,1,0
"Lester",12,0,9,35563,29,3,1,0,0
"Mark",10,0,11,35810,29,4,1,0,0
"Luke",10,0,11,35635,29,5,0,0,0
"Simon",9,0,12,34206,29,6,0,0,0
"Anthony",9,0,12,34047,29,7,0,0,0
"Jordan",8,0,13,34566,29,8,0,0,0
"Jordan",13,0,8,35966,30,1,1,0,0
"Anthony",13,0,8,35248,30,2,1,1,0
"Paul",12,0,9,36104,30,3,1,0,0
"Mark",12,0,9,35375,30,4,1,1,1
"Luke",11,0,10,36449,30,5,0,0,0
"Simon",9,0,12,34207,30,6,0,0,0
"Lester",8,0,13,35366,30,7,0,0,0
"James",6,0,15,34001,30,8,0,0,0
"Paul",14,0,7,36790,31,1,1,0,0
"James",11,0,10,35941,31,2,1,0,0
"Simon",11,0,10,35500,31,3,1,1,0
"Mark",10,0,11,36352,31,4,1,1,1
"Luke",10,0,11,35492,31,5,0,0,0
"Lester",10,0,11,34890,31,6,0,0,0
"Anthony",9,0,12,35096,31,7,0,0,0
"Jordan",9,0,12,34918,31,8,0,0,0
"Luke",16,0,5,37136,32,1,1,1,0
"Paul",13,0,8,35584,32,2,1,0,0
"Lester",11,0,10,35423,32,3,1,1,1
"Jordan",11,0,10,35092,32,4,1,0,0
"James",9,0,12,35548,32,5,0,0,0
"Anthony",9,0,12,34739,32,6,0,0,0
"Mark",8,0,13,34954,32,7,0,0,0
"Simon",7,0,14,34577,32,8,0,0,0
"Luke",17,0,4,36651,33,1,1,0,0
"Paul",12,0,9,34711,33,2,1,1,1
"Mark",11,0,10,34970,33,3,1,0,0
"Lester",10,0,11,35327,33,4,1,1,0
"James",10,0,11,35018,33,5,0,0,0
"Simon",9,0,12,33357,33,6,0,0,0
"Anthony",8,0,13,33749,33,7,0,0,0
"Jordan",7,0,14,34457,33,8,0,0,0
"Lester",16,0,5,36540,34,1,1,1,0
"Luke",13,0,8,35742,34,2,1,0,0
"Mark",12,0,9,34939,34,3,1,1,1
"Simon",11,0,10,34683,34,4,1,0,0
"Paul",8,0,13,35007,34,5,0,0,0
"Anthony",8,0,13,34758,34,6,0,0,0
"Jordan",8,0,13,34697,34,7,0,0,0
"James",8,0,13,34564,34,8,0,0,0
"Paul",14,0,7,36600,35,1,1,1,0
"Luke",12,0,9,36046,35,2,1,1,1
"Lester",12,0,9,35532,35,3,1,0,0
"James",11,0,10,34342,35,4,1,0,0
"Mark",10,0,11,35381,35,5,0,0,0
"Anthony",10,0,11,34718,35,6,0,0,0
"Jordan",8,0,13,34269,35,7,0,0,0
"Simon",7,0,14,34234,35,8,0,0,0
"Jordan",13,0,8,35875,36,1,1,1,1
"Paul",12,0,9,36188,36,2,1,1,0
"Lester",12,0,9,35170,36,3,1,0,0
"James",11,0,10,36203,36,4,1,0,0
"Anthony",11,0,10,34226,36,5,0,0,0
"Luke",10,0,11,35537,36,6,0,0,0
"Simon",9,0,12,34903,36,7,0,0,0
"Mark",6,0,15,35095,36,8,0,0,0
"Luke",15,0,6,36277,37,1,1,1,1
"Mark",12,0,9,36099,37,2,1,1,0
"Paul",12,0,9,35540,37,3,1,0,0
"James",10,0,11,35160,37,4,1,0,0
"Jordan",10,0,11,35151,37,5,0,0,0
"Lester",9,0,12,35780,37,6,0,0,0
"Simon",9,0,12,33814,37,7,0,0,0
"Anthony",7,0,14,34326,37,8,0,0,0
"Luke",14,0,7,35646,38,1,1,1,0
"Paul",13,0,8,35334,38,2,1,0,0
"Jordan",11,0,10,35614,38,3,1,1,1
"James",11,0,10,35598,38,4,1,0,0
"Simon",10,0,11,33874,38,5,0,0,0
"Anthony",9,0,12,34435,38,6,0,0,0
"Mark",8,0,13,35374,38,7,0,0,0
"Lester",8,0,13,34686,38,8,0,0,0
"Mark",14,0,7,36145,39,1,1,1,0
"Paul",13,0,8,35685,39,2,1,0,0
"Jordan",11,0,10,35140,39,3,1,1,1
"Luke",10,0,11,35923,39,4,1,0,0
"Anthony",10,0,11,34724,39,5,0,0,0
"James",10,0,11,34443,39,6,0,0,0
"Lester",9,0,12,35248,39,7,0,0,0
"Simon",7,0,14,34688,39,8,0,0,0
"Jordan",12,0,9,36309,40,1,1,0,0
"Lester",12,0,9,35403,40,2,1,0,0
"Simon",12,0,9,34758,40,3,1,1,1
"Paul",11,0,10,35017,40,4,1,1,0
"Luke",10,0,11,35475,40,5,0,0,0
"James",10,0,11,34971,40,6,0,0,0
"Anthony",10,0,11,34610,40,7,0,0,0
"Mark",7,0,14,35124,40,8,0,0,0
"Luke",15,0,6,36640,41,1,1,0,0
"Paul",13,0,8,35831,41,2,1,1,1
"Mark",11,0,10,35575,41,3,1,0,0
"James",11,0,10,35334,41,4,1,1,0
"Anthony",11,0,10,34534,41,5,0,0,0
"Jordan",8,0,13,34540,41,6,0,0,0
"Simon",8,0,13,34315,41,7,0,0,0
"Lester",7,0,14,34715,41,8,0,0,0
"Paul",15,0,6,35994,42,1,1,0,0
"Jordan",11,0,10,34562,42,2,1,0,0
"James",11,0,10,34190,42,3,1,1,0
"Anthony",10,0,11,35691,42,4,1,1,1
"Mark",10,0,11,34418,42,5,0,0,0
"Lester",10,0,11,34393,42,6,0,0,0
"Simon",9,0,12,34332,42,7,0,0,0
"Luke",8,0,13,34894,42,8,0,0,0
"Luke",14,0,7,35604,43,1,1,1,1
"Jordan",13,0,8,36437,43,2,1,0,0
"Paul",12,0,9,35640,43,3,1,1,0
"Simon",11,0,10,34636,43,4,1,0,0
"James",10,0,11,34927,43,5,0,0,0
"Mark",9,0,12,35739,43,6,0,0,0
"Anthony",8,0,13,34632,43,7,0,0,0
"Lester",7,0,14,34525,43,8,0,0,0
"Paul",15,0,6,36272,44,1,1,1,0
"Simon",14,0,7,34404,44,2,1,0,0
"Luke",13,0,8,36028,44,3,1,1,1
"James",10,0,11,34741,44,4,1,0,0
"Anthony",9,0,12,34435,44,5,0,0,0
"Lester",9,0,12,34276,44,6,0,0,0
"Jordan",7,0,14,35110,44,7,0,0,0
"Mark",7,0,14,34618,44,8,0,0,0
"Paul",14,0,7,35819,45,1,1,0,0
"Luke",11,0,10,35985,45,2,1,1,1
"Jordan",11,0,10,35133,45,3,1,0,0
"Simon",11,0,10,34812,45,4,1,1,0
"Mark",10,0,11,34778,45,5,0,0,0
"Lester",10,0,11,34442,45,6,0,0,0
"James",9,0,12,34170,45,7,0,0,0
"Anthony",8,0,13,34633,45,8,0,0,0
"Paul",14,0,7,36338,46,1,1,1,1
"Mark",12,0,9,36382,46,2,1,1,0
"James",11,0,10,35404,46,3,1,0,0
"Luke",10,0,11,35980,46,4,1,0,0
"Lester",10,0,11,35550,46,5,0,0,0
"Anthony",10,0,11,34427,46,6,0,0,0
"Simon",10,0,11,34142,46,7,0,0,0
"Jordan",7,0,14,34125,46,8,0,0,0
"Paul",17,0,4,35663,47,1,1,1,0
"Jordan",11,0,10,35762,47,2,1,1,1
"Lester",11,0,10,35006,47,3,1,0,0
"James",10,0,11,34872,47,4,1,0,0
"Mark",9,0,12,35390,47,5,0,0,0
"Simon",9,0,12,34614,47,6,0,0,0
"Anthony",9,0,12,34353,47,7,0,0,0
"Luke",8,0,13,35479,47,8,0,0,0
"James",13,0,8,35415,48,1,1,1,0
"Simon",13,0,8,35314,48,2,1,1,1
"Anthony",12,0,9,35524,48,3,1,0,0
"Lester",11,0,10,36066,48,4,1,0,0
"Luke",11,0,10,36044,48,5,0,0,0
"Mark",9,0,12,34023,48,6,0,0,0
"Paul",8,0,13,34287,48,7,0,0,0
"Jordan",7,0,14,34345,48,8,0,0,0
"Paul",13,0,8,35689,49,1,1,1,0
"Luke",13,0,8,35141,49,2,1,0,0
"Jordan",12,0,9,36349,49,3,1,1,1
"James",10,0,11,35464,49,4,1,0,0
"Lester",9,0,12,36034,49,5,0,0,0
"Simon",9,0,12,35023,49,6,0,0,0
"Mark",9,0,12,34858,49,7,0,0,0
"Anthony",9,0,12,33726,49,8,0,0,0
"Luke",15,1,5,35864,50,1,1,1,0
"James",13,0,8,35651,50,2,1,1,1
"Simon",12,0,9,35310,50,3,1,0,0
"Mark",10,0,11,35937,50,4,1,0,0
"Lester",10,0,11,34657,50,5,0,0,0
"Paul",8,1,12,35520,50,6,0,0,0
"Anthony",8,0,13,34798,50,7,0,0,0
"Jordan",7,0,14,35446,50,8,0,0,0
"Luke",16,0,5,36748,51,1,1,0,0
"Paul",13,0,8,35296,51,2,1,1,1
"Jordan",12,0,9,35361,51,3,1,0,0
"Simon",12,0,9,35336,51,4,1,1,0
"Anthony",10,0,11,34427,51,5,0,0,0
"James",8,0,13,35674,51,6,0,0,0
"Lester",8,0,13,34837,51,7,0,0,0
"Mark",5,0,16,34513,51,8,0,0,0
"Anthony",15,0,6,35420,52,1,1,0,0
"Luke",13,0,8,35685,52,2,1,0,0
"Mark",12,0,9,36721,52,3,1,1,1
"Lester",10,0,11,35532,52,4,1,1,0
"Paul",10,0,11,35362,52,5,0,0,0
"Jordan",9,0,12,34798,52,6,0,0,0
"Simon",9,0,12,34532,52,7,0,0,0
"James",6,0,15,34605,52,8,0,0,0
"Lester",13,0,8,35442,53,1,1,0,0
"James",12,0,9,36099,53,2,1,1,0
"Paul",12,0,9,34340,53,3,1,0,0
"Jordan",11,0,10,35249,53,4,1,1,1
"Anthony",11,0,10,34981,53,5,0,0,0
"Mark",9,0,12,35820,53,6,0,0,0
"Luke",9,0,12,34882,53,7,0,0,0
"Simon",7,0,14,33959,53,8,0,0,0
"Anthony",14,0,7,34739,54,1,1,0,0
"Paul",12,0,9,35726,54,2,1,1,1
"Jordan",11,0,10,35689,54,3,1,0,0
"Lester",10,0,11,35601,54,4,1,1,0
"Mark",10,0,11,34701,54,5,0,0,0
"Simon",10,0,11,34312,54,6,0,0,0
"Luke",9,0,12,35775,54,7,0,0,0
"James",8,0,13,34431,54,8,0,0,0
"Anthony",16,0,5,35630,55,1,1,1,0
"James",13,0,8,35915,55,2,1,1,1
"Paul",10,0,11,35622,55,3,1,0,0
"Jordan",10,0,11,34993,55,4,1,0,0
"Lester",10,0,11,34465,55,5,0,0,0
"Luke",9,0,12,35211,55,6,0,0,0
"Simon",9,0,12,34038,55,7,0,0,0
"Mark",7,0,14,34224,55,8,0,0,0
"Paul",17,0,4,35151,56,1,1,0,0
"Luke",13,0,8,36065,56,2,1,0,0
"Lester",12,0,9,35637,56,3,1,1,0
"Mark",11,0,10,36136,56,4,1,1,1
"Jordan",9,0,12,35169,56,5,0,0,0
"Simon",8,0,13,34945,56,6,0,0,0
"James",7,0,14,34240,56,7,0,0,0
"Anthony",7,0,14,34059,56,8,0,0,0
"Paul",17,0,4,35728,57,1,1,1,0
"Anthony",13,0,8,35613,57,2,1,0,0
"Jordan",12,0,9,35491,57,3,1,1,1
"Luke",11,0,10,36378,57,4,1,0,0
"James",9,0,12,35275,57,5,0,0,0
"Mark",8,0,13,34870,57,6,0,0,0
"Simon",8,0,13,34239,57,7,0,0,0
"Lester",6,0,15,33865,57,8,0,0,0
"Paul",13,0,8,34806,58,1,1,1,1
"Jordan",12,0,9,35493,58,2,1,0,0
"Luke",11,0,10,35623,58,3,1,1,0
"Anthony",11,0,10,34012,58,4,1,0,0
"Lester",10,0,11,34655,58,5,0,0,0
"Simon",10,0,11,34132,58,6,0,0,0
"Mark",9,0,12,35327,58,7,0,0,0
"James",8,0,13,33575,58,8,0,0,0
"James",13,0,8,36424,59,1,1,0,0
"Paul",12,1,8,35307,59,2,1,0,0
"Mark",11,0,10,36058,59,3,1,1,0
"Lester",11,0,10,35154,59,4,1,1,1
"Jordan",11,0,10,34639,59,5,0,0,0
"Luke",10,0,11,35072,59,6,0,0,0
"Simon",8,0,13,35779,59,7,0,0,0
"Anthony",7,1,13,34297,59,8,0,0,0
"Jordan",15,0,6,36064,60,1,1,0,0
"Paul",13,0,8,35325,60,2,1,1,1
"Luke",11,1,9,35054,60,3,1,0,0
"Anthony",11,1,9,34719,60,4,1,1,0
"Simon",11,0,10,35086,60,5,0,0,0
"Mark",9,0,12,35580,60,6,0,0,0
"James",8,0,13,35360,60,7,0,0,0
"Lester",5,0,16,34143,60,8,0,0,0
"Anthony",13,0,8,34869,61,1,1,1,1
"Luke",12,0,9,35310,61,2,1,0,0
"Paul",12,0,9,34928,61,3,1,1,0
"Jordan",11,0,10,35098,61,4,1,0,0
"Simon",11,0,10,34750,61,5,0,0,0
"James",10,0,11,35167,61,6,0,0,0
"Lester",9,0,12,34489,61,7,0,0,0
"Mark",6,0,15,34623,61,8,0,0,0
"Paul",14,0,7,36551,62,1,1,0,0
"James",14,0,7,36252,62,2,1,0,0
"Luke",10,0,11,35158,62,3,1,1,0
"Anthony",10,0,11,34326,62,4,1,1,1
"Mark",9,0,12,35748,62,5,0,0,0
"Simon",9,0,12,35398,62,6,0,0,0
"Lester",9,0,12,34860,62,7,0,0,0
"Jordan",9,0,12,34255,62,8,0,0,0
"Paul",13,0,8,35482,63,1,1,1,1
"Jordan",13,0,8,34554,63,2,1,1,0
"James",11,0,10,34920,63,3,1,0,0
"Anthony",11,0,10,34718,63,4,1,0,0
"Simon",10,0,11,34470,63,5,0,0,0
"Lester",10,0,11,33947,63,6,0,0,0
"Luke",9,0,12,35364,63,7,0,0,0
"Mark",7,0,14,35545,63,8,0,0,0
"Luke",13,0,8,35621,64,1,1,1,1
"Jordan",13,0,8,35425,64,2,1,1,0
"James",11,0,10,35967,64,3,1,0,0
"Simon",11,0,10,34771,64,4,1,0,0
"Paul",10,0,11,35442,64,5,0,0,0
"Lester",10,0,11,35176,64,6,0,0,0
"Anthony",9,0,12,35330,64,7,0,0,0
"Mark",7,0,14,35583,64,8,0,0,0
"Paul",16,0,5,35416,65,1,1,0,0
"Luke",12,0,9,35890,65,2,1,1,0
"Mark",11,0,10,35877,65,3,1,0,0
"Anthony",10,0,11,35354,65,4,1,1,1
"James",9,0,12,34965,65,5,0,0,0
"Simon",9,0,12,34125,65,6,0,0,0
"Jordan",9,0,12,33554,65,7,0,0,0
"Lester",8,0,13,34302,65,8,0,0,0
"Jordan",13,0,8,35320,66,1,1,1,1
"Simon",12,0,9,34622,66,2,1,1,0
"Luke",11,0,10,35837,66,3,1,0,0
"Mark",10,0,11,35251,66,4,1,0,0
"Paul",10,0,11,34928,66,5,0,0,0
"James",10,0,11,34237,66,6,0,0,0
"Anthony",9,0,12,34931,66,7,0,0,0
"Lester",9,0,12,34622,66,8,0,0,0
"Paul",14,0,7,35437,67,1,1,1,0
"James",13,0,8,35787,67,2,1,0,0
"Mark",12,0,9,36021,67,3,1,1,1
"Simon",10,0,11,35235,67,4,1,0,0
"Jordan",10,0,11,34470,67,5,0,0,0
"Anthony",10,0,11,34411,67,6,0,0,0
"Lester",8,0,13,35332,67,7,0,0,0
"Luke",7,0,14,34933,67,8,0,0,0
"Luke",13,0,8,35771,68,1,1,1,0
"Paul",12,0,9,34904,68,2,1,0,0
"Lester",12,0,9,34455,68,3,1,1,1
"Anthony",11,0,10,35134,68,4,1,0,0
"James",10,0,11,35155,68,5,0,0,0
"Jordan",10,0,11,34676,68,6,0,0,0
"Simon",9,0,12,34586,68,7,0,0,0
"Mark",7,0,14,34702,68,8,0,0,0
"Simon",13,0,8,34156,69,1,1,1,1
"Paul",12,0,9,35032,69,2,1,0,0
"James",11,0,10,35398,69,3,1,1,0
"Luke",11,0,10,35374,69,4,1,0,0
"Anthony",11,0,10,34399,69,5,0,0,0
"Lester",10,0,11,34590,69,6,0,0,0
"Jordan",9,0,12,34965,69,7,0,0,0
"Mark",7,0,14,34700,69,8,0,0,0
"Paul",17,0,4,36331,70,1,1,0,0
"Luke",13,0,8,36136,70,2,1,0,0
"Anthony",12,0,9,35401,70,3,1,1,0
"Simon",12,0,9,34561,70,4,1,1,1
"Lester",9,0,12,34943,70,5,0,0,0
"Mark",7,0,14,34780,70,6,0,0,0
"James",7,0,14,34498,70,7,0,0,0
"Jordan",7,0,14,34319,70,8,0,0,0
"Luke",15,0,6,36167,71,1,1,1,1
"Anthony",13,0,8,35766,71,2,1,0,0
"Paul",13,0,8,35077,71,3,1,1,0
"Jordan",11,0,10,36124,71,4,1,0,0
"Mark",10,0,11,35526,71,5,0,0,0
"James",9,0,12,35388,71,6,0,0,0
"Lester",7,0,14,34599,71,7,0,0,0
"Simon",6,0,15,34595,71,8,0,0,0
"Luke",16,0,5,37143,72,1,1,1,1
"Paul",12,0,9,35442,72,2,1,1,0
"Simon",12,0,9,35329,72,3,1,0,0
"Jordan",11,0,10,36131,72,4,1,0,0
"James",11,0,10,34983,72,5,0,0,0
"Anthony",8,0,13,33818,72,6,0,0,0
"Lester",8,0,13,33509,72,7,0,0,0
"Mark",6,0,15,34529,72,8,0,0,0
"Paul",14,0,7,35892,73,1,1,0,0
"Simon",14,0,7,34570,73,2,1,0,0
"Luke",13,0,8,35948,73,3,1,1,1
"Anthony",10,0,11,34907,73,4,1,1,0
