"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Mark",9,0,12,35739,30,6,0,0,0
"Anthony",8,1,12,34128,30,7,0,0,0
"Jordan",7,0,14,34110,30,8,0,0,0
"Paul",15,0,6,36363,31,1,1,1,1
"Anthony",12,0,9,35057,31,2,1,0,0
"Lester",11,0,10,35519,31,3,1,1,0
"Luke",11,0,10,35382,31,4,1,0,0
"Jordan",10,0,11,34654,31,5,0,0,0
"Mark",10,0,11,34445,31,6,0,0,0
"Simon",9,0,12,33811,31,7,0,0,0
"James",6,0,15,33935,31,8,0,0,0
"Jordan",14,0,7,34966,32,1,1,0,0
"Luke",13,0,8,35509,32,2,1,1,1
"Simon",12,0,9,35733,32,3,1,0,0
"Lester",10,0,11,35968,32,4,1,1,0
"Paul",10,0,11,35064,32,5,0,0,0
"James",9,0,12,33585,32,6,0,0,0
"Mark",8,0,13,35546,32,7,0,0,0
"Anthony",8,0,13,34858,32,8,0,0,0
"Mark",12,0,9,36066,33,1,1,1,1
"Simon",12,0,9,33929,33,2,1,0,0
"Luke",11,0,10,36837,33,3,1,1,0
"Lester",11,0,10,36527,33,4,1,0,0
"Paul",11,0,10,35495,33,5,0,0,0
"Jordan",11,0,10,35272,33,6,0,0,0
"Anthony",9,0,12,34552,33,7,0,0,0
"James",7,0,14,34386,33,8,0,0,0
"Luke",15,0,6,35785,34,1,1,1,0
"James",11,0,10,34941,34,2,1,0,0
"Lester",11,0,10,34889,34,3,1,1,1
"Simon",11,0,10,34487,34,4,1,0,0
"Paul",10,0,11,34653,34,5,0,0,0
"Jordan",10,0,11,34222,34,6,0,0,0
"Anthony",9,0,12,33841,34,7,0,0,0
"Mark",7,0,14,34017,34,8,0,0,0
"Mark",12,0,9,36361,35,1,1,1,0
"Simon",12,0,9,34896,35,2,1,0,0
"Luke",11,0,10,36047,35,3,1,1,1
"James",11,0,10,34804,35,4,1,0,0
"Paul",11,0,10,34738,35,5,0,0,0
"Lester",11,0,10,34304,35,6,0,0,0
"Jordan",9,0,12,34949,35,7,0,0,0
"Anthony",7,0,14,34772,35,8,0,0,0
"Simon",13,0,8,35259,36,1,1,0,0
"Luke",12,0,9,34930,36,2,1,1,1
"Paul",11,0,10,35575,36,3,1,0,0
"James",11,0,10,35319,36,4,1,1,0
"Anthony",11,0,10,34705,36,5,0,0,0
"Lester",10,0,11,35256,36,6,0,0,0
"Mark",9,0,12,34567,36,7,0,0,0
"Jordan",7,0,14,34679,36,8,0,0,0
"Paul",15,0,6,36520,37,1,1,1,1
"Jordan",12,0,9,35402,37,2,1,0,0
"James",11,0,10,34620,37,3,1,1,0
"Simon",11,0,10,34494,37,4,1,0,0
"Lester",9,0,12,34773,37,5,0,0,0
"Mark",9,0,12,34769,37,6,0,0,0
"Luke",9,0,12,34491,37,7,0,0,0
"Anthony",8,0,13,33535,37,8,0,0,0
"Jordan",15,1,5,37004,38,1,1,1,0
"Paul",12,0,9,35519,38,2,1,0,0
"Luke",11,0,10,35230,38,3,1,1,1
"Anthony",10,1,10,33932,38,4,1,0,0
"Simon",10,0,11,33930,38,5,0,0,0
"Lester",9,0,12,34577,38,6,0,0,0
"Mark",8,0,13,34587,38,7,0,0,0
"James",8,0,13,34019,38,8,0,0,0
"Luke",14,0,7,36468,39,1,1,1,1
"Paul",13,0,8,35366,39,2,1,1,0
"Simon",13,0,8,35223,39,3,1,0,0
"James",11,0,10,34104,39,4,1,0,0
"Jordan",10,0,11,34800,39,5,0,0,0
"Mark",9,0,12,35360,39,6,0,0,0
"Anthony",7,0,14,34556,39,7,0,0,0
"Lester",7,0,14,33808,39,8,0,0,0
"Luke",14,0,7,36188,40,1,1,0,0
"Jordan",14,0,7,36021,40,2,1,1,1
"Mark",12,0,9,36722,40,3,1,0,0
"Simon",11,0,10,35760,40,4,1,1,0
"Paul",10,0,11,35777,40,5,0,0,0
"Lester",9,0,12,35339,40,6,0,0,0
"James",7,0,14,35025,40,7,0,0,0
"Anthony",7,0,14,33738,40,8,0,0,0
"Paul",13,0,8,34548,41,1,1,0,0
"Mark",11,0,10,34574,41,2,1,0,0
"Simon",11,0,10,34145,41,3,1,1,1
"Lester",10,0,11,35288,41,4,1,1,0
"Luke",10,0,11,34635,41,5,0,0,0
"Jordan",10,0,11,34341,41,6,0,0,0
"James",10,0,11,33311,41,7,0,0,0
"Anthony",9,0,12,33878,41,8,0,0,0
"Paul",13,0,8,35852,42,1,1,1,1
"Simon",13,0,8,34941,42,2,1,0,0
"Lester",11,0,10,35699,42,3,1,1,0
"Jordan",11,0,10,35104,42,4,1,0,0
"Luke",11,0,10,34504,42,5,0,0,0
"Anthony",10,0,11,34208,42,6,0,0,0
"James",8,0,13,33924,42,7,0,0,0
"Mark",7,0,14,33999,42,8,0,0,0
"Paul",14,0,7,36388,43,1,1,0,0
"Luke",13,0,8,35511,43,2,1,1,0
"Lester",11,0,10,35589,43,3,1,0,0
"Mark",11,0,10,35253,43,4,1,1,1
"Simon",10,0,11,34612,43,5,0,0,0
"Anthony",9,0,12,35807,43,6,0,0,0
"Jordan",8,0,13,35565,43,7,0,0,0
"James",8,0,13,35170,43,8,0,0,0
"Paul",14,0,7,35745,44,1,1,1,1
"Luke",12,0,9,35135,44,2,1,1,0
"Jordan",12,0,9,34699,44,3,1,0,0
"Lester",9,1,11,35436,44,4,1,0,0
"Simon",9,1,11,34310,44,5,0,0,0
"Mark",9,0,12,35730,44,6,0,0,0
"Anthony",9,0,12,34269,44,7,0,0,0
"James",9,0,12,34087,44,8,0,0,0
"Luke",12,0,9,36412,45,1,1,1,1
"Paul",12,0,9,34139,45,2,1,1,0
"Mark",11,0,10,35344,45,3,1,0,0
"Anthony",11,0,10,34545,45,4,1,0,0
"Simon",11,0,10,32560,45,5,0,0,0
"Jordan",10,0,11,35078,45,6,0,0,0
"Lester",10,0,11,34811,45,7,0,0,0
"James",7,0,14,33738,45,8,0,0,0
"Luke",15,0,6,35957,46,1,1,1,0
"Paul",12,0,9,35130,46,2,1,0,0
"Anthony",11,0,10,34872,46,3,1,1,1
"Mark",11,0,10,34507,46,4,1,0,0
"Simon",10,0,11,34081,46,5,0,0,0
"Jordan",10,0,11,34056,46,6,0,0,0
"James",9,0,12,34701,46,7,0,0,0
"Lester",6,0,15,34164,46,8,0,0,0
"James",14,0,7,33864,47,1,1,0,0
"Paul",13,0,8,36445,47,2,1,0,0
"Anthony",12,0,9,34815,47,3,1,1,0
"Luke",11,0,10,34517,47,4,1,1,1
"Jordan",10,0,11,35520,47,5,0,0,0
"Lester",9,0,12,35289,47,6,0,0,0
"Simon",9,0,12,34102,47,7,0,0,0
"Mark",6,0,15,34189,47,8,0,0,0
"Jordan",16,0,5,35687,48,1,1,0,0
"Paul",12,0,9,35977,48,2,1,0,0
"Simon",12,0,9,35150,48,3,1,1,1
"Mark",11,0,10,36300,48,4,1,1,0
"Luke",10,0,11,35411,48,5,0,0,0
"Lester",10,0,11,34435,48,6,0,0,0
"Anthony",7,0,14,34505,48,7,0,0,0
"James",6,0,15,34263,48,8,0,0,0
"Luke",14,0,7,35752,49,1,1,1,0
"Paul",13,0,8,36370,49,2,1,0,0
"Lester",12,0,9,36804,49,3,1,1,1
"Simon",10,0,11,34955,49,4,1,0,0
"James",10,0,11,34277,49,5,0,0,0
"Mark",9,0,12,35372,49,6,0,0,0
"Jordan",9,0,12,34821,49,7,0,0,0
"Anthony",7,0,14,33446,49,8,0,0,0
"Luke",15,0,6,36040,50,1,1,0,0
"Anthony",14,0,7,35605,50,2,1,0,0
"Jordan",12,0,9,35756,50,3,1,1,1
"Mark",10,0,11,35409,50,4,1,1,0
"Lester",9,0,12,35420,50,5,0,0,0
"James",9,0,12,34699,50,6,0,0,0
"Paul",8,0,13,34744,50,7,0,0,0
"Simon",7,0,14,33230,50,8,0,0,0
"James",15,0,6,35622,51,1,1,1,0
"Paul",13,0,8,35605,51,2,1,0,0
"Luke",12,0,9,35691,51,3,1,1,1
"Jordan",11,0,10,35921,51,4,1,0,0
"Lester",11,0,10,35209,51,5,0,0,0
"Simon",11,0,10,34043,51,6,0,0,0
"Anthony",7,0,14,34899,51,7,0,0,0
"Mark",4,0,17,33545,51,8,0,0,0
"Luke",14,0,7,35632,52,1,1,0,0
"Paul",12,0,9,35864,52,2,1,1,0
"Anthony",12,0,9,35037,52,3,1,0,0
"Jordan",11,0,10,34594,52,4,1,1,1
"Simon",10,0,11,33691,52,5,0,0,0
"Mark",9,0,12,35174,52,6,0,0,0
"James",9,0,12,34444,52,7,0,0,0
"Lester",7,0,14,33862,52,8,0,0,0
"Luke",12,0,9,36496,53,1,1,1,1
"James",12,0,9,35246,53,2,1,0,0
"Anthony",12,0,9,35056,53,3,1,1,0
"Jordan",12,0,9,34647,53,4,1,0,0
"Simon",11,0,10,35396,53,5,0,0,0
"Lester",9,0,12,35591,53,6,0,0,0
"Mark",8,0,13,34690,53,7,0,0,0
"Paul",8,0,13,34457,53,8,0,0,0
"Jordan",14,0,7,34608,54,1,1,1,0
"Simon",13,0,8,36077,54,2,1,1,1
"Paul",13,0,8,35610,54,3,1,0,0
"Mark",11,0,10,35739,54,4,1,0,0
"Luke",11,0,10,35242,54,5,0,0,0
"Anthony",8,0,13,34279,54,6,0,0,0
"Lester",8,0,13,34193,54,7,0,0,0
"James",6,0,15,34628,54,8,0,0,0
"Lester",15,0,6,35801,55,1,1,0,0
"Jordan",12,0,9,36091,55,2,1,0,0
"Paul",12,0,9,35233,55,3,1,1,1
"Mark",11,0,10,34765,55,4,1,1,0
"Luke",9,0,12,34751,55,5,0,0,0
"James",9,0,12,34495,55,6,0,0,0
"Simon",9,0,12,33092,55,7,0,0,0
"Anthony",7,0,14,33411,55,8,0,0,0
"Luke",14,0,7,36510,56,1,1,1,0
"Simon",13,0,8,35291,56,2,1,0,0
"Paul",11,0,10,35565,56,3,1,1,1
"Jordan",10,0,11,36221,56,4,1,0,0
"Mark",10,0,11,35729,56,5,0,0,0
"Anthony",10,0,11,35152,56,6,0,0,0
"James",8,0,13,34543,56,7,0,0,0
"Lester",8,0,13,34543,56,8,0,0,0
"Jordan",12,0,9,35901,57,1,1,1,1
"Anthony",12,0,9,35359,57,2,1,1,0
"Lester",12,0,9,35348,57,3,1,0,0
"Paul",12,0,9,34652,57,4,1,0,0
"Luke",10,0,11,35027,57,5,0,0,0
"James",9,0,12,35195,57,6,0,0,0
"Mark",9,0,12,34466,57,7,0,0,0
"Simon",8,0,13,34089,57,8,0,0,0
"James",13,0,8,36341,58,1,1,1,1
"Paul",13,0,8,36136,58,2,1,0,0
"Lester",13,0,8,35564,58,3,1,1,0
"Anthony",11,0,10,34567,58,4,1,0,0
"Jordan",10,0,11,35392,58,5,0,0,0
"Luke",9,0,12,35683,58,6,0,0,0
"Mark",9,0,12,34278,58,7,0,0,0
"Simon",6,0,15,34109,58,8,0,0,0
"Paul",14,0,7,36173,59,1,1,0,0
"Luke",12,0,9,36284,59,2,1,1,1
"Lester",11,0,10,35356,59,3,1,0,0
"Jordan",11,0,10,34971,59,4,1,1,0
"Mark",11,0,10,34836,59,5,0,0,0
"Anthony",10,0,11,34515,59,6,0,0,0
"James",9,0,12,34967,59,7,0,0,0
"Simon",6,0,15,33360,59,8,0,0,0
"Mark",14,0,7,35896,60,1,1,0,0
"Luke",11,0,10,36279,60,2,1,0,0
"Anthony",11,0,10,35610,60,3,1,1,1
"Paul",10,0,11,35164,60,4,1,1,0
"Lester",10,0,11,34675,60,5,0,0,0
"James",10,0,11,34535,60,6,0,0,0
"Simon",10,0,11,33579,60,7,0,0,0
"Jordan",8,0,13,34613,60,8,0,0,0
"Lester",14,0,7,35690,61,1,1,0,0
"Jordan",11,0,10,35040,61,2,1,1,1
"Paul",11,0,10,35015,61,3,1,0,0
"Mark",10,0,11,35636,61,4,1,1,0
"Luke",10,0,11,35578,61,5,0,0,0
"James",10,0,11,34693,61,6,0,0,0
"Simon",9,0,12,34371,61,7,0,0,0
"Anthony",9,0,12,34327,61,8,0,0,0
"Anthony",13,0,8,34991,62,1,1,0,0
"Paul",12,0,9,35586,62,2,1,0,0
"Mark",12,0,9,35355,62,3,1,1,0
"Jordan",11,0,10,35285,62,4,1,1,1
"Simon",11,0,10,34237,62,5,0,0,0
"Luke",10,0,11,35170,62,6,0,0,0
"Lester",9,0,12,34182,62,7,0,0,0
"James",6,0,15,34648,62,8,0,0,0
"Paul",12,0,9,35392,63,1,1,1,1
"Simon",12,0,9,34612,63,2,1,1,0
"Jordan",11,0,10,34890,63,3,1,0,0
"Luke",10,0,11,36662,63,4,1,0,0
"Mark",10,0,11,35079,63,5,0,0,0
"Lester",10,0,11,34579,63,6,0,0,0
"James",10,0,11,33140,63,7,0,0,0
"Anthony",9,0,12,34608,63,8,0,0,0
"Lester",13,0,8,36280,64,1,1,0,0
"Luke",12,0,9,35355,64,2,1,1,1
"James",11,0,10,34584,64,3,1,0,0
"Paul",10,0,11,35366,64,4,1,1,0
"Anthony",10,0,11,34485,64,5,0,0,0
"Simon",10,0,11,34389,64,6,0,0,0
"Mark",9,0,12,34981,64,7,0,0,0
"Jordan",9,0,12,34189,64,8,0,0,0
"Simon",14,0,7,34787,65,1,1,0,0
"Jordan",12,0,9,35778,65,2,1,1,1
"Mark",12,0,9,35210,65,3,1,0,0
"Paul",11,0,10,35831,65,4,1,1,0
"Lester",10,0,11,35074,65,5,0,0,0
"Luke",9,0,12,36108,65,6,0,0,0
"Anthony",8,0,13,34327,65,7,0,0,0
"James",8,0,13,34231,65,8,0,0,0
"Paul",13,0,8,35648,66,1,1,1,1
"Jordan",12,0,9,35059,66,2,1,1,0
"Lester",11,0,10,35640,66,3,1,0,0
"Simon",11,0,10,34287,66,4,1,0,0
"Mark",10,0,11,35736,66,5,0,0,0
"Luke",10,0,11,34852,66,6,0,0,0
"Anthony",10,0,11,34703,66,7,0,0,0
"James",7,0,14,34379,66,8,0,0,0
"Anthony",14,0,7,35558,67,1,1,1,1
"Lester",14,0,7,35333,67,2,1,0,0
"Jordan",11,0,10,34790,67,3,1,1,0
"Simon",10,0,11,34953,67,4,1,0,0
"James",10,0,11,34921,67,5,0,0,0
"Paul",9,0,12,35342,67,6,0,0,0
"Luke",9,0,12,34131,67,7,0,0,0
"Mark",7,0,14,34521,67,8,0,0,0
"Mark",12,0,9,36024,68,1,1,0,0
"Paul",12,0,9,35479,68,2,1,0,0
"Luke",11,0,10,36518,68,3,1,1,1
"Lester",11,0,10,35283,68,4,1,1,0
"Anthony",11,0,10,34611,68,5,0,0,0
"James",9,0,12,34590,68,6,0,0,0
"Simon",9,0,12,34400,68,7,0,0,0
"Jordan",9,0,12,34048,68,8,0,0,0
"Jordan",14,0,7,35543,69,1,1,1,0
"Luke",12,0,9,36195,69,2,1,0,0
"Anthony",11,0,10,33913,69,3,1,1,1
"Mark",10,0,11,36028,69,4,1,0,0
"Lester",10,0,11,35134,69,5,0,0,0
"Paul",10,0,11,34374,69,6,0,0,0
"Simon",9,0,12,33519,69,7,0,0,0
"James",8,0,13,34539,69,8,0,0,0
"Paul",16,0,5,36411,70,1,1,1,0
"James",13,0,8,35763,70,2,1,0,0
"Luke",11,0,10,35784,70,3,1,1,1
"Simon",11,0,10,34650,70,4,1,0,0
"Lester",10,0,11,35039,70,5,0,0,0
"Mark",9,0,12,35019,70,6,0,0,0
"Anthony",8,0,13,34164,70,7,0,0,0
"Jordan",6,0,15,34009,70,8,0,0,0
"Paul",15,0,6,35635,71,1,1,1,0
"Luke",13,0,8,35672,71,2,1,1,1
"Simon",12,0,9,35583,71,3,1,0,0
"James",10,0,11,33627,71,4,1,0,0
"Jordan",9,1,11,34446,71,5,0,0,0
"Anthony",8,1,12,34023,71,6,0,0,0
"Lester",8,0,13,34500,71,7,0,0,0
"Mark",8,0,13,34367,71,8,0,0,0
"Paul",16,0,5,35891,72,1,1,1,1
"Lester",13,0,8,36071,72,2,1,1,0
"Jordan",13,0,8,34525,72,3,1,0,0
"Simon",10,0,11,34034,72,4,1,0,0
"James",9,0,12,34467,72,5,0,0,0
"Luke",8,0,13,35245,72,6,0,0,0
"Mark",8,0,13,34168,72,7,0,0,0
"Anthony",7,0,14,33863,72,8,0,0,0
"Paul",13,0,8,35596,73,1,1,1,1
"James",13,0,8,35298,73,2,1,0,0
"Luke",12,0,9,36073,73,3,1,1,0
"Lester",12,0,9,35639,73,4,1,0,0
