"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Paul",13,0,8,36359,11,2,1,0,0
"Lester",13,0,8,35982,11,3,1,1,1
"Anthony",13,0,8,35616,11,4,1,1,0
"Jordan",10,0,11,33124,11,5,0,0,0
"Luke",9,0,12,34881,11,6,0,0,0
"James",7,0,14,34729,11,7,0,0,0
"Simon",5,0,16,33570,11,8,0,0,0
"Lester",15,0,6,36642,12,1,1,0,0
"Paul",13,0,8,36630,12,2,1,0,0
"Mark",12,0,9,35586,12,3,1,1,1
"Anthony",12,0,9,35518,12,4,1,1,0
"Simon",9,0,12,34402,12,5,0,0,0
"Luke",8,0,13,35050,12,6,0,0,0
"James",8,0,13,34784,12,7,0,0,0
"Jordan",7,0,14,33790,12,8,0,0,0
"Paul",14,0,7,36455,13,1,1,1,0
"Lester",13,0,8,36772,13,2,1,1,1
"Luke",11,0,10,34337,13,3,1,0,0
"Jordan",11,0,10,34181,13,4,1,0,0
"Anthony",10,0,11,35066,13,5,0,0,0
"Simon",9,0,12,34241,13,6,0,0,0
"James",8,0,13,34995,13,7,0,0,0
"Mark",8,0,13,34963,13,8,0,0,0
"Lester",14,0,7,36491,14,1,1,1,1
"Paul",13,0,8,35980,14,2,1,1,0
"Anthony",11,0,10,35807,14,3,1,0,0
"Mark",11,0,10,35207,14,4,1,0,0
"Luke",11,0,10,34596,14,5,0,0,0
"James",10,0,11,34828,14,6,0,0,0
"Simon",7,0,14,34101,14,7,0,0,0
"Jordan",7,0,14,33550,14,8,0,0,0
"Mark",14,0,7,36049,15,1,1,1,1
"James",12,0,9,35756,15,2,1,1,0
"Lester",11,0,10,35702,15,3,1,0,0
"Paul",10,0,11,34953,15,4,1,0,0
"Anthony",10,0,11,34940,15,5,0,0,0
"Luke",9,0,12,35018,15,6,0,0,0
"Simon",9,0,12,34238,15,7,0,0,0
"Jordan",9,0,12,33789,15,8,0,0,0
"Luke",15,0,6,36119,16,1,1,1,1
"Paul",13,0,8,36473,16,2,1,0,0
"Lester",13,0,8,35849,16,3,1,1,0
"Anthony",11,0,10,34435,16,4,1,0,0
"Jordan",10,0,11,34006,16,5,0,0,0
"James",9,0,12,34940,16,6,0,0,0
"Mark",7,0,14,34800,16,7,0,0,0
"Simon",6,0,15,33472,16,8,0,0,0
"Lester",15,0,6,36459,17,1,1,1,1
"Anthony",12,0,9,35116,17,2,1,0,0
"Mark",11,0,10,36322,17,3,1,1,0
"Luke",11,0,10,35367,17,4,1,0,0
"Paul",10,0,11,34963,17,5,0,0,0
"James",10,0,11,34154,17,6,0,0,0
"Simon",8,0,13,34099,17,7,0,0,0
"Jordan",7,0,14,33640,17,8,0,0,0
"James",14,0,7,34945,18,1,1,0,0
"Luke",12,0,9,35394,18,2,1,1,0
"Lester",11,0,10,35326,18,3,1,0,0
"Anthony",11,0,10,34968,18,4,1,1,1
"Paul",10,0,11,36210,18,5,0,0,0
"Simon",10,0,11,34381,18,6,0,0,0
"Jordan",9,0,12,33665,18,7,0,0,0
"Mark",7,0,14,35083,18,8,0,0,0
"Lester",13,0,8,36500,19,1,1,1,1
"Paul",12,0,9,36117,19,2,1,1,0
"James",11,0,10,35313,19,3,1,0,0
"Jordan",11,0,10,34404,19,4,1,0,0
"Mark",10,0,11,35388,19,5,0,0,0
"Anthony",10,0,11,35048,19,6,0,0,0
"Luke",9,0,12,33978,19,7,0,0,0
"Simon",8,0,13,34669,19,8,0,0,0
"Lester",16,0,5,37759,20,1,1,0,0
"Paul",13,0,8,36077,20,2,1,1,1
"Mark",11,0,10,35605,20,3,1,0,0
"Luke",11,0,10,35100,20,4,1,1,0
"Anthony",9,0,12,34505,20,5,0,0,0
"Jordan",8,0,13,34186,20,6,0,0,0
"James",8,0,13,34171,20,7,0,0,0
"Simon",8,0,13,33893,20,8,0,0,0
"Anthony",14,0,7,35737,21,1,1,0,0
"Lester",13,0,8,35720,21,2,1,0,0
"Mark",12,0,9,36239,21,3,1,1,0
"Paul",11,1,9,36663,21,4,1,1,1
"Luke",9,0,12,34930,21,5,0,0,0
"Simon",9,0,12,34272,21,6,0,0,0
"James",8,1,12,34875,21,7,0,0,0
"Jordan",7,0,14,34218,21,8,0,0,0
"James",16,0,5,35263,22,1,1,0,0
"Paul",13,0,8,36338,22,2,1,0,0
"Lester",13,0,8,35455,22,3,1,1,1
"Mark",11,0,10,34584,22,4,1,1,0
"Anthony",9,0,12,34807,22,5,0,0,0
"Luke",8,0,13,34306,22,6,0,0,0
"Simon",7,0,14,34060,22,7,0,0,0
"Jordan",7,0,14,32545,22,8,0,0,0
"Anthony",13,0,8,35300,23,1,1,1,1
"Paul",12,0,9,35632,23,2,1,0,0
"Jordan",11,0,10,34041,23,3,1,1,0
"Mark",10,1,10,35879,23,4,1,0,0
"Luke",10,1,10,35093,23,5,0,0,0
"Lester",10,0,11,35953,23,6,0,0,0
"Simon",10,0,11,33868,23,7,0,0,0
"James",7,0,14,34434,23,8,0,0,0
"Lester",13,0,8,35002,24,1,1,1,0
"Paul",12,0,9,36263,24,2,1,1,1
"Jordan",12,0,9,34591,24,3,1,0,0
"Luke",10,0,11,35513,24,4,1,0,0
"James",10,0,11,35238,24,5,0,0,0
"Mark",10,0,11,34508,24,6,0,0,0
"Anthony",9,0,12,35310,24,7,0,0,0
"Simon",8,0,13,34520,24,8,0,0,0
"Lester",15,0,6,35250,25,1,1,0,0
"Paul",13,0,8,36419,25,2,1,0,0
"Luke",12,0,9,35587,25,3,1,1,1
"Anthony",11,0,10,35264,25,4,1,1,0
"Mark",10,0,11,35193,25,5,0,0,0
"James",10,0,11,34893,25,6,0,0,0
"Jordan",9,0,12,34355,25,7,0,0,0
"Simon",4,0,17,33679,25,8,0,0,0
"Anthony",15,0,6,35715,26,1,1,0,0
"Paul",13,0,8,36298,26,2,1,0,0
"Lester",13,0,8,35961,26,3,1,1,1
"Mark",12,0,9,36156,26,4,1,1,0
"Simon",10,0,11,34715,26,5,0,0,0
"James",8,0,13,34773,26,6,0,0,0
"Luke",7,0,14,33980,26,7,0,0,0
"Jordan",6,0,15,33427,26,8,0,0,0
"Paul",14,0,7,36789,27,1,1,0,0
"Luke",12,0,9,35348,27,2,1,0,0
"Mark",12,0,9,35337,27,3,1,1,1
"Lester",11,0,10,35586,27,4,1,1,0
"James",9,0,12,35354,27,5,0,0,0
"Simon",9,0,12,34176,27,6,0,0,0
"Jordan",9,0,12,33743,27,7,0,0,0
"Anthony",8,0,13,34811,27,8,0,0,0
"Anthony",15,0,6,35433,28,1,1,0,0
"Paul",13,0,8,36452,28,2,1,1,1
"Lester",11,0,10,35655,28,3,1,0,0
"Luke",11,0,10,35286,28,4,1,1,0
"Jordan",11,0,10,34671,28,5,0,0,0
"Simon",9,0,12,34882,28,6,0,0,0
"Mark",8,0,13,35029,28,7,0,0,0
"James",6,0,15,34229,28,8,0,0,0
"Lester",13,0,8,35896,29,1,1,1,1
"Mark",12,0,9,35790,29,2,1,1,0
"Luke",12,0,9,34665,29,3,1,0,0
"James",12,0,9,34416,29,4,1,0,0
"Paul",11,0,10,35372,29,5,0,0,0
"Anthony",11,0,10,35021,29,6,0,0,0
"Simon",7,0,14,34284,29,7,0,0,0
"Jordan",6,0,15,33365,29,8,0,0,0
"Lester",15,0,6,36087,30,1,1,0,0
"Anthony",14,0,7,36529,30,2,1,1,0
"James",12,0,9,35529,30,3,1,0,0
"Mark",10,0,11,35638,30,4,1,1,1
"Luke",10,0,11,34780,30,5,0,0,0
"Paul",9,0,12,35761,30,6,0,0,0
"Jordan",8,0,13,34246,30,7,0,0,0
"Simon",6,0,15,34408,30,8,0,0,0
"Lester",14,0,7,35924,31,1,1,1,1
"Paul",13,0,8,35613,31,2,1,0,0
"Anthony",11,0,10,35540,31,3,1,1,0
"James",11,0,10,34747,31,4,1,0,0
"Luke",10,0,11,34862,31,5,0,0,0
"Mark",9,0,12,35324,31,6,0,0,0
"Jordan",9,0,12,34271,31,7,0,0,0
"Simon",7,0,14,34141,31,8,0,0,0
"Anthony",14,0,7,36434,32,1,1,1,0
"Paul",12,0,9,36539,32,2,1,1,1
"Mark",11,0,10,35431,32,3,1,0,0
"James",11,0,10,35402,32,4,1,0,0
"Lester",11,0,10,35217,32,5,0,0,0
"Luke",9,0,12,35278,32,6,0,0,0
"Jordan",9,0,12,34073,32,7,0,0,0
"Simon",7,0,14,34180,32,8,0,0,0
"Paul",13,0,8,36167,33,1,1,0,0
"Lester",13,0,8,35748,33,2,1,1,1
"Luke",11,0,10,35661,33,3,1,0,0
"Mark",11,0,10,35040,33,4,1,1,0
"James",11,0,10,34558,33,5,0,0,0
"Anthony",10,0,11,34066,33,6,0,0,0
"Jordan",9,0,12,33484,33,7,0,0,0
"Simon",6,0,15,33755,33,8,0,0,0
"Anthony",14,0,7,35877,34,1,1,0,0
"Lester",12,0,9,35590,34,2,1,0,0
"Paul",11,0,10,36021,34,3,1,1,1
"Mark",11,0,10,35545,34,4,1,1,0
"Jordan",11,0,10,34256,34,5,0,0,0
"Luke",10,0,11,35241,34,6,0,0,0
"James",8,0,13,34178,34,7,0,0,0
"Simon",7,0,14,33881,34,8,0,0,0
"Lester",13,0,8,36303,35,1,1,0,0
"Paul",13,0,8,35522,35,2,1,0,0
"Anthony",13,0,8,35519,35,3,1,1,0
"Mark",12,0,9,35458,35,4,1,1,1
"Luke",10,0,11,35508,35,5,0,0,0
"James",9,0,12,34952,35,6,0,0,0
"Simon",7,0,14,34154,35,7,0,0,0
"Jordan",7,0,14,33565,35,8,0,0,0
"Mark",14,0,7,36384,36,1,1,1,0
"Anthony",13,0,8,35854,36,2,1,1,1
"Lester",12,0,9,35746,36,3,1,0,0
"Luke",11,0,10,35828,36,4,1,0,0
"Paul",10,0,11,35791,36,5,0,0,0
"Jordan",10,0,11,34139,36,6,0,0,0
"James",8,0,13,34602,36,7,0,0,0
"Simon",6,0,15,33301,36,8,0,0,0
"Anthony",14,0,7,35644,37,1,1,0,0
"Jordan",12,0,9,34268,37,2,1,0,0
"Paul",11,0,10,36833,37,3,1,1,0
"Lester",11,0,10,35959,37,4,1,1,1
"Luke",11,0,10,35568,37,5,0,0,0
"Mark",10,0,11,35178,37,6,0,0,0
"James",8,0,13,34241,37,7,0,0,0
"Simon",7,0,14,34562,37,8,0,0,0
"Lester",14,0,7,36142,38,1,1,1,0
"Paul",12,0,9,35422,38,2,1,0,0
"Anthony",12,0,9,35265,38,3,1,1,1
"Mark",11,0,10,35309,38,4,1,0,0
"James",9,0,12,34756,38,5,0,0,0
"Simon",9,0,12,34433,38,6,0,0,0
"Jordan",9,0,12,34357,38,7,0,0,0
"Luke",8,0,13,34752,38,8,0,0,0
"Mark",13,0,8,35387,39,1,1,0,0
"Lester",12,0,9,35474,39,2,1,1,1
"Luke",12,0,9,35427,39,3,1,0,0
"James",12,0,9,34491,39,4,1,1,0
"Anthony",10,0,11,34952,39,5,0,0,0
"Jordan",10,0,11,33600,39,6,0,0,0
"Paul",9,0,12,35278,39,7,0,0,0
"Simon",6,0,15,33575,39,8,0,0,0
"Lester",16,0,5,36679,40,1,1,0,0
"Mark",11,0,10,36063,40,2,1,1,1
"Paul",11,0,10,35683,40,3,1,0,0
"Anthony",11,0,10,35320,40,4,1,1,0
"Luke",11,0,10,35177,40,5,0,0,0
"James",10,0,11,34815,40,6,0,0,0
"Jordan",8,0,13,33912,40,7,0,0,0
"Simon",6,0,15,33774,40,8,0,0,0
"Lester",14,0,7,36437,41,1,1,1,1
"Anthony",13,0,8,35523,41,2,1,1,0
"Mark",12,0,9,35134,41,3,1,0,0
"Paul",11,0,10,35707,41,4,1,0,0
"James",10,0,11,34790,41,5,0,0,0
"Luke",9,0,12,34653,41,6,0,0,0
"Simon",8,0,13,35128,41,7,0,0,0
"Jordan",7,0,14,33144,41,8,0,0,0
"Anthony",15,0,6,35314,42,1,1,1,0
"Mark",12,0,9,35670,42,2,1,1,1
"Lester",12,0,9,35590,42,3,1,0,0
"Paul",11,0,10,35448,42,4,1,0,0
"James",9,0,12,34781,42,5,0,0,0
"Luke",9,0,12,34100,42,6,0,0,0
"Jordan",9,0,12,33515,42,7,0,0,0
"Simon",7,0,14,33007,42,8,0,0,0
"Paul",13,0,8,36523,43,1,1,1,1
"Anthony",13,0,8,35270,43,2,1,1,0
"Jordan",12,0,9,34870,43,3,1,0,0
"Lester",11,0,10,35606,43,4,1,0,0
"Luke",11,0,10,35508,43,5,0,0,0
"James",10,0,11,34619,43,6,0,0,0
"Mark",8,1,12,35355,43,7,0,0,0
"Simon",5,1,15,33325,43,8,0,0,0
"Paul",14,0,7,36180,44,1,1,0,0
"Mark",13,0,8,35501,44,2,1,1,1
"Luke",11,0,10,35467,44,3,1,0,0
"Lester",11,0,10,35232,44,4,1,1,0
"James",11,0,10,34950,44,5,0,0,0
"Anthony",9,0,12,34870,44,6,0,0,0
"Jordan",8,0,13,34231,44,7,0,0,0
"Simon",7,0,14,33692,44,8,0,0,0
"Anthony",14,0,7,35023,45,1,1,1,1
"Lester",13,0,8,35902,45,2,1,1,0
"Paul",12,0,9,35476,45,3,1,0,0
"James",11,0,10,34895,45,4,1,0,0
"Jordan",11,0,10,33662,45,5,0,0,0
"Luke",9,0,12,34932,45,6,0,0,0
"Mark",7,0,14,35312,45,7,0,0,0
"Simon",7,0,14,34051,45,8,0,0,0
"Lester",15,0,6,35944,46,1,1,1,1
"Paul",14,0,7,36310,46,2,1,0,0
"Luke",13,0,8,34502,46,3,1,1,0
"Mark",11,0,10,34973,46,4,1,0,0
"James",11,0,10,34408,46,5,0,0,0
"Anthony",9,0,12,34462,46,6,0,0,0
"Jordan",7,0,14,32785,46,7,0,0,0
"Simon",4,0,17,32545,46,8,0,0,0
"Anthony",13,0,8,35258,47,1,1,1,0
"Lester",12,0,9,35995,47,2,1,0,0
"Luke",12,0,9,34991,47,3,1,1,1
"James",11,0,10,35352,47,4,1,0,0
"Mark",11,0,10,35017,47,5,0,0,0
"Simon",10,0,11,34326,47,6,0,0,0
"Paul",9,0,12,35575,47,7,0,0,0
"Jordan",6,0,15,33469,47,8,0,0,0
"Paul",14,0,7,36029,48,1,1,1,0
"Lester",13,0,8,36274,48,2,1,0,0
"Mark",11,0,10,35775,48,3,1,1,1
"Anthony",11,0,10,35714,48,4,1,0,0
"Simon",11,0,10,34339,48,5,0,0,0
"Jordan",9,0,12,33228,48,6,0,0,0
"Luke",8,0,13,34045,48,7,0,0,0
"James",7,0,14,34166,48,8,0,0,0
"Lester",14,0,7,36273,49,1,1,1,1
"James",13,0,8,35696,49,2,1,1,0
"Paul",11,0,10,36128,49,3,1,0,0
"Anthony",11,0,10,34919,49,4,1,0,0
"Luke",11,0,10,34625,49,5,0,0,0
"Simon",9,0,12,34862,49,6,0,0,0
"Jordan",8,0,13,33531,49,7,0,0,0
"Mark",7,0,14,34695,49,8,0,0,0
"Paul",12,0,9,35810,50,1,1,1,1
"Anthony",12,0,9,35716,50,2,1,0,0
"Lester",12,0,9,35169,50,3,1,1,0
"James",12,0,9,34673,50,4,1,0,0
"Mark",10,0,11,34851,50,5,0,0,0
"Luke",10,0,11,34673,50,6,0,0,0
"Jordan",10,0,11,33604,50,7,0,0,0
"Simon",6,0,15,33258,50,8,0,0,0
"Paul",15,0,6,36454,51,1,1,1,1
"James",12,0,9,35423,51,2,1,1,0
"Anthony",12,0,9,34818,51,3,1,0,0
"Luke",10,0,11,34736,51,4,1,0,0
"Jordan",10,0,11,33988,51,5,0,0,0
"Lester",9,0,12,35370,51,6,0,0,0
"Mark",8,0,13,34921,51,7,0,0,0
"Simon",8,0,13,34226,51,8,0,0,0
"Lester",14,0,7,36572,52,1,1,0,0
"Paul",13,0,8,36248,52,2,1,1,1
"James",12,0,9,34662,52,3,1,0,0
"Mark",10,0,11,35364,52,4,1,1,0
"Anthony",10,0,11,35049,52,5,0,0,0
"Luke",10,0,11,34363,52,6,0,0,0
"Jordan",9,0,12,34610,52,7,0,0,0
"Simon",6,0,15,34265,52,8,0,0,0
"Anthony",13,0,8,34874,53,1,1,0,0
"Mark",12,0,9,35917,53,2,1,0,0
"Paul",11,0,10,36223,53,3,1,1,1
"Lester",11,0,10,35905,53,4,1,1,0
"James",10,0,11,35018,53,5,0,0,0
"Luke",10,0,11,34821,53,6,0,0,0
"Jordan",9,0,12,34209,53,7,0,0,0
"Simon",8,0,13,33743,53,8,0,0,0
"Paul",15,0,6,36388,54,1,1,1,0
"Lester",14,0,7,35693,54,2,1,0,0
"Anthony",11,0,10,35508,54,3,1,1,1
"Luke",10,0,11,35226,54,4,1,0,0
"Mark",9,0,12,35660,54,5,0,0,0
"James",9,0,12,35028,54,6,0,0,0
"Simon",8,0,13,34182,54,7,0,0,0
"Jordan",8,0,13,34089,54,8,0,0,0
"James",13,0,8,35186,55,1,1,0,0
"Lester",12,0,9,35873,55,2,1,0,0
"Jordan",11,0,10,34494,55,3,1,1,1
"Anthony",10,1,10,35342,55,4,1,1,0
"Paul",10,1,10,35329,55,5,0,0,0
"Mark",10,0,11,35702,55,6,0,0,0
"Simon",9,0,12,34839,55,7,0,0,0
"Luke",8,0,13,34397,55,8,0,0,0
"Lester",12,0,9,36259,56,1,1,1,1
"Anthony",12,0,9,35346,56,2,1,1,0
"James",12,0,9,34423,56,3,1,0,0
"Paul",11,0,10,35963,56,4,1,0,0
"Luke",10,0,11,34458,56,5,0,0,0
"Simon",10,0,11,34410,56,6,0,0,0
"Jordan",10,0,11,34140,56,7,0,0,0
"Mark",7,0,14,34658,56,8,0,0,0
"Lester",13,0,8,36110,57,1,1,1,0
"Luke",11,0,10,35771,57,2,1,0,0
"Anthony",11,0,10,35758,57,3,1,1,1
"Mark",11,0,10,35588,57,4,1,0,0
"Paul",11,0,10,35463,57,5,0,0,0
"James",10,0,11,34539,57,6,0,0,0
"Jordan",9,0,12,34033,57,7,0,0,0
"Simon",8,0,13,33727,57,8,0,0,0
"Paul",14,0,7,36639,58,1,1,1,1
"Anthony",12,0,9,35265,58,2,1,0,0
"Mark",11,0,10,35637,58,3,1,1,0
"Lester",11,0,10,35390,58,4,1,0,0
"Simon",11,0,10,34742,58,5,0,0,0
"Luke",10,0,11,34774,58,6,0,0,0
"James",8,0,13,35099,58,7,0,0,0
"Jordan",7,0,14,33748,58,8,0,0,0
"Lester",15,0,6,35665,59,1,1,0,0
"Anthony",13,0,8,35257,59,2,1,1,1
"Paul",12,0,9,36289,59,3,1,0,0
"Mark",11,0,10,36120,59,4,1,1,0
"Simon",9,0,12,34393,59,5,0,0,0
"Jordan",9,0,12,33024,59,6,0,0,0
"Luke",8,0,13,34640,59,7,0,0,0
"James",7,0,14,34013,59,8,0,0,0
"Lester",14,0,7,36228,60,1,1,0,0
"Luke",14,0,7,35071,60,2,1,0,0
"Anthony",12,0,9,35442,60,3,1,1,1
"Paul",10,0,11,35237,60,4,1,1,0
"James",10,0,11,34954,60,5,0,0,0
"Mark",9,0,12,34470,60,6,0,0,0
"Jordan",9,0,12,33707,60,7,0,0,0
"Simon",6,0,15,34040,60,8,0,0,0
"Lester",15,0,6,35921,61,1,1,0,0
"Paul",12,0,9,36184,61,2,1,1,1
"Anthony",12,0,9,35174,61,3,1,0,0
"Luke",12,0,9,35070,61,4,1,1,0
"Jordan",10,0,11,34431,61,5,0,0,0
"Mark",9,0,12,34863,61,6,0,0,0
"James",7,0,14,34465,61,7,0,0,0
"Simon",7,0,14,33571,61,8,0,0,0
"Paul",13,0,8,36702,62,1,1,1,1
"Mark",13,0,8,35463,62,2,1,0,0
"Luke",13,0,8,35098,62,3,1,1,0
"Anthony",11,0,10,35239,62,4,1,0,0
"Lester",10,0,11,34764,62,5,0,0,0
"James",10,0,11,34596,62,6,0,0,0
"Jordan",9,0,12,34294,62,7,0,0,0
"Simon",5,0,16,33366,62,8,0,0,0
"Anthony",13,0,8,35744,63,1,1,1,0
"Lester",12,0,9,35472,63,2,1,0,0
"James",12,0,9,35080,63,3,1,1,1
"Paul",11,0,10,35966,63,4,1,0,0
"Luke",11,0,10,34215,63,5,0,0,0
"Simon",9,0,12,34017,63,6,0,0,0
"Jordan",9,0,12,33417,63,7,0,0,0
"Mark",7,0,14,34480,63,8,0,0,0
"Paul",14,0,7,36492,64,1,1,1,0
"Lester",12,0,9,35747,64,2,1,0,0
"Luke",12,0,9,34797,64,3,1,1,1
"Jordan",12,0,9,34655,64,4,1,0,0
"Anthony",10,0,11,35254,64,5,0,0,0
"Mark",9,0,12,35233,64,6,0,0,0
"James",9,0,12,34543,64,7,0,0,0
"Simon",6,0,15,33656,64,8,0,0,0
"Anthony",13,0,8,35003,65,1,1,1,1
"Lester",12,0,9,35809,65,2,1,0,0
"Paul",11,0,10,35782,65,3,1,1,0
"Mark",11,0,10,35308,65,4,1,0,0
"James",10,0,11,35391,65,5,0,0,0
"Luke",10,0,11,34329,65,6,0,0,0
"Simon",10,0,11,34274,65,7,0,0,0
"Jordan",7,0,14,33309,65,8,0,0,0
"Paul",13,0,8,36547,66,1,1,0,0
"Lester",13,0,8,36018,66,2,1,1,0
"Anthony",13,0,8,35360,66,3,1,0,0
"Luke",11,0,10,35167,66,4,1,1,1
"Mark",11,0,10,34832,66,5,0,0,0
"Jordan",10,0,11,33723,66,6,0,0,0
"James",9,0,12,34548,66,7,0,0,0
"Simon",4,0,17,33157,66,8,0,0,0
"Paul",14,1,6,36096,67,1,1,1,1
"Mark",14,0,7,35259,67,2,1,1,0
"Lester",12,1,8,36322,67,3,1,0,0
"James",12,0,9,34694,67,4,1,0,0
"Anthony",11,0,10,35367,67,5,0,0,0
"Luke",10,0,11,35090,67,6,0,0,0
"Jordan",7,0,14,33887,67,7,0,0,0
"Simon",3,0,18,33420,67,8,0,0,0
"Lester",15,0,6,36671,68,1,1,1,1
"James",12,0,9,34863,68,2,1,1,0
"Paul",11,0,10,35806,68,3,1,0,0
"Luke",11,0,10,34901,68,4,1,0,0
"Mark",10,0,11,34932,68,5,0,0,0
"Anthony",9,0,12,34946,68,6,0,0,0
"Simon",8,0,13,34102,68,7,0,0,0
"Jordan",8,0,13,33916,68,8,0,0,0
"Anthony",15,0,6,35937,69,1,1,1,0
"Paul",12,0,9,36136,69,2,1,0,0
"Luke",12,0,9,35384,69,3,1,1,1
"Mark",10,1,10,35631,69,4,1,0,0
"Lester",10,0,11,36123,69,5,0,0,0
"James",9,1,11,34264,69,6,0,0,0
"Jordan",8,0,13,34188,69,7,0,0,0
"Simon",7,0,14,34253,69,8,0,0,0
"Paul",14,0,7,36120,70,1,1,0,0
"Anthony",12,0,9,35761,70,2,1,1,1
"Mark",11,1,9,35690,70,3,1,0,0
"Luke",11,0,10,34589,70,4,1,1,0
"Jordan",10,1,10,34260,70,5,0,0,0
"Lester",10,0,11,35323,70,6,0,0,0
"Simon",8,0,13,34227,70,7,0,0,0
"James",7,0,14,34661,70,8,0,0,0
"Paul",13,0,8,36093,71,1,1,0,0
"Lester",13,0,8,35939,71,2,1,0,0
"Anthony",13,0,8,34767,71,3,1,1,1
"Mark",10,0,11,35800,71,4,1,1,0
"Simon",10,0,11,34743,71,5,0,0,0
"James",9,0,12,35090,71,6,0,0,0
"Luke",8,0,13,34727,71,7,0,0,0
"Jordan",8,0,13,33922,71,8,0,0,0
"Paul",13,0,8,35996,72,1,1,1,1
"Mark",12,0,9,35734,72,2,1,1,0
"Lester",12,0,9,35591,72,3,1,0,0
"Simon",11,0,10,34604,72,4,1,0,0
"Anthony",10,0,11,34897,72,5,0,0,0
"Luke",10,0,11,34630,72,6,0,0,0
"Jordan",10,0,11,34014,72,7,0,0,0
"James",6,0,15,33507,72,8,0,0,0
"Paul",15,0,6,36489,73,1,1,1,1
"Lester",13,0,8,35829,73,2,1,1,0
"Luke",11,0,10,34861,73,3,1,0,0
"Anthony",10,0,11,35034,73,4,1,0,0
