"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"James",12,0,9,34499,20,3,1,1,1
"Anthony",11,0,10,35261,20,4,1,1,0
"Mark",10,0,11,35636,20,5,0,0,0
"Paul",10,0,11,35262,20,6,0,0,0
"Jordan",9,0,12,34397,20,7,0,0,0
"Simon",4,0,17,33275,20,8,0,0,0
"Lester",13,0,8,36701,21,1,1,0,0
"Mark",13,0,8,36502,21,2,1,1,1
"Luke",13,0,8,35017,21,3,1,0,0
"Paul",11,0,10,36090,21,4,1,1,0
"Anthony",10,0,11,35486,21,5,0,0,0
"James",9,0,12,34331,21,6,0,0,0
"Jordan",8,0,13,34650,21,7,0,0,0
"Simon",7,0,14,33711,21,8,0,0,0
"Luke",15,0,6,35519,22,1,1,1,0
"Lester",12,0,9,35662,22,2,1,0,0
"Paul",11,0,10,36122,22,3,1,1,1
"Anthony",11,0,10,35617,22,4,1,0,0
"Mark",11,0,10,35463,22,5,0,0,0
"James",11,0,10,35125,22,6,0,0,0
"Jordan",8,0,13,33497,22,7,0,0,0
"Simon",5,0,16,33986,22,8,0,0,0
"Lester",15,0,6,36529,23,1,1,0,0
"Paul",13,0,8,36844,23,2,1,1,1
"Luke",13,0,8,35125,23,3,1,0,0
"Mark",10,0,11,35606,23,4,1,1,0
"Anthony",9,0,12,34781,23,5,0,0,0
"Jordan",9,0,12,34345,23,6,0,0,0
"James",9,0,12,34030,23,7,0,0,0
"Simon",6,0,15,34024,23,8,0,0,0
"Lester",14,0,7,36229,24,1,1,0,0
"Luke",14,0,7,35237,24,2,1,0,0
"Paul",12,0,9,36058,24,3,1,1,1
"Mark",11,0,10,35310,24,4,1,1,0
"James",11,0,10,34597,24,5,0,0,0
"Anthony",9,0,12,35127,24,6,0,0,0
"Jordan",8,0,13,34226,24,7,0,0,0
"Simon",5,0,16,33835,24,8,0,0,0
"Lester",14,0,7,36763,25,1,1,0,0
"Luke",13,0,8,34859,25,2,1,1,1
"James",12,0,9,35133,25,3,1,0,0
"Paul",11,0,10,35949,25,4,1,1,0
"Anthony",11,0,10,35781,25,5,0,0,0
"Mark",11,0,10,35566,25,6,0,0,0
"Jordan",8,0,13,34107,25,7,0,0,0
"Simon",4,0,17,33391,25,8,0,0,0
"Lester",15,0,6,36402,26,1,1,1,0
"Mark",12,0,9,36066,26,2,1,0,0
"Anthony",11,0,10,35340,26,3,1,1,1
"James",11,0,10,34714,26,4,1,0,0
"Luke",11,0,10,34610,26,5,0,0,0
"Jordan",10,0,11,34620,26,6,0,0,0
"Paul",9,0,12,35874,26,7,0,0,0
"Simon",5,0,16,33450,26,8,0,0,0
"Lester",15,0,6,36366,27,1,1,0,0
"Luke",14,0,7,34970,27,2,1,0,0
"Mark",12,0,9,35701,27,3,1,1,1
"Paul",11,0,10,36283,27,4,1,1,0
"Anthony",10,0,11,35184,27,5,0,0,0
"Jordan",9,0,12,34870,27,6,0,0,0
"James",8,0,13,34430,27,7,0,0,0
"Simon",5,0,16,33314,27,8,0,0,0
"Lester",14,0,7,36394,28,1,1,0,0
"Anthony",12,0,9,35028,28,2,1,1,0
"Luke",12,0,9,34852,28,3,1,0,0
"Paul",10,0,11,36347,28,4,1,1,1
"Mark",10,0,11,35717,28,5,0,0,0
"Jordan",10,0,11,34728,28,6,0,0,0
"James",10,0,11,34505,28,7,0,0,0
"Simon",6,0,15,33643,28,8,0,0,0
"Lester",14,0,7,36552,29,1,1,0,0
"Paul",12,0,9,36360,29,2,1,1,1
"Luke",12,0,9,35101,29,3,1,0,0
"Mark",11,0,10,36609,29,4,1,1,0
"Anthony",11,0,10,35494,29,5,0,0,0
"James",10,0,11,34838,29,6,0,0,0
"Jordan",8,0,13,34789,29,7,0,0,0
"Simon",6,0,15,33914,29,8,0,0,0
"Paul",14,0,7,36523,30,1,1,1,1
"Lester",13,0,8,36421,30,2,1,1,0
"Luke",12,0,9,35096,30,3,1,0,0
"Anthony",11,0,10,35618,30,4,1,0,0
"Mark",10,0,11,35709,30,5,0,0,0
"James",10,0,11,34427,30,6,0,0,0
"Jordan",8,0,13,34401,30,7,0,0,0
"Simon",6,0,15,34055,30,8,0,0,0
"Luke",15,0,6,35462,31,1,1,1,0
"Lester",13,0,8,36300,31,2,1,1,1
"Mark",12,0,9,36010,31,3,1,0,0
"James",11,0,10,34970,31,4,1,0,0
"Anthony",10,0,11,35514,31,5,0,0,0
"Paul",9,0,12,36020,31,6,0,0,0
"Jordan",8,0,13,34422,31,7,0,0,0
"Simon",6,0,15,33387,31,8,0,0,0
"Lester",14,0,7,36450,32,1,1,0,0
"Luke",13,0,8,35192,32,2,1,1,0
"Mark",12,0,9,35511,32,3,1,0,0
"Paul",11,0,10,35813,32,4,1,1,1
"Anthony",11,0,10,35170,32,5,0,0,0
"James",11,0,10,34718,32,6,0,0,0
"Jordan",7,0,14,33766,32,7,0,0,0
"Simon",5,0,16,33781,32,8,0,0,0
"Lester",15,0,6,36633,33,1,1,1,0
"Luke",14,0,7,35123,33,2,1,1,1
"Mark",12,0,9,36570,33,3,1,0,0
"Paul",11,0,10,36260,33,4,1,0,0
"Anthony",11,0,10,35197,33,5,0,0,0
"James",9,0,12,34376,33,6,0,0,0
"Jordan",7,0,14,34376,33,7,0,0,0
"Simon",5,0,16,33884,33,8,0,0,0
"Lester",15,0,6,36645,34,1,1,0,0
"Anthony",13,0,8,35414,34,2,1,1,1
"Paul",11,0,10,35785,34,3,1,0,0
"Luke",11,0,10,34704,34,4,1,1,0
"Mark",10,0,11,35599,34,5,0,0,0
"Jordan",9,0,12,34477,34,6,0,0,0
"James",9,0,12,33993,34,7,0,0,0
"Simon",6,0,15,33458,34,8,0,0,0
"Lester",15,0,6,36843,35,1,1,1,1
"Luke",14,0,7,35526,35,2,1,0,0
"Paul",11,0,10,36335,35,3,1,1,0
"Mark",10,0,11,35806,35,4,1,0,0
"Anthony",10,0,11,35005,35,5,0,0,0
"James",10,0,11,34602,35,6,0,0,0
"Jordan",8,0,13,34584,35,7,0,0,0
"Simon",6,0,15,33684,35,8,0,0,0
"Mark",13,0,8,36145,36,1,1,0,0
"Lester",13,0,8,36134,36,2,1,0,0
"James",13,0,8,34984,36,3,1,1,1
"Paul",11,0,10,36179,36,4,1,1,0
"Luke",11,0,10,34632,36,5,0,0,0
"Anthony",10,0,11,35270,36,6,0,0,0
"Simon",7,0,14,33706,36,7,0,0,0
"Jordan",6,0,15,33854,36,8,0,0,0
"Paul",13,0,8,36221,37,1,1,1,1
"Mark",12,0,9,35999,37,2,1,0,0
"Lester",12,0,9,35775,37,3,1,1,0
"Anthony",12,0,9,35363,37,4,1,0,0
"Luke",11,0,10,34290,37,5,0,0,0
"James",10,0,11,34649,37,6,0,0,0
"Jordan",7,0,14,34311,37,7,0,0,0
"Simon",7,0,14,34141,37,8,0,0,0
"Lester",14,0,7,36571,38,1,1,0,0
"Anthony",13,0,8,35497,38,2,1,1,0
"Luke",13,0,8,35222,38,3,1,0,0
"Mark",11,0,10,35674,38,4,1,1,1
"James",11,0,10,34496,38,5,0,0,0
"Paul",10,0,11,35706,38,6,0,0,0
"Jordan",7,0,14,34039,38,7,0,0,0
"Simon",5,0,16,33472,38,8,0,0,0
"Lester",15,0,6,36301,39,1,1,1,1
"Luke",13,0,8,35119,39,2,1,0,0
"Paul",11,0,10,35973,39,3,1,1,0
"Mark",11,0,10,35641,39,4,1,0,0
"Anthony",11,0,10,35449,39,5,0,0,0
"James",11,0,10,34494,39,6,0,0,0
"Jordan",6,0,15,33390,39,7,0,0,0
"Simon",6,0,15,33275,39,8,0,0,0
"Luke",14,0,7,35264,40,1,1,0,0
"Lester",13,0,8,36966,40,2,1,1,0
"Paul",12,0,9,36584,40,3,1,0,0
"Mark",12,0,9,36337,40,4,1,1,1
"Jordan",10,0,11,34675,40,5,0,0,0
"James",10,0,11,34143,40,6,0,0,0
"Anthony",9,0,12,35388,40,7,0,0,0
"Simon",4,0,17,33644,40,8,0,0,0
"Lester",14,0,7,36413,41,1,1,0,0
"Paul",12,0,9,35718,41,2,1,1,1
"Mark",11,0,10,35995,41,3,1,0,0
"Anthony",11,0,10,35295,41,4,1,1,0
"Luke",11,0,10,34623,41,5,0,0,0
"James",10,0,11,34211,41,6,0,0,0
"Jordan",8,0,13,34602,41,7,0,0,0
"Simon",7,0,14,33881,41,8,0,0,0
"Lester",14,0,7,36503,42,1,1,1,1
"Luke",14,0,7,35347,42,2,1,0,0
"Paul",12,0,9,36307,42,3,1,1,0
"James",11,0,10,34731,42,4,1,0,0
"Anthony",10,0,11,35410,42,5,0,0,0
"Mark",9,0,12,35476,42,6,0,0,0
"Jordan",8,0,13,34503,42,7,0,0,0
"Simon",6,0,15,33661,42,8,0,0,0
"Mark",13,0,8,35882,43,1,1,1,0
"Luke",13,0,8,34619,43,2,1,0,0
"Lester",12,0,9,36263,43,3,1,1,1
"Anthony",12,0,9,35326,43,4,1,0,0
"Paul",11,0,10,35896,43,5,0,0,0
"James",11,0,10,35011,43,6,0,0,0
"Jordan",8,0,13,34424,43,7,0,0,0
"Simon",4,0,17,33628,43,8,0,0,0
"Lester",14,0,7,36174,44,1,1,1,0
"Luke",14,0,7,35765,44,2,1,0,0
"Paul",12,0,9,36600,44,3,1,1,1
"Mark",11,0,10,35643,44,4,1,0,0
"James",10,0,11,34841,44,5,0,0,0
"Anthony",9,0,12,35014,44,6,0,0,0
"Jordan",8,0,13,34285,44,7,0,0,0
"Simon",6,0,15,33794,44,8,0,0,0
"Lester",14,0,7,36613,45,1,1,1,0
"Mark",13,0,8,36453,45,2,1,1,1
"Luke",13,0,8,35846,45,3,1,0,0
"James",12,0,9,34828,45,4,1,0,0
"Paul",10,0,11,36009,45,5,0,0,0
"Anthony",9,0,12,35214,45,6,0,0,0
"Jordan",8,0,13,34200,45,7,0,0,0
"Simon",5,0,16,33547,45,8,0,0,0
"Lester",13,0,8,36521,46,1,1,1,0
"James",13,0,8,35189,46,2,1,0,0
"Paul",12,0,9,35969,46,3,1,1,1
"Mark",11,0,10,35795,46,4,1,0,0
"Anthony",10,0,11,34873,46,5,0,0,0
"Luke",10,0,11,34839,46,6,0,0,0
"Jordan",8,0,13,34450,46,7,0,0,0
"Simon",7,0,14,33426,46,8,0,0,0
"Lester",14,0,7,36448,47,1,1,1,0
"Mark",12,0,9,35714,47,2,1,1,1
"Luke",12,0,9,35110,47,3,1,0,0
"Paul",11,0,10,36053,47,4,1,0,0
"James",11,0,10,34550,47,5,0,0,0
"Anthony",10,0,11,35013,47,6,0,0,0
"Jordan",7,0,14,34353,47,7,0,0,0
"Simon",7,0,14,33836,47,8,0,0,0
"Lester",14,0,7,36466,48,1,1,1,1
"Luke",13,0,8,35230,48,2,1,0,0
"Paul",12,0,9,35990,48,3,1,1,0
"Mark",11,0,10,36057,48,4,1,0,0
"Anthony",10,0,11,35161,48,5,0,0,0
"James",10,0,11,34434,48,6,0,0,0
"Jordan",8,0,13,34445,48,7,0,0,0
"Simon",6,0,15,33259,48,8,0,0,0
"Lester",13,0,8,36477,49,1,1,0,0
"Luke",13,0,8,35328,49,2,1,0,0
"Paul",11,0,10,36417,49,3,1,1,1
"Anthony",11,0,10,35632,49,4,1,1,0
"James",11,0,10,35020,49,5,0,0,0
"Mark",10,0,11,35477,49,6,0,0,0
"Jordan",9,0,12,34290,49,7,0,0,0
"Simon",6,0,15,34107,49,8,0,0,0
"Paul",13,0,8,36838,50,1,1,0,0
"Lester",13,0,8,36311,50,2,1,1,0
"Luke",13,0,8,34611,50,3,1,0,0
"Mark",11,0,10,35866,50,4,1,1,1
"Anthony",10,0,11,34821,50,5,0,0,0
"James",9,0,12,33951,50,6,0,0,0
"Jordan",8,0,13,34165,50,7,0,0,0
"Simon",7,0,14,33848,50,8,0,0,0
"Mark",13,0,8,36271,51,1,1,1,0
"Lester",13,0,8,36108,51,2,1,0,0
"James",12,0,9,34975,51,3,1,1,1
"Paul",11,0,10,35959,51,4,1,0,0
"Luke",11,0,10,34993,51,5,0,0,0
"Anthony",10,0,11,34986,51,6,0,0,0
"Jordan",9,0,12,34572,51,7,0,0,0
"Simon",5,0,16,33549,51,8,0,0,0
"Lester",15,0,6,36640,52,1,1,1,1
"Luke",12,0,9,35217,52,2,1,1,0
"Paul",10,0,11,36153,52,3,1,0,0
"Mark",10,0,11,35591,52,4,1,0,0
"Anthony",10,0,11,35495,52,5,0,0,0
"Jordan",10,0,11,34727,52,6,0,0,0
"James",10,0,11,34107,52,7,0,0,0
"Simon",7,0,14,33925,52,8,0,0,0
"Lester",13,0,8,36272,53,1,1,0,0
"James",12,0,9,35136,53,2,1,1,0
"Luke",12,0,9,34831,53,3,1,0,0
"Paul",11,0,10,35916,53,4,1,1,1
"Mark",11,0,10,35647,53,5,0,0,0
"Anthony",10,0,11,35500,53,6,0,0,0
"Jordan",8,0,13,34220,53,7,0,0,0
"Simon",7,0,14,34183,53,8,0,0,0
"Lester",13,0,8,36197,54,1,1,0,0
"Paul",12,0,9,35591,54,2,1,0,0
"Luke",12,0,9,35054,54,3,1,1,1
"Anthony",11,0,10,35357,54,4,1,1,0
"James",11,0,10,34330,54,5,0,0,0
"Mark",10,0,11,35565,54,6,0,0,0
"Jordan",10,0,11,34544,54,7,0,0,0
"Simon",5,0,16,33774,54,8,0,0,0
"Paul",13,0,8,37135,55,1,1,1,1
"Mark",13,0,8,36608,55,2,1,0,0
"Luke",13,0,8,35203,55,3,1,1,0
"Lester",12,0,9,35813,55,4,1,0,0
"Anthony",10,0,11,35021,55,5,0,0,0
"James",9,0,12,34391,55,6,0,0,0
"Jordan",8,0,13,34126,55,7,0,0,0
"Simon",6,0,15,33657,55,8,0,0,0
"Lester",14,0,7,36031,56,1,1,0,0
"Luke",13,0,8,34902,56,2,1,1,0
"Mark",12,0,9,36253,56,3,1,0,0
"Anthony",11,0,10,34882,56,4,1,1,1
"Paul",10,0,11,36156,56,5,0,0,0
"James",10,0,11,34471,56,6,0,0,0
"Jordan",8,0,13,33978,56,7,0,0,0
"Simon",6,0,15,34032,56,8,0,0,0
"Luke",14,0,7,34593,57,1,1,1,0
"Lester",13,0,8,35754,57,2,1,0,0
"Mark",11,0,10,35552,57,3,1,1,1
"Jordan",11,0,10,35371,57,4,1,0,0
"Anthony",11,0,10,35245,57,5,0,0,0
"Paul",9,0,12,35549,57,6,0,0,0
"James",9,0,12,34567,57,7,0,0,0
"Simon",6,0,15,34102,57,8,0,0,0
"Lester",13,0,8,36440,58,1,1,1,1
"Luke",12,0,9,34912,58,2,1,0,0
"Paul",11,0,10,36079,58,3,1,1,0
"Anthony",11,0,10,35603,58,4,1,0,0
"Mark",11,0,10,35501,58,5,0,0,0
"James",11,0,10,35136,58,6,0,0,0
"Jordan",9,0,12,34408,58,7,0,0,0
"Simon",6,0,15,33762,58,8,0,0,0
"Lester",13,0,8,36612,59,1,1,1,1
"Paul",13,0,8,36117,59,2,1,1,0
"Mark",12,0,9,36728,59,3,1,0,0
"Anthony",11,0,10,35719,59,4,1,0,0
"Luke",11,0,10,34940,59,5,0,0,0
"James",10,0,11,34902,59,6,0,0,0
"Jordan",8,0,13,34471,59,7,0,0,0
"Simon",6,0,15,34147,59,8,0,0,0
"Lester",14,0,7,36223,60,1,1,1,0
"Luke",12,0,9,35236,60,2,1,0,0
"Paul",11,0,10,36521,60,3,1,1,1
"Mark",11,0,10,36310,60,4,1,0,0
"Anthony",11,0,10,35718,60,5,0,0,0
"James",11,0,10,34745,60,6,0,0,0
"Jordan",9,0,12,34655,60,7,0,0,0
"Simon",5,0,16,33604,60,8,0,0,0
"Lester",15,0,6,36711,61,1,1,1,1
"Mark",12,0,9,35899,61,2,1,1,0
"Luke",12,0,9,34990,61,3,1,0,0
"James",12,0,9,34502,61,4,1,0,0
"Paul",11,0,10,36110,61,5,0,0,0
"Anthony",10,0,11,35003,61,6,0,0,0
"Jordan",6,0,15,34180,61,7,0,0,0
"Simon",6,0,15,33787,61,8,0,0,0
"Lester",15,0,6,36520,62,1,1,1,1
"Paul",12,0,9,36125,62,2,1,0,0
"Luke",12,0,9,34700,62,3,1,1,0
"Anthony",11,0,10,35183,62,4,1,0,0
"Mark",10,0,11,35250,62,5,0,0,0
"James",10,0,11,34512,62,6,0,0,0
"Jordan",9,0,12,34242,62,7,0,0,0
"Simon",5,0,16,33946,62,8,0,0,0
"Lester",14,0,7,36422,63,1,1,1,1
"Anthony",12,0,9,35749,63,2,1,0,0
"Paul",12,0,9,35658,63,3,1,1,0
"Luke",12,0,9,34947,63,4,1,0,0
"Mark",9,0,12,35710,63,5,0,0,0
"Jordan",9,0,12,34456,63,6,0,0,0
"James",9,0,12,34015,63,7,0,0,0
"Simon",7,0,14,33322,63,8,0,0,0
"Lester",14,0,7,36511,64,1,1,0,0
"Paul",13,0,8,36870,64,2,1,1,0
"Mark",11,0,10,36062,64,3,1,0,0
"Anthony",11,0,10,35602,64,4,1,1,1
"Luke",11,0,10,35314,64,5,0,0,0
"James",11,0,10,34456,64,6,0,0,0
"Jordan",8,0,13,34234,64,7,0,0,0
"Simon",5,0,16,34221,64,8,0,0,0
"Mark",13,0,8,36204,65,1,1,1,0
"Paul",13,0,8,36095,65,2,1,0,0
"Lester",12,0,9,36292,65,3,1,1,1
"Luke",11,0,10,34004,65,4,1,0,0
"Anthony",10,0,11,35362,65,5,0,0,0
"James",10,0,11,34560,65,6,0,0,0
"Jordan",9,0,12,34220,65,7,0,0,0
"Simon",6,0,15,33630,65,8,0,0,0
"Lester",13,0,8,36397,66,1,1,1,1
"Luke",13,0,8,34812,66,2,1,0,0
"Mark",12,0,9,36658,66,3,1,1,0
"James",12,0,9,34566,66,4,1,0,0
"Paul",10,0,11,36104,66,5,0,0,0
"Anthony",10,0,11,35025,66,6,0,0,0
"Jordan",9,0,12,34937,66,7,0,0,0
"Simon",5,0,16,33963,66,8,0,0,0
"Lester",13,0,8,36344,67,1,1,1,0
"Luke",13,0,8,35348,67,2,1,0,0
"Paul",12,0,9,36033,67,3,1,1,1
"Anthony",12,0,9,35646,67,4,1,0,0
"Mark",10,0,11,35488,67,5,0,0,0
"James",10,0,11,34727,67,6,0,0,0
"Jordan",8,0,13,34250,67,7,0,0,0
"Simon",6,0,15,33548,67,8,0,0,0
"Paul",13,0,8,36756,68,1,1,1,1
"Lester",13,0,8,36295,68,2,1,0,0
"Luke",12,0,9,34984,68,3,1,1,0
"Mark",11,0,10,36141,68,4,1,0,0
"Anthony",11,0,10,35043,68,5,0,0,0
"James",10,0,11,35189,68,6,0,0,0
"Jordan",8,0,13,34513,68,7,0,0,0
"Simon",6,0,15,34177,68,8,0,0,0
"Lester",14,0,7,36536,69,1,1,1,1
"Mark",12,0,9,36207,69,2,1,1,0
"Luke",12,0,9,34683,69,3,1,0,0
"James",11,0,10,34567,69,4,1,0,0
"Paul",10,0,11,35898,69,5,0,0,0
"Anthony",10,0,11,35099,69,6,0,0,0
"Jordan",8,0,13,34309,69,7,0,0,0
"Simon",7,0,14,33782,69,8,0,0,0
"Lester",13,0,8,36200,70,1,1,1,1
"Paul",13,0,8,35905,70,2,1,0,0
"Anthony",13,0,8,35872,70,3,1,1,0
"Luke",12,0,9,34935,70,4,1,0,0
"Mark",11,0,10,36297,70,5,0,0,0
"James",9,0,12,34747,70,6,0,0,0
"Jordan",8,0,13,34243,70,7,0,0,0
"Simon",5,0,16,33748,70,8,0,0,0
"Lester",13,0,8,36302,71,1,1,0,0
"Paul",12,0,9,36251,71,2,1,1,0
"Mark",11,0,10,36001,71,3,1,0,0
"Anthony",11,0,10,35245,71,4,1,1,1
"Luke",11,0,10,34799,71,5,0,0,0
"James",10,0,11,34370,71,6,0,0,0
"Jordan",9,0,12,34784,71,7,0,0,0
"Simon",7,0,14,33686,71,8,0,0,0
"Lester",14,0,7,36203,72,1,1,1,0
"Paul",13,0,8,36338,72,2,1,1,1
"Mark",12,0,9,35958,72,3,1,0,0
"Anthony",12,0,9,35304,72,4,1,0,0
"Luke",11,0,10,34417,72,5,0,0,0
"James",10,0,11,34755,72,6,0,0,0
"Jordan",7,0,14,34009,72,7,0,0,0
"Simon",5,0,16,33315,72,8,0,0,0
"Lester",13,0,8,35980,73,1,1,1,0
"Paul",12,0,9,36554,73,2,1,1,1
"Mark",12,0,9,36365,73,3,1,0,0
"Luke",12,0,9,34864,73,4,1,0,0
