"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Lester",12,0,9,36209,13,3,1,0,0
"Anthony",11,0,10,35120,13,4,1,0,0
"Luke",10,0,11,34563,13,5,0,0,0
"James",9,0,12,34473,13,6,0,0,0
"Jordan",9,0,12,33077,13,7,0,0,0
"Simon",6,0,15,32974,13,8,0,0,0
"Lester",15,0,6,35758,14,1,1,1,1
"Paul",14,0,7,36403,14,2,1,0,0
"Anthony",12,0,9,36522,14,3,1,1,0
"Mark",9,0,12,35388,14,4,1,0,0
"Luke",9,0,12,35372,14,5,0,0,0
"Simon",9,0,12,34630,14,6,0,0,0
"Jordan",9,0,12,33806,14,7,0,0,0
"James",7,0,14,34615,14,8,0,0,0
"Paul",16,0,5,36711,15,1,1,0,0
"Mark",13,0,8,36440,15,2,1,0,0
"Lester",12,0,9,35984,15,3,1,1,0
"Luke",10,0,11,35144,15,4,1,1,1
"Anthony",9,0,12,34910,15,5,0,0,0
"James",9,0,12,34866,15,6,0,0,0
"Simon",8,0,13,33875,15,7,0,0,0
"Jordan",7,0,14,33336,15,8,0,0,0
"Paul",16,0,5,36490,16,1,1,1,0
"Mark",12,0,9,35547,16,2,1,0,0
"Lester",11,1,9,35543,16,3,1,1,1
"James",10,2,9,34882,16,4,1,0,0
"Luke",10,0,11,35288,16,5,0,0,0
"Anthony",9,0,12,34347,16,6,0,0,0
"Jordan",8,1,12,34024,16,7,0,0,0
"Simon",6,0,15,33380,16,8,0,0,0
"Lester",16,0,5,36307,17,1,1,0,0
"Paul",14,0,7,36550,17,2,1,0,0
"Anthony",12,0,9,35566,17,3,1,1,1
"James",11,0,10,35271,17,4,1,1,0
"Mark",9,0,12,35089,17,5,0,0,0
"Luke",9,0,12,34845,17,6,0,0,0
"Simon",7,0,14,34603,17,7,0,0,0
"Jordan",6,0,15,33449,17,8,0,0,0
"Paul",15,0,6,35983,18,1,1,1,0
"Lester",14,0,7,36472,18,2,1,1,1
"Luke",12,0,9,34755,18,3,1,0,0
"Mark",11,0,10,35734,18,4,1,0,0
"James",10,0,11,34656,18,5,0,0,0
"Anthony",9,0,12,34822,18,6,0,0,0
"Jordan",8,0,13,34055,18,7,0,0,0
"Simon",5,0,16,33086,18,8,0,0,0
"Paul",16,0,5,37395,19,1,1,1,1
"Lester",14,0,7,36207,19,2,1,0,0
"Anthony",12,0,9,35552,19,3,1,1,0
"Mark",10,0,11,35773,19,4,1,0,0
"James",10,0,11,35025,19,5,0,0,0
"Luke",10,0,11,34242,19,6,0,0,0
"Simon",7,0,14,34083,19,7,0,0,0
"Jordan",5,0,16,32119,19,8,0,0,0
"Paul",14,0,7,37534,20,1,1,1,0
"Lester",14,0,7,35572,20,2,1,1,1
"Mark",13,0,8,35864,20,3,1,0,0
"James",9,0,12,35138,20,4,1,0,0
"Anthony",9,0,12,35058,20,5,0,0,0
"Simon",9,0,12,34184,20,6,0,0,0
"Luke",8,0,13,34607,20,7,0,0,0
"Jordan",8,0,13,33851,20,8,0,0,0
"Luke",15,0,6,35396,21,1,1,0,0
"Anthony",14,0,7,35271,21,2,1,1,1
"Paul",13,0,8,36353,21,3,1,0,0
"James",12,0,9,35300,21,4,1,1,0
"Mark",11,0,10,36428,21,5,0,0,0
"Lester",11,0,10,34780,21,6,0,0,0
"Jordan",6,0,15,33632,21,7,0,0,0
"Simon",2,0,19,32715,21,8,0,0,0
"Paul",14,0,7,36377,22,1,1,1,1
"Lester",13,0,8,35217,22,2,1,1,0
"Anthony",12,0,9,35497,22,3,1,0,0
"Mark",11,0,10,35884,22,4,1,0,0
"Luke",10,0,11,34405,22,5,0,0,0
"James",9,0,12,35778,22,6,0,0,0
"Jordan",8,0,13,33865,22,7,0,0,0
"Simon",7,0,14,33291,22,8,0,0,0
"Lester",16,0,5,36912,23,1,1,1,0
"Mark",13,0,8,36116,23,2,1,1,1
"Anthony",12,0,9,35468,23,3,1,0,0
"Luke",11,0,10,34597,23,4,1,0,0
"Paul",10,0,11,36309,23,5,0,0,0
"Jordan",9,0,12,33731,23,6,0,0,0
"James",8,0,13,34777,23,7,0,0,0
"Simon",5,0,16,33017,23,8,0,0,0
"Paul",14,0,7,36662,24,1,1,1,1
"Anthony",12,0,9,34850,24,2,1,1,0
"Jordan",12,0,9,34705,24,3,1,0,0
"Lester",11,0,10,35072,24,4,1,0,0
"Mark",10,0,11,35484,24,5,0,0,0
"Luke",10,0,11,34889,24,6,0,0,0
"Simon",8,0,13,34439,24,7,0,0,0
"James",7,0,14,34788,24,8,0,0,0
"Paul",15,0,6,36450,25,1,1,1,1
"Lester",15,0,6,36244,25,2,1,1,0
"Anthony",13,0,8,35998,25,3,1,0,0
"Mark",11,0,10,35470,25,4,1,0,0
"Jordan",10,0,11,34358,25,5,0,0,0
"James",8,0,13,35146,25,6,0,0,0
"Luke",7,0,14,34119,25,7,0,0,0
"Simon",5,0,16,33288,25,8,0,0,0
"Lester",15,0,6,35707,26,1,1,1,0
"Paul",13,0,8,37072,26,2,1,1,1
"Luke",12,0,9,35145,26,3,1,0,0
"Anthony",10,0,11,35119,26,4,1,0,0
"Mark",9,0,12,35671,26,5,0,0,0
"James",9,0,12,34191,26,6,0,0,0
"Jordan",9,0,12,33578,26,7,0,0,0
"Simon",7,0,14,33688,26,8,0,0,0
"Paul",14,0,7,37268,27,1,1,0,0
"Mark",14,0,7,36481,27,2,1,0,0
"Lester",14,0,7,36215,27,3,1,1,1
"Luke",11,0,10,35700,27,4,1,1,0
"Anthony",9,0,12,34802,27,5,0,0,0
"James",8,0,13,34970,27,6,0,0,0
"Simon",7,0,14,33668,27,7,0,0,0
"Jordan",7,0,14,33147,27,8,0,0,0
"Lester",14,0,7,35790,28,1,1,1,1
"Mark",13,0,8,35842,28,2,1,0,0
"Paul",11,0,10,35748,28,3,1,1,0
"Anthony",11,0,10,34919,28,4,1,0,0
"Luke",11,0,10,34783,28,5,0,0,0
"James",10,0,11,34683,28,6,0,0,0
"Jordan",7,0,14,34078,28,7,0,0,0
"Simon",7,0,14,33401,28,8,0,0,0
"Lester",15,0,6,36437,29,1,1,1,0
"Paul",14,0,7,36876,29,2,1,0,0
"Mark",12,0,9,36283,29,3,1,1,1
"Anthony",10,0,11,35072,29,4,1,0,0
"Luke",9,1,11,34576,29,5,0,0,0
"James",9,0,12,34488,29,6,0,0,0
"Simon",8,0,13,33963,29,7,0,0,0
"Jordan",6,1,14,33442,29,8,0,0,0
"Paul",14,0,7,36012,30,1,1,0,0
"Lester",12,0,9,35548,30,2,1,1,1
"James",11,0,10,35689,30,3,1,0,0
"Anthony",11,0,10,35622,30,4,1,1,0
"Mark",11,0,10,35206,30,5,0,0,0
"Luke",10,0,11,34575,30,6,0,0,0
"Jordan",9,0,12,34394,30,7,0,0,0
"Simon",6,0,15,32831,30,8,0,0,0
"Lester",15,0,6,35996,31,1,1,1,0
"Paul",13,0,8,35734,31,2,1,0,0
"Anthony",12,0,9,35200,31,3,1,1,1
"Luke",11,0,10,34995,31,4,1,0,0
"Mark",9,0,12,34720,31,5,0,0,0
"James",8,0,13,35131,31,6,0,0,0
"Jordan",8,0,13,33387,31,7,0,0,0
"Simon",8,0,13,33238,31,8,0,0,0
"Paul",14,0,7,36206,32,1,1,1,1
"Lester",13,0,8,35916,32,2,1,1,0
"Luke",13,0,8,35151,32,3,1,0,0
"Mark",11,0,10,36131,32,4,1,0,0
"James",9,0,12,35173,32,5,0,0,0
"Simon",9,0,12,33860,32,6,0,0,0
"Anthony",8,0,13,34137,32,7,0,0,0
"Jordan",7,0,14,33584,32,8,0,0,0
"Paul",14,0,7,36651,33,1,1,1,0
"Lester",13,0,8,36283,33,2,1,1,1
"Mark",13,0,8,36211,33,3,1,0,0
"Anthony",11,0,10,35622,33,4,1,0,0
"Luke",11,0,10,35388,33,5,0,0,0
"James",10,0,11,34477,33,6,0,0,0
"Simon",6,0,15,33516,33,7,0,0,0
"Jordan",6,0,15,32940,33,8,0,0,0
"Lester",14,0,7,35914,34,1,1,1,0
"Luke",12,0,9,34622,34,2,1,0,0
"Mark",10,0,11,35718,34,3,1,1,1
"Paul",10,0,11,35511,34,4,1,0,0
"Anthony",10,0,11,34904,34,5,0,0,0
"Jordan",10,0,11,34002,34,6,0,0,0
"James",9,0,12,34898,34,7,0,0,0
"Simon",9,0,12,34337,34,8,0,0,0
"Paul",14,0,7,36466,35,1,1,1,0
"Lester",13,0,8,35425,35,2,1,1,1
"Luke",12,0,9,35882,35,3,1,0,0
"Mark",12,0,9,35775,35,4,1,0,0
"Jordan",10,0,11,33854,35,5,0,0,0
"James",9,0,12,35267,35,6,0,0,0
"Anthony",8,0,13,34708,35,7,0,0,0
"Simon",6,0,15,33193,35,8,0,0,0
"Lester",13,0,8,36040,36,1,1,1,0
"Mark",13,0,8,35553,36,2,1,0,0
"Paul",10,0,11,35859,36,3,1,1,1
"Luke",10,0,11,35022,36,4,1,0,0
"James",10,0,11,34902,36,5,0,0,0
"Jordan",10,0,11,34168,36,6,0,0,0
"Anthony",9,0,12,35056,36,7,0,0,0
"Simon",9,0,12,34424,36,8,0,0,0
"Paul",14,0,7,36800,37,1,1,1,0
"Lester",14,0,7,36580,37,2,1,1,1
"Mark",12,0,9,36018,37,3,1,0,0
"Luke",11,0,10,35334,37,4,1,0,0
"Anthony",11,0,10,34988,37,5,0,0,0
"James",10,0,11,34251,37,6,0,0,0
"Simon",6,0,15,34251,37,7,0,0,0
"Jordan",6,0,15,33266,37,8,0,0,0
"Paul",16,0,5,37712,38,1,1,1,1
"Lester",16,0,5,36993,38,2,1,0,0
"Luke",12,0,9,34601,38,3,1,1,0
"Mark",10,0,11,35039,38,4,1,0,0
"Anthony",9,0,12,34701,38,5,0,0,0
"Simon",8,0,13,34209,38,6,0,0,0
"James",7,0,14,34471,38,7,0,0,0
"Jordan",6,0,15,33195,38,8,0,0,0
"Paul",15,0,6,36576,39,1,1,0,0
"Lester",13,0,8,36198,39,2,1,1,1
"Mark",12,0,9,35962,39,3,1,0,0
"Anthony",11,0,10,35523,39,4,1,1,0
"James",9,0,12,35093,39,5,0,0,0
"Simon",9,0,12,34747,39,6,0,0,0
"Luke",8,0,13,34549,39,7,0,0,0
"Jordan",7,0,14,33119,39,8,0,0,0
"Paul",15,0,6,37059,40,1,1,1,0
"Lester",13,0,8,36269,40,2,1,0,0
"Anthony",12,0,9,34852,40,3,1,1,1
"Mark",11,0,10,35013,40,4,1,0,0
"James",11,0,10,34830,40,5,0,0,0
"Jordan",8,0,13,34022,40,6,0,0,0
"Luke",7,0,14,34478,40,7,0,0,0
"Simon",7,0,14,33664,40,8,0,0,0
"Luke",14,0,7,34976,41,1,1,0,0
"Lester",13,1,7,35643,41,2,1,1,0
"Mark",13,0,8,35813,41,3,1,0,0
"Paul",12,0,9,36271,41,4,1,1,1
"Anthony",9,1,11,34729,41,5,0,0,0
"James",9,0,12,34747,41,6,0,0,0
"Jordan",7,0,14,33374,41,7,0,0,0
"Simon",6,0,15,33090,41,8,0,0,0
"Mark",16,0,5,36433,42,1,1,1,1
"Anthony",13,0,8,35305,42,2,1,1,0
"Lester",12,0,9,35497,42,3,1,0,0
"Paul",11,0,10,36053,42,4,1,0,0
"Luke",10,0,11,34824,42,5,0,0,0
"Simon",8,0,13,34343,42,6,0,0,0
"Jordan",7,0,14,33905,42,7,0,0,0
"James",7,0,14,33811,42,8,0,0,0
"Lester",14,0,7,35937,43,1,1,1,0
"Anthony",13,0,8,35873,43,2,1,0,0
"Paul",12,0,9,36546,43,3,1,1,1
"James",11,0,10,35361,43,4,1,0,0
"Mark",10,0,11,35271,43,5,0,0,0
"Luke",10,0,11,34707,43,6,0,0,0
"Jordan",8,0,13,32621,43,7,0,0,0
"Simon",6,0,15,32879,43,8,0,0,0
"Lester",14,0,7,36413,44,1,1,0,0
"Anthony",12,0,9,35444,44,2,1,0,0
"Mark",12,0,9,35281,44,3,1,1,1
"Paul",11,0,10,35602,44,4,1,1,0
"Luke",11,0,10,34951,44,5,0,0,0
"Jordan",10,0,11,33632,44,6,0,0,0
"James",7,0,14,34244,44,7,0,0,0
"Simon",7,0,14,33446,44,8,0,0,0
"Lester",16,0,5,36854,45,1,1,1,0
"Paul",13,0,8,36327,45,2,1,0,0
"Mark",13,0,8,35881,45,3,1,1,1
"Anthony",12,0,9,35516,45,4,1,0,0
"Luke",11,0,10,34796,45,5,0,0,0
"James",7,0,14,34704,45,6,0,0,0
"Jordan",6,0,15,33790,45,7,0,0,0
"Simon",6,0,15,33394,45,8,0,0,0
"Paul",13,0,8,35916,46,1,1,1,0
"Lester",13,0,8,35789,46,2,1,1,1
"Mark",12,0,9,35860,46,3,1,0,0
"Luke",12,0,9,34756,46,4,1,0,0
"Anthony",10,0,11,34677,46,5,0,0,0
"James",8,0,13,34124,46,6,0,0,0
"Simon",8,0,13,33975,46,7,0,0,0
"Jordan",8,0,13,33173,46,8,0,0,0
"Lester",16,0,5,36596,47,1,1,0,0
"Mark",12,0,9,36195,47,2,1,1,1
"Paul",12,0,9,35902,47,3,1,0,0
"Luke",11,0,10,35298,47,4,1,1,0
"Anthony",10,0,11,34996,47,5,0,0,0
"Simon",8,0,13,34887,47,6,0,0,0
"James",8,0,13,34269,47,7,0,0,0
"Jordan",7,0,14,33325,47,8,0,0,0
"Lester",14,0,7,36269,48,1,1,0,0
"Paul",13,0,8,36008,48,2,1,1,0
"Mark",12,0,9,35350,48,3,1,0,0
"Luke",12,0,9,35093,48,4,1,1,1
"James",9,0,12,34800,48,5,0,0,0
"Anthony",8,0,13,34556,48,6,0,0,0
"Simon",8,0,13,34333,48,7,0,0,0
"Jordan",8,0,13,33168,48,8,0,0,0
"Lester",16,0,5,36322,49,1,1,0,0
"Paul",12,0,9,36318,49,2,1,0,0
"Mark",12,0,9,35530,49,3,1,1,1
"James",10,0,11,35022,49,4,1,1,0
"Luke",10,0,11,34664,49,5,0,0,0
"Anthony",10,0,11,34658,49,6,0,0,0
"Simon",7,0,14,33435,49,7,0,0,0
"Jordan",7,0,14,33141,49,8,0,0,0
"Paul",13,0,8,36165,50,1,1,1,1
"Luke",13,0,8,34945,50,2,1,1,0
"Lester",12,0,9,35741,50,3,1,0,0
"Anthony",12,0,9,35113,50,4,1,0,0
"Mark",10,0,11,35691,50,5,0,0,0
"James",9,0,12,35300,50,6,0,0,0
"Jordan",8,0,13,33890,50,7,0,0,0
"Simon",7,0,14,33804,50,8,0,0,0
"Paul",14,0,7,35742,51,1,1,1,1
"Lester",13,0,8,36085,51,2,1,1,0
"Luke",13,0,8,35123,51,3,1,0,0
"Anthony",12,0,9,35542,51,4,1,0,0
"Mark",10,0,11,35167,51,5,0,0,0
"James",10,0,11,34723,51,6,0,0,0
"Jordan",8,0,13,34073,51,7,0,0,0
"Simon",4,0,17,33417,51,8,0,0,0
"Paul",15,0,6,36848,52,1,1,1,0
"Lester",14,0,7,36189,52,2,1,1,1
"Mark",12,0,9,35755,52,3,1,0,0
"Luke",11,0,10,34963,52,4,1,0,0
"James",9,0,12,35688,52,5,0,0,0
"Anthony",9,0,12,35238,52,6,0,0,0
"Jordan",8,0,13,33538,52,7,0,0,0
"Simon",6,0,15,33728,52,8,0,0,0
"Paul",14,0,7,36302,53,1,1,1,1
"Anthony",13,0,8,35362,53,2,1,1,0
"Lester",11,0,10,35226,53,3,1,0,0
"Mark",10,0,11,35545,53,4,1,0,0
"James",10,0,11,34993,53,5,0,0,0
"Simon",10,0,11,34160,53,6,0,0,0
"Luke",9,0,12,34175,53,7,0,0,0
"Jordan",7,0,14,33087,53,8,0,0,0
"Lester",15,0,6,36588,54,1,1,0,0
"Anthony",13,0,8,35537,54,2,1,0,0
"Paul",12,0,9,35445,54,3,1,1,1
"Luke",10,0,11,34474,54,4,1,1,0
"Mark",9,0,12,35385,54,5,0,0,0
"Jordan",9,0,12,33936,54,6,0,0,0
"James",8,0,13,34752,54,7,0,0,0
"Simon",8,0,13,33815,54,8,0,0,0
"Mark",13,0,8,35886,55,1,1,0,0
"Lester",13,0,8,35718,55,2,1,1,1
"Paul",12,0,9,36075,55,3,1,0,0
"Luke",11,0,10,35514,55,4,1,1,0
"Anthony",10,0,11,35696,55,5,0,0,0
"Jordan",10,0,11,33902,55,6,0,0,0
"James",8,0,13,34462,55,7,0,0,0
"Simon",7,0,14,33899,55,8,0,0,0
"Lester",15,1,5,36385,56,1,1,0,0
"Anthony",13,0,8,36121,56,2,1,0,0
"Luke",12,0,9,35055,56,3,1,1,0
"Paul",11,0,10,34903,56,4,1,1,1
"Mark",10,0,11,35478,56,5,0,0,0
"Jordan",10,0,11,34587,56,6,0,0,0
"Simon",6,1,14,33684,56,7,0,0,0
"James",6,0,15,34400,56,8,0,0,0
"Lester",17,0,4,36815,57,1,1,1,1
"Paul",13,0,8,36114,57,2,1,1,0
"Mark",12,0,9,36149,57,3,1,0,0
"James",9,0,12,34822,57,4,1,0,0
"Simon",9,0,12,34511,57,5,0,0,0
"Luke",8,0,13,34279,57,6,0,0,0
"Anthony",8,0,13,34192,57,7,0,0,0
"Jordan",8,0,13,32938,57,8,0,0,0
"Paul",15,0,6,36397,58,1,1,0,0
"Lester",14,0,7,36638,58,2,1,1,1
"Mark",12,0,9,36252,58,3,1,0,0
"Luke",11,0,10,34995,58,4,1,1,0
"James",8,0,13,35002,58,5,0,0,0
"Anthony",8,0,13,34077,58,6,0,0,0
"Simon",8,0,13,34042,58,7,0,0,0
"Jordan",8,0,13,33748,58,8,0,0,0
"Lester",14,0,7,34987,59,1,1,0,0
"Paul",13,0,8,36492,59,2,1,1,1
"Anthony",12,0,9,35572,59,3,1,0,0
"James",12,0,9,35226,59,4,1,1,0
"Mark",11,0,10,35545,59,5,0,0,0
"Luke",11,0,10,34524,59,6,0,0,0
"Jordan",8,0,13,33452,59,7,0,0,0
"Simon",3,0,18,33305,59,8,0,0,0
"Lester",14,0,7,36029,60,1,1,1,0
"Mark",12,0,9,36008,60,2,1,0,0
"Paul",11,0,10,35907,60,3,1,1,1
"Anthony",11,0,10,34385,60,4,1,0,0
"Luke",11,0,10,34232,60,5,0,0,0
"Simon",10,0,11,33982,60,6,0,0,0
"James",9,0,12,34855,60,7,0,0,0
"Jordan",6,0,15,32375,60,8,0,0,0
"Lester",14,1,6,36657,61,1,1,0,0
"Mark",13,0,8,35130,61,2,1,1,1
"Paul",12,0,9,35899,61,3,1,0,0
"Luke",10,0,11,34740,61,4,1,1,0
"James",9,0,12,34817,61,5,0,0,0
"Jordan",9,0,12,34281,61,6,0,0,0
"Anthony",8,1,12,34415,61,7,0,0,0
"Simon",8,0,13,34298,61,8,0,0,0
"Lester",15,0,6,35966,62,1,1,0,0
"Paul",13,0,8,36248,62,2,1,1,0
"Luke",12,0,9,35064,62,3,1,0,0
"Anthony",11,0,10,35312,62,4,1,1,1
"James",9,0,12,35108,62,5,0,0,0
"Mark",9,0,12,35065,62,6,0,0,0
"Simon",9,0,12,34098,62,7,0,0,0
"Jordan",6,0,15,33483,62,8,0,0,0
"Paul",14,0,7,35745,63,1,1,1,0
"Lester",13,0,8,35827,63,2,1,0,0
"Mark",12,0,9,35393,63,3,1,1,1
"Luke",9,0,12,34494,63,4,1,0,0
"James",9,0,12,34409,63,5,0,0,0
"Anthony",9,0,12,34226,63,6,0,0,0
"Jordan",9,0,12,33914,63,7,0,0,0
"Simon",9,0,12,33540,63,8,0,0,0
"Lester",18,0,3,36943,64,1,1,1,1
"Paul",13,0,8,36349,64,2,1,0,0
"James",12,0,9,35738,64,3,1,1,0
"Luke",10,0,11,34847,64,4,1,0,0
"Mark",9,0,12,34803,64,5,0,0,0
"Simon",8,0,13,33382,64,6,0,0,0
"Anthony",7,0,14,34686,64,7,0,0,0
"Jordan",7,0,14,33353,64,8,0,0,0
"James",13,0,8,35591,65,1,1,0,0
"Lester",13,0,8,35182,65,2,1,1,0
"Paul",12,0,9,36158,65,3,1,0,0
"Mark",11,0,10,35311,65,4,1,1,1
"Anthony",10,0,11,35180,65,5,0,0,0
"Luke",10,0,11,34871,65,6,0,0,0
"Simon",8,0,13,34310,65,7,0,0,0
"Jordan",7,0,14,33990,65,8,0,0,0
"Lester",15,0,6,36111,66,1,1,1,1
"Paul",14,0,7,36578,66,2,1,1,0
"Anthony",13,0,8,35846,66,3,1,0,0
"Mark",9,0,12,35156,66,4,1,0,0
"Simon",9,0,12,34302,66,5,0,0,0
"Luke",9,0,12,33965,66,6,0,0,0
"James",8,0,13,35372,66,7,0,0,0
"Jordan",7,0,14,33118,66,8,0,0,0
"Lester",14,0,7,36083,67,1,1,1,0
"Paul",12,0,9,36381,67,2,1,0,0
"James",11,0,10,35282,67,3,1,1,1
"Luke",11,0,10,34704,67,4,1,0,0
"Anthony",10,0,11,34429,67,5,0,0,0
"Mark",9,0,12,35126,67,6,0,0,0
"Simon",9,0,12,34317,67,7,0,0,0
"Jordan",8,0,13,33611,67,8,0,0,0
"Lester",14,0,7,35718,68,1,1,0,0
"Paul",11,0,10,35791,68,2,1,1,1
"Anthony",11,0,10,34752,68,3,1,0,0
"Mark",10,0,11,35099,68,4,1,1,0
"Luke",10,0,11,34190,68,5,0,0,0
"Jordan",10,0,11,34004,68,6,0,0,0
"James",9,0,12,34945,68,7,0,0,0
"Simon",9,0,12,34422,68,8,0,0,0
"Paul",14,0,7,36366,69,1,1,0,0
"Lester",12,0,9,36063,69,2,1,1,1
"Luke",12,0,9,34419,69,3,1,0,0
"Mark",11,0,10,35478,69,4,1,1,0
"Anthony",11,0,10,35357,69,5,0,0,0
"Simon",9,0,12,34093,69,6,0,0,0
"Jordan",8,0,13,33007,69,7,0,0,0
"James",7,0,14,34939,69,8,0,0,0
"Mark",14,0,7,35886,70,1,1,0,0
"Paul",13,0,8,36442,70,2,1,1,0
"Lester",12,0,9,35595,70,3,1,0,0
"Luke",11,0,10,35135,70,4,1,1,1
"James",10,0,11,35273,70,5,0,0,0
"Anthony",10,0,11,34810,70,6,0,0,0
"Simon",7,0,14,34211,70,7,0,0,0
"Jordan",7,0,14,33355,70,8,0,0,0
"Paul",16,0,5,36890,71,1,1,1,1
"Luke",13,0,8,35059,71,2,1,1,0
"Mark",12,0,9,35776,71,3,1,0,0
"Lester",10,0,11,35285,71,4,1,0,0
"James",10,0,11,34995,71,5,0,0,0
"Anthony",9,0,12,35084,71,6,0,0,0
"Jordan",7,0,14,33651,71,7,0,0,0
"Simon",7,0,14,33488,71,8,0,0,0
"Paul",16,0,5,37002,72,1,1,1,1
"Lester",12,0,9,35369,72,2,1,0,0
"Mark",11,0,10,35615,72,3,1,1,0
"Anthony",11,0,10,35243,72,4,1,0,0
"James",11,0,10,34879,72,5,0,0,0
"Luke",11,0,10,34453,72,6,0,0,0
"Jordan",7,0,14,33995,72,7,0,0,0
"Simon",5,0,16,33729,72,8,0,0,0
"Paul",15,0,6,36370,73,1,1,1,0
"Lester",14,0,7,35787,73,2,1,1,1
"Luke",12,0,9,34378,73,3,1,0,0
"Mark",11,0,10,35519,73,4,1,0,0
