"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Luke",13,0,8,35086,21,2,1,0,0
"Paul",12,0,9,36479,21,3,1,1,0
"Mark",12,0,9,36048,21,4,1,0,0
"James",10,0,11,35454,21,5,0,0,0
"Anthony",9,0,12,34798,21,6,0,0,0
"Jordan",8,0,13,34059,21,7,0,0,0
"Simon",6,0,15,34070,21,8,0,0,0
"Mark",13,0,8,35971,22,1,1,1,0
"Lester",13,0,8,35797,22,2,1,1,1
"Luke",13,0,8,34937,22,3,1,0,0
"Anthony",12,0,9,35991,22,4,1,0,0
"James",10,0,11,34853,22,5,0,0,0
"Paul",9,0,12,35595,22,6,0,0,0
"Jordan",9,0,12,33875,22,7,0,0,0
"Simon",5,0,16,33058,22,8,0,0,0
"Lester",15,0,6,36031,23,1,1,0,0
"Luke",12,0,9,35102,23,2,1,0,0
"James",11,0,10,35080,23,3,1,1,0
"Anthony",11,0,10,34769,23,4,1,1,1
"Paul",10,0,11,36193,23,5,0,0,0
"Mark",9,0,12,35739,23,6,0,0,0
"Jordan",9,0,12,33352,23,7,0,0,0
"Simon",7,0,14,33952,23,8,0,0,0
"Lester",14,0,7,36493,24,1,1,1,0
"Luke",14,0,7,35473,24,2,1,0,0
"Paul",13,0,8,36658,24,3,1,1,1
"Anthony",12,0,9,35483,24,4,1,0,0
"Mark",11,0,10,35963,24,5,0,0,0
"Jordan",8,0,13,33376,24,6,0,0,0
"Simon",7,0,14,33540,24,7,0,0,0
"James",5,0,16,33772,24,8,0,0,0
"Mark",14,0,7,36051,25,1,1,0,0
"Lester",14,0,7,35879,25,2,1,0,0
"Anthony",12,0,9,35481,25,3,1,1,0
"Paul",11,0,10,36113,25,4,1,1,1
"Luke",11,0,10,34995,25,5,0,0,0
"Jordan",9,0,12,33472,25,6,0,0,0
"James",8,0,13,34215,25,7,0,0,0
"Simon",5,0,16,33811,25,8,0,0,0
"Paul",14,0,7,36480,26,1,1,1,0
"Anthony",13,0,8,35500,26,2,1,1,1
"Mark",13,0,8,35405,26,3,1,0,0
"Luke",12,0,9,34907,26,4,1,0,0
"Lester",11,0,10,36160,26,5,0,0,0
"James",10,0,11,35271,26,6,0,0,0
"Jordan",7,0,14,33312,26,7,0,0,0
"Simon",4,0,17,33098,26,8,0,0,0
"Mark",14,0,7,36607,27,1,1,1,1
"Paul",13,0,8,36382,27,2,1,0,0
"James",13,0,8,35872,27,3,1,1,0
"Lester",11,0,10,35589,27,4,1,0,0
"Anthony",11,0,10,35021,27,5,0,0,0
"Luke",10,0,11,34875,27,6,0,0,0
"Jordan",8,0,13,34112,27,7,0,0,0
"Simon",4,0,17,33036,27,8,0,0,0
"Lester",16,0,5,36401,28,1,1,0,0
"Luke",14,0,7,35663,28,2,1,0,0
"Paul",12,0,9,36417,28,3,1,1,1
"Anthony",11,0,10,35081,28,4,1,1,0
"Mark",10,0,11,35187,28,5,0,0,0
"Jordan",8,0,13,33799,28,6,0,0,0
"James",7,0,14,33927,28,7,0,0,0
"Simon",6,0,15,33806,28,8,0,0,0
"Paul",13,0,8,36612,29,1,1,1,0
"Anthony",13,0,8,36195,29,2,1,1,1
"Luke",13,0,8,35261,29,3,1,0,0
"Lester",11,0,10,35823,29,4,1,0,0
"James",10,0,11,35068,29,5,0,0,0
"Mark",9,0,12,35554,29,6,0,0,0
"Jordan",9,0,12,33225,29,7,0,0,0
"Simon",6,0,15,33743,29,8,0,0,0
"Lester",13,0,8,35928,30,1,1,0,0
"Paul",12,0,9,36477,30,2,1,0,0
"Luke",12,0,9,36037,30,3,1,1,1
"Anthony",11,0,10,36071,30,4,1,1,0
"Mark",11,0,10,35962,30,5,0,0,0
"Jordan",11,0,10,34616,30,6,0,0,0
"James",8,0,13,34908,30,7,0,0,0
"Simon",6,0,15,33589,30,8,0,0,0
"Paul",15,0,6,37032,31,1,1,1,1
"Lester",15,0,6,36116,31,2,1,0,0
"Luke",12,0,9,34967,31,3,1,1,0
"Mark",10,0,11,35298,31,4,1,0,0
"Anthony",10,0,11,34998,31,5,0,0,0
"James",9,0,12,34480,31,6,0,0,0
"Jordan",7,0,14,32979,31,7,0,0,0
"Simon",6,0,15,33037,31,8,0,0,0
"Lester",13,0,8,36595,32,1,1,1,0
"Mark",13,0,8,35585,32,2,1,1,1
"Anthony",12,0,9,36192,32,3,1,0,0
"Paul",11,1,9,35634,32,4,1,0,0
"Luke",11,0,10,35231,32,5,0,0,0
"James",10,0,11,34889,32,6,0,0,0
"Jordan",9,0,12,33920,32,7,0,0,0
"Simon",4,1,16,33356,32,8,0,0,0
"Lester",14,0,7,36642,33,1,1,1,1
"Luke",14,0,7,34549,33,2,1,0,0
"Paul",13,0,8,36584,33,3,1,1,0
"Anthony",11,0,10,36111,33,4,1,0,0
"Mark",10,0,11,35400,33,5,0,0,0
"James",8,0,13,35013,33,6,0,0,0
"Jordan",8,0,13,34305,33,7,0,0,0
"Simon",6,0,15,33296,33,8,0,0,0
"Paul",15,0,6,36981,34,1,1,0,0
"Anthony",13,0,8,35423,34,2,1,1,1
"James",12,0,9,34819,34,3,1,0,0
"Lester",11,0,10,35514,34,4,1,1,0
"Mark",11,0,10,35273,34,5,0,0,0
"Luke",10,0,11,34522,34,6,0,0,0
"Jordan",7,0,14,33711,34,7,0,0,0
"Simon",5,0,16,33057,34,8,0,0,0
"Lester",14,0,7,36001,35,1,1,1,1
"Mark",13,0,8,35528,35,2,1,0,0
"Paul",12,0,9,35807,35,3,1,1,0
"Anthony",11,0,10,35173,35,4,1,0,0
"Luke",10,0,11,34715,35,5,0,0,0
"James",9,0,12,34890,35,6,0,0,0
"Jordan",9,0,12,33566,35,7,0,0,0
"Simon",6,0,15,33595,35,8,0,0,0
"Lester",16,0,5,37071,36,1,1,1,0
"Mark",12,0,9,35710,36,2,1,1,1
"Anthony",12,0,9,35424,36,3,1,0,0
"Paul",10,0,11,35849,36,4,1,0,0
"Luke",10,0,11,35635,36,5,0,0,0
"James",9,0,12,34958,36,6,0,0,0
"Jordan",8,0,13,33978,36,7,0,0,0
"Simon",7,0,14,33931,36,8,0,0,0
"Paul",13,0,8,36600,37,1,1,1,0
"Luke",13,0,8,35210,37,2,1,1,1
"Lester",12,0,9,35505,37,3,1,0,0
"Mark",11,0,10,35181,37,4,1,0,0
"James",10,0,11,34631,37,5,0,0,0
"Anthony",9,0,12,34409,37,6,0,0,0
"Jordan",9,0,12,33970,37,7,0,0,0
"Simon",7,0,14,33356,37,8,0,0,0
"Anthony",13,0,8,36070,38,1,1,0,0
"Luke",13,0,8,35718,38,2,1,0,0
"Paul",12,0,9,36383,38,3,1,1,1
"Lester",12,0,9,35862,38,4,1,1,0
"Mark",10,0,11,36046,38,5,0,0,0
"James",10,0,11,35262,38,6,0,0,0
"Jordan",9,0,12,34035,38,7,0,0,0
"Simon",5,0,16,33804,38,8,0,0,0
"Paul",13,0,8,36919,39,1,1,1,1
"Mark",13,0,8,36132,39,2,1,0,0
"Lester",12,0,9,35353,39,3,1,1,0
"Luke",12,0,9,34755,39,4,1,0,0
"Anthony",11,0,10,35571,39,5,0,0,0
"James",9,0,12,35004,39,6,0,0,0
"Jordan",8,0,13,34545,39,7,0,0,0
"Simon",6,0,15,33291,39,8,0,0,0
"Lester",15,0,6,36085,40,1,1,0,0
"Luke",15,0,6,34970,40,2,1,1,0
"Paul",13,0,8,36722,40,3,1,0,0
"Mark",12,0,9,35473,40,4,1,1,1
"James",10,0,11,34367,40,5,0,0,0
"Anthony",9,0,12,34797,40,6,0,0,0
"Simon",5,0,16,33290,40,7,0,0,0
"Jordan",5,0,16,33136,40,8,0,0,0
"Lester",14,0,7,36301,41,1,1,1,1
"Anthony",13,0,8,35764,41,2,1,0,0
"Paul",12,0,9,36588,41,3,1,1,0
"Mark",12,0,9,35931,41,4,1,0,0
"Luke",12,0,9,35248,41,5,0,0,0
"James",9,0,12,34405,41,6,0,0,0
"Jordan",8,0,13,33782,41,7,0,0,0
"Simon",4,0,17,32949,41,8,0,0,0
"Luke",13,0,8,35057,42,1,1,0,0
"Paul",12,0,9,36206,42,2,1,0,0
"Lester",11,0,10,35880,42,3,1,1,0
"Mark",11,0,10,35724,42,4,1,1,1
"James",11,0,10,35360,42,5,0,0,0
"Jordan",10,0,11,34463,42,6,0,0,0
"Anthony",9,0,12,35474,42,7,0,0,0
"Simon",7,0,14,33321,42,8,0,0,0
"Lester",15,0,6,35980,43,1,1,1,0
"Luke",15,0,6,35507,43,2,1,0,0
"Mark",12,0,9,36014,43,3,1,1,1
"Paul",11,0,10,36049,43,4,1,0,0
"Anthony",10,0,11,35141,43,5,0,0,0
"James",9,0,12,34736,43,6,0,0,0
"Jordan",7,0,14,33869,43,7,0,0,0
"Simon",5,0,16,33796,43,8,0,0,0
"Lester",14,0,7,36008,44,1,1,1,1
"Mark",12,0,9,35549,44,2,1,1,0
"Luke",12,0,9,35370,44,3,1,0,0
"Anthony",11,0,10,35169,44,4,1,0,0
"Paul",10,0,11,36036,44,5,0,0,0
"Jordan",10,0,11,33336,44,6,0,0,0
"James",8,0,13,35291,44,7,0,0,0
"Simon",7,0,14,33433,44,8,0,0,0
"Lester",14,0,7,36746,45,1,1,1,0
"Paul",14,0,7,36334,45,2,1,0,0
"Anthony",12,0,9,34771,45,3,1,1,1
"James",11,0,10,35043,45,4,1,0,0
"Mark",10,0,11,35600,45,5,0,0,0
"Luke",10,0,11,34893,45,6,0,0,0
"Simon",7,0,14,33865,45,7,0,0,0
"Jordan",6,0,15,32731,45,8,0,0,0
"Paul",14,0,7,36673,46,1,1,1,0
"Lester",14,0,7,36406,46,2,1,0,0
"Luke",11,0,10,35288,46,3,1,1,1
"Mark",11,0,10,35192,46,4,1,0,0
"Anthony",10,0,11,35792,46,5,0,0,0
"Simon",9,0,12,34598,46,6,0,0,0
"James",8,0,13,35072,46,7,0,0,0
"Jordan",7,0,14,33637,46,8,0,0,0
"Lester",14,0,7,36160,47,1,1,0,0
"Paul",13,0,8,36903,47,2,1,1,1
"Luke",13,0,8,35379,47,3,1,0,0
"Anthony",12,0,9,35541,47,4,1,1,0
"Mark",11,0,10,36012,47,5,0,0,0
"James",8,0,13,35107,47,6,0,0,0
"Simon",7,0,14,33998,47,7,0,0,0
"Jordan",6,0,15,33423,47,8,0,0,0
"Mark",14,0,7,35680,48,1,1,0,0
"Lester",12,0,9,35237,48,2,1,0,0
"Paul",11,0,10,35795,48,3,1,1,1
"Anthony",11,0,10,35747,48,4,1,1,0
"Luke",11,0,10,35152,48,5,0,0,0
"James",9,0,12,34998,48,6,0,0,0
"Simon",8,0,13,33975,48,7,0,0,0
"Jordan",8,0,13,33836,48,8,0,0,0
"Lester",15,0,6,36401,49,1,1,0,0
"Luke",13,0,8,34642,49,2,1,0,0
"James",11,0,10,35152,49,3,1,1,1
"Paul",10,0,11,35741,49,4,1,1,0
"Mark",10,0,11,35703,49,5,0,0,0
"Jordan",10,0,11,33754,49,6,0,0,0
"Anthony",9,0,12,35221,49,7,0,0,0
"Simon",6,0,15,33875,49,8,0,0,0
"Paul",14,0,7,36513,50,1,1,1,0
"Lester",14,0,7,35641,50,2,1,0,0
"Luke",14,0,7,34917,50,3,1,1,1
"Mark",12,0,9,35481,50,4,1,0,0
"Anthony",10,0,11,34843,50,5,0,0,0
"James",8,0,13,35037,50,6,0,0,0
"Jordan",7,0,14,33935,50,7,0,0,0
"Simon",5,0,16,33197,50,8,0,0,0
"Lester",14,0,7,35933,51,1,1,0,0
"Mark",13,0,8,35616,51,2,1,1,1
"Anthony",12,0,9,35626,51,3,1,0,0
"Paul",11,0,10,35431,51,4,1,1,0
"Luke",11,0,10,35106,51,5,0,0,0
"Jordan",9,0,12,33835,51,6,0,0,0
"James",8,0,13,34454,51,7,0,0,0
"Simon",6,0,15,33372,51,8,0,0,0
"Lester",14,0,7,36264,52,1,1,1,1
"Mark",12,0,9,36025,52,2,1,0,0
"Anthony",12,0,9,35978,52,3,1,1,0
"Paul",11,0,10,36089,52,4,1,0,0
"James",10,0,11,34857,52,5,0,0,0
"Luke",10,0,11,34131,52,6,0,0,0
"Jordan",9,0,12,34104,52,7,0,0,0
"Simon",6,0,15,33363,52,8,0,0,0
"Mark",14,0,7,36380,53,1,1,1,0
"Paul",13,0,8,36764,53,2,1,1,1
"Lester",13,0,8,36247,53,3,1,0,0
"Luke",13,0,8,34661,53,4,1,0,0
"Anthony",12,0,9,35166,53,5,0,0,0
"James",9,0,12,35310,53,6,0,0,0
"Jordan",6,0,15,33699,53,7,0,0,0
"Simon",4,0,17,33423,53,8,0,0,0
"Luke",14,0,7,35452,54,1,1,0,0
"Mark",13,0,8,36077,54,2,1,0,0
"Paul",12,1,8,36999,54,3,1,1,1
"Lester",12,0,9,35648,54,4,1,1,0
"Anthony",11,0,10,35765,54,5,0,0,0
"James",9,0,12,35883,54,6,0,0,0
"Jordan",7,0,14,33664,54,7,0,0,0
"Simon",5,1,15,32915,54,8,0,0,0
"Paul",12,0,9,36652,55,1,1,0,0
"Luke",12,0,9,34531,55,2,1,0,0
"Mark",11,0,10,35783,55,3,1,1,0
"Lester",11,0,10,35598,55,4,1,1,1
"James",11,0,10,35019,55,5,0,0,0
"Anthony",10,0,11,35391,55,6,0,0,0
"Jordan",9,0,12,33577,55,7,0,0,0
"Simon",8,0,13,33437,55,8,0,0,0
"Mark",14,0,7,35953,56,1,1,1,1
"Lester",13,0,8,36542,56,2,1,0,0
"Paul",13,0,8,35362,56,3,1,1,0
"Luke",12,0,9,34627,56,4,1,0,0
"Anthony",10,0,11,35139,56,5,0,0,0
"James",9,0,12,34523,56,6,0,0,0
"Jordan",8,0,13,33275,56,7,0,0,0
"Simon",5,0,16,33751,56,8,0,0,0
"Paul",12,0,9,36455,57,1,1,1,1
"Luke",12,0,9,35151,57,2,1,0,0
"Mark",11,0,10,36608,57,3,1,1,0
"Lester",11,0,10,35927,57,4,1,0,0
"James",11,0,10,35875,57,5,0,0,0
"Jordan",10,0,11,33791,57,6,0,0,0
"Anthony",9,0,12,34917,57,7,0,0,0
"Simon",8,0,13,33994,57,8,0,0,0
"Luke",15,0,6,35310,58,1,1,1,0
"Mark",14,0,7,36077,58,2,1,0,0
"Paul",12,0,9,36682,58,3,1,1,1
"Lester",12,0,9,35923,58,4,1,0,0
"Anthony",10,0,11,34934,58,5,0,0,0
"Jordan",8,0,13,33438,58,6,0,0,0
"James",7,0,14,34753,58,7,0,0,0
"Simon",6,0,15,33891,58,8,0,0,0
"Paul",16,0,5,36708,59,1,1,0,0
"Lester",14,0,7,35869,59,2,1,0,0
"Mark",12,0,9,35810,59,3,1,1,0
"Luke",11,0,10,35066,59,4,1,1,1
"Anthony",9,0,12,35625,59,5,0,0,0
"James",9,0,12,34653,59,6,0,0,0
"Simon",7,0,14,33651,59,7,0,0,0
"Jordan",6,0,15,33484,59,8,0,0,0
"Paul",15,0,6,37103,60,1,1,0,0
"Lester",14,0,7,36039,60,2,1,0,0
"Mark",12,0,9,35525,60,3,1,1,1
"Luke",11,0,10,35052,60,4,1,1,0
"Anthony",10,0,11,34733,60,5,0,0,0
"Jordan",9,0,12,34332,60,6,0,0,0
"James",8,0,13,34348,60,7,0,0,0
"Simon",5,0,16,33522,60,8,0,0,0
"Anthony",13,0,8,35839,61,1,1,1,1
"Lester",13,0,8,35761,61,2,1,0,0
"Paul",13,0,8,35688,61,3,1,1,0
"Luke",12,0,9,34941,61,4,1,0,0
"James",11,0,10,35141,61,5,0,0,0
"Mark",9,0,12,35372,61,6,0,0,0
"Simon",7,0,14,33464,61,7,0,0,0
"Jordan",6,0,15,33674,61,8,0,0,0
"Lester",15,0,6,36134,62,1,1,0,0
"Luke",12,0,9,34645,62,2,1,1,0
"Mark",11,0,10,36167,62,3,1,0,0
"Paul",11,0,10,36093,62,4,1,1,1
"Anthony",11,0,10,35697,62,5,0,0,0
"James",10,0,11,35245,62,6,0,0,0
"Jordan",9,0,12,33237,62,7,0,0,0
"Simon",5,0,16,33550,62,8,0,0,0
"Lester",17,0,4,36709,63,1,1,0,0
"Paul",13,0,8,35953,63,2,1,1,0
"Luke",13,0,8,35094,63,3,1,0,0
"Anthony",11,0,10,35327,63,4,1,1,1
"Mark",10,0,11,35914,63,5,0,0,0
"Jordan",8,0,13,33400,63,6,0,0,0
"James",7,0,14,35023,63,7,0,0,0
"Simon",5,0,16,33954,63,8,0,0,0
"Paul",13,0,8,36778,64,1,1,1,1
"Lester",13,0,8,35973,64,2,1,0,0
"Anthony",12,0,9,35678,64,3,1,1,0
"Luke",12,0,9,35204,64,4,1,0,0
"Mark",10,0,11,35489,64,5,0,0,0
"James",9,0,12,35845,64,6,0,0,0
"Jordan",9,0,12,33271,64,7,0,0,0
"Simon",6,0,15,33655,64,8,0,0,0
"Paul",14,0,7,36938,65,1,1,1,0
"Lester",13,0,8,35587,65,2,1,1,1
"Anthony",11,0,10,35504,65,3,1,0,0
"James",11,0,10,35314,65,4,1,0,0
"Luke",11,0,10,34972,65,5,0,0,0
"Mark",10,0,11,34815,65,6,0,0,0
"Jordan",8,0,13,33504,65,7,0,0,0
"Simon",6,0,15,33841,65,8,0,0,0
"Lester",14,0,7,36111,66,1,1,1,0
"Paul",13,0,8,36862,66,2,1,1,1
"Luke",12,0,9,34645,66,3,1,0,0
"Anthony",11,0,10,34752,66,4,1,0,0
"Mark",10,0,11,34267,66,5,0,0,0
"Simon",9,0,12,34479,66,6,0,0,0
"Jordan",8,0,13,33267,66,7,0,0,0
"James",7,0,14,34211,66,8,0,0,0
"Lester",16,0,5,36684,67,1,1,0,0
"Mark",13,0,8,35550,67,2,1,0,0
"Paul",12,0,9,36396,67,3,1,1,1
"Luke",12,0,9,35316,67,4,1,1,0
"Anthony",9,0,12,35341,67,5,0,0,0
"James",8,0,13,34903,67,6,0,0,0
"Simon",7,0,14,33484,67,7,0,0,0
"Jordan",7,0,14,33438,67,8,0,0,0
"Lester",12,1,8,35982,68,1,1,0,0
"Paul",12,0,9,35776,68,2,1,0,0
"Luke",12,0,9,35076,68,3,1,1,1
"Anthony",11,1,9,35519,68,4,1,1,0
"Mark",10,0,11,35731,68,5,0,0,0
"James",10,0,11,35004,68,6,0,0,0
"Jordan",9,0,12,33843,68,7,0,0,0
"Simon",7,0,14,33770,68,8,0,0,0
"Luke",15,0,6,34670,69,1,1,0,0
"Paul",14,0,7,36614,69,2,1,0,0
"Lester",13,0,8,35349,69,3,1,1,1
"Mark",11,0,10,35898,69,4,1,1,0
"Anthony",10,0,11,35612,69,5,0,0,0
"James",8,0,13,35186,69,6,0,0,0
"Jordan",7,0,14,33632,69,7,0,0,0
"Simon",6,0,15,33362,69,8,0,0,0
"Mark",14,0,7,35898,70,1,1,0,0
"Paul",13,0,8,36313,70,2,1,1,1
"Luke",12,0,9,34709,70,3,1,0,0
"Lester",11,0,10,35915,70,4,1,1,0
"James",10,0,11,34524,70,5,0,0,0
"Jordan",9,1,11,33487,70,6,0,0,0
"Anthony",8,0,13,34546,70,7,0,0,0
"Simon",6,1,14,33418,70,8,0,0,0
"Paul",14,0,7,36623,71,1,1,1,0
"Lester",14,0,7,36086,71,2,1,0,0
"Luke",14,0,7,35460,71,3,1,1,1
"Mark",11,0,10,36318,71,4,1,0,0
"James",10,0,11,35446,71,5,0,0,0
"Anthony",9,0,12,34700,71,6,0,0,0
"Jordan",7,0,14,33349,71,7,0,0,0
"Simon",5,0,16,32960,71,8,0,0,0
"Paul",14,0,7,36399,72,1,1,0,0
"Lester",12,0,9,35902,72,2,1,1,1
"Mark",11,0,10,35638,72,3,1,0,0
"Anthony",11,0,10,35101,72,4,1,1,0
"Luke",11,0,10,34583,72,5,0,0,0
"Jordan",10,0,11,33599,72,6,0,0,0
"James",8,0,13,34854,72,7,0,0,0
"Simon",7,0,14,33585,72,8,0,0,0
"Luke",15,0,6,35678,73,1,1,1,1
"Lester",14,0,7,36218,73,2,1,1,0
"Paul",12,0,9,35994,73,3,1,0,0
"James",10,0,11,35355,73,4,1,0,0
