"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Simon",6,0,15,33818,19,8,0,0,0
"Lester",14,0,7,36778,20,1,1,1,1
"Luke",13,0,8,34999,20,2,1,1,0
"Paul",12,0,9,36262,20,3,1,0,0
"Mark",11,0,10,35841,20,4,1,0,0
"Anthony",9,1,11,35331,20,5,0,0,0
"James",9,1,11,34405,20,6,0,0,0
"Jordan",9,0,12,34210,20,7,0,0,0
"Simon",6,0,15,33771,20,8,0,0,0
"Lester",13,0,8,36417,21,1,1,1,1
"Luke",13,0,8,35147,21,2,1,0,0
"Paul",12,0,9,36287,21,3,1,1,0
"Mark",12,0,9,36069,21,4,1,0,0
"Anthony",10,1,10,35438,21,5,0,0,0
"James",9,1,11,34328,21,6,0,0,0
"Jordan",8,0,13,34176,21,7,0,0,0
"Simon",6,0,15,33964,21,8,0,0,0
"Lester",13,0,8,36552,22,1,1,0,0
"Paul",13,0,8,36283,22,2,1,1,1
"Mark",12,0,9,36018,22,3,1,0,0
"Luke",12,0,9,34978,22,4,1,1,0
"Anthony",10,1,10,35488,22,5,0,0,0
"James",10,1,10,34638,22,6,0,0,0
"Jordan",8,0,13,34089,22,7,0,0,0
"Simon",5,0,16,33614,22,8,0,0,0
"Lester",13,0,8,36664,23,1,1,1,0
"Paul",13,0,8,36335,23,2,1,1,1
"Mark",12,0,9,36338,23,3,1,0,0
"Luke",12,0,9,34848,23,4,1,0,0
"Anthony",10,1,10,35294,23,5,0,0,0
"James",10,1,10,34603,23,6,0,0,0
"Jordan",8,0,13,34089,23,7,0,0,0
"Simon",5,0,16,33730,23,8,0,0,0
"Lester",13,0,8,36469,24,1,1,1,1
"Paul",12,0,9,36247,24,2,1,0,0
"Mark",12,0,9,36033,24,3,1,1,0
"Luke",12,0,9,34998,24,4,1,0,0
"James",10,1,10,34781,24,5,0,0,0
"Anthony",9,1,11,35272,24,6,0,0,0
"Jordan",9,0,12,34155,24,7,0,0,0
"Simon",6,0,15,33707,24,8,0,0,0
"Lester",14,0,7,36781,25,1,1,0,0
"Paul",13,0,8,36400,25,2,1,1,1
"Luke",13,0,8,35022,25,3,1,0,0
"Mark",11,0,10,35738,25,4,1,1,0
"Anthony",9,1,11,35387,25,5,0,0,0
"James",9,1,11,34598,25,6,0,0,0
"Jordan",9,0,12,34242,25,7,0,0,0
"Simon",5,0,16,33565,25,8,0,0,0
"Lester",14,0,7,36445,26,1,1,0,0
"Paul",13,0,8,36281,26,2,1,1,0
"Luke",12,0,9,34720,26,3,1,0,0
"Mark",11,0,10,35805,26,4,1,1,1
"Anthony",10,1,10,35540,26,5,0,0,0
"James",10,1,10,34332,26,6,0,0,0
"Jordan",8,0,13,34317,26,7,0,0,0
"Simon",5,0,16,33667,26,8,0,0,0
"Lester",14,0,7,36747,27,1,1,1,1
"Paul",13,0,8,36410,27,2,1,1,0
"Luke",13,0,8,34945,27,3,1,0,0
"Mark",11,0,10,36016,27,4,1,0,0
"Anthony",9,1,11,35324,27,5,0,0,0
"James",9,1,11,34483,27,6,0,0,0
"Jordan",9,0,12,34198,27,7,0,0,0
"Simon",5,0,16,33803,27,8,0,0,0
"Lester",14,0,7,36561,28,1,1,0,0
"Paul",13,0,8,36338,28,2,1,1,0
"Luke",12,0,9,34861,28,3,1,0,0
"Mark",11,0,10,35897,28,4,1,1,1
"Anthony",10,1,10,35351,28,5,0,0,0
"James",10,1,10,34532,28,6,0,0,0
"Jordan",8,0,13,34157,28,7,0,0,0
"Simon",5,0,16,33394,28,8,0,0,0
"Lester",14,0,7,36808,29,1,1,1,1
"Paul",13,0,8,36472,29,2,1,1,0
"Luke",13,0,8,35025,29,3,1,0,0
"Mark",11,0,10,35950,29,4,1,0,0
"Anthony",10,1,10,35317,29,5,0,0,0
"James",9,1,11,34567,29,6,0,0,0
"Jordan",8,0,13,33770,29,7,0,0,0
"Simon",5,0,16,33544,29,8,0,0,0
"Lester",13,0,8,36721,30,1,1,1,1
"Luke",13,0,8,34891,30,2,1,1,0
"Mark",12,0,9,36145,30,3,1,0,0
"Paul",12,0,9,35982,30,4,1,0,0
"Anthony",9,1,11,35391,30,5,0,0,0
"James",9,1,11,34452,30,6,0,0,0
"Jordan",9,0,12,34277,30,7,0,0,0
"Simon",6,0,15,33797,30,8,0,0,0
"Lester",13,0,8,36596,31,1,1,1,0
"Paul",13,0,8,36493,31,2,1,0,0
"Mark",12,0,9,36216,31,3,1,1,1
"Luke",12,0,9,34697,31,4,1,0,0
"James",10,1,10,34696,31,5,0,0,0
"Anthony",9,1,11,35233,31,6,0,0,0
"Jordan",9,0,12,34397,31,7,0,0,0
"Simon",5,0,16,33751,31,8,0,0,0
"Lester",13,0,8,36633,32,1,1,1,1
"Paul",13,0,8,36286,32,2,1,0,0
"Mark",12,0,9,36134,32,3,1,1,0
"Luke",12,0,9,35003,32,4,1,0,0
"Anthony",10,1,10,35476,32,5,0,0,0
"James",10,1,10,34720,32,6,0,0,0
"Jordan",8,0,13,34267,32,7,0,0,0
"Simon",5,0,16,33584,32,8,0,0,0
"Lester",13,0,8,36708,33,1,1,1,1
"Luke",13,0,8,35027,33,2,1,0,0
"Paul",12,0,9,36170,33,3,1,1,0
"Mark",12,0,9,36116,33,4,1,0,0
"Anthony",9,1,11,35261,33,5,0,0,0
"James",9,1,11,34351,33,6,0,0,0
"Jordan",9,0,12,34178,33,7,0,0,0
"Simon",6,0,15,33665,33,8,0,0,0
"Lester",13,0,8,36494,34,1,1,1,0
"Paul",13,0,8,36247,34,2,1,0,0
"Mark",12,0,9,36170,34,3,1,1,1
"Luke",12,0,9,34912,34,4,1,0,0
"James",10,1,10,34723,34,5,0,0,0
"Anthony",9,1,11,35243,34,6,0,0,0
"Jordan",9,0,12,34206,34,7,0,0,0
"Simon",5,0,16,33607,34,8,0,0,0
"Lester",14,0,7,36859,35,1,1,0,0
"Paul",12,0,9,35825,35,2,1,1,1
"Luke",12,0,9,34716,35,3,1,0,0
"Mark",11,0,10,36220,35,4,1,1,0
"James",10,1,10,34517,35,5,0,0,0
"Anthony",9,1,11,35138,35,6,0,0,0
"Jordan",9,0,12,34024,35,7,0,0,0
"Simon",6,0,15,33634,35,8,0,0,0
"Lester",13,0,8,36552,36,1,1,0,0
"Paul",12,0,9,36354,36,2,1,1,1
"Mark",12,0,9,36160,36,3,1,0,0
"Luke",12,0,9,34865,36,4,1,1,0
"James",10,1,10,34462,36,5,0,0,0
"Anthony",9,1,11,35297,36,6,0,0,0
"Jordan",9,0,12,34285,36,7,0,0,0
"Simon",6,0,15,33831,36,8,0,0,0
"Lester",13,0,8,36614,37,1,1,0,0
"Luke",13,0,8,34954,37,2,1,0,0
"Mark",12,0,9,36044,37,3,1,1,0
"Paul",12,0,9,36028,37,4,1,1,1
"Anthony",10,1,10,35229,37,5,0,0,0
"James",9,1,11,34384,37,6,0,0,0
"Jordan",8,0,13,34064,37,7,0,0,0
"Simon",6,0,15,33551,37,8,0,0,0
"Lester",13,0,8,36542,38,1,1,1,0
"Mark",12,0,9,36193,38,2,1,0,0
"Paul",12,0,9,36176,38,3,1,1,1
"Luke",12,0,9,34643,38,4,1,0,0
"James",10,1,10,34553,38,5,0,0,0
"Anthony",9,1,11,35152,38,6,0,0,0
"Jordan",9,0,12,33998,38,7,0,0,0
"Simon",6,0,15,33949,38,8,0,0,0
"Lester",13,0,8,36459,39,1,1,0,0
"Luke",13,0,8,35085,39,2,1,0,0
"Paul",12,0,9,36042,39,3,1,1,0
"Mark",12,0,9,36017,39,4,1,1,1
"Anthony",10,1,10,35476,39,5,0,0,0
"James",9,1,11,34600,39,6,0,0,0
"Jordan",8,0,13,34141,39,7,0,0,0
"Simon",6,0,15,33849,39,8,0,0,0
"Lester",13,0,8,36694,40,1,1,0,0
"Paul",13,0,8,36416,40,2,1,1,1
"Mark",12,0,9,36163,40,3,1,0,0
"Luke",12,0,9,34924,40,4,1,1,0
"James",10,1,10,34641,40,5,0,0,0
"Anthony",9,1,11,35256,40,6,0,0,0
"Jordan",9,0,12,34212,40,7,0,0,0
"Simon",5,0,16,33737,40,8,0,0,0
"Lester",14,0,7,36733,41,1,1,1,1
"Paul",13,0,8,36347,41,2,1,0,0
"Luke",12,0,9,34738,41,3,1,1,0
"Mark",11,0,10,36131,41,4,1,0,0
"James",10,1,10,34495,41,5,0,0,0
"Anthony",9,1,11,35235,41,6,0,0,0
"Jordan",9,0,12,34177,41,7,0,0,0
"Simon",5,0,16,33544,41,8,0,0,0
"Lester",13,0,8,36456,42,1,1,0,0
"Paul",13,0,8,36349,42,2,1,0,0
"Mark",12,0,9,35967,42,3,1,1,0
"Luke",12,0,9,34903,42,4,1,1,1
"Anthony",10,1,10,35298,42,5,0,0,0
"James",10,1,10,34560,42,6,0,0,0
"Jordan",8,0,13,33848,42,7,0,0,0
"Simon",5,0,16,33639,42,8,0,0,0
"Lester",13,0,8,36595,43,1,1,1,0
"Paul",13,0,8,36201,43,2,1,1,1
"Mark",12,0,9,36218,43,3,1,0,0
"Luke",12,0,9,34817,43,4,1,0,0
"James",10,1,10,34429,43,5,0,0,0
"Anthony",9,1,11,35321,43,6,0,0,0
"Jordan",9,0,12,34178,43,7,0,0,0
"Simon",5,0,16,33598,43,8,0,0,0
"Lester",14,0,7,36652,44,1,1,1,1
"Paul",13,0,8,36373,44,2,1,0,0
"Luke",13,0,8,35103,44,3,1,1,0
"Mark",11,0,10,35959,44,4,1,0,0
"Anthony",10,1,10,35566,44,5,0,0,0
"James",9,1,11,34615,44,6,0,0,0
"Jordan",8,0,13,34032,44,7,0,0,0
"Simon",5,0,16,33602,44,8,0,0,0
"Lester",14,0,7,36873,45,1,1,1,0
"Luke",13,0,8,35007,45,2,1,0,0
"Paul",12,0,9,36448,45,3,1,1,1
"Mark",11,0,10,35735,45,4,1,0,0
"Anthony",10,1,10,35566,45,5,0,0,0
"James",9,1,11,34354,45,6,0,0,0
"Jordan",8,0,13,34250,45,7,0,0,0
"Simon",6,0,15,33932,45,8,0,0,0
"Lester",14,0,7,36647,46,1,1,0,0
"Paul",13,0,8,36532,46,2,1,1,0
"Luke",12,0,9,34812,46,3,1,0,0
"Mark",11,0,10,35937,46,4,1,1,1
"Anthony",10,1,10,35426,46,5,0,0,0
"James",10,1,10,34630,46,6,0,0,0
"Jordan",8,0,13,34006,46,7,0,0,0
"Simon",5,0,16,33833,46,8,0,0,0
"Lester",13,0,8,36530,47,1,1,1,0
"Paul",12,0,9,36322,47,2,1,0,0
"Mark",12,0,9,35955,47,3,1,1,1
"Luke",12,0,9,34809,47,4,1,0,0
"James",10,1,10,34548,47,5,0,0,0
"Anthony",9,1,11,35065,47,6,0,0,0
"Jordan",9,0,12,34220,47,7,0,0,0
"Simon",6,0,15,33769,47,8,0,0,0
"Lester",14,0,7,36807,48,1,1,0,0
"Paul",12,0,9,36246,48,2,1,1,0
"Luke",12,0,9,34883,48,3,1,0,0
"Mark",11,0,10,36029,48,4,1,1,1
"Anthony",10,1,10,35398,48,5,0,0,0
"James",10,1,10,34546,48,6,0,0,0
"Jordan",8,0,13,34017,48,7,0,0,0
"Simon",6,0,15,33790,48,8,0,0,0
"Lester",13,0,8,36706,49,1,1,1,1
"Luke",13,0,8,35045,49,2,1,1,0
"Paul",12,0,9,36357,49,3,1,0,0
"Mark",12,0,9,36162,49,4,1,0,0
"Anthony",10,1,10,35457,49,5,0,0,0
"James",9,1,11,34396,49,6,0,0,0
"Jordan",8,0,13,34224,49,7,0,0,0
"Simon",6,0,15,33817,49,8,0,0,0
"Lester",14,0,7,36724,50,1,1,0,0
"Paul",12,0,9,36221,50,2,1,0,0
"Luke",12,0,9,34971,50,3,1,1,0
"Mark",11,0,10,35893,50,4,1,1,1
"James",10,1,10,34690,50,5,0,0,0
"Anthony",9,1,11,35190,50,6,0,0,0
"Jordan",9,0,12,34117,50,7,0,0,0
"Simon",6,0,15,33782,50,8,0,0,0
"Lester",14,0,7,36604,51,1,1,1,1
"Luke",13,0,8,35224,51,2,1,1,0
"Paul",12,0,9,36350,51,3,1,0,0
"Mark",11,0,10,35885,51,4,1,0,0
"Anthony",10,1,10,35350,51,5,0,0,0
"James",9,1,11,34384,51,6,0,0,0
"Jordan",8,0,13,34124,51,7,0,0,0
"Simon",6,0,15,33837,51,8,0,0,0
"Lester",14,0,7,36638,52,1,1,1,0
"Paul",12,0,9,36225,52,2,1,0,0
"Luke",12,0,9,34728,52,3,1,1,1
"Mark",11,0,10,35903,52,4,1,0,0
"Anthony",10,1,10,35409,52,5,0,0,0
"James",10,1,10,34539,52,6,0,0,0
"Jordan",8,0,13,34057,52,7,0,0,0
"Simon",6,0,15,33989,52,8,0,0,0
"Lester",13,0,8,36475,53,1,1,1,1
"Luke",13,0,8,34849,53,2,1,0,0
"Mark",12,0,9,36354,53,3,1,1,0
"Paul",12,0,9,36332,53,4,1,0,0
"Anthony",10,1,10,35228,53,5,0,0,0
"James",9,1,11,34397,53,6,0,0,0
"Jordan",8,0,13,33996,53,7,0,0,0
"Simon",6,0,15,33762,53,8,0,0,0
"Lester",14,0,7,36659,54,1,1,0,0
"Paul",12,0,9,35996,54,2,1,1,1
"Luke",12,0,9,34875,54,3,1,0,0
"Mark",11,0,10,35985,54,4,1,1,0
"Anthony",10,1,10,35484,54,5,0,0,0
"James",10,1,10,34691,54,6,0,0,0
"Jordan",8,0,13,34310,54,7,0,0,0
"Simon",6,0,15,33494,54,8,0,0,0
"Lester",13,0,8,36545,55,1,1,1,1
"Paul",13,0,8,36402,55,2,1,1,0
"Mark",12,0,9,35968,55,3,1,0,0
"Luke",12,0,9,34983,55,4,1,0,0
"Anthony",10,1,10,35462,55,5,0,0,0
"James",10,1,10,34667,55,6,0,0,0
"Jordan",8,0,13,34072,55,7,0,0,0
"Simon",5,0,16,33625,55,8,0,0,0
"Lester",13,0,8,36627,56,1,1,1,0
"Paul",13,0,8,36459,56,2,1,1,1
"Luke",13,0,8,35110,56,3,1,0,0
"Mark",12,0,9,36139,56,4,1,0,0
"Anthony",10,1,10,35356,56,5,0,0,0
"James",9,1,11,34340,56,6,0,0,0
"Jordan",8,0,13,34022,56,7,0,0,0
"Simon",5,0,16,33724,56,8,0,0,0
"Lester",13,0,8,36683,57,1,1,1,1
"Paul",13,0,8,36325,57,2,1,0,0
"Mark",12,0,9,36301,57,3,1,1,0
"Luke",12,0,9,34816,57,4,1,0,0
"Anthony",10,1,10,35086,57,5,0,0,0
"James",10,1,10,34547,57,6,0,0,0
"Jordan",8,0,13,33922,57,7,0,0,0
"Simon",5,0,16,33740,57,8,0,0,0
"Lester",13,0,8,36541,58,1,1,1,1
"Paul",12,0,9,36287,58,2,1,0,0
"Mark",12,0,9,36188,58,3,1,1,0
"Luke",12,0,9,34742,58,4,1,0,0
"Anthony",10,1,10,35335,58,5,0,0,0
"James",10,1,10,34390,58,6,0,0,0
"Jordan",8,0,13,34176,58,7,0,0,0
"Simon",6,0,15,33743,58,8,0,0,0
"Lester",13,0,8,36538,59,1,1,1,1
"Mark",12,0,9,36216,59,2,1,1,0
"Paul",12,0,9,36104,59,3,1,0,0
"Luke",12,0,9,34999,59,4,1,0,0
"Anthony",10,1,10,35752,59,5,0,0,0
"James",10,1,10,34597,59,6,0,0,0
"Jordan",8,0,13,34175,59,7,0,0,0
"Simon",6,0,15,33588,59,8,0,0,0
"Lester",13,0,8,36514,60,1,1,1,1
"Paul",13,0,8,36427,60,2,1,1,0
"Luke",13,0,8,35018,60,3,1,0,0
"Mark",12,0,9,36313,60,4,1,0,0
"Anthony",10,1,10,35317,60,5,0,0,0
"James",9,1,11,34537,60,6,0,0,0
"Jordan",8,0,13,34075,60,7,0,0,0
"Simon",5,0,16,33660,60,8,0,0,0
"Lester",13,0,8,36621,61,1,1,1,1
"Paul",13,0,8,36250,61,2,1,0,0
"Luke",13,0,8,34865,61,3,1,1,0
"Mark",12,0,9,36049,61,4,1,0,0
"Anthony",10,1,10,35143,61,5,0,0,0
"James",9,1,11,34373,61,6,0,0,0
"Jordan",8,0,13,33936,61,7,0,0,0
"Simon",5,0,16,33610,61,8,0,0,0
"Lester",13,0,8,36561,62,1,1,0,0
"Paul",12,0,9,36487,62,2,1,0,0
"Mark",12,0,9,36236,62,3,1,1,1
"Luke",12,0,9,34982,62,4,1,1,0
"Anthony",10,1,10,35329,62,5,0,0,0
"James",10,1,10,34611,62,6,0,0,0
"Jordan",8,0,13,34136,62,7,0,0,0
"Simon",6,0,15,33935,62,8,0,0,0
"Lester",13,0,8,36336,63,1,1,0,0
"Paul",13,0,8,36205,63,2,1,0,0
"Luke",13,0,8,35060,63,3,1,1,0
"Mark",12,0,9,36154,63,4,1,1,1
"Anthony",9,1,11,35231,63,5,0,0,0
"James",9,1,11,34471,63,6,0,0,0
"Jordan",9,0,12,34118,63,7,0,0,0
"Simon",5,0,16,33578,63,8,0,0,0
"Lester",13,0,8,36428,64,1,1,0,0
"Paul",13,0,8,36403,64,2,1,1,0
"Mark",12,0,9,35856,64,3,1,0,0
"Luke",12,0,9,34999,64,4,1,1,1
"James",10,1,10,34764,64,5,0,0,0
"Anthony",9,1,11,35296,64,6,0,0,0
"Jordan",9,0,12,34270,64,7,0,0,0
"Simon",5,0,16,33597,64,8,0,0,0
"Lester",14,0,7,36679,65,1,1,1,1
"Paul",13,0,8,36467,65,2,1,1,0
"Luke",13,0,8,35116,65,3,1,0,0
"Mark",11,0,10,35902,65,4,1,0,0
"Anthony",9,1,11,35382,65,5,0,0,0
"James",9,1,11,34393,65,6,0,0,0
"Jordan",9,0,12,34247,65,7,0,0,0
"Simon",5,0,16,33669,65,8,0,0,0
"Lester",14,0,7,36636,66,1,1,0,0
"Paul",13,0,8,36381,66,2,1,1,0
"Luke",12,0,9,34886,66,3,1,0,0
"Mark",11,0,10,35951,66,4,1,1,1
"Anthony",10,1,10,35422,66,5,0,0,0
"James",10,1,10,34542,66,6,0,0,0
"Jordan",8,0,13,34222,66,7,0,0,0
"Simon",5,0,16,33633,66,8,0,0,0
"Lester",14,0,7,36673,67,1,1,1,0
"Paul",13,0,8,36438,67,2,1,1,1
"Luke",12,0,9,34863,67,3,1,0,0
"Mark",11,0,10,35991,67,4,1,0,0
"Anthony",10,1,10,35326,67,5,0,0,0
"James",10,1,10,34594,67,6,0,0,0
"Jordan",8,0,13,34122,67,7,0,0,0
"Simon",5,0,16,33632,67,8,0,0,0
"Lester",14,0,7,36608,68,1,1,0,0
"Paul",12,0,9,36289,68,2,1,1,0
"Luke",12,0,9,34788,68,3,1,0,0
"Mark",11,0,10,36009,68,4,1,1,1
"James",10,1,10,34767,68,5,0,0,0
"Anthony",9,1,11,35218,68,6,0,0,0
"Jordan",9,0,12,34192,68,7,0,0,0
"Simon",6,0,15,33809,68,8,0,0,0
"Lester",14,0,7,36622,69,1,1,0,0
"Luke",13,0,8,35000,69,2,1,1,0
"Paul",12,0,9,36255,69,3,1,0,0
"Mark",11,0,10,36012,69,4,1,1,1
"Anthony",9,1,11,35257,69,5,0,0,0
"James",9,1,11,34478,69,6,0,0,0
"Jordan",9,0,12,34132,69,7,0,0,0
"Simon",6,0,15,33771,69,8,0,0,0
"Lester",13,0,8,36510,70,1,1,1,0
"Luke",13,0,8,35061,70,2,1,0,0
"Paul",12,0,9,36298,70,3,1,1,1
"Mark",12,0,9,36057,70,4,1,0,0
"Anthony",10,1,10,35353,70,5,0,0,0
"James",9,1,11,34515,70,6,0,0,0
"Jordan",8,0,13,34150,70,7,0,0,0
"Simon",6,0,15,33728,70,8,0,0,0
"Lester",14,0,7,36707,71,1,1,1,0
"Paul",12,0,9,36141,71,2,1,1,1
"Luke",12,0,9,35010,71,3,1,0,0
"Mark",11,0,10,36091,71,4,1,0,0
"James",10,1,10,34623,71,5,0,0,0
"Anthony",9,1,11,35169,71,6,0,0,0
"Jordan",9,0,12,34206,71,7,0,0,0
"Simon",6,0,15,33842,71,8,0,0,0
"Lester",13,0,8,36768,72,1,1,1,1
"Paul",13,0,8,36463,72,2,1,0,0
"Mark",12,0,9,36175,72,3,1,1,0
"Luke",12,0,9,34835,72,4,1,0,0
"James",10,1,10,34510,72,5,0,0,0
"Anthony",9,1,11,35200,72,6,0,0,0
"Jordan",9,0,12,34051,72,7,0,0,0
"Simon",5,0,16,33568,72,8,0,0,0
"Lester",14,0,7,36741,73,1,1,0,0
"Paul",12,0,9,36178,73,2,1,1,1
"Luke",12,0,9,34838,73,3,1,0,0
"Mark",11,0,10,36010,73,4,1,1,0
