"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Anthony",9,0,12,35484,38,6,0,0,0
"James",9,0,12,34755,38,7,0,0,0
"Simon",4,0,17,33516,38,8,0,0,0
"Lester",15,0,6,36903,39,1,1,1,0
"Luke",14,0,7,35114,39,2,1,0,0
"Paul",11,0,10,36273,39,3,1,1,1
"Anthony",11,0,10,35186,39,4,1,0,0
"Mark",10,0,11,35761,39,5,0,0,0
"James",10,0,11,34364,39,6,0,0,0
"Jordan",8,0,13,33822,39,7,0,0,0
"Simon",5,0,16,33793,39,8,0,0,0
"Lester",16,0,5,36917,40,1,1,1,1
"Paul",13,0,8,36461,40,2,1,1,0
"Luke",12,0,9,34827,40,3,1,0,0
"Anthony",11,0,10,35517,40,4,1,0,0
"James",11,0,10,34556,40,5,0,0,0
"Mark",10,0,11,35915,40,6,0,0,0
"Jordan",8,0,13,33941,40,7,0,0,0
"Simon",3,0,18,33164,40,8,0,0,0
"Lester",15,0,6,36820,41,1,1,1,1
"James",12,0,9,35077,41,2,1,1,0
"Luke",12,0,9,34873,41,3,1,0,0
"Paul",11,0,10,36230,41,4,1,0,0
"Mark",11,0,10,35981,41,5,0,0,0
"Jordan",10,0,11,34563,41,6,0,0,0
"Anthony",9,0,12,35258,41,7,0,0,0
"Simon",4,0,17,33868,41,8,0,0,0
"Lester",14,0,7,36803,42,1,1,1,1
"Paul",12,0,9,36673,42,2,1,0,0
"Mark",12,0,9,36177,42,3,1,1,0
"Luke",11,0,10,35167,42,4,1,0,0
"James",11,0,10,34962,42,5,0,0,0
"Anthony",9,0,12,35405,42,6,0,0,0
"Jordan",9,0,12,34388,42,7,0,0,0
"Simon",6,0,15,33969,42,8,0,0,0
"Lester",16,0,5,36930,43,1,1,1,1
"Paul",13,0,8,36292,43,2,1,1,0
"Mark",12,0,9,36055,43,3,1,0,0
"Luke",12,0,9,35063,43,4,1,0,0
"Anthony",10,0,11,35059,43,5,0,0,0
"James",10,0,11,34548,43,6,0,0,0
"Jordan",8,0,13,34085,43,7,0,0,0
"Simon",3,0,18,33361,43,8,0,0,0
"Lester",15,0,6,36715,44,1,1,1,1
"Paul",12,0,9,36276,44,2,1,1,0
"Mark",12,0,9,36103,44,3,1,0,0
"Luke",11,0,10,34889,44,4,1,0,0
"Anthony",10,0,11,35150,44,5,0,0,0
"James",10,0,11,34652,44,6,0,0,0
"Jordan",9,0,12,34035,44,7,0,0,0
"Simon",5,0,16,33530,44,8,0,0,0
"Lester",15,0,6,37020,45,1,1,1,1
"Paul",13,0,8,36673,45,2,1,1,0
"Luke",13,0,8,35361,45,3,1,0,0
"Mark",12,0,9,35988,45,4,1,0,0
"James",11,0,10,34427,45,5,0,0,0
"Anthony",8,0,13,35280,45,6,0,0,0
"Jordan",8,0,13,34439,45,7,0,0,0
"Simon",4,0,17,33970,45,8,0,0,0
"Lester",14,0,7,36732,46,1,1,1,1
"Paul",13,0,8,36601,46,2,1,1,0
"Luke",13,0,8,35160,46,3,1,0,0
"Mark",10,0,11,35908,46,4,1,0,0
"Anthony",10,0,11,35291,46,5,0,0,0
"James",10,0,11,34425,46,6,0,0,0
"Jordan",9,0,12,34286,46,7,0,0,0
"Simon",5,0,16,33290,46,8,0,0,0
"Lester",15,0,6,37039,47,1,1,1,0
"Luke",14,0,7,35594,47,2,1,0,0
"Paul",12,0,9,36169,47,3,1,1,1
"Mark",11,0,10,35969,47,4,1,0,0
"Anthony",10,0,11,35340,47,5,0,0,0
"James",9,0,12,34610,47,6,0,0,0
"Jordan",7,0,14,34015,47,7,0,0,0
"Simon",6,0,15,33791,47,8,0,0,0
"Lester",13,0,8,36692,48,1,1,1,0
"Paul",13,0,8,36202,48,2,1,1,1
"Luke",13,0,8,35261,48,3,1,0,0
"Mark",12,0,9,36022,48,4,1,0,0
"Anthony",11,0,10,35185,48,5,0,0,0
"James",9,0,12,34547,48,6,0,0,0
"Jordan",9,0,12,34003,48,7,0,0,0
"Simon",4,0,17,33048,48,8,0,0,0
"Lester",15,0,6,36808,49,1,1,1,1
"Paul",13,0,8,36576,49,2,1,1,0
"Luke",12,0,9,35018,49,3,1,0,0
"James",12,0,9,34581,49,4,1,0,0
"Mark",11,0,10,36255,49,5,0,0,0
"Anthony",9,0,12,35352,49,6,0,0,0
"Jordan",8,0,13,34385,49,7,0,0,0
"Simon",4,0,17,33717,49,8,0,0,0
"Paul",14,0,7,36685,50,1,1,1,1
"Luke",14,0,7,34991,50,2,1,0,0
"Lester",13,0,8,36505,50,3,1,1,0
"Mark",12,0,9,36251,50,4,1,0,0
"James",10,0,11,34528,50,5,0,0,0
"Anthony",9,0,12,35228,50,6,0,0,0
"Jordan",8,0,13,34059,50,7,0,0,0
"Simon",4,0,17,33266,50,8,0,0,0
"Lester",15,0,6,36888,51,1,1,0,0
"Mark",12,0,9,35612,51,2,1,0,0
"Luke",12,0,9,34934,51,3,1,1,1
"Paul",11,0,10,36341,51,4,1,1,0
"James",11,0,10,34788,51,5,0,0,0
"Anthony",10,0,11,35189,51,6,0,0,0
"Jordan",9,0,12,34206,51,7,0,0,0
"Simon",4,0,17,33833,51,8,0,0,0
"Lester",15,0,6,36952,52,1,1,1,1
"Paul",12,0,9,36237,52,2,1,1,0
"Luke",12,0,9,34839,52,3,1,0,0
"Mark",11,0,10,35921,52,4,1,0,0
"James",11,0,10,34737,52,5,0,0,0
"Jordan",10,0,11,34415,52,6,0,0,0
"Anthony",9,0,12,34950,52,7,0,0,0
"Simon",4,0,17,33837,52,8,0,0,0
"Lester",15,0,6,36848,53,1,1,0,0
"Luke",13,0,8,35368,53,2,1,0,0
"Mark",11,0,10,36143,53,3,1,1,0
"Paul",11,0,10,36062,53,4,1,1,1
"James",10,1,10,34778,53,5,0,0,0
"Anthony",9,0,12,35304,53,6,0,0,0
"Jordan",9,0,12,34448,53,7,0,0,0
"Simon",5,1,15,33495,53,8,0,0,0
"Lester",14,0,7,36636,54,1,1,1,1
"Paul",14,0,7,36494,54,2,1,1,0
"Luke",13,0,8,35479,54,3,1,0,0
"Mark",12,0,9,36695,54,4,1,0,0
"James",11,0,10,34815,54,5,0,0,0
"Anthony",9,0,12,35190,54,6,0,0,0
"Jordan",7,0,14,34073,54,7,0,0,0
"Simon",4,0,17,33567,54,8,0,0,0
"Lester",15,0,6,36830,55,1,1,0,0
"Paul",12,0,9,36032,55,2,1,0,0
"Mark",11,0,10,35733,55,3,1,1,1
"Anthony",11,0,10,35656,55,4,1,1,0
"James",11,0,10,34971,55,5,0,0,0
"Luke",11,0,10,34751,55,6,0,0,0
"Jordan",8,0,13,33832,55,7,0,0,0
"Simon",5,0,16,33674,55,8,0,0,0
"Lester",16,0,5,36926,56,1,1,1,1
"Paul",13,0,8,36283,56,2,1,1,0
"Luke",13,0,8,34897,56,3,1,0,0
"Anthony",11,0,10,35187,56,4,1,0,0
"Mark",10,0,11,35657,56,5,0,0,0
"James",9,0,12,34360,56,6,0,0,0
"Jordan",7,0,14,33826,56,7,0,0,0
"Simon",5,0,16,33566,56,8,0,0,0
"Lester",15,0,6,36646,57,1,1,1,1
"James",12,0,9,34943,57,2,1,1,0
"Luke",12,0,9,34911,57,3,1,0,0
"Mark",11,0,10,36323,57,4,1,0,0
"Paul",11,0,10,36058,57,5,0,0,0
"Jordan",10,0,11,34614,57,6,0,0,0
"Anthony",9,0,12,35175,57,7,0,0,0
"Simon",4,0,17,33328,57,8,0,0,0
"Lester",14,0,7,36628,58,1,1,1,0
"Luke",14,0,7,35672,58,2,1,0,0
"Paul",11,0,10,36561,58,3,1,1,1
"Mark",11,0,10,36061,58,4,1,0,0
"James",11,0,10,34412,58,5,0,0,0
"Jordan",10,0,11,34331,58,6,0,0,0
"Anthony",9,0,12,35220,58,7,0,0,0
"Simon",4,0,17,33330,58,8,0,0,0
"Paul",14,0,7,36754,59,1,1,1,1
"Lester",14,0,7,36579,59,2,1,0,0
"Luke",13,0,8,35147,59,3,1,1,0
"Mark",12,0,9,36247,59,4,1,0,0
"James",10,0,11,34418,59,5,0,0,0
"Anthony",9,0,12,35153,59,6,0,0,0
"Jordan",8,0,13,34053,59,7,0,0,0
"Simon",4,0,17,33751,59,8,0,0,0
"Lester",14,0,7,36491,60,1,1,1,1
"Paul",13,0,8,36037,60,2,1,1,0
"Mark",12,0,9,36396,60,3,1,0,0
"Luke",12,0,9,35233,60,4,1,0,0
"James",10,0,11,34450,60,5,0,0,0
"Anthony",9,0,12,35137,60,6,0,0,0
"Jordan",8,0,13,33689,60,7,0,0,0
"Simon",6,0,15,33135,60,8,0,0,0
"Luke",14,0,7,35290,61,1,1,0,0
"Paul",13,0,8,36590,61,2,1,0,0
"Lester",13,0,8,36082,61,3,1,1,1
"Mark",12,0,9,35748,61,4,1,1,0
"Anthony",9,0,12,35217,61,5,0,0,0
"Jordan",9,0,12,34535,61,6,0,0,0
"James",9,0,12,34334,61,7,0,0,0
"Simon",5,0,16,33915,61,8,0,0,0
"Lester",14,0,7,36341,62,1,1,1,1
"Paul",13,0,8,36312,62,2,1,1,0
"Mark",12,0,9,36440,62,3,1,0,0
"Luke",12,0,9,35551,62,4,1,0,0
"Anthony",11,0,10,35471,62,5,0,0,0
"James",11,0,10,35114,62,6,0,0,0
"Jordan",8,0,13,34075,62,7,0,0,0
"Simon",3,0,18,33188,62,8,0,0,0
"Lester",15,0,6,36770,63,1,1,0,0
"Mark",12,0,9,36418,63,2,1,0,0
"Paul",12,0,9,36281,63,3,1,1,1
"Luke",12,0,9,35018,63,4,1,1,0
"James",10,0,11,34710,63,5,0,0,0
"Anthony",9,0,12,34875,63,6,0,0,0
"Jordan",9,0,12,34679,63,7,0,0,0
"Simon",5,0,16,33741,63,8,0,0,0
"Lester",16,0,5,36691,64,1,1,1,1
"Paul",12,0,9,36075,64,2,1,1,0
"Mark",12,0,9,35726,64,3,1,0,0
"Luke",12,0,9,34851,64,4,1,0,0
"James",11,0,10,34676,64,5,0,0,0
"Anthony",9,0,12,34530,64,6,0,0,0
"Jordan",7,0,14,33915,64,7,0,0,0
"Simon",5,0,16,33503,64,8,0,0,0
"Lester",14,0,7,36834,65,1,1,0,0
"Luke",14,0,7,35620,65,2,1,0,0
"Paul",13,0,8,36413,65,3,1,1,1
"Anthony",11,0,10,35379,65,4,1,1,0
"Mark",10,0,11,36075,65,5,0,0,0
"James",10,0,11,34877,65,6,0,0,0
"Jordan",9,0,12,34298,65,7,0,0,0
"Simon",3,0,18,33386,65,8,0,0,0
"Lester",14,0,7,37143,66,1,1,1,1
"Paul",14,0,7,36810,66,2,1,1,0
"Luke",13,0,8,34834,66,3,1,0,0
"Mark",10,0,11,35656,66,4,1,0,0
"Anthony",10,0,11,35107,66,5,0,0,0
"James",10,0,11,34495,66,6,0,0,0
"Jordan",9,0,12,34185,66,7,0,0,0
"Simon",4,0,17,32995,66,8,0,0,0
"Lester",15,0,6,36687,67,1,1,0,0
"Luke",14,0,7,35159,67,2,1,0,0
"Paul",12,0,9,36229,67,3,1,1,0
"Mark",11,0,10,36192,67,4,1,1,1
"Anthony",10,0,11,35064,67,5,0,0,0
"James",10,0,11,34462,67,6,0,0,0
"Jordan",8,0,13,34008,67,7,0,0,0
"Simon",4,0,17,33572,67,8,0,0,0
"Lester",16,0,5,36866,68,1,1,0,0
"Luke",12,0,9,34876,68,2,1,1,0
"Paul",11,0,10,36333,68,3,1,0,0
"Anthony",11,0,10,35556,68,4,1,1,1
"James",11,0,10,34626,68,5,0,0,0
"Mark",10,0,11,35824,68,6,0,0,0
"Jordan",9,0,12,34373,68,7,0,0,0
"Simon",4,0,17,33540,68,8,0,0,0
"Lester",16,0,5,36983,69,1,1,1,0
"Paul",12,0,9,36270,69,2,1,1,1
"Mark",12,0,9,35987,69,3,1,0,0
"James",11,0,10,35078,69,4,1,0,0
"Luke",11,0,10,34995,69,5,0,0,0
"Jordan",9,0,12,34570,69,6,0,0,0
"Anthony",8,0,13,35217,69,7,0,0,0
"Simon",5,0,16,33498,69,8,0,0,0
"Lester",15,0,6,36604,70,1,1,0,0
"Luke",13,0,8,34849,70,2,1,0,0
"Paul",12,0,9,36194,70,3,1,1,1
"Mark",12,0,9,36099,70,4,1,1,0
"James",10,0,11,34616,70,5,0,0,0
"Anthony",9,0,12,35178,70,6,0,0,0
"Jordan",9,0,12,34426,70,7,0,0,0
"Simon",4,0,17,33561,70,8,0,0,0
"Lester",15,0,6,36848,71,1,1,0,0
"Luke",12,0,9,34682,71,2,1,0,0
"Paul",11,0,10,36012,71,3,1,1,1
"Mark",11,0,10,35939,71,4,1,1,0
"James",11,0,10,34857,71,5,0,0,0
"Anthony",9,0,12,35166,71,6,0,0,0
"Jordan",9,0,12,34442,71,7,0,0,0
"Simon",6,0,15,33696,71,8,0,0,0
"Lester",16,0,5,36673,72,1,1,1,1
"Paul",13,0,8,36197,72,2,1,1,0
"Luke",12,0,9,35229,72,3,1,0,0
"James",12,0,9,35093,72,4,1,0,0
"Mark",10,0,11,36052,72,5,0,0,0
"Anthony",9,0,12,35128,72,6,0,0,0
"Jordan",8,0,13,34057,72,7,0,0,0
"Simon",4,0,17,33488,72,8,0,0,0
"Lester",14,0,7,36724,73,1,1,0,0
"Paul",13,0,8,36677,73,2,1,1,0
"Mark",12,0,9,36016,73,3,1,0,0
"Luke",12,0,9,35349,73,4,1,1,1
