"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"James",10,0,11,34551,6,6,0,0,0
"Jordan",10,0,11,34205,6,7,0,0,0
"Simon",4,0,17,33520,6,8,0,0,0
"Luke",14,0,7,35192,7,1,1,1,0
"Lester",13,0,8,36305,7,2,1,0,0
"Paul",12,0,9,36320,7,3,1,1,1
"Mark",11,0,10,35984,7,4,1,0,0
"Anthony",10,0,11,35359,7,5,0,0,0
"James",10,0,11,34546,7,6,0,0,0
"Jordan",8,0,13,34584,7,7,0,0,0
"Simon",6,0,15,33756,7,8,0,0,0
"Luke",14,0,7,35505,8,1,1,0,0
"Lester",13,0,8,36646,8,2,1,1,0
"Mark",12,0,9,36174,8,3,1,0,0
"Paul",11,0,10,36425,8,4,1,1,1
"James",10,0,11,34914,8,5,0,0,0
"Anthony",9,0,12,35076,8,6,0,0,0
"Jordan",8,0,13,34116,8,7,0,0,0
"Simon",7,0,14,34413,8,8,0,0,0
"Lester",15,0,6,36666,9,1,1,1,1
"Paul",13,0,8,36412,9,2,1,1,0
"Mark",12,0,9,36121,9,3,1,0,0
"Luke",12,0,9,34759,9,4,1,0,0
"Anthony",10,0,11,35517,9,5,0,0,0
"James",9,0,12,34697,9,6,0,0,0
"Jordan",9,0,12,34431,9,7,0,0,0
"Simon",4,0,17,33574,9,8,0,0,0
"Lester",15,0,6,36944,10,1,1,0,0
"Mark",12,0,9,36119,10,2,1,0,0
"Luke",12,0,9,34910,10,3,1,1,0
"James",12,0,9,34785,10,4,1,1,1
"Paul",10,0,11,36021,10,5,0,0,0
"Anthony",9,0,12,34927,10,6,0,0,0
"Jordan",9,0,12,34539,10,7,0,0,0
"Simon",5,0,16,33282,10,8,0,0,0
"Lester",14,0,7,36501,11,1,1,1,1
"Paul",12,0,9,36512,11,2,1,1,0
"Anthony",12,0,9,35820,11,3,1,0,0
"Luke",12,0,9,35346,11,4,1,0,0
"James",11,0,10,34925,11,5,0,0,0
"Mark",10,0,11,36164,11,6,0,0,0
"Jordan",9,0,12,34418,11,7,0,0,0
"Simon",4,0,17,33322,11,8,0,0,0
"Mark",13,0,8,36717,12,1,1,1,0
"Paul",13,0,8,36581,12,2,1,0,0
"Lester",13,0,8,36563,12,3,1,1,1
"Luke",13,0,8,35078,12,4,1,0,0
"Anthony",10,0,11,35042,12,5,0,0,0
"James",10,0,11,34894,12,6,0,0,0
"Jordan",7,0,14,34187,12,7,0,0,0
"Simon",5,0,16,33747,12,8,0,0,0
"Lester",15,0,6,36457,13,1,1,0,0
"Paul",13,0,8,36279,13,2,1,1,1
"Luke",12,0,9,34846,13,3,1,0,0
"James",11,0,10,34400,13,4,1,1,0
"Mark",10,0,11,35921,13,5,0,0,0
"Jordan",10,0,11,34519,13,6,0,0,0
"Anthony",8,0,13,34603,13,7,0,0,0
"Simon",5,0,16,33653,13,8,0,0,0
"Lester",15,0,6,36419,14,1,1,0,0
"Luke",13,0,8,35000,14,2,1,1,1
"Paul",11,0,10,36179,14,3,1,0,0
"Anthony",11,0,10,35202,14,4,1,1,0
"James",11,0,10,34816,14,5,0,0,0
"Mark",9,0,12,35897,14,6,0,0,0
"Jordan",8,0,13,34715,14,7,0,0,0
"Simon",6,0,15,33801,14,8,0,0,0
"Lester",14,0,7,36761,15,1,1,1,0
"Luke",14,0,7,35275,15,2,1,0,0
"Mark",11,0,10,35996,15,3,1,1,1
"Paul",10,0,11,36189,15,4,1,0,0
"Jordan",10,0,11,34817,15,5,0,0,0
"James",10,0,11,34801,15,6,0,0,0
"Anthony",9,0,12,34804,15,7,0,0,0
"Simon",6,0,15,33633,15,8,0,0,0
"Paul",14,0,7,36861,16,1,1,1,1
"Lester",14,0,7,36355,16,2,1,0,0
"Luke",13,0,8,34819,16,3,1,1,0
"Mark",11,0,10,35520,16,4,1,0,0
"Anthony",10,0,11,35128,16,5,0,0,0
"James",9,0,12,34412,16,6,0,0,0
"Jordan",8,0,13,34221,16,7,0,0,0
"Simon",5,0,16,33677,16,8,0,0,0
"Lester",14,0,7,36301,17,1,1,0,0
"Luke",14,0,7,35157,17,2,1,0,0
"Mark",13,0,8,36427,17,3,1,1,0
"Paul",11,0,10,36274,17,4,1,1,1
"Anthony",10,0,11,34862,17,5,0,0,0
"Jordan",9,0,12,34191,17,6,0,0,0
"James",8,0,13,34410,17,7,0,0,0
"Simon",5,0,16,33730,17,8,0,0,0
"Lester",15,0,6,36812,18,1,1,1,1
"Paul",12,0,9,36619,18,2,1,1,0
"James",12,0,9,35318,18,3,1,0,0
"Luke",12,0,9,34997,18,4,1,0,0
"Mark",10,1,10,35765,18,5,0,0,0
"Anthony",9,0,12,35037,18,6,0,0,0
"Jordan",9,0,12,34500,18,7,0,0,0
"Simon",4,1,16,33756,18,8,0,0,0
"Paul",14,0,7,36495,19,1,1,0,0
"Lester",13,0,8,36444,19,2,1,1,0
"Luke",13,0,8,34819,19,3,1,0,0
"Mark",10,0,11,36095,19,4,1,1,1
"Anthony",10,0,11,35106,19,5,0,0,0
"James",10,0,11,34844,19,6,0,0,0
"Jordan",9,0,12,34374,19,7,0,0,0
"Simon",5,0,16,33658,19,8,0,0,0
"Lester",14,0,7,36430,20,1,1,1,1
"Luke",13,0,8,35150,20,2,1,1,0
"Paul",12,0,9,36399,20,3,1,0,0
"James",11,0,10,34852,20,4,1,0,0
"Mark",10,0,11,35869,20,5,0,0,0
"Anthony",10,0,11,35101,20,6,0,0,0
"Jordan",8,0,13,34504,20,7,0,0,0
"Simon",6,0,15,33878,20,8,0,0,0
"Paul",13,0,8,36845,21,1,1,1,1
"Luke",13,0,8,35309,21,2,1,1,0
"Lester",12,0,9,35895,21,3,1,0,0
"Mark",11,0,10,36209,21,4,1,0,0
"Anthony",10,0,11,34616,21,5,0,0,0
"James",10,0,11,34321,21,6,0,0,0
"Jordan",9,0,12,34273,21,7,0,0,0
"Simon",6,0,15,33780,21,8,0,0,0
"Lester",14,0,7,36333,22,1,1,1,0
"Luke",14,0,7,34990,22,2,1,0,0
"Mark",13,0,8,36511,22,3,1,1,1
"Paul",11,0,10,36119,22,4,1,0,0
"James",10,0,11,34619,22,5,0,0,0
"Jordan",9,0,12,34241,22,6,0,0,0
"Anthony",8,0,13,35225,22,7,0,0,0
"Simon",5,0,16,33879,22,8,0,0,0
"Lester",14,0,7,37077,23,1,1,1,1
"Luke",13,0,8,35086,23,2,1,0,0
"Paul",12,0,9,36475,23,3,1,1,0
"Mark",11,0,10,35853,23,4,1,0,0
"James",10,0,11,34626,23,5,0,0,0
"Jordan",9,0,12,34937,23,6,0,0,0
"Anthony",8,0,13,34857,23,7,0,0,0
"Simon",7,0,14,33971,23,8,0,0,0
"Lester",15,0,6,36912,24,1,1,0,0
"Paul",14,0,7,36599,24,2,1,1,0
"Luke",12,0,9,35008,24,3,1,0,0
"Mark",11,0,10,35831,24,4,1,1,1
"James",11,0,10,34867,24,5,0,0,0
"Jordan",9,0,12,34523,24,6,0,0,0
"Anthony",8,0,13,34954,24,7,0,0,0
"Simon",4,0,17,33457,24,8,0,0,0
"Lester",13,0,8,36786,25,1,1,0,0
"Luke",13,0,8,35474,25,2,1,0,0
"Paul",12,0,9,36401,25,3,1,1,1
"Mark",11,0,10,36200,25,4,1,1,0
"James",11,0,10,34991,25,5,0,0,0
"Anthony",10,0,11,34939,25,6,0,0,0
"Jordan",9,0,12,34210,25,7,0,0,0
"Simon",5,0,16,33734,25,8,0,0,0
"Lester",15,0,6,36732,26,1,1,1,1
"Paul",12,0,9,36284,26,2,1,1,0
"Luke",12,0,9,34775,26,3,1,0,0
"Mark",11,0,10,36007,26,4,1,0,0
"James",10,0,11,34989,26,5,0,0,0
"Anthony",10,0,11,34891,26,6,0,0,0
"Jordan",9,0,12,34701,26,7,0,0,0
"Simon",5,0,16,33709,26,8,0,0,0
"Lester",15,0,6,36738,27,1,1,1,1
"Paul",12,0,9,36650,27,2,1,1,0
"Luke",12,0,9,34679,27,3,1,0,0
"Jordan",11,0,10,34831,27,4,1,0,0
"James",11,0,10,34790,27,5,0,0,0
"Mark",10,0,11,35864,27,6,0,0,0
"Anthony",9,0,12,34798,27,7,0,0,0
"Simon",4,0,17,33045,27,8,0,0,0
"Lester",14,0,7,36421,28,1,1,1,1
"Luke",14,0,7,35178,28,2,1,0,0
"Paul",12,0,9,36167,28,3,1,1,0
"Mark",11,0,10,35961,28,4,1,0,0
"James",11,0,10,35293,28,5,0,0,0
"Anthony",10,0,11,34872,28,6,0,0,0
"Jordan",7,0,14,34102,28,7,0,0,0
"Simon",5,0,16,33602,28,8,0,0,0
"Lester",14,0,7,36352,29,1,1,1,0
"Paul",13,0,8,36805,29,2,1,0,0
"Mark",13,0,8,36401,29,3,1,1,1
"Luke",13,0,8,34766,29,4,1,0,0
"Jordan",10,0,11,34561,29,5,0,0,0
"Anthony",9,0,12,35770,29,6,0,0,0
"James",8,0,13,34630,29,7,0,0,0
"Simon",4,0,17,33716,29,8,0,0,0
"Luke",14,0,7,35096,30,1,1,0,0
"Lester",13,0,8,36266,30,2,1,0,0
"Paul",12,0,9,36351,30,3,1,1,0
"Mark",12,0,9,36018,30,4,1,1,1
"James",12,0,9,34952,30,5,0,0,0
"Anthony",9,0,12,35334,30,6,0,0,0
"Jordan",8,0,13,34469,30,7,0,0,0
"Simon",4,0,17,33632,30,8,0,0,0
"Lester",15,0,6,36554,31,1,1,1,1
"Luke",13,0,8,35041,31,2,1,1,0
"Paul",12,0,9,36117,31,3,1,0,0
"Mark",11,0,10,35426,31,4,1,0,0
"Anthony",10,0,11,34951,31,5,0,0,0
"James",10,0,11,34687,31,6,0,0,0
"Jordan",8,0,13,34783,31,7,0,0,0
"Simon",5,0,16,33667,31,8,0,0,0
"Lester",15,0,6,36443,32,1,1,0,0
"Paul",13,0,8,36301,32,2,1,0,0
"Luke",12,0,9,35128,32,3,1,1,0
"Mark",11,0,10,36057,32,4,1,1,1
"James",10,0,11,34810,32,5,0,0,0
"Anthony",9,0,12,35271,32,6,0,0,0
"Jordan",9,0,12,34450,32,7,0,0,0
"Simon",5,0,16,33900,32,8,0,0,0
"Paul",14,0,7,36745,33,1,1,1,0
"Luke",14,0,7,35438,33,2,1,0,0
"Lester",13,0,8,36112,33,3,1,1,1
"Mark",11,0,10,35701,33,4,1,0,0
"Anthony",10,0,11,35118,33,5,0,0,0
"James",10,0,11,34529,33,6,0,0,0
"Jordan",8,0,13,34201,33,7,0,0,0
"Simon",4,0,17,33519,33,8,0,0,0
"Paul",13,0,8,36609,34,1,1,0,0
"Lester",13,0,8,36454,34,2,1,1,1
"James",12,0,9,35170,34,3,1,0,0
"Mark",11,0,10,36388,34,4,1,1,0
"Anthony",11,0,10,35210,34,5,0,0,0
"Luke",11,0,10,34859,34,6,0,0,0
"Jordan",8,0,13,33968,34,7,0,0,0
"Simon",5,0,16,33956,34,8,0,0,0
"Lester",15,0,6,36481,35,1,1,1,1
"Paul",13,0,8,36217,35,2,1,1,0
"Luke",12,0,9,34755,35,3,1,0,0
"James",11,0,10,34820,35,4,1,0,0
"Mark",10,0,11,35526,35,5,0,0,0
"Anthony",9,0,12,34907,35,6,0,0,0
"Jordan",8,0,13,34242,35,7,0,0,0
"Simon",6,0,15,33561,35,8,0,0,0
"Lester",14,0,7,36773,36,1,1,1,1
"Paul",14,0,7,36568,36,2,1,0,0
"Luke",13,0,8,35263,36,3,1,1,0
"James",11,0,10,35220,36,4,1,0,0
"Mark",10,0,11,35784,36,5,0,0,0
"Anthony",10,0,11,35569,36,6,0,0,0
"Jordan",7,0,14,34614,36,7,0,0,0
"Simon",5,0,16,33920,36,8,0,0,0
"Lester",13,0,8,36595,37,1,1,1,1
"Mark",12,0,9,36182,37,2,1,0,0
"Paul",12,0,9,36030,37,3,1,1,0
"Luke",12,0,9,34848,37,4,1,0,0
"Anthony",11,0,10,35548,37,5,0,0,0
"Jordan",10,0,11,34196,37,6,0,0,0
"James",9,0,12,34790,37,7,0,0,0
"Simon",5,0,16,33651,37,8,0,0,0
"Lester",15,0,6,36450,38,1,1,1,1
"Paul",13,0,8,36264,38,2,1,1,0
"Luke",12,0,9,34757,38,3,1,0,0
"Mark",10,0,11,35742,38,4,1,0,0
"Anthony",10,0,11,34976,38,5,0,0,0
"Jordan",10,0,11,34567,38,6,0,0,0
"James",9,0,12,34562,38,7,0,0,0
"Simon",5,0,16,33687,38,8,0,0,0
"Lester",14,0,7,36628,39,1,1,0,0
"Paul",13,0,8,36576,39,2,1,1,1
"Luke",13,0,8,35300,39,3,1,0,0
"Mark",12,0,9,36182,39,4,1,1,0
"Anthony",10,0,11,35031,39,5,0,0,0
"James",9,0,12,34757,39,6,0,0,0
"Jordan",9,0,12,34446,39,7,0,0,0
"Simon",4,0,17,33586,39,8,0,0,0
"Lester",14,0,7,36425,40,1,1,0,0
"Luke",13,0,8,34581,40,2,1,1,1
"James",12,0,9,34925,40,3,1,0,0
"Paul",11,0,10,35501,40,4,1,1,0
"Anthony",11,0,10,35195,40,5,0,0,0
"Mark",10,0,11,35541,40,6,0,0,0
"Jordan",9,0,12,34379,40,7,0,0,0
"Simon",4,0,17,33249,40,8,0,0,0
"Lester",13,0,8,36531,41,1,1,1,1
"Luke",13,0,8,35080,41,2,1,0,0
"Mark",12,0,9,35947,41,3,1,1,0
"Paul",11,0,10,36255,41,4,1,0,0
"Anthony",11,0,10,35297,41,5,0,0,0
"James",10,0,11,35198,41,6,0,0,0
"Jordan",9,0,12,34361,41,7,0,0,0
"Simon",5,0,16,33642,41,8,0,0,0
"Lester",14,0,7,36477,42,1,1,1,0
"Luke",14,0,7,35335,42,2,1,0,0
"Mark",11,0,10,35816,42,3,1,1,1
"Jordan",11,0,10,34728,42,4,1,0,0
"Paul",10,0,11,36200,42,5,0,0,0
"James",10,0,11,34452,42,6,0,0,0
"Anthony",9,0,12,34930,42,7,0,0,0
"Simon",5,0,16,33804,42,8,0,0,0
"Lester",14,0,7,36419,43,1,1,0,0
"Luke",13,0,8,34744,43,2,1,1,0
"Mark",12,0,9,36314,43,3,1,0,0
"Paul",11,0,10,35909,43,4,1,1,1
"James",11,0,10,34969,43,5,0,0,0
"Anthony",10,0,11,35119,43,6,0,0,0
"Jordan",8,0,13,34544,43,7,0,0,0
"Simon",5,0,16,33787,43,8,0,0,0
"Luke",14,0,7,35139,44,1,1,0,0
"Paul",13,0,8,36916,44,2,1,1,1
"Lester",13,0,8,36096,44,3,1,0,0
"Mark",11,0,10,35899,44,4,1,1,0
"Jordan",10,0,11,34216,44,5,0,0,0
"Anthony",9,0,12,34763,44,6,0,0,0
"James",9,0,12,34291,44,7,0,0,0
"Simon",5,0,16,33880,44,8,0,0,0
"Lester",15,0,6,36435,45,1,1,1,0
"Luke",13,0,8,34760,45,2,1,1,1
"Paul",12,0,9,36530,45,3,1,0,0
"Mark",12,0,9,35812,45,4,1,0,0
"James",10,0,11,35015,45,5,0,0,0
"Anthony",10,0,11,34970,45,6,0,0,0
"Jordan",9,0,12,34536,45,7,0,0,0
"Simon",3,0,18,33092,45,8,0,0,0
"Lester",14,0,7,36820,46,1,1,1,1
"Luke",13,0,8,35563,46,2,1,0,0
"Mark",12,0,9,36321,46,3,1,1,0
"Paul",11,0,10,36337,46,4,1,0,0
"Anthony",10,0,11,35634,46,5,0,0,0
"Jordan",10,0,11,34309,46,6,0,0,0
"James",8,0,13,34724,46,7,0,0,0
"Simon",6,0,15,33457,46,8,0,0,0
"Lester",15,0,6,36540,47,1,1,1,1
"Luke",14,0,7,35243,47,2,1,0,0
"Mark",11,0,10,36177,47,3,1,1,0
"Paul",11,0,10,36174,47,4,1,0,0
"Anthony",11,0,10,35147,47,5,0,0,0
"Jordan",9,0,12,34768,47,6,0,0,0
"James",9,0,12,34446,47,7,0,0,0
"Simon",4,0,17,33784,47,8,0,0,0
"Lester",15,0,6,37028,48,1,1,1,1
"Mark",12,0,9,36112,48,2,1,0,0
"Luke",12,0,9,35231,48,3,1,1,0
"Paul",11,0,10,36163,48,4,1,0,0
"Anthony",10,0,11,35886,48,5,0,0,0
"James",9,0,12,34634,48,6,0,0,0
"Jordan",9,0,12,34378,48,7,0,0,0
"Simon",6,0,15,33787,48,8,0,0,0
"Lester",14,0,7,36345,49,1,1,0,0
"Luke",13,0,8,34612,49,2,1,0,0
"Paul",11,0,10,36280,49,3,1,1,0
"Mark",11,0,10,35754,49,4,1,1,1
"Anthony",10,0,11,35046,49,5,0,0,0
"James",10,0,11,34287,49,6,0,0,0
"Jordan",9,0,12,34732,49,7,0,0,0
"Simon",6,0,15,33572,49,8,0,0,0
"Luke",14,0,7,35426,50,1,1,1,1
"Lester",13,0,8,36050,50,2,1,0,0
"Paul",12,0,9,36443,50,3,1,1,0
"Mark",12,0,9,36057,50,4,1,0,0
"Anthony",10,0,11,35324,50,5,0,0,0
"James",9,0,12,35101,50,6,0,0,0
"Jordan",9,0,12,35075,50,7,0,0,0
"Simon",5,0,16,33961,50,8,0,0,0
"Lester",14,0,7,36113,51,1,1,1,0
"Paul",12,0,9,36321,51,2,1,1,1
"Luke",12,0,9,34651,51,3,1,0,0
"Mark",11,0,10,35797,51,4,1,0,0
"Anthony",11,0,10,35516,51,5,0,0,0
"Jordan",10,0,11,34627,51,6,0,0,0
"James",10,0,11,34494,51,7,0,0,0
"Simon",4,0,17,33777,51,8,0,0,0
"Lester",14,0,7,36686,52,1,1,1,1
"Luke",14,0,7,35303,52,2,1,0,0
"Paul",12,0,9,36240,52,3,1,1,0
"Anthony",12,0,9,35435,52,4,1,0,0
"Mark",10,0,11,35557,52,5,0,0,0
"James",10,0,11,34532,52,6,0,0,0
"Jordan",8,0,13,34403,52,7,0,0,0
"Simon",4,0,17,33439,52,8,0,0,0
"Lester",13,0,8,36317,53,1,1,1,0
"Luke",13,0,8,35430,53,2,1,1,1
"Mark",12,0,9,36162,53,3,1,0,0
"Paul",11,0,10,36144,53,4,1,0,0
"Jordan",11,0,10,34774,53,5,0,0,0
"Anthony",10,0,11,35132,53,6,0,0,0
"James",9,0,12,34519,53,7,0,0,0
"Simon",5,0,16,33508,53,8,0,0,0
"Luke",13,0,8,35235,54,1,1,0,0
"Paul",12,0,9,36661,54,2,1,1,1
"Lester",12,0,9,36403,54,3,1,0,0
"Mark",12,0,9,36106,54,4,1,1,0
"Anthony",11,0,10,35521,54,5,0,0,0
"James",11,0,10,35195,54,6,0,0,0
"Jordan",9,0,12,34769,54,7,0,0,0
"Simon",4,0,17,33848,54,8,0,0,0
"Lester",14,0,7,36700,55,1,1,1,0
"Paul",13,0,8,36606,55,2,1,0,0
"Luke",13,0,8,34976,55,3,1,1,1
"Mark",12,0,9,35629,55,4,1,0,0
"James",10,0,11,34329,55,5,0,0,0
"Anthony",9,0,12,35069,55,6,0,0,0
"Jordan",9,0,12,34651,55,7,0,0,0
"Simon",4,0,17,33179,55,8,0,0,0
"Lester",13,0,8,36159,56,1,1,0,0
"Luke",13,0,8,34915,56,2,1,0,0
"Paul",12,0,9,36372,56,3,1,1,1
"Mark",11,0,10,36015,56,4,1,1,0
"Anthony",11,0,10,35582,56,5,0,0,0
"James",10,0,11,34834,56,6,0,0,0
"Jordan",8,0,13,34400,56,7,0,0,0
"Simon",6,0,15,33765,56,8,0,0,0
"Lester",15,0,6,36837,57,1,1,1,1
"Luke",14,0,7,35806,57,2,1,1,0
"James",12,0,9,35529,57,3,1,0,0
"Paul",11,0,10,35499,57,4,1,0,0
"Anthony",10,0,11,35129,57,5,0,0,0
"Mark",9,0,12,35589,57,6,0,0,0
"Jordan",7,1,13,34127,57,7,0,0,0
"Simon",5,1,15,34070,57,8,0,0,0
"Lester",14,0,7,36493,58,1,1,1,1
"Luke",13,0,8,35069,58,2,1,0,0
"Paul",12,0,9,36326,58,3,1,1,0
"Mark",11,0,10,35857,58,4,1,0,0
"James",10,0,11,34548,58,5,0,0,0
"Anthony",9,0,12,34725,58,6,0,0,0
"Jordan",8,0,13,34395,58,7,0,0,0
"Simon",7,0,14,33895,58,8,0,0,0
"Lester",15,0,6,36781,59,1,1,1,1
"Luke",13,0,8,35241,59,2,1,1,0
"Mark",12,0,9,35920,59,3,1,0,0
"Paul",11,0,10,36210,59,4,1,0,0
"Anthony",10,0,11,35149,59,5,0,0,0
"Jordan",10,0,11,34306,59,6,0,0,0
"James",9,0,12,34266,59,7,0,0,0
"Simon",4,0,17,33810,59,8,0,0,0
"Lester",15,0,6,36274,60,1,1,0,0
"Paul",13,0,8,36202,60,2,1,1,0
"Mark",12,0,9,35886,60,3,1,0,0
"James",11,0,10,35193,60,4,1,1,1
"Luke",11,0,10,34699,60,5,0,0,0
"Anthony",10,0,11,35311,60,6,0,0,0
"Jordan",9,0,12,34369,60,7,0,0,0
"Simon",3,0,18,33252,60,8,0,0,0
"Lester",14,0,7,36556,61,1,1,1,1
"Luke",13,0,8,34666,61,2,1,0,0
"Paul",12,0,9,36314,61,3,1,1,0
"Mark",11,0,10,35777,61,4,1,0,0
"Anthony",10,0,11,35500,61,5,0,0,0
"Jordan",10,0,11,34982,61,6,0,0,0
"James",9,0,12,34620,61,7,0,0,0
"Simon",5,0,16,33550,61,8,0,0,0
"Lester",15,0,6,36645,62,1,1,1,1
"Luke",13,0,8,34920,62,2,1,1,0
"Paul",11,0,10,35954,62,3,1,0,0
"Mark",11,0,10,35747,62,4,1,0,0
"Anthony",10,0,11,35469,62,5,0,0,0
"Jordan",10,0,11,34797,62,6,0,0,0
"James",8,0,13,34316,62,7,0,0,0
"Simon",6,0,15,34066,62,8,0,0,0
"Luke",14,0,7,34702,63,1,1,0,0
"Paul",13,0,8,36176,63,2,1,1,0
"Mark",12,0,9,36282,63,3,1,0,0
"Lester",12,0,9,36023,63,4,1,1,1
"James",11,0,10,35076,63,5,0,0,0
"Anthony",10,0,11,35441,63,6,0,0,0
"Jordan",9,0,12,34853,63,7,0,0,0
"Simon",3,0,18,33403,63,8,0,0,0
"Lester",15,0,6,36463,64,1,1,1,1
"Luke",13,0,8,35200,64,2,1,0,0
"Mark",11,0,10,35889,64,3,1,1,0
"James",11,0,10,35232,64,4,1,0,0
"Paul",10,0,11,36059,64,5,0,0,0
"Anthony",9,0,12,35490,64,6,0,0,0
"Jordan",9,0,12,34540,64,7,0,0,0
"Simon",6,0,15,33618,64,8,0,0,0
"Luke",14,0,7,35267,65,1,1,0,0
"Lester",12,0,9,36900,65,2,1,0,0
"Paul",12,0,9,36308,65,3,1,1,1
"Mark",11,0,10,36066,65,4,1,1,0
"Anthony",11,0,10,35857,65,5,0,0,0
"James",9,0,12,34806,65,6,0,0,0
"Jordan",9,0,12,34481,65,7,0,0,0
"Simon",6,0,15,33881,65,8,0,0,0
"Lester",14,0,7,36353,66,1,1,0,0
"Mark",13,0,8,36325,66,2,1,0,0
"Luke",13,0,8,35455,66,3,1,1,0
"Paul",11,0,10,36240,66,4,1,1,1
"Jordan",11,0,10,35180,66,5,0,0,0
"Anthony",9,0,12,35060,66,6,0,0,0
"James",8,0,13,34409,66,7,0,0,0
"Simon",5,0,16,33795,66,8,0,0,0
"Lester",15,0,6,36386,67,1,1,1,1
"Luke",13,0,8,34985,67,2,1,1,0
"Mark",11,0,10,36422,67,3,1,0,0
"Paul",11,0,10,36149,67,4,1,0,0
"Anthony",10,0,11,35239,67,5,0,0,0
"James",10,0,11,34865,67,6,0,0,0
"Jordan",9,0,12,34453,67,7,0,0,0
"Simon",5,0,16,33944,67,8,0,0,0
"Paul",14,0,7,36842,68,1,1,1,1
"Luke",14,0,7,35698,68,2,1,1,0
"Lester",13,0,8,36329,68,3,1,0,0
"Mark",11,0,10,35721,68,4,1,0,0
"James",11,0,10,34613,68,5,0,0,0
"Anthony",9,0,12,35319,68,6,0,0,0
"Jordan",8,0,13,34218,68,7,0,0,0
"Simon",4,0,17,33526,68,8,0,0,0
"Lester",14,0,7,36275,69,1,1,1,1
"Paul",13,0,8,36629,69,2,1,1,0
"Mark",13,0,8,36317,69,3,1,0,0
"Luke",12,0,9,35339,69,4,1,0,0
"Jordan",11,0,10,34750,69,5,0,0,0
"James",10,0,11,34762,69,6,0,0,0
"Anthony",8,0,13,34702,69,7,0,0,0
"Simon",3,0,18,33176,69,8,0,0,0
"Lester",14,0,7,36482,70,1,1,0,0
"Mark",12,0,9,36223,70,2,1,1,1
"Luke",12,0,9,34726,70,3,1,0,0
"Paul",11,0,10,36176,70,4,1,1,0
"Anthony",11,0,10,35642,70,5,0,0,0
"James",11,0,10,35261,70,6,0,0,0
"Jordan",9,0,12,34557,70,7,0,0,0
"Simon",4,0,17,34042,70,8,0,0,0
"Lester",14,0,7,36382,71,1,1,0,0
"Luke",14,0,7,35081,71,2,1,0,0
"Anthony",11,0,10,35212,71,3,1,1,1
"Mark",10,0,11,35978,71,4,1,1,0
"Paul",10,0,11,35650,71,5,0,0,0
"James",10,0,11,35009,71,6,0,0,0
"Jordan",8,0,13,33966,71,7,0,0,0
"Simon",7,0,14,34374,71,8,0,0,0
"Lester",14,0,7,36515,72,1,1,1,0
"Luke",13,0,8,35137,72,2,1,0,0
"Mark",12,0,9,36618,72,3,1,1,1
"Paul",11,0,10,36340,72,4,1,0,0
"James",11,0,10,34951,72,5,0,0,0
"Anthony",9,0,12,35373,72,6,0,0,0
"Jordan",8,0,13,34371,72,7,0,0,0
"Simon",6,0,15,33777,72,8,0,0,0
"Lester",15,0,6,36496,73,1,1,1,0
"Paul",13,0,8,36273,73,2,1,1,1
"Luke",12,0,9,35113,73,3,1,0,0
"Mark",10,0,11,35646,73,4,1,0,0
