"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Jordan",10,0,11,34415,12,6,0,0,0
"James",9,0,12,34461,12,7,0,0,0
"Simon",4,0,17,33581,12,8,0,0,0
"Lester",14,0,7,36516,13,1,1,0,0
"Luke",13,0,8,34965,13,2,1,1,0
"Mark",12,0,9,36471,13,3,1,0,0
"Paul",12,0,9,35939,13,4,1,1,1
"Anthony",10,0,11,35295,13,5,0,0,0
"James",10,0,11,34495,13,6,0,0,0
"Jordan",8,0,13,34064,13,7,0,0,0
"Simon",5,0,16,33448,13,8,0,0,0
"Lester",14,0,7,36588,14,1,1,1,0
"Luke",14,0,7,35285,14,2,1,0,0
"Paul",13,0,8,36411,14,3,1,1,1
"Anthony",11,0,10,35497,14,4,1,0,0
"Mark",10,0,11,35807,14,5,0,0,0
"James",9,0,12,34480,14,6,0,0,0
"Jordan",9,0,12,34128,14,7,0,0,0
"Simon",4,0,17,33327,14,8,0,0,0
"Lester",14,0,7,36781,15,1,1,1,1
"Luke",13,0,8,35147,15,2,1,0,0
"Mark",12,0,9,36122,15,3,1,1,0
"Paul",12,0,9,36086,15,4,1,0,0
"Anthony",11,0,10,35531,15,5,0,0,0
"James",9,0,12,34684,15,6,0,0,0
"Jordan",9,0,12,34191,15,7,0,0,0
"Simon",4,0,17,33242,15,8,0,0,0
"Lester",15,0,6,36867,16,1,1,1,1
"Luke",13,0,8,35117,16,2,1,0,0
"Paul",12,0,9,36583,16,3,1,1,0
"Mark",11,0,10,35965,16,4,1,0,0
"Anthony",11,0,10,35273,16,5,0,0,0
"James",9,0,12,34256,16,6,0,0,0
"Jordan",8,0,13,33970,16,7,0,0,0
"Simon",5,0,16,33633,16,8,0,0,0
"Paul",13,0,8,36393,17,1,1,0,0
"Lester",13,0,8,36354,17,2,1,1,1
"Luke",13,0,8,34974,17,3,1,0,0
"Mark",11,0,10,35988,17,4,1,1,0
"James",11,0,10,34787,17,5,0,0,0
"Anthony",10,0,11,35449,17,6,0,0,0
"Jordan",9,0,12,33830,17,7,0,0,0
"Simon",4,0,17,33305,17,8,0,0,0
"Lester",13,0,8,36520,18,1,1,0,0
"Paul",13,0,8,36249,18,2,1,1,1
"Luke",12,1,8,35161,18,3,1,0,0
"Mark",11,1,9,35904,18,4,1,1,0
"Anthony",10,0,11,35230,18,5,0,0,0
"James",10,0,11,34757,18,6,0,0,0
"Jordan",10,0,11,34233,18,7,0,0,0
"Simon",4,0,17,33338,18,8,0,0,0
"Lester",14,0,7,36472,19,1,1,0,0
"Luke",13,0,8,35161,19,2,1,1,1
"Paul",12,0,9,36220,19,3,1,0,0
"Mark",10,0,11,35585,19,4,1,1,0
"Anthony",10,0,11,35533,19,5,0,0,0
"James",10,0,11,34820,19,6,0,0,0
"Jordan",9,0,12,33918,19,7,0,0,0
"Simon",6,0,15,33770,19,8,0,0,0
"Lester",14,0,7,36634,20,1,1,1,1
"Luke",14,0,7,35535,20,2,1,0,0
"Paul",13,0,8,36503,20,3,1,1,0
"Mark",10,0,11,35815,20,4,1,0,0
"Anthony",10,0,11,35255,20,5,0,0,0
"James",10,0,11,34568,20,6,0,0,0
"Jordan",9,0,12,34036,20,7,0,0,0
"Simon",4,0,17,33336,20,8,0,0,0
"Paul",13,0,8,36509,21,1,1,0,0
"Lester",13,0,8,36415,21,2,1,1,1
"Luke",13,0,8,35150,21,3,1,0,0
"Mark",11,0,10,35925,21,4,1,1,0
"Anthony",11,0,10,35400,21,5,0,0,0
"James",10,0,11,34414,21,6,0,0,0
"Jordan",9,0,12,34245,21,7,0,0,0
"Simon",4,0,17,33381,21,8,0,0,0
"Lester",14,0,7,36814,22,1,1,1,1
"Luke",14,0,7,35218,22,2,1,0,0
"Paul",12,0,9,36390,22,3,1,1,0
"Anthony",11,0,10,35229,22,4,1,0,0
"Mark",10,0,11,36127,22,5,0,0,0
"James",9,0,12,34271,22,6,0,0,0
"Jordan",9,0,12,33850,22,7,0,0,0
"Simon",5,0,16,33637,22,8,0,0,0
"Lester",14,0,7,36702,23,1,1,1,1
"Luke",13,0,8,34996,23,2,1,0,0
"Paul",12,0,9,36430,23,3,1,1,0
"Mark",11,0,10,36190,23,4,1,0,0
"Anthony",10,0,11,35440,23,5,0,0,0
"James",10,0,11,34560,23,6,0,0,0
"Jordan",9,0,12,34241,23,7,0,0,0
"Simon",5,0,16,33839,23,8,0,0,0
"Lester",13,1,7,36822,24,1,1,0,0
"Luke",13,0,8,34787,24,2,1,0,0
"Paul",12,0,9,35994,24,3,1,1,1
"Anthony",11,0,10,35507,24,4,1,1,0
"Mark",10,1,10,36013,24,5,0,0,0
"James",10,0,11,34506,24,6,0,0,0
"Jordan",9,0,12,34107,24,7,0,0,0
"Simon",5,0,16,33062,24,8,0,0,0
"Lester",15,0,6,36883,25,1,1,0,0
"Luke",13,0,8,35307,25,2,1,0,0
"Paul",12,0,9,36541,25,3,1,1,1
"James",11,0,10,34412,25,4,1,1,0
"Mark",10,0,11,36037,25,5,0,0,0
"Anthony",10,0,11,35218,25,6,0,0,0
"Jordan",8,0,13,34090,25,7,0,0,0
"Simon",5,0,16,33760,25,8,0,0,0
"Lester",13,0,8,36332,26,1,1,1,1
"Luke",13,0,8,35188,26,2,1,1,0
"Mark",12,0,9,36106,26,3,1,0,0
"Paul",12,0,9,35963,26,4,1,0,0
"James",10,0,11,34620,26,5,0,0,0
"Anthony",9,0,12,35317,26,6,0,0,0
"Jordan",9,0,12,34038,26,7,0,0,0
"Simon",6,0,15,33981,26,8,0,0,0
"Lester",14,0,7,36597,27,1,1,1,1
"Luke",13,0,8,34979,27,2,1,1,0
"Paul",12,0,9,36220,27,3,1,0,0
"Anthony",11,0,10,35415,27,4,1,0,0
"Mark",10,0,11,35999,27,5,0,0,0
"James",10,0,11,34583,27,6,0,0,0
"Jordan",9,0,12,34132,27,7,0,0,0
"Simon",5,0,16,33477,27,8,0,0,0
"Lester",14,0,7,36767,28,1,1,1,1
"Paul",13,0,8,36364,28,2,1,0,0
"Luke",13,0,8,34970,28,3,1,1,0
"Mark",11,0,10,36192,28,4,1,0,0
"James",10,0,11,34716,28,5,0,0,0
"Jordan",10,0,11,34510,28,6,0,0,0
"Anthony",9,0,12,35438,28,7,0,0,0
"Simon",4,0,17,33497,28,8,0,0,0
"Lester",14,0,7,36482,29,1,1,1,1
"Luke",13,0,8,35110,29,2,1,0,0
"Paul",12,0,9,36249,29,3,1,1,0
"Mark",11,0,10,35783,29,4,1,0,0
"Anthony",10,0,11,35352,29,5,0,0,0
"Jordan",10,0,11,34448,29,6,0,0,0
"James",9,0,12,34336,29,7,0,0,0
"Simon",5,0,16,33876,29,8,0,0,0
"Lester",13,0,8,36356,30,1,1,1,0
"Mark",12,0,9,36087,30,2,1,1,1
"Paul",12,0,9,35998,30,3,1,0,0
"Luke",12,0,9,34825,30,4,1,0,0
"James",11,0,10,34745,30,5,0,0,0
"Anthony",9,0,12,35089,30,6,0,0,0
"Jordan",9,0,12,34081,30,7,0,0,0
"Simon",6,0,15,33685,30,8,0,0,0
"Lester",13,0,8,36545,31,1,1,0,0
"Paul",12,0,9,36372,31,2,1,0,0
"Mark",12,0,9,36166,31,3,1,1,1
"Luke",12,0,9,34800,31,4,1,1,0
"Anthony",11,0,10,35675,31,5,0,0,0
"James",10,0,11,34264,31,6,0,0,0
"Jordan",9,0,12,34484,31,7,0,0,0
"Simon",5,0,16,33800,31,8,0,0,0
"Lester",14,0,7,36897,32,1,1,1,0
"Luke",13,0,8,35267,32,2,1,0,0
"Paul",12,0,9,36326,32,3,1,1,1
"Mark",11,0,10,35950,32,4,1,0,0
"Anthony",10,0,11,35424,32,5,0,0,0
"James",10,0,11,34756,32,6,0,0,0
"Jordan",10,0,11,34340,32,7,0,0,0
"Simon",4,0,17,33429,32,8,0,0,0
"Lester",14,0,7,36596,33,1,1,0,0
"Luke",14,0,7,35298,33,2,1,0,0
"Paul",12,0,9,36107,33,3,1,1,0
"Mark",11,0,10,36105,33,4,1,1,1
"Anthony",10,0,11,35343,33,5,0,0,0
"Jordan",10,0,11,34265,33,6,0,0,0
"James",9,0,12,34079,33,7,0,0,0
"Simon",4,0,17,33357,33,8,0,0,0
"Lester",14,0,7,36566,34,1,1,1,0
"Luke",14,0,7,35222,34,2,1,0,0
"Paul",13,0,8,36465,34,3,1,1,1
"Anthony",11,0,10,35267,34,4,1,0,0
"Mark",10,0,11,35783,34,5,0,0,0
"James",9,0,12,34255,34,6,0,0,0
"Jordan",9,0,12,34088,34,7,0,0,0
"Simon",4,0,17,33519,34,8,0,0,0
"Lester",13,0,8,36638,35,1,1,1,1
"Paul",13,0,8,36275,35,2,1,0,0
"Mark",12,0,9,36277,35,3,1,1,0
"Luke",12,0,9,34814,35,4,1,0,0
"James",11,0,10,34439,35,5,0,0,0
"Jordan",10,0,11,34344,35,6,0,0,0
"Anthony",9,0,12,34992,35,7,0,0,0
"Simon",4,0,17,33477,35,8,0,0,0
"Lester",14,0,7,36631,36,1,1,1,0
"Luke",14,0,7,35594,36,2,1,1,1
"Paul",13,0,8,35952,36,3,1,0,0
"Mark",10,0,11,35936,36,4,1,0,0
"Anthony",10,0,11,35484,36,5,0,0,0
"James",9,0,12,34289,36,6,0,0,0
"Jordan",9,0,12,34126,36,7,0,0,0
"Simon",5,0,16,33376,36,8,0,0,0
"Lester",14,0,7,36812,37,1,1,1,1
"Luke",13,0,8,35280,37,2,1,0,0
"Paul",12,0,9,36227,37,3,1,1,0
"Mark",11,0,10,36075,37,4,1,0,0
"James",11,0,10,34729,37,5,0,0,0
"Jordan",10,0,11,34256,37,6,0,0,0
"Anthony",9,0,12,35083,37,7,0,0,0
"Simon",4,0,17,33449,37,8,0,0,0
"Lester",14,0,7,36670,38,1,1,1,0
"Luke",13,0,8,35190,38,2,1,0,0
"Paul",12,0,9,36416,38,3,1,1,1
"Mark",12,0,9,36278,38,4,1,0,0
"Anthony",10,0,11,35501,38,5,0,0,0
"Jordan",10,0,11,34367,38,6,0,0,0
"James",9,0,12,34583,38,7,0,0,0
"Simon",4,0,17,33248,38,8,0,0,0
"Lester",14,0,7,36631,39,1,1,0,0
"Paul",13,0,8,36428,39,2,1,0,0
"Luke",12,0,9,34659,39,3,1,1,1
"Mark",11,0,10,35722,39,4,1,1,0
"Anthony",10,0,11,35224,39,5,0,0,0
"James",10,0,11,34327,39,6,0,0,0
"Jordan",10,0,11,34213,39,7,0,0,0
"Simon",4,0,17,33716,39,8,0,0,0
"Lester",14,0,7,36714,40,1,1,0,0
"Luke",13,0,8,35229,40,2,1,0,0
"Paul",12,0,9,36376,40,3,1,1,0
"Mark",11,0,10,36016,40,4,1,1,1
"James",10,0,11,34937,40,5,0,0,0
"Anthony",9,0,12,35029,40,6,0,0,0
"Jordan",9,0,12,34308,40,7,0,0,0
"Simon",6,0,15,33883,40,8,0,0,0
"Lester",14,0,7,36605,41,1,1,0,0
"Mark",12,0,9,36218,41,2,1,0,0
"Luke",12,0,9,34873,41,3,1,1,0
"Paul",11,0,10,35936,41,4,1,1,1
"James",11,0,10,34570,41,5,0,0,0
"Anthony",10,0,11,35296,41,6,0,0,0
"Jordan",8,0,13,33925,41,7,0,0,0
"Simon",6,0,15,33740,41,8,0,0,0
"Lester",14,0,7,36562,42,1,1,0,0
"Luke",13,0,8,35188,42,2,1,0,0
"Paul",12,0,9,36345,42,3,1,1,0
"Mark",11,0,10,35963,42,4,1,1,1
"Anthony",10,0,11,35314,42,5,0,0,0
"Jordan",10,0,11,34341,42,6,0,0,0
"James",9,0,12,34149,42,7,0,0,0
"Simon",5,0,16,33490,42,8,0,0,0
"Luke",14,0,7,35297,43,1,1,0,0
"Lester",13,0,8,36464,43,2,1,0,0
"Paul",13,0,8,36117,43,3,1,1,1
"Mark",11,0,10,36042,43,4,1,1,0
"Anthony",10,0,11,35583,43,5,0,0,0
"James",10,0,11,34641,43,6,0,0,0
"Jordan",8,0,13,34213,43,7,0,0,0
"Simon",5,0,16,33412,43,8,0,0,0
"Lester",13,0,8,36549,44,1,1,1,1
"Paul",13,0,8,36424,44,2,1,1,0
"Luke",13,0,8,35373,44,3,1,0,0
"Mark",11,0,10,35911,44,4,1,0,0
"Anthony",11,0,10,35624,44,5,0,0,0
"James",10,0,11,34548,44,6,0,0,0
"Jordan",8,0,13,34326,44,7,0,0,0
"Simon",5,0,16,33575,44,8,0,0,0
"Lester",14,0,7,36526,45,1,1,0,0
"Luke",14,0,7,35245,45,2,1,0,0
"Paul",12,0,9,36448,45,3,1,1,1
"Mark",10,0,11,35855,45,4,1,1,0
"Anthony",10,0,11,35503,45,5,0,0,0
"James",9,0,12,34555,45,6,0,0,0
"Jordan",9,0,12,34056,45,7,0,0,0
"Simon",6,0,15,33783,45,8,0,0,0
"Lester",15,0,6,36802,46,1,1,1,1
"Paul",12,0,9,36439,46,2,1,1,0
"Luke",12,0,9,34996,46,3,1,0,0
"Mark",11,0,10,36275,46,4,1,0,0
"James",11,0,10,34949,46,5,0,0,0
"Anthony",10,0,11,35488,46,6,0,0,0
"Jordan",9,0,12,34184,46,7,0,0,0
"Simon",4,0,17,33531,46,8,0,0,0
"Lester",14,0,7,36369,47,1,1,1,1
"Luke",13,0,8,35052,47,2,1,1,0
"Mark",12,0,9,36251,47,3,1,0,0
"Paul",12,0,9,35994,47,4,1,0,0
"James",10,0,11,34677,47,5,0,0,0
"Anthony",9,0,12,35216,47,6,0,0,0
"Jordan",9,0,12,34148,47,7,0,0,0
"Simon",5,0,16,33457,47,8,0,0,0
"Lester",14,0,7,36923,48,1,1,0,0
"Luke",13,0,8,35332,48,2,1,0,0
"Paul",12,0,9,36166,48,3,1,1,0
"Mark",11,0,10,36264,48,4,1,1,1
"James",11,0,10,34778,48,5,0,0,0
"Anthony",10,0,11,35265,48,6,0,0,0
"Jordan",9,0,12,34097,48,7,0,0,0
"Simon",4,0,17,33371,48,8,0,0,0
"Paul",13,0,8,36441,49,1,1,1,1
"Lester",13,0,8,36279,49,2,1,1,0
"Mark",12,0,9,36068,49,3,1,0,0
"Luke",12,0,9,35147,49,4,1,0,0
"James",11,0,10,34552,49,5,0,0,0
"Anthony",10,0,11,35329,49,6,0,0,0
"Jordan",9,0,12,33921,49,7,0,0,0
"Simon",4,0,17,33003,49,8,0,0,0
"Lester",13,0,8,36428,50,1,1,1,1
"Luke",13,0,8,35266,50,2,1,0,0
"Paul",12,0,9,36096,50,3,1,1,0
"Mark",11,0,10,35938,50,4,1,0,0
"James",11,0,10,34770,50,5,0,0,0
"Anthony",10,0,11,35414,50,6,0,0,0
"Jordan",8,0,13,34058,50,7,0,0,0
"Simon",6,0,15,33470,50,8,0,0,0
"Lester",14,0,7,36666,51,1,1,1,0
"Luke",14,0,7,35552,51,2,1,1,1
"Paul",12,0,9,36059,51,3,1,0,0
"Mark",11,0,10,36288,51,4,1,0,0
"Anthony",10,0,11,35379,51,5,0,0,0
"James",10,0,11,34524,51,6,0,0,0
"Jordan",9,0,12,34351,51,7,0,0,0
"Simon",4,0,17,33108,51,8,0,0,0
"Lester",14,0,7,36797,52,1,1,1,1
"Luke",13,0,8,35087,52,2,1,1,0
"Paul",11,0,10,36182,52,3,1,0,0
"Mark",11,0,10,36035,52,4,1,0,0
"Anthony",11,0,10,35509,52,5,0,0,0
"James",10,0,11,34567,52,6,0,0,0
"Jordan",9,0,12,33748,52,7,0,0,0
"Simon",5,0,16,33459,52,8,0,0,0
"Lester",14,0,7,36813,53,1,1,1,1
"Luke",13,0,8,35068,53,2,1,1,0
"Mark",12,0,9,36342,53,3,1,0,0
"Paul",12,0,9,36316,53,4,1,0,0
"Anthony",11,0,10,35532,53,5,0,0,0
"James",9,0,12,34435,53,6,0,0,0
"Jordan",8,0,13,34014,53,7,0,0,0
"Simon",5,0,16,33643,53,8,0,0,0
"Lester",15,0,6,36906,54,1,1,1,0
"Luke",14,0,7,35656,54,2,1,0,0
"Paul",12,0,9,36231,54,3,1,1,1
"Mark",10,0,11,35838,54,4,1,0,0
"Anthony",10,0,11,35111,54,5,0,0,0
"Jordan",10,0,11,34472,54,6,0,0,0
"James",9,0,12,34566,54,7,0,0,0
"Simon",4,0,17,33411,54,8,0,0,0
"Luke",14,0,7,35395,55,1,1,1,0
"Lester",13,0,8,36500,55,2,1,1,1
"Paul",13,0,8,36149,55,3,1,0,0
"Mark",11,0,10,36424,55,4,1,0,0
"Anthony",10,0,11,35677,55,5,0,0,0
"James",9,0,12,34445,55,6,0,0,0
"Jordan",9,0,12,34340,55,7,0,0,0
"Simon",5,0,16,33563,55,8,0,0,0
"Lester",15,0,6,36531,56,1,1,1,1
"Luke",12,0,9,34780,56,2,1,0,0
"Paul",11,0,10,35970,56,3,1,1,0
"Mark",11,0,10,35766,56,4,1,0,0
"James",11,0,10,34925,56,5,0,0,0
"Anthony",10,0,11,35388,56,6,0,0,0
"Jordan",8,0,13,34063,56,7,0,0,0
"Simon",6,0,15,33514,56,8,0,0,0
"Lester",14,0,7,36598,57,1,1,1,0
"Luke",13,0,8,35019,57,2,1,0,0
"Paul",12,0,9,36249,57,3,1,1,1
"Mark",11,0,10,36038,57,4,1,0,0
"James",11,0,10,34784,57,5,0,0,0
"Anthony",9,0,12,35540,57,6,0,0,0
"Jordan",9,0,12,34426,57,7,0,0,0
"Simon",5,0,16,33636,57,8,0,0,0
"Luke",14,0,7,35353,58,1,1,1,1
"Lester",13,0,8,36539,58,2,1,0,0
"Paul",12,0,9,36540,58,3,1,1,0
"Mark",11,0,10,35965,58,4,1,0,0
"Anthony",10,0,11,35596,58,5,0,0,0
"James",10,0,11,34680,58,6,0,0,0
"Jordan",8,0,13,34048,58,7,0,0,0
"Simon",6,0,15,33751,58,8,0,0,0
"Lester",15,0,6,36884,59,1,1,1,1
"Luke",14,0,7,35299,59,2,1,1,0
"Paul",11,0,10,36120,59,3,1,0,0
"Mark",10,0,11,35838,59,4,1,0,0
"James",10,0,11,34569,59,5,0,0,0
"Jordan",10,0,11,34313,59,6,0,0,0
"Anthony",9,0,12,35473,59,7,0,0,0
"Simon",5,0,16,33413,59,8,0,0,0
"Lester",15,0,6,36781,60,1,1,0,0
"Luke",13,0,8,35117,60,2,1,0,0
"Paul",11,0,10,36191,60,3,1,1,1
"Anthony",11,0,10,35529,60,4,1,1,0
"Mark",10,0,11,35893,60,5,0,0,0
"James",10,0,11,34370,60,6,0,0,0
"Jordan",9,0,12,34103,60,7,0,0,0
"Simon",5,0,16,33399,60,8,0,0,0
"Lester",14,0,7,36735,61,1,1,1,1
"Paul",13,0,8,36508,61,2,1,1,0
"Luke",13,0,8,34935,61,3,1,0,0
"Mark",10,0,11,35490,61,4,1,0,0
"Anthony",10,0,11,35285,61,5,0,0,0
"James",10,0,11,34672,61,6,0,0,0
"Jordan",10,0,11,34191,61,7,0,0,0
"Simon",4,0,17,33236,61,8,0,0,0
"Lester",14,0,7,36526,62,1,1,1,0
"Luke",14,0,7,35312,62,2,1,0,0
"Paul",12,0,9,36180,62,3,1,1,1
"Anthony",11,0,10,35537,62,4,1,0,0
"Mark",10,0,11,36007,62,5,0,0,0
"James",9,0,12,34449,62,6,0,0,0
"Jordan",9,0,12,34107,62,7,0,0,0
"Simon",5,0,16,33561,62,8,0,0,0
"Lester",15,0,6,36875,63,1,1,1,0
"Luke",12,0,9,34971,63,2,1,0,0
"Paul",11,0,10,36172,63,3,1,1,1
"Mark",11,0,10,35942,63,4,1,0,0
"Anthony",11,0,10,35365,63,5,0,0,0
"James",10,0,11,34537,63,6,0,0,0
"Jordan",8,0,13,33936,63,7,0,0,0
"Simon",6,0,15,33679,63,8,0,0,0
"Lester",14,0,7,36667,64,1,1,1,0
"Paul",13,0,8,36452,64,2,1,1,1
"Luke",13,0,8,35108,64,3,1,0,0
"Anthony",11,0,10,35407,64,4,1,0,0
"Mark",10,0,11,35630,64,5,0,0,0
"James",10,0,11,34513,64,6,0,0,0
"Jordan",8,0,13,34110,64,7,0,0,0
"Simon",5,0,16,33560,64,8,0,0,0
"Lester",14,0,7,36787,65,1,1,1,1
"Luke",14,0,7,35197,65,2,1,0,0
"Paul",13,0,8,36292,65,3,1,1,0
"Anthony",11,0,10,35513,65,4,1,0,0
"Mark",10,0,11,35750,65,5,0,0,0
"James",9,0,12,34497,65,6,0,0,0
"Jordan",9,0,12,34174,65,7,0,0,0
"Simon",4,0,17,32936,65,8,0,0,0
"Lester",13,0,8,36461,66,1,1,0,0
"Luke",13,0,8,35230,66,2,1,0,0
"Paul",12,0,9,36378,66,3,1,1,1
"Mark",12,0,9,36070,66,4,1,1,0
"Anthony",10,0,11,35438,66,5,0,0,0
"James",10,0,11,34795,66,6,0,0,0
"Jordan",8,0,13,33981,66,7,0,0,0
"Simon",6,0,15,33908,66,8,0,0,0
"Luke",14,0,7,35286,67,1,1,1,0
"Lester",13,0,8,36472,67,2,1,0,0
"Paul",12,0,9,36266,67,3,1,1,1
"Mark",11,0,10,35848,67,4,1,0,0
"Anthony",10,0,11,35243,67,5,0,0,0
"James",10,0,11,34436,67,6,0,0,0
"Jordan",9,0,12,34060,67,7,0,0,0
"Simon",5,0,16,33722,67,8,0,0,0
"Lester",14,0,7,36834,68,1,1,0,0
"Luke",14,0,7,35182,68,2,1,0,0
"Paul",12,0,9,36210,68,3,1,1,1
"Mark",10,0,11,35961,68,4,1,1,0
"James",10,0,11,34396,68,5,0,0,0
"Jordan",10,0,11,34280,68,6,0,0,0
"Anthony",9,0,12,35220,68,7,0,0,0
"Simon",5,0,16,33472,68,8,0,0,0
"Lester",15,0,6,36939,69,1,1,0,0
"Luke",13,0,8,35201,69,2,1,1,1
"Paul",12,0,9,36477,69,3,1,0,0
"Anthony",10,0,11,35744,69,4,1,1,0
"Mark",10,0,11,35621,69,5,0,0,0
"James",10,0,11,34564,69,6,0,0,0
"Jordan",9,0,12,34391,69,7,0,0,0
"Simon",5,0,16,33412,69,8,0,0,0
"Lester",14,0,7,36791,70,1,1,1,0
"Luke",13,0,8,35121,70,2,1,0,0
"Paul",12,0,9,36372,70,3,1,1,1
"Mark",11,0,10,36083,70,4,1,0,0
"James",11,0,10,34848,70,5,0,0,0
"Anthony",10,0,11,35499,70,6,0,0,0
"Jordan",9,0,12,34478,70,7,0,0,0
"Simon",4,0,17,33522,70,8,0,0,0
"Lester",14,0,7,36947,71,1,1,1,0
"Luke",14,0,7,35110,71,2,1,0,0
"Paul",12,0,9,36365,71,3,1,1,1
"Mark",10,0,11,35992,71,4,1,0,0
"Jordan",10,0,11,34339,71,5,0,0,0
"James",10,0,11,34277,71,6,0,0,0
"Anthony",9,0,12,35173,71,7,0,0,0
"Simon",5,0,16,33685,71,8,0,0,0
"Lester",14,0,7,36733,72,1,1,1,1
"Luke",14,0,7,35490,72,2,1,1,0
"Paul",12,0,9,36529,72,3,1,0,0
"Mark",11,0,10,35859,72,4,1,0,0
"James",10,0,11,34486,72,5,0,0,0
"Jordan",10,0,11,34332,72,6,0,0,0
"Anthony",9,0,12,35186,72,7,0,0,0
"Simon",4,0,17,33744,72,8,0,0,0
"Lester",14,0,7,36629,73,1,1,1,1
"Paul",13,0,8,36215,73,2,1,0,0
"Luke",13,0,8,35123,73,3,1,1,0
"Mark",11,0,10,35727,73,4,1,0,0
