"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Simon",7,0,14,34003,6,8,0,0,0
"Lester",15,0,6,36053,7,1,1,0,0
"Mark",13,0,8,36624,7,2,1,0,0
"Paul",13,0,8,36174,7,3,1,1,1
"Luke",12,0,9,34934,7,4,1,1,0
"James",11,0,10,35450,7,5,0,0,0
"Jordan",9,0,12,34799,7,6,0,0,0
"Anthony",7,0,14,34760,7,7,0,0,0
"Simon",4,0,17,33272,7,8,0,0,0
"Paul",15,0,6,36822,8,1,1,1,0
"Lester",15,0,6,36617,8,2,1,1,1
"Luke",11,1,9,34784,8,3,1,0,0
"Mark",11,0,10,35820,8,4,1,0,0
"James",10,0,11,35118,8,5,0,0,0
"Anthony",10,0,11,35083,8,6,0,0,0
"Jordan",7,1,13,34316,8,7,0,0,0
"Simon",4,0,17,33143,8,8,0,0,0
"Paul",12,0,9,35974,9,1,1,1,1
"Lester",12,0,9,35923,9,2,1,1,0
"James",12,0,9,35241,9,3,1,0,0
"Luke",12,0,9,34652,9,4,1,0,0
"Mark",11,0,10,35314,9,5,0,0,0
"Jordan",11,0,10,34575,9,6,0,0,0
"Anthony",8,0,13,33969,9,7,0,0,0
"Simon",6,0,15,33530,9,8,0,0,0
"Lester",17,0,4,36657,10,1,1,1,0
"Mark",14,0,7,36090,10,2,1,1,1
"Paul",13,0,8,35819,10,3,1,0,0
"Luke",11,0,10,34364,10,4,1,0,0
"Anthony",10,0,11,34910,10,5,0,0,0
"James",9,0,12,34658,10,6,0,0,0
"Jordan",8,0,13,33928,10,7,0,0,0
"Simon",2,0,19,33084,10,8,0,0,0
"Lester",14,0,7,36153,11,1,1,0,0
"Paul",13,0,8,36318,11,2,1,1,1
"Luke",12,0,9,35128,11,3,1,0,0
"Anthony",11,0,10,35425,11,4,1,1,0
"Mark",11,0,10,35186,11,5,0,0,0
"Jordan",10,0,11,34413,11,6,0,0,0
"James",9,0,12,35398,11,7,0,0,0
"Simon",4,0,17,33850,11,8,0,0,0
"Lester",17,0,4,36625,12,1,1,0,0
"Luke",12,0,9,35091,12,2,1,0,0
"Paul",11,0,10,36227,12,3,1,1,1
"Mark",11,0,10,35800,12,4,1,1,0
"Jordan",11,0,10,34541,12,5,0,0,0
"Anthony",10,0,11,34671,12,6,0,0,0
"James",9,0,12,34716,12,7,0,0,0
"Simon",3,0,18,33540,12,8,0,0,0
"Mark",13,0,8,36021,13,1,1,0,0
"Lester",13,0,8,35841,13,2,1,1,1
"James",13,0,8,35320,13,3,1,0,0
"Paul",12,0,9,35440,13,4,1,1,0
"Anthony",11,0,10,35435,13,5,0,0,0
"Luke",10,0,11,34910,13,6,0,0,0
"Jordan",9,0,12,34477,13,7,0,0,0
"Simon",3,0,18,32809,13,8,0,0,0
"Mark",15,0,6,36941,14,1,1,1,1
"Lester",14,0,7,36183,14,2,1,0,0
"Paul",12,0,9,36373,14,3,1,1,0
"Luke",11,0,10,35304,14,4,1,0,0
"James",11,0,10,34903,14,5,0,0,0
"Anthony",10,0,11,35019,14,6,0,0,0
"Jordan",6,0,15,33335,14,7,0,0,0
"Simon",5,0,16,33497,14,8,0,0,0
"Paul",14,0,7,36270,15,1,1,0,0
"Luke",14,0,7,35521,15,2,1,0,0
"Lester",13,1,7,35952,15,3,1,1,0
"Mark",11,1,9,35713,15,4,1,1,1
"James",10,0,11,35036,15,5,0,0,0
"Jordan",8,0,13,34459,15,6,0,0,0
"Anthony",7,0,14,34692,15,7,0,0,0
"Simon",6,0,15,33347,15,8,0,0,0
"Paul",15,0,6,36635,16,1,1,1,0
"Lester",15,0,6,35676,16,2,1,1,1
"Luke",13,0,8,35371,16,3,1,0,0
"Mark",10,0,11,35159,16,4,1,0,0
"Anthony",10,0,11,34631,16,5,0,0,0
"Jordan",9,0,12,33943,16,6,0,0,0
"James",7,0,14,34013,16,7,0,0,0
"Simon",5,0,16,33399,16,8,0,0,0
"Paul",13,0,8,36234,17,1,1,0,0
"Lester",12,0,9,35861,17,2,1,1,1
"Jordan",12,0,9,35062,17,3,1,0,0
"Mark",11,0,10,35406,17,4,1,1,0
"Anthony",11,0,10,34886,17,5,0,0,0
"Luke",11,0,10,34593,17,6,0,0,0
"James",9,0,12,34361,17,7,0,0,0
"Simon",5,0,16,33329,17,8,0,0,0
"Lester",14,0,7,36190,18,1,1,0,0
"Paul",14,0,7,35890,18,2,1,0,0
"James",11,0,10,35238,18,3,1,1,0
"Mark",11,0,10,35081,18,4,1,1,1
"Luke",11,0,10,34687,18,5,0,0,0
"Anthony",8,0,13,34334,18,6,0,0,0
"Jordan",8,0,13,33862,18,7,0,0,0
"Simon",7,0,14,33755,18,8,0,0,0
"Luke",14,0,7,35287,19,1,1,0,0
"Lester",13,0,8,35042,19,2,1,0,0
"Paul",12,0,9,35390,19,3,1,1,0
"Mark",11,0,10,35370,19,4,1,1,1
"Jordan",11,0,10,33976,19,5,0,0,0
"Anthony",9,0,12,34610,19,6,0,0,0
"James",8,0,13,34425,19,7,0,0,0
"Simon",6,0,15,32951,19,8,0,0,0
"Lester",14,0,7,36064,20,1,1,1,0
"Paul",14,0,7,35902,20,2,1,1,1
"Jordan",11,0,10,35326,20,3,1,0,0
"Mark",11,0,10,35321,20,4,1,0,0
"James",10,0,11,35091,20,5,0,0,0
"Luke",9,0,12,34922,20,6,0,0,0
"Anthony",8,0,13,34354,20,7,0,0,0
"Simon",7,0,14,33902,20,8,0,0,0
"Luke",13,0,8,35356,21,1,1,0,0
"Lester",12,0,9,35081,21,2,1,0,0
"Paul",11,0,10,35996,21,3,1,1,1
"Mark",11,0,10,35656,21,4,1,1,0
"James",11,0,10,35094,21,5,0,0,0
"Anthony",10,0,11,34684,21,6,0,0,0
"Jordan",8,0,13,34619,21,7,0,0,0
"Simon",8,0,13,33658,21,8,0,0,0
"Lester",15,1,5,36336,22,1,1,0,0
"Paul",13,0,8,35855,22,2,1,1,1
"Mark",12,0,9,35709,22,3,1,0,0
"Luke",12,0,9,34896,22,4,1,1,0
"James",11,0,10,34730,22,5,0,0,0
"Jordan",8,1,12,34268,22,6,0,0,0
"Anthony",7,0,14,34399,22,7,0,0,0
"Simon",5,0,16,33281,22,8,0,0,0
"Lester",14,0,7,36291,23,1,1,0,0
"Paul",13,0,8,36550,23,2,1,1,1
"Mark",12,0,9,36139,23,3,1,0,0
"Anthony",10,0,11,35233,23,4,1,1,0
"Luke",10,0,11,34906,23,5,0,0,0
"James",9,0,12,34866,23,6,0,0,0
"Jordan",8,0,13,34236,23,7,0,0,0
"Simon",8,0,13,34045,23,8,0,0,0
"Lester",14,0,7,35836,24,1,1,1,0
"Paul",13,0,8,36268,24,2,1,1,1
"Luke",13,0,8,35137,24,3,1,0,0
"Mark",12,0,9,35591,24,4,1,0,0
"Anthony",10,0,11,34602,24,5,0,0,0
"Jordan",9,0,12,33916,24,6,0,0,0
"James",7,0,14,34470,24,7,0,0,0
"Simon",6,0,15,33642,24,8,0,0,0
"Mark",13,0,8,35569,25,1,1,1,0
"Lester",12,0,9,36292,25,2,1,0,0
"Paul",12,0,9,36128,25,3,1,1,1
"Anthony",11,0,10,35005,25,4,1,0,0
"Luke",11,0,10,34980,25,5,0,0,0
"Jordan",10,0,11,34728,25,6,0,0,0
"James",10,0,11,34560,25,7,0,0,0
"Simon",5,0,16,33483,25,8,0,0,0
"Lester",14,0,7,36264,26,1,1,1,1
"Mark",13,0,8,36199,26,2,1,0,0
"Paul",12,0,9,35857,26,3,1,1,0
"Luke",10,0,11,34803,26,4,1,0,0
"Jordan",10,0,11,34469,26,5,0,0,0
"Anthony",10,0,11,34444,26,6,0,0,0
"James",9,0,12,34684,26,7,0,0,0
"Simon",6,0,15,32866,26,8,0,0,0
"Lester",13,0,8,35758,27,1,1,1,1
"Paul",12,0,9,35702,27,2,1,0,0
"Mark",11,0,10,35279,27,3,1,1,0
"Luke",11,0,10,34556,27,4,1,0,0
"James",10,0,11,34799,27,5,0,0,0
"Jordan",10,0,11,34294,27,6,0,0,0
"Anthony",9,0,12,34301,27,7,0,0,0
"Simon",8,0,13,33838,27,8,0,0,0
"Paul",14,0,7,36112,28,1,1,0,0
"Mark",13,0,8,35912,28,2,1,1,1
"Lester",13,0,8,35909,28,3,1,0,0
"Luke",11,0,10,34472,28,4,1,1,0
"Anthony",10,0,11,35061,28,5,0,0,0
"James",10,0,11,34874,28,6,0,0,0
"Jordan",8,0,13,33832,28,7,0,0,0
"Simon",5,0,16,33165,28,8,0,0,0
"Lester",15,0,6,36130,29,1,1,1,0
"Mark",13,0,8,35927,29,2,1,0,0
"Luke",13,0,8,34872,29,3,1,1,1
"Paul",11,0,10,36115,29,4,1,0,0
"Jordan",11,0,10,34228,29,5,0,0,0
"James",9,0,12,35240,29,6,0,0,0
"Anthony",9,0,12,34474,29,7,0,0,0
"Simon",3,0,18,32896,29,8,0,0,0
"Lester",16,0,5,35867,30,1,1,1,0
"Luke",13,0,8,35057,30,2,1,1,1
"Mark",12,0,9,36158,30,3,1,0,0
"Paul",11,0,10,36388,30,4,1,0,0
"Anthony",10,0,11,34865,30,5,0,0,0
"Jordan",10,0,11,33815,30,6,0,0,0
"James",9,0,12,35235,30,7,0,0,0
"Simon",3,0,18,33047,30,8,0,0,0
"Lester",14,0,7,36390,31,1,1,0,0
"Mark",13,0,8,36329,31,2,1,1,1
"Luke",12,0,9,35573,31,3,1,0,0
"Paul",11,0,10,36445,31,4,1,1,0
"James",10,0,11,35096,31,5,0,0,0
"Anthony",9,0,12,34605,31,6,0,0,0
"Jordan",9,0,12,33774,31,7,0,0,0
"Simon",6,0,15,33685,31,8,0,0,0
"Paul",13,0,8,36277,32,1,1,1,1
"Lester",13,0,8,35827,32,2,1,1,0
"Mark",12,0,9,35542,32,3,1,0,0
"James",11,0,10,34507,32,4,1,0,0
"Luke",10,0,11,34497,32,5,0,0,0
"Jordan",9,0,12,34485,32,6,0,0,0
"Anthony",8,0,13,34761,32,7,0,0,0
"Simon",8,0,13,33959,32,8,0,0,0
"Lester",16,0,5,36457,33,1,1,0,0
"Paul",12,0,9,36528,33,2,1,1,0
"Luke",12,0,9,35448,33,3,1,0,0
"Mark",11,0,10,35676,33,4,1,1,1
"Anthony",11,0,10,35009,33,5,0,0,0
"Jordan",10,0,11,34916,33,6,0,0,0
"James",10,0,11,34735,33,7,0,0,0
"Simon",2,0,19,33182,33,8,0,0,0
"Lester",13,0,8,36291,34,1,1,1,1
"Paul",12,0,9,36150,34,2,1,1,0
"Mark",12,0,9,35700,34,3,1,0,0
"Luke",12,0,9,35348,34,4,1,0,0
"Anthony",10,0,11,35330,34,5,0,0,0
"Jordan",10,0,11,34570,34,6,0,0,0
"James",9,0,12,34622,34,7,0,0,0
"Simon",6,0,15,34020,34,8,0,0,0
"Lester",15,0,6,36447,35,1,1,1,1
"Paul",13,0,8,36613,35,2,1,1,0
"Luke",12,0,9,35100,35,3,1,0,0
"Mark",11,0,10,35778,35,4,1,0,0
"Anthony",10,0,11,35046,35,5,0,0,0
"Jordan",10,0,11,34431,35,6,0,0,0
"James",8,0,13,35059,35,7,0,0,0
"Simon",5,0,16,33815,35,8,0,0,0
"Lester",16,0,5,35500,36,1,1,1,1
"Paul",13,0,8,36293,36,2,1,1,0
"Mark",12,0,9,35675,36,3,1,0,0
"Jordan",11,0,10,34590,36,4,1,0,0
"Anthony",10,0,11,34595,36,5,0,0,0
"James",9,0,12,34816,36,6,0,0,0
"Luke",8,0,13,34486,36,7,0,0,0
"Simon",5,0,16,33179,36,8,0,0,0
"Lester",16,0,5,36609,37,1,1,1,1
"Paul",13,0,8,35990,37,2,1,0,0
"Luke",13,0,8,35339,37,3,1,1,0
"Mark",11,0,10,36029,37,4,1,0,0
"Anthony",10,0,11,34576,37,5,0,0,0
"James",8,0,13,35088,37,6,0,0,0
"Jordan",8,0,13,34714,37,7,0,0,0
"Simon",5,0,16,33632,37,8,0,0,0
"Paul",13,0,8,36305,38,1,1,1,0
"Lester",13,0,8,36063,38,2,1,0,0
"Luke",13,0,8,35672,38,3,1,1,1
"Mark",11,0,10,36049,38,4,1,0,0
"Anthony",11,0,10,34784,38,5,0,0,0
"James",10,0,11,34994,38,6,0,0,0
"Jordan",8,0,13,34175,38,7,0,0,0
"Simon",5,0,16,33472,38,8,0,0,0
"Lester",14,0,7,36279,39,1,1,0,0
"Paul",13,0,8,36206,39,2,1,0,0
"Mark",11,0,10,36085,39,3,1,1,0
"Jordan",11,0,10,34742,39,4,1,1,1
"Anthony",11,0,10,34672,39,5,0,0,0
"Luke",10,0,11,34384,39,6,0,0,0
"James",9,0,12,34816,39,7,0,0,0
"Simon",5,0,16,34075,39,8,0,0,0
"Lester",13,0,8,35580,40,1,1,1,1
"Paul",12,0,9,36115,40,2,1,1,0
"Mark",12,0,9,36021,40,3,1,0,0
"Luke",12,0,9,34821,40,4,1,0,0
"Anthony",11,0,10,34721,40,5,0,0,0
"Jordan",10,0,11,34491,40,6,0,0,0
"James",9,0,12,34839,40,7,0,0,0
"Simon",5,0,16,33880,40,8,0,0,0
"Lester",15,0,6,35989,41,1,1,1,1
"Paul",14,0,7,36691,41,2,1,1,0
"Mark",13,0,8,36603,41,3,1,0,0
"Anthony",10,0,11,34762,41,4,1,0,0
"Luke",9,0,12,34955,41,5,0,0,0
"Jordan",9,0,12,33994,41,6,0,0,0
"James",7,0,14,33937,41,7,0,0,0
"Simon",7,0,14,33901,41,8,0,0,0
"Paul",14,0,7,36638,42,1,1,1,0
"Lester",13,0,8,35668,42,2,1,0,0
"Luke",13,0,8,34885,42,3,1,1,1
"James",11,0,10,34412,42,4,1,0,0
"Mark",9,0,12,35285,42,5,0,0,0
"Jordan",9,0,12,33971,42,6,0,0,0
"Anthony",8,0,13,34453,42,7,0,0,0
"Simon",7,0,14,33757,42,8,0,0,0
"Lester",15,0,6,35595,43,1,1,1,1
"Paul",12,0,9,35953,43,2,1,0,0
"Mark",12,0,9,35598,43,3,1,1,0
"Luke",11,0,10,34548,43,4,1,0,0
"Anthony",10,0,11,35010,43,5,0,0,0
"James",10,0,11,34514,43,6,0,0,0
"Jordan",8,0,13,34115,43,7,0,0,0
"Simon",6,0,15,34101,43,8,0,0,0
"Lester",15,0,6,36183,44,1,1,1,1
"Mark",12,0,9,36050,44,2,1,1,0
"Anthony",12,0,9,35054,44,3,1,0,0
"Luke",12,0,9,34937,44,4,1,0,0
"Paul",10,0,11,35653,44,5,0,0,0
"James",8,0,13,34836,44,6,0,0,0
"Jordan",8,0,13,33826,44,7,0,0,0
"Simon",7,0,14,33644,44,8,0,0,0
"Lester",16,0,5,36299,45,1,1,1,1
"Paul",13,0,8,36132,45,2,1,0,0
"Mark",12,0,9,35574,45,3,1,1,0
"Luke",11,0,10,35480,45,4,1,0,0
"Jordan",11,0,10,34801,45,5,0,0,0
"Anthony",9,0,12,34874,45,6,0,0,0
"James",8,0,13,34580,45,7,0,0,0
"Simon",4,0,17,33224,45,8,0,0,0
"Lester",16,0,5,36717,46,1,1,1,1
"Mark",13,0,8,36488,46,2,1,1,0
"Jordan",11,0,10,34587,46,3,1,0,0
"Paul",10,0,11,35337,46,4,1,0,0
"James",10,0,11,35027,46,5,0,0,0
"Luke",10,0,11,34333,46,6,0,0,0
"Anthony",9,0,12,34821,46,7,0,0,0
"Simon",5,0,16,33117,46,8,0,0,0
"Lester",16,0,5,35821,47,1,1,0,0
"Paul",12,0,9,35909,47,2,1,0,0
"Anthony",11,0,10,35638,47,3,1,1,1
"Luke",11,0,10,34647,47,4,1,1,0
"Jordan",10,0,11,34598,47,5,0,0,0
"Mark",9,0,12,35734,47,6,0,0,0
"James",9,0,12,34497,47,7,0,0,0
"Simon",6,0,15,33493,47,8,0,0,0
"Lester",15,0,6,36280,48,1,1,1,1
"Paul",12,0,9,36459,48,2,1,0,0
"Mark",12,0,9,35303,48,3,1,1,0
"Luke",12,0,9,34916,48,4,1,0,0
"Anthony",11,0,10,34942,48,5,0,0,0
"James",9,0,12,35065,48,6,0,0,0
"Jordan",9,0,12,33969,48,7,0,0,0
"Simon",4,0,17,33669,48,8,0,0,0
"Paul",15,0,6,36520,49,1,1,1,1
"Luke",15,0,6,35472,49,2,1,1,0
"Lester",13,0,8,36161,49,3,1,0,0
"Jordan",10,0,11,33653,49,4,1,0,0
"Mark",9,0,12,35751,49,5,0,0,0
"Anthony",9,0,12,35116,49,6,0,0,0
"James",9,0,12,34682,49,7,0,0,0
"Simon",4,0,17,33389,49,8,0,0,0
"Lester",16,0,5,36060,50,1,1,1,0
"Paul",15,0,6,36777,50,2,1,1,1
"Mark",11,0,10,35731,50,3,1,0,0
"Luke",11,0,10,35120,50,4,1,0,0
"Anthony",9,0,12,34808,50,5,0,0,0
"James",8,0,13,34817,50,6,0,0,0
"Jordan",8,0,13,34154,50,7,0,0,0
"Simon",6,0,15,33473,50,8,0,0,0
"Lester",16,0,5,35900,51,1,1,1,1
"Paul",11,0,10,36073,51,2,1,0,0
"James",11,0,10,34701,51,3,1,1,0
"Jordan",11,0,10,33931,51,4,1,0,0
"Mark",10,0,11,35228,51,5,0,0,0
"Anthony",10,0,11,34945,51,6,0,0,0
"Luke",10,0,11,34705,51,7,0,0,0
"Simon",5,0,16,33795,51,8,0,0,0
"Lester",16,0,5,36354,52,1,1,0,0
"Paul",12,0,9,36354,52,2,1,0,0
"Luke",12,0,9,35296,52,3,1,1,0
"Anthony",11,0,10,35597,52,4,1,1,1
"Mark",11,0,10,35456,52,5,0,0,0
"James",10,0,11,34944,52,6,0,0,0
"Jordan",7,0,14,33720,52,7,0,0,0
"Simon",5,0,16,33178,52,8,0,0,0
"Paul",14,0,7,36258,53,1,1,1,1
"Lester",14,0,7,36164,53,2,1,0,0
"Anthony",12,0,9,35733,53,3,1,1,0
"Luke",11,0,10,35067,53,4,1,0,0
"Mark",10,0,11,34885,53,5,0,0,0
"Jordan",10,0,11,34734,53,6,0,0,0
"James",8,0,13,34233,53,7,0,0,0
"Simon",5,0,16,33005,53,8,0,0,0
"Lester",13,0,8,35687,54,1,1,1,0
"Luke",13,0,8,35424,54,2,1,0,0
"Mark",12,0,9,35537,54,3,1,1,1
"Paul",10,0,11,36396,54,4,1,0,0
"James",10,0,11,35294,54,5,0,0,0
"Anthony",10,0,11,35034,54,6,0,0,0
"Jordan",9,0,12,33702,54,7,0,0,0
"Simon",7,0,14,33758,54,8,0,0,0
"Lester",17,0,4,36312,55,1,1,0,0
"Mark",14,0,7,35607,55,2,1,1,0
"Luke",12,0,9,34593,55,3,1,0,0
"James",11,0,10,34490,55,4,1,1,1
"Paul",10,0,11,35325,55,5,0,0,0
"Jordan",9,0,12,34272,55,6,0,0,0
"Anthony",8,0,13,35032,55,7,0,0,0
"Simon",3,0,18,32881,55,8,0,0,0
"Lester",15,0,6,36339,56,1,1,0,0
"Mark",13,0,8,36359,56,2,1,0,0
"Anthony",12,0,9,35306,56,3,1,1,1
"Luke",11,0,10,35508,56,4,1,1,0
"Paul",11,0,10,35334,56,5,0,0,0
"James",10,0,11,34745,56,6,0,0,0
"Jordan",8,0,13,33600,56,7,0,0,0
"Simon",4,0,17,33081,56,8,0,0,0
"Lester",16,0,5,35943,57,1,1,1,1
"Paul",13,0,8,35547,57,2,1,0,0
"Mark",10,0,11,35957,57,3,1,1,0
"Luke",10,0,11,34952,57,4,1,0,0
"Anthony",9,0,12,35091,57,5,0,0,0
"James",9,0,12,35072,57,6,0,0,0
"Jordan",9,0,12,34497,57,7,0,0,0
"Simon",8,0,13,34256,57,8,0,0,0
"Lester",14,0,7,36154,58,1,1,1,1
"Mark",12,0,9,35378,58,2,1,0,0
"Paul",11,1,9,35925,58,3,1,1,0
"Anthony",11,0,10,35412,58,4,1,0,0
"Luke",10,0,11,34374,58,5,0,0,0
"Jordan",9,0,12,34706,58,6,0,0,0
"James",8,1,12,34417,58,7,0,0,0
"Simon",8,0,13,33935,58,8,0,0,0
"Lester",14,0,7,35750,59,1,1,1,1
"Mark",12,0,9,36052,59,2,1,0,0
"Anthony",12,0,9,35222,59,3,1,1,0
"Luke",11,0,10,35301,59,4,1,0,0
"Jordan",11,0,10,34673,59,5,0,0,0
"Paul",10,0,11,35515,59,6,0,0,0
"James",7,0,14,34338,59,7,0,0,0
"Simon",7,0,14,33723,59,8,0,0,0
"Lester",15,0,6,36461,60,1,1,0,0
"Paul",13,0,8,35794,60,2,1,1,0
"Mark",11,0,10,35184,60,3,1,0,0
"James",11,0,10,34875,60,4,1,1,1
"Anthony",10,0,11,35125,60,5,0,0,0
"Luke",10,0,11,34958,60,6,0,0,0
"Jordan",10,0,11,34765,60,7,0,0,0
"Simon",4,0,17,33014,60,8,0,0,0
"Lester",13,0,8,36103,61,1,1,1,0
"Paul",12,0,9,35951,61,2,1,1,1
"Anthony",12,0,9,35495,61,3,1,0,0
"Luke",12,0,9,34965,61,4,1,0,0
"Mark",9,0,12,35570,61,5,0,0,0
"James",9,0,12,35165,61,6,0,0,0
"Jordan",9,0,12,34620,61,7,0,0,0
"Simon",8,0,13,34283,61,8,0,0,0
"Lester",14,0,7,36015,62,1,1,0,0
"Mark",13,0,8,35798,62,2,1,0,0
"Paul",13,0,8,35600,62,3,1,1,1
"Luke",13,0,8,35113,62,4,1,1,0
"Anthony",9,0,12,34515,62,5,0,0,0
"James",9,0,12,34442,62,6,0,0,0
"Jordan",7,0,14,33610,62,7,0,0,0
"Simon",6,0,15,32288,62,8,0,0,0
"Lester",15,0,6,35880,63,1,1,1,1
"Paul",14,0,7,36071,63,2,1,0,0
"Mark",12,0,9,35788,63,3,1,1,0
"Luke",12,0,9,34904,63,4,1,0,0
"James",10,0,11,35058,63,5,0,0,0
"Anthony",8,0,13,34334,63,6,0,0,0
"Jordan",8,0,13,33810,63,7,0,0,0
"Simon",5,0,16,32907,63,8,0,0,0
"Lester",14,0,7,35840,64,1,1,1,1
"Mark",13,0,8,36082,64,2,1,1,0
"Luke",13,0,8,35345,64,3,1,0,0
"Anthony",12,0,9,35363,64,4,1,0,0
"Paul",11,0,10,35547,64,5,0,0,0
"James",10,0,11,34714,64,6,0,0,0
"Jordan",8,0,13,33771,64,7,0,0,0
"Simon",3,0,18,33092,64,8,0,0,0
"Mark",13,0,8,35860,65,1,1,0,0
"Lester",12,0,9,35908,65,2,1,0,0
"Paul",12,0,9,35616,65,3,1,1,0
"Luke",12,0,9,34908,65,4,1,1,1
"Anthony",11,0,10,35273,65,5,0,0,0
"Jordan",10,0,11,34499,65,6,0,0,0
"James",9,0,12,34541,65,7,0,0,0
"Simon",5,0,16,33355,65,8,0,0,0
"Lester",15,0,6,36458,66,1,1,1,1
"Paul",12,0,9,35775,66,2,1,1,0
"Luke",11,0,10,35052,66,3,1,0,0
"James",11,0,10,34566,66,4,1,0,0
"Mark",10,0,11,35148,66,5,0,0,0
"Anthony",10,0,11,35140,66,6,0,0,0
"Jordan",10,0,11,34165,66,7,0,0,0
"Simon",5,0,16,33659,66,8,0,0,0
"Lester",15,0,6,36351,67,1,1,1,1
"Luke",14,0,7,35619,67,2,1,0,0
"Paul",12,0,9,36254,67,3,1,1,0
"Mark",10,0,11,35409,67,4,1,0,0
"James",10,0,11,34488,67,5,0,0,0
"Jordan",10,0,11,34285,67,6,0,0,0
"Anthony",9,0,12,34627,67,7,0,0,0
"Simon",4,0,17,33897,67,8,0,0,0
"Paul",14,0,7,36263,68,1,1,1,1
"Anthony",13,0,8,35511,68,2,1,1,0
"Luke",13,0,8,34958,68,3,1,0,0
"Lester",12,0,9,35061,68,4,1,0,0
"Mark",11,0,10,35560,68,5,0,0,0
"James",9,0,12,34807,68,6,0,0,0
"Simon",6,0,15,33469,68,7,0,0,0
"Jordan",6,0,15,33468,68,8,0,0,0
"Lester",16,0,5,36709,69,1,1,1,0
"Paul",14,0,7,36575,69,2,1,0,0
"Mark",12,0,9,36298,69,3,1,1,1
"Luke",12,0,9,35289,69,4,1,0,0
"Anthony",9,0,12,34994,69,5,0,0,0
"James",9,0,12,34277,69,6,0,0,0
"Jordan",8,0,13,33990,69,7,0,0,0
"Simon",4,0,17,32848,69,8,0,0,0
"Paul",14,0,7,36693,70,1,1,1,1
"Lester",14,0,7,35493,70,2,1,0,0
"Luke",12,0,9,35646,70,3,1,1,0
"James",11,0,10,34890,70,4,1,0,0
"Mark",10,0,11,35223,70,5,0,0,0
"Jordan",10,0,11,34680,70,6,0,0,0
"Anthony",8,0,13,34328,70,7,0,0,0
"Simon",5,0,16,33030,70,8,0,0,0
"Lester",16,0,5,36361,71,1,1,1,1
"Mark",13,0,8,35677,71,2,1,1,0
"Paul",11,0,10,35961,71,3,1,0,0
"Anthony",10,0,11,34887,71,4,1,0,0
"Luke",10,0,11,34747,71,5,0,0,0
"James",10,0,11,34492,71,6,0,0,0
"Jordan",7,0,14,34312,71,7,0,0,0
"Simon",7,0,14,33675,71,8,0,0,0
"Lester",14,0,7,36470,72,1,1,1,0
"Paul",14,0,7,36369,72,2,1,0,0
"Mark",12,0,9,35654,72,3,1,1,1
"Luke",10,0,11,35137,72,4,1,0,0
"Jordan",10,0,11,34611,72,5,0,0,0
"Anthony",9,0,12,34244,72,6,0,0,0
"James",8,0,13,34823,72,7,0,0,0
"Simon",7,0,14,33182,72,8,0,0,0
"Lester",16,0,5,36103,73,1,1,1,0
"Paul",13,0,8,36423,73,2,1,1,1
"Anthony",11,0,10,35522,73,3,1,0,0
"Mark",11,0,10,35268,73,4,1,0,0
