"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Mark",11,0,10,36118,19,4,1,1,1
"Anthony",10,1,10,35455,19,5,0,0,0
"James",9,1,11,34571,19,6,0,0,0
"Jordan",8,0,13,33986,19,7,0,0,0
"Simon",5,0,16,33603,19,8,0,0,0
"Lester",14,0,7,36729,20,1,1,0,0
"Paul",13,0,8,36191,20,2,1,1,1
"Luke",13,0,8,34992,20,3,1,0,0
"Mark",11,0,10,36118,20,4,1,1,0
"Anthony",10,1,10,35455,20,5,0,0,0
"James",9,1,11,34571,20,6,0,0,0
"Jordan",8,0,13,33986,20,7,0,0,0
"Simon",5,0,16,33603,20,8,0,0,0
"Lester",14,0,7,36729,21,1,1,1,0
"Paul",13,0,8,36191,21,2,1,1,1
"Luke",13,0,8,34992,21,3,1,0,0
"Mark",11,0,10,36118,21,4,1,0,0
"Anthony",10,1,10,35455,21,5,0,0,0
"James",9,1,11,34571,21,6,0,0,0
"Jordan",8,0,13,33986,21,7,0,0,0
"Simon",5,0,16,33603,21,8,0,0,0
"Lester",14,0,7,36729,22,1,1,0,0
"Paul",13,0,8,36191,22,2,1,1,1
"Luke",13,0,8,34992,22,3,1,0,0
"Mark",11,0,10,36118,22,4,1,1,0
"Anthony",10,1,10,35455,22,5,0,0,0
"James",9,1,11,34571,22,6,0,0,0
"Jordan",8,0,13,33986,22,7,0,0,0
"Simon",5,0,16,33603,22,8,0,0,0
"Lester",14,0,7,36729,23,1,1,1,1
"Paul",13,0,8,36191,23,2,1,1,0
"Luke",13,0,8,34992,23,3,1,0,0
"Mark",11,0,10,36118,23,4,1,0,0
"Anthony",10,1,10,35455,23,5,0,0,0
"James",9,1,11,34571,23,6,0,0,0
"Jordan",8,0,13,33986,23,7,0,0,0
"Simon",5,0,16,33603,23,8,0,0,0
"Lester",14,0,7,36729,24,1,1,1,0
"Paul",13,0,8,36191,24,2,1,1,1
"Luke",13,0,8,34992,24,3,1,0,0
"Mark",11,0,10,36118,24,4,1,0,0
"Anthony",10,1,10,35455,24,5,0,0,0
"James",9,1,11,34571,24,6,0,0,0
"Jordan",8,0,13,33986,24,7,0,0,0
"Simon",5,0,16,33603,24,8,0,0,0
"Lester",14,0,7,36729,25,1,1,0,0
"Paul",13,0,8,36191,25,2,1,1,0
"Luke",13,0,8,34992,25,3,1,0,0
"Mark",11,0,10,36118,25,4,1,1,1
"Anthony",10,1,10,35455,25,5,0,0,0
"James",9,1,11,34571,25,6,0,0,0
"Jordan",8,0,13,33986,25,7,0,0,0
"Simon",5,0,16,33603,25,8,0,0,0
"Lester",14,0,7,36729,26,1,1,1,1
"Paul",13,0,8,36191,26,2,1,1,0
"Luke",13,0,8,34992,26,3,1,0,0
"Mark",11,0,10,36118,26,4,1,0,0
"Anthony",10,1,10,35455,26,5,0,0,0
"James",9,1,11,34571,26,6,0,0,0
"Jordan",8,0,13,33986,26,7,0,0,0
"Simon",5,0,16,33603,26,8,0,0,0
"Lester",14,0,7,36729,27,1,1,1,0
"Paul",13,0,8,36191,27,2,1,1,1
"Luke",13,0,8,34992,27,3,1,0,0
"Mark",11,0,10,36118,27,4,1,0,0
"Anthony",10,1,10,35455,27,5,0,0,0
"James",9,1,11,34571,27,6,0,0,0
"Jordan",8,0,13,33986,27,7,0,0,0
"Simon",5,0,16,33603,27,8,0,0,0
"Lester",14,0,7,36729,28,1,1,1,1
"Paul",13,0,8,36191,28,2,1,1,0
"Luke",13,0,8,34992,28,3,1,0,0
"Mark",11,0,10,36118,28,4,1,0,0
"Anthony",10,1,10,35455,28,5,0,0,0
"James",9,1,11,34571,28,6,0,0,0
"Jordan",8,0,13,33986,28,7,0,0,0
"Simon",5,0,16,33603,28,8,0,0,0
"Lester",14,0,7,36729,29,1,1,0,0
"Paul",13,0,8,36191,29,2,1,1,0
"Luke",13,0,8,34992,29,3,1,0,0
"Mark",11,0,10,36118,29,4,1,1,1
"Anthony",10,1,10,35455,29,5,0,0,0
"James",9,1,11,34571,29,6,0,0,0
"Jordan",8,0,13,33986,29,7,0,0,0
"Simon",5,0,16,33603,29,8,0,0,0
"Lester",14,0,7,36729,30,1,1,1,0
"Paul",13,0,8,36191,30,2,1,1,1
"Luke",13,0,8,34992,30,3,1,0,0
"Mark",11,0,10,36118,30,4,1,0,0
"Anthony",10,1,10,35455,30,5,0,0,0
"James",9,1,11,34571,30,6,0,0,0
"Jordan",8,0,13,33986,30,7,0,0,0
"Simon",5,0,16,33603,30,8,0,0,0
"Lester",14,0,7,36729,31,1,1,1,1
"Paul",13,0,8,36191,31,2,1,1,0
"Luke",13,0,8,34992,31,3,1,0,0
"Mark",11,0,10,36118,31,4,1,0,0
"Anthony",10,1,10,35455,31,5,0,0,0
"James",9,1,11,34571,31,6,0,0,0
"Jordan",8,0,13,33986,31,7,0,0,0
"Simon",5,0,16,33603,31,8,0,0,0
"Lester",14,0,7,36729,32,1,1,0,0
"Paul",13,0,8,36191,32,2,1,1,0
"Luke",13,0,8,34992,32,3,1,0,0
"Mark",11,0,10,36118,32,4,1,1,1
"Anthony",10,1,10,35455,32,5,0,0,0
"James",9,1,11,34571,32,6,0,0,0
"Jordan",8,0,13,33986,32,7,0,0,0
"Simon",5,0,16,33603,32,8,0,0,0
"Lester",14,0,7,36729,33,1,1,0,0
"Paul",13,0,8,36191,33,2,1,1,1
"Luke",13,0,8,34992,33,3,1,0,0
"Mark",11,0,10,36118,33,4,1,1,0
"Anthony",10,1,10,35455,33,5,0,0,0
"James",9,1,11,34571,33,6,0,0,0
"Jordan",8,0,13,33986,33,7,0,0,0
"Simon",5,0,16,33603,33,8,0,0,0
"Lester",14,0,7,36729,34,1,1,1,1
"Paul",13,0,8,36191,34,2,1,0,0
"Luke",13,0,8,34992,34,3,1,1,0
"Mark",11,0,10,36118,34,4,1,0,0
"Anthony",10,1,10,35455,34,5,0,0,0
"James",9,1,11,34571,34,6,0,0,0
"Jordan",8,0,13,33986,34,7,0,0,0
"Simon",5,0,16,33603,34,8,0,0,0
"Lester",14,0,7,36729,35,1,1,1,1
"Paul",13,0,8,36191,35,2,1,0,0
"Luke",13,0,8,34992,35,3,1,1,0
"Mark",11,0,10,36118,35,4,1,0,0
"Anthony",10,1,10,35455,35,5,0,0,0
"James",9,1,11,34571,35,6,0,0,0
"Jordan",8,0,13,33986,35,7,0,0,0
"Simon",5,0,16,33603,35,8,0,0,0
"Lester",14,0,7,36729,36,1,1,0,0
"Paul",13,0,8,36191,36,2,1,1,0
"Luke",13,0,8,34992,36,3,1,0,0
"Mark",11,0,10,36118,36,4,1,1,1
"Anthony",10,1,10,35455,36,5,0,0,0
"James",9,1,11,34571,36,6,0,0,0
"Jordan",8,0,13,33986,36,7,0,0,0
"Simon",5,0,16,33603,36,8,0,0,0
"Lester",14,0,7,36729,37,1,1,1,0
"Paul",13,0,8,36191,37,2,1,1,1
"Luke",13,0,8,34992,37,3,1,0,0
"Mark",11,0,10,36118,37,4,1,0,0
"Anthony",10,1,10,35455,37,5,0,0,0
"James",9,1,11,34571,37,6,0,0,0
"Jordan",8,0,13,33986,37,7,0,0,0
"Simon",5,0,16,33603,37,8,0,0,0
"Lester",14,0,7,36729,38,1,1,0,0
"Paul",13,0,8,36191,38,2,1,0,0
"Luke",13,0,8,34992,38,3,1,1,1
"Mark",11,0,10,36118,38,4,1,1,0
"Anthony",10,1,10,35455,38,5,0,0,0
"James",9,1,11,34571,38,6,0,0,0
"Jordan",8,0,13,33986,38,7,0,0,0
"Simon",5,0,16,33603,38,8,0,0,0
"Lester",14,0,7,36729,39,1,1,1,0
"Paul",13,0,8,36191,39,2,1,1,1
"Luke",13,0,8,34992,39,3,1,0,0
"Mark",11,0,10,36118,39,4,1,0,0
"Anthony",10,1,10,35455,39,5,0,0,0
"James",9,1,11,34571,39,6,0,0,0
"Jordan",8,0,13,33986,39,7,0,0,0
"Simon",5,0,16,33603,39,8,0,0,0
"Lester",14,0,7,36729,40,1,1,1,0
"Paul",13,0,8,36191,40,2,1,0,0
"Luke",13,0,8,34992,40,3,1,1,1
"Mark",11,0,10,36118,40,4,1,0,0
"Anthony",10,1,10,35455,40,5,0,0,0
"James",9,1,11,34571,40,6,0,0,0
"Jordan",8,0,13,33986,40,7,0,0,0
"Simon",5,0,16,33603,40,8,0,0,0
"Lester",14,0,7,36729,41,1,1,1,0
"Paul",13,0,8,36191,41,2,1,1,1
"Luke",13,0,8,34992,41,3,1,0,0
"Mark",11,0,10,36118,41,4,1,0,0
"Anthony",10,1,10,35455,41,5,0,0,0
"James",9,1,11,34571,41,6,0,0,0
"Jordan",8,0,13,33986,41,7,0,0,0
"Simon",5,0,16,33603,41,8,0,0,0
"Lester",14,0,7,36729,42,1,1,1,1
"Paul",13,0,8,36191,42,2,1,1,0
"Luke",13,0,8,34992,42,3,1,0,0
"Mark",11,0,10,36118,42,4,1,0,0
"Anthony",10,1,10,35455,42,5,0,0,0
"James",9,1,11,34571,42,6,0,0,0
"Jordan",8,0,13,33986,42,7,0,0,0
"Simon",5,0,16,33603,42,8,0,0,0
"Lester",14,0,7,36729,43,1,1,1,1
"Paul",13,0,8,36191,43,2,1,1,0
"Luke",13,0,8,34992,43,3,1,0,0
"Mark",11,0,10,36118,43,4,1,0,0
"Anthony",10,1,10,35455,43,5,0,0,0
"James",9,1,11,34571,43,6,0,0,0
"Jordan",8,0,13,33986,43,7,0,0,0
"Simon",5,0,16,33603,43,8,0,0,0
"Lester",14,0,7,36729,44,1,1,1,0
"Paul",13,0,8,36191,44,2,1,1,1
"Luke",13,0,8,34992,44,3,1,0,0
"Mark",11,0,10,36118,44,4,1,0,0
"Anthony",10,1,10,35455,44,5,0,0,0
"James",9,1,11,34571,44,6,0,0,0
"Jordan",8,0,13,33986,44,7,0,0,0
"Simon",5,0,16,33603,44,8,0,0,0
"Lester",14,0,7,36729,45,1,1,0,0
"Paul",13,0,8,36191,45,2,1,1,1
"Luke",13,0,8,34992,45,3,1,0,0
"Mark",11,0,10,36118,45,4,1,1,0
"Anthony",10,1,10,35455,45,5,0,0,0
"James",9,1,11,34571,45,6,0,0,0
"Jordan",8,0,13,33986,45,7,0,0,0
"Simon",5,0,16,33603,45,8,0,0,0
"Lester",14,0,7,36729,46,1,1,1,1
"Paul",13,0,8,36191,46,2,1,0,0
"Luke",13,0,8,34992,46,3,1,1,0
"Mark",11,0,10,36118,46,4,1,0,0
"Anthony",10,1,10,35455,46,5,0,0,0
"James",9,1,11,34571,46,6,0,0,0
"Jordan",8,0,13,33986,46,7,0,0,0
"Simon",5,0,16,33603,46,8,0,0,0
"Lester",14,0,7,36729,47,1,1,1,0
"Paul",13,0,8,36191,47,2,1,1,1
"Luke",13,0,8,34992,47,3,1,0,0
"Mark",11,0,10,36118,47,4,1,0,0
"Anthony",10,1,10,35455,47,5,0,0,0
"James",9,1,11,34571,47,6,0,0,0
"Jordan",8,0,13,33986,47,7,0,0,0
"Simon",5,0,16,33603,47,8,0,0,0
"Lester",14,0,7,36729,48,1,1,1,1
"Paul",13,0,8,36191,48,2,1,1,0
"Luke",13,0,8,34992,48,3,1,0,0
"Mark",11,0,10,36118,48,4,1,0,0
"Anthony",10,1,10,35455,48,5,0,0,0
"James",9,1,11,34571,48,6,0,0,0
"Jordan",8,0,13,33986,48,7,0,0,0
"Simon",5,0,16,33603,48,8,0,0,0
"Lester",14,0,7,36729,49,1,1,1,1
"Paul",13,0,8,36191,49,2,1,0,0
"Luke",13,0,8,34992,49,3,1,1,0
"Mark",11,0,10,36118,49,4,1,0,0
"Anthony",10,1,10,35455,49,5,0,0,0
"James",9,1,11,34571,49,6,0,0,0
"Jordan",8,0,13,33986,49,7,0,0,0
"Simon",5,0,16,33603,49,8,0,0,0
"Lester",14,0,7,36729,50,1,1,1,1
"Paul",13,0,8,36191,50,2,1,1,0
"Luke",13,0,8,34992,50,3,1,0,0
"Mark",11,0,10,36118,50,4,1,0,0
"Anthony",10,1,10,35455,50,5,0,0,0
"James",9,1,11,34571,50,6,0,0,0
"Jordan",8,0,13,33986,50,7,0,0,0
"Simon",5,0,16,33603,50,8,0,0,0
"Lester",14,0,7,36729,51,1,1,1,1
"Paul",13,0,8,36191,51,2,1,1,0
"Luke",13,0,8,34992,51,3,1,0,0
"Mark",11,0,10,36118,51,4,1,0,0
"Anthony",10,1,10,35455,51,5,0,0,0
"James",9,1,11,34571,51,6,0,0,0
"Jordan",8,0,13,33986,51,7,0,0,0
"Simon",5,0,16,33603,51,8,0,0,0
"Lester",14,0,7,36729,52,1,1,1,0
"Paul",13,0,8,36191,52,2,1,1,1
"Luke",13,0,8,34992,52,3,1,0,0
"Mark",11,0,10,36118,52,4,1,0,0
"Anthony",10,1,10,35455,52,5,0,0,0
"James",9,1,11,34571,52,6,0,0,0
"Jordan",8,0,13,33986,52,7,0,0,0
"Simon",5,0,16,33603,52,8,0,0,0
"Lester",14,0,7,36729,53,1,1,1,0
"Paul",13,0,8,36191,53,2,1,1,1
"Luke",13,0,8,34992,53,3,1,0,0
"Mark",11,0,10,36118,53,4,1,0,0
"Anthony",10,1,10,35455,53,5,0,0,0
"James",9,1,11,34571,53,6,0,0,0
"Jordan",8,0,13,33986,53,7,0,0,0
"Simon",5,0,16,33603,53,8,0,0,0
"Lester",14,0,7,36729,54,1,1,1,1
"Paul",13,0,8,36191,54,2,1,1,0
"Luke",13,0,8,34992,54,3,1,0,0
"Mark",11,0,10,36118,54,4,1,0,0
"Anthony",10,1,10,35455,54,5,0,0,0
"James",9,1,11,34571,54,6,0,0,0
"Jordan",8,0,13,33986,54,7,0,0,0
"Simon",5,0,16,33603,54,8,0,0,0
"Lester",14,0,7,36729,55,1,1,1,1
"Paul",13,0,8,36191,55,2,1,0,0
"Luke",13,0,8,34992,55,3,1,1,0
"Mark",11,0,10,36118,55,4,1,0,0
"Anthony",10,1,10,35455,55,5,0,0,0
"James",9,1,11,34571,55,6,0,0,0
"Jordan",8,0,13,33986,55,7,0,0,0
"Simon",5,0,16,33603,55,8,0,0,0
"Lester",14,0,7,36729,56,1,1,0,0
"Paul",13,0,8,36191,56,2,1,0,0
"Luke",13,0,8,34992,56,3,1,1,0
"Mark",11,0,10,36118,56,4,1,1,1
"Anthony",10,1,10,35455,56,5,0,0,0
"James",9,1,11,34571,56,6,0,0,0
"Jordan",8,0,13,33986,56,7,0,0,0
"Simon",5,0,16,33603,56,8,0,0,0
"Lester",14,0,7,36729,57,1,1,0,0
"Paul",13,0,8,36191,57,2,1,1,0
"Luke",13,0,8,34992,57,3,1,0,0
"Mark",11,0,10,36118,57,4,1,1,1
"Anthony",10,1,10,35455,57,5,0,0,0
"James",9,1,11,34571,57,6,0,0,0
"Jordan",8,0,13,33986,57,7,0,0,0
"Simon",5,0,16,33603,57,8,0,0,0
"Lester",14,0,7,36729,58,1,1,0,0
"Paul",13,0,8,36191,58,2,1,0,0
"Luke",13,0,8,34992,58,3,1,1,0
"Mark",11,0,10,36118,58,4,1,1,1
"Anthony",10,1,10,35455,58,5,0,0,0
"James",9,1,11,34571,58,6,0,0,0
"Jordan",8,0,13,33986,58,7,0,0,0
"Simon",5,0,16,33603,58,8,0,0,0
"Lester",14,0,7,36729,59,1,1,1,0
"Paul",13,0,8,36191,59,2,1,1,1
"Luke",13,0,8,34992,59,3,1,0,0
"Mark",11,0,10,36118,59,4,1,0,0
"Anthony",10,1,10,35455,59,5,0,0,0
"James",9,1,11,34571,59,6,0,0,0
"Jordan",8,0,13,33986,59,7,0,0,0
"Simon",5,0,16,33603,59,8,0,0,0
"Lester",14,0,7,36729,60,1,1,0,0
"Paul",13,0,8,36191,60,2,1,0,0
"Luke",13,0,8,34992,60,3,1,1,0
"Mark",11,0,10,36118,60,4,1,1,1
"Anthony",10,1,10,35455,60,5,0,0,0
"James",9,1,11,34571,60,6,0,0,0
"Jordan",8,0,13,33986,60,7,0,0,0
"Simon",5,0,16,33603,60,8,0,0,0
"Lester",14,0,7,36729,61,1,1,0,0
"Paul",13,0,8,36191,61,2,1,1,0
"Luke",13,0,8,34992,61,3,1,0,0
"Mark",11,0,10,36118,61,4,1,1,1
"Anthony",10,1,10,35455,61,5,0,0,0
"James",9,1,11,34571,61,6,0,0,0
"Jordan",8,0,13,33986,61,7,0,0,0
"Simon",5,0,16,33603,61,8,0,0,0
"Lester",14,0,7,36729,62,1,1,1,1
"Paul",13,0,8,36191,62,2,1,0,0
"Luke",13,0,8,34992,62,3,1,1,0
"Mark",11,0,10,36118,62,4,1,0,0
"Anthony",10,1,10,35455,62,5,0,0,0
"James",9,1,11,34571,62,6,0,0,0
"Jordan",8,0,13,33986,62,7,0,0,0
"Simon",5,0,16,33603,62,8,0,0,0
"Lester",14,0,7,36729,63,1,1,1,1
"Paul",13,0,8,36191,63,2,1,1,0
"Luke",13,0,8,34992,63,3,1,0,0
"Mark",11,0,10,36118,63,4,1,0,0
"Anthony",10,1,10,35455,63,5,0,0,0
"James",9,1,11,34571,63,6,0,0,0
"Jordan",8,0,13,33986,63,7,0,0,0
"Simon",5,0,16,33603,63,8,0,0,0
"Lester",14,0,7,36729,64,1,1,1,0
"Paul",13,0,8,36191,64,2,1,0,0
"Luke",13,0,8,34992,64,3,1,1,1
"Mark",11,0,10,36118,64,4,1,0,0
"Anthony",10,1,10,35455,64,5,0,0,0
"James",9,1,11,34571,64,6,0,0,0
"Jordan",8,0,13,33986,64,7,0,0,0
"Simon",5,0,16,33603,64,8,0,0,0
"Lester",14,0,7,36729,65,1,1,1,1
"Paul",13,0,8,36191,65,2,1,0,0
"Luke",13,0,8,34992,65,3,1,1,0
"Mark",11,0,10,36118,65,4,1,0,0
"Anthony",10,1,10,35455,65,5,0,0,0
"James",9,1,11,34571,65,6,0,0,0
"Jordan",8,0,13,33986,65,7,0,0,0
"Simon",5,0,16,33603,65,8,0,0,0
"Lester",14,0,7,36729,66,1,1,1,0
"Paul",13,0,8,36191,66,2,1,1,1
"Luke",13,0,8,34992,66,3,1,0,0
"Mark",11,0,10,36118,66,4,1,0,0
"Anthony",10,1,10,35455,66,5,0,0,0
"James",9,1,11,34571,66,6,0,0,0
"Jordan",8,0,13,33986,66,7,0,0,0
"Simon",5,0,16,33603,66,8,0,0,0
"Lester",14,0,7,36729,67,1,1,1,1
"Paul",13,0,8,36191,67,2,1,1,0
"Luke",13,0,8,34992,67,3,1,0,0
"Mark",11,0,10,36118,67,4,1,0,0
"Anthony",10,1,10,35455,67,5,0,0,0
"James",9,1,11,34571,67,6,0,0,0
"Jordan",8,0,13,33986,67,7,0,0,0
"Simon",5,0,16,33603,67,8,0,0,0
"Lester",14,0,7,36729,68,1,1,1,1
"Paul",13,0,8,36191,68,2,1,1,0
"Luke",13,0,8,34992,68,3,1,0,0
"Mark",11,0,10,36118,68,4,1,0,0
"Anthony",10,1,10,35455,68,5,0,0,0
"James",9,1,11,34571,68,6,0,0,0
"Jordan",8,0,13,33986,68,7,0,0,0
"Simon",5,0,16,33603,68,8,0,0,0
"Lester",14,0,7,36729,69,1,1,1,1
"Paul",13,0,8,36191,69,2,1,1,0
"Luke",13,0,8,34992,69,3,1,0,0
"Mark",11,0,10,36118,69,4,1,0,0
"Anthony",10,1,10,35455,69,5,0,0,0
"James",9,1,11,34571,69,6,0,0,0
"Jordan",8,0,13,33986,69,7,0,0,0
"Simon",5,0,16,33603,69,8,0,0,0
"Lester",14,0,7,36729,70,1,1,1,1
"Paul",13,0,8,36191,70,2,1,1,0
"Luke",13,0,8,34992,70,3,1,0,0
"Mark",11,0,10,36118,70,4,1,0,0
"Anthony",10,1,10,35455,70,5,0,0,0
"James",9,1,11,34571,70,6,0,0,0
"Jordan",8,0,13,33986,70,7,0,0,0
"Simon",5,0,16,33603,70,8,0,0,0
"Lester",14,0,7,36729,71,1,1,0,0
"Paul",13,0,8,36191,71,2,1,1,1
"Luke",13,0,8,34992,71,3,1,0,0
"Mark",11,0,10,36118,71,4,1,1,0
"Anthony",10,1,10,35455,71,5,0,0,0
"James",9,1,11,34571,71,6,0,0,0
"Jordan",8,0,13,33986,71,7,0,0,0
"Simon",5,0,16,33603,71,8,0,0,0
"Lester",14,0,7,36729,72,1,1,0,0
"Paul",13,0,8,36191,72,2,1,1,1
"Luke",13,0,8,34992,72,3,1,0,0
"Mark",11,0,10,36118,72,4,1,1,0
"Anthony",10,1,10,35455,72,5,0,0,0
"James",9,1,11,34571,72,6,0,0,0
"Jordan",8,0,13,33986,72,7,0,0,0
"Simon",5,0,16,33603,72,8,0,0,0
"Lester",14,0,7,36729,73,1,1,1,1
"Paul",13,0,8,36191,73,2,1,0,0
"Luke",13,0,8,34992,73,3,1,1,0
"Mark",11,0,10,36118,73,4,1,0,0
