"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Mark",8,0,13,35637,6,7,0,0,0
"James",6,0,15,34945,6,8,0,0,0
"Jordan",14,0,7,37343,7,1,1,1,0
"Paul",13,0,8,36443,7,2,1,1,1
"Luke",12,0,9,36798,7,3,1,0,0
"Anthony",11,0,10,36482,7,4,1,0,0
"Mark",9,0,12,35631,7,5,0,0,0
"James",9,0,12,35614,7,6,0,0,0
"Lester",9,0,12,34919,7,7,0,0,0
"Simon",7,0,14,36307,7,8,0,0,0
"Paul",14,0,7,37260,8,1,1,0,0
"Mark",11,0,10,36945,8,2,1,0,0
"Jordan",11,0,10,36197,8,3,1,1,0
"Luke",11,0,10,36158,8,4,1,1,1
"James",10,0,11,36351,8,5,0,0,0
"Simon",10,0,11,35311,8,6,0,0,0
"Lester",9,0,12,33251,8,7,0,0,0
"Anthony",8,0,13,35348,8,8,0,0,0
"Luke",13,0,8,36857,9,1,1,0,0
"Simon",13,0,8,35276,9,2,1,0,0
"Jordan",11,0,10,36221,9,3,1,1,1
"Lester",11,0,10,35098,9,4,1,1,0
"James",10,0,11,35184,9,5,0,0,0
"Paul",9,0,12,35589,9,6,0,0,0
"Anthony",9,0,12,35191,9,7,0,0,0
"Mark",8,0,13,36006,9,8,0,0,0
"Simon",14,0,7,35514,10,1,1,0,0
"Paul",13,0,8,35936,10,2,1,0,0
"Anthony",12,1,8,36523,10,3,1,1,1
"Jordan",11,0,10,36168,10,4,1,1,0
"James",10,0,11,34976,10,5,0,0,0
"Luke",8,1,12,36114,10,6,0,0,0
"Mark",8,0,13,36326,10,7,0,0,0
"Lester",7,0,14,34076,10,8,0,0,0
"Jordan",13,0,8,36414,11,1,1,1,0
"Luke",12,0,9,36682,11,2,1,1,1
"Simon",11,0,10,36469,11,3,1,0,0
"Paul",11,0,10,36383,11,4,1,0,0
"Lester",11,0,10,35174,11,5,0,0,0
"Mark",10,0,11,35653,11,6,0,0,0
"Anthony",9,0,12,35571,11,7,0,0,0
"James",7,0,14,35007,11,8,0,0,0
"Jordan",14,0,7,37079,12,1,1,1,0
"Simon",12,0,9,37101,12,2,1,0,0
"Luke",12,0,9,36378,12,3,1,1,1
"Paul",11,0,10,35980,12,4,1,0,0
"Lester",10,0,11,34470,12,5,0,0,0
"Mark",9,0,12,36731,12,6,0,0,0
"James",8,0,13,35823,12,7,0,0,0
"Anthony",8,0,13,35739,12,8,0,0,0
"Paul",13,0,8,36834,13,1,1,1,0
"Luke",12,0,9,36337,13,2,1,0,0
"James",12,0,9,35966,13,3,1,1,1
"Jordan",11,0,10,36557,13,4,1,0,0
"Anthony",11,0,10,35618,13,5,0,0,0
"Simon",10,0,11,35644,13,6,0,0,0
"Mark",8,0,13,35840,13,7,0,0,0
"Lester",7,0,14,34032,13,8,0,0,0
"Paul",13,0,8,35841,14,1,1,1,0
"Simon",13,0,8,35565,14,2,1,0,0
"Luke",11,0,10,35800,14,3,1,1,1
"Jordan",10,0,11,36118,14,4,1,0,0
"Anthony",10,0,11,35405,14,5,0,0,0
"Lester",10,0,11,34917,14,6,0,0,0
"Mark",9,0,12,35890,14,7,0,0,0
"James",8,0,13,35159,14,8,0,0,0
"Paul",14,0,7,36390,15,1,1,1,0
"Anthony",12,0,9,35882,15,2,1,1,1
"Luke",11,0,10,36087,15,3,1,0,0
"James",11,0,10,35953,15,4,1,0,0
"Simon",11,0,10,34821,15,5,0,0,0
"Jordan",10,0,11,36302,15,6,0,0,0
"Lester",9,0,12,34363,15,7,0,0,0
"Mark",6,0,15,34451,15,8,0,0,0
"Jordan",12,0,9,36505,16,1,1,1,0
"Anthony",12,0,9,36232,16,2,1,0,0
"Paul",11,0,10,35927,16,3,1,1,1
"James",11,0,10,35774,16,4,1,0,0
"Simon",11,0,10,34487,16,5,0,0,0
"Lester",10,0,11,34597,16,6,0,0,0
"Luke",9,0,12,36565,16,7,0,0,0
"Mark",8,0,13,34908,16,8,0,0,0
"Simon",15,0,6,36148,17,1,1,1,1
"Luke",14,0,7,36507,17,2,1,1,0
"Paul",11,0,10,36230,17,3,1,0,0
"Lester",11,0,10,35636,17,4,1,0,0
"Mark",10,0,11,35823,17,5,0,0,0
"Anthony",9,0,12,35745,17,6,0,0,0
"Jordan",9,0,12,35501,17,7,0,0,0
"James",5,0,16,34312,17,8,0,0,0
"Jordan",12,0,9,36309,18,1,1,0,0
"Anthony",12,0,9,35483,18,2,1,0,0
"Simon",11,0,10,36117,18,3,1,1,1
"Luke",11,0,10,35338,18,4,1,1,0
"Paul",10,0,11,36057,18,5,0,0,0
"Mark",10,0,11,35506,18,6,0,0,0
"James",10,0,11,35379,18,7,0,0,0
"Lester",8,0,13,33961,18,8,0,0,0
"Luke",13,0,8,36479,19,1,1,1,1
"James",12,0,9,36499,19,2,1,1,0
"Paul",12,0,9,36028,19,3,1,0,0
"Lester",11,0,10,35070,19,4,1,0,0
"Simon",10,0,11,34724,19,5,0,0,0
"Mark",9,0,12,35228,19,6,0,0,0
"Jordan",9,0,12,34912,19,7,0,0,0
"Anthony",8,0,13,35234,19,8,0,0,0
"Jordan",13,0,8,36756,20,1,1,0,0
"Paul",13,0,8,35790,20,2,1,0,0
"Lester",13,0,8,35185,20,3,1,1,1
"Simon",11,0,10,35660,20,4,1,1,0
"Anthony",10,0,11,35683,20,5,0,0,0
"Luke",9,0,12,35281,20,6,0,0,0
"James",8,0,13,35187,20,7,0,0,0
"Mark",7,0,14,35812,20,8,0,0,0
"Simon",16,0,5,35872,21,1,1,1,1
"Paul",12,0,9,37556,21,2,1,0,0
"Anthony",11,0,10,36157,21,3,1,1,0
"Jordan",10,0,11,35274,21,4,1,0,0
"Mark",9,0,12,35718,21,5,0,0,0
"Luke",9,0,12,34979,21,6,0,0,0
"Lester",9,0,12,33811,21,7,0,0,0
"James",8,0,13,35562,21,8,0,0,0
"Jordan",14,0,7,36436,22,1,1,1,0
"Paul",13,0,8,36676,22,2,1,1,1
"James",12,0,9,35639,22,3,1,0,0
"Simon",11,0,10,35712,22,4,1,0,0
"Anthony",10,0,11,35595,22,5,0,0,0
"Luke",9,0,12,36167,22,6,0,0,0
"Lester",8,0,13,34161,22,7,0,0,0
"Mark",7,0,14,34832,22,8,0,0,0
"Jordan",14,1,6,37037,23,1,1,1,1
"Simon",13,0,8,36314,23,2,1,0,0
"James",12,0,9,35185,23,3,1,1,0
"Paul",11,0,10,36311,23,4,1,0,0
"Anthony",9,1,11,35413,23,5,0,0,0
"Lester",9,0,12,34367,23,6,0,0,0
"Mark",8,0,13,35121,23,7,0,0,0
"Luke",7,0,14,35833,23,8,0,0,0
"Paul",16,0,5,37366,24,1,1,0,0
"Anthony",12,0,9,36546,24,2,1,1,1
"Jordan",11,0,10,36518,24,3,1,0,0
"Luke",11,0,10,35794,24,4,1,1,0
"James",10,0,11,35845,24,5,0,0,0
"Simon",9,0,12,34995,24,6,0,0,0
"Lester",8,0,13,34402,24,7,0,0,0
"Mark",7,0,14,34915,24,8,0,0,0
"Paul",12,0,9,35960,25,1,1,0,0
"Simon",12,0,9,35339,25,2,1,1,0
"Luke",11,0,10,36023,25,3,1,0,0
"James",11,0,10,35804,25,4,1,1,1
"Mark",11,0,10,35507,25,5,0,0,0
"Anthony",10,0,11,35180,25,6,0,0,0
"Jordan",9,0,12,36216,25,7,0,0,0
"Lester",8,0,13,35049,25,8,0,0,0
"James",13,0,8,36457,26,1,1,1,0
"Lester",11,1,9,34546,26,2,1,0,0
"Luke",11,0,10,35830,26,3,1,1,1
"Simon",11,0,10,34700,26,4,1,0,0
"Paul",10,0,11,36069,26,5,0,0,0
"Jordan",10,0,11,35878,26,6,0,0,0
"Anthony",9,1,11,35537,26,7,0,0,0
"Mark",8,0,13,36138,26,8,0,0,0
"Paul",14,0,7,36580,27,1,1,0,0
"Luke",13,0,8,35722,27,2,1,0,0
"Jordan",12,0,9,37438,27,3,1,1,0
"James",11,0,10,36278,27,4,1,1,1
"Lester",10,0,11,34709,27,5,0,0,0
"Anthony",9,0,12,35785,27,6,0,0,0
"Simon",8,0,13,35235,27,7,0,0,0
"Mark",7,0,14,34887,27,8,0,0,0
"Luke",13,0,8,36305,28,1,1,1,0
"Paul",13,0,8,36271,28,2,1,0,0
"Anthony",11,0,10,36383,28,3,1,1,1
"James",11,0,10,35876,28,4,1,0,0
"Simon",10,0,11,35279,28,5,0,0,0
"Mark",9,0,12,36076,28,6,0,0,0
"Jordan",9,0,12,36042,28,7,0,0,0
"Lester",8,0,13,33636,28,8,0,0,0
"Anthony",13,0,8,35940,29,1,1,0,0
"Simon",12,0,9,35423,29,2,1,1,0
"Lester",11,0,10,34806,29,3,1,0,0
"Mark",10,0,11,36030,29,4,1,1,1
"Paul",10,0,11,35809,29,5,0,0,0
"Jordan",10,0,11,35494,29,6,0,0,0
"Luke",10,0,11,35114,29,7,0,0,0
"James",8,0,13,35360,29,8,0,0,0
"Paul",14,0,7,36838,30,1,1,1,0
"Mark",12,0,9,35827,30,2,1,1,1
"Lester",12,0,9,35369,30,3,1,0,0
"Anthony",11,0,10,35933,30,4,1,0,0
"Luke",10,0,11,35963,30,5,0,0,0
"Simon",9,0,12,35861,30,6,0,0,0
"Jordan",8,0,13,35953,30,7,0,0,0
"James",8,0,13,35734,30,8,0,0,0
"Luke",13,0,8,36190,31,1,1,0,0
"Paul",13,0,8,36187,31,2,1,0,0
"Jordan",12,0,9,36473,31,3,1,1,0
"Simon",12,0,9,35513,31,4,1,1,1
"James",10,0,11,34953,31,5,0,0,0
"Lester",10,0,11,34092,31,6,0,0,0
"Mark",7,0,14,35362,31,7,0,0,0
"Anthony",7,0,14,34924,31,8,0,0,0
"Luke",13,0,8,37208,32,1,1,0,0
"Jordan",13,0,8,35924,32,2,1,1,1
"Simon",12,0,9,36831,32,3,1,0,0
"Paul",12,0,9,36635,32,4,1,1,0
"Lester",12,0,9,35200,32,5,0,0,0
"Mark",9,0,12,35509,32,6,0,0,0
"Anthony",8,0,13,35958,32,7,0,0,0
"James",5,0,16,34436,32,8,0,0,0
"Simon",14,0,7,36347,33,1,1,1,1
"Anthony",13,0,8,36388,33,2,1,0,0
"Luke",11,0,10,36336,33,3,1,1,0
"Paul",11,0,10,36205,33,4,1,0,0
"Jordan",10,0,11,36137,33,5,0,0,0
"Mark",9,0,12,35316,33,6,0,0,0
"James",8,0,13,35501,33,7,0,0,0
"Lester",8,0,13,33793,33,8,0,0,0
"Jordan",13,0,8,36399,34,1,1,0,0
"Paul",12,0,9,36922,34,2,1,0,0
"Mark",12,0,9,36183,34,3,1,1,0
"James",12,0,9,36038,34,4,1,1,1
"Luke",9,0,12,36296,34,5,0,0,0
"Anthony",9,0,12,36141,34,6,0,0,0
"Simon",9,0,12,34908,34,7,0,0,0
"Lester",8,0,13,33813,34,8,0,0,0
"Paul",16,0,5,36703,35,1,1,1,0
"Anthony",12,0,9,36678,35,2,1,1,1
"Mark",12,0,9,36108,35,3,1,0,0
"James",11,0,10,36248,35,4,1,0,0
"Simon",10,0,11,36115,35,5,0,0,0
"Jordan",10,0,11,36014,35,6,0,0,0
"Luke",8,0,13,34717,35,7,0,0,0
"Lester",5,0,16,34235,35,8,0,0,0
"Jordan",16,0,5,36827,36,1,1,1,0
"Luke",13,0,8,37198,36,2,1,1,1
"Paul",11,0,10,36029,36,3,1,0,0
"James",10,0,11,35387,36,4,1,0,0
"Anthony",10,0,11,35355,36,5,0,0,0
"Simon",9,0,12,35761,36,6,0,0,0
"Lester",8,0,13,33671,36,7,0,0,0
"Mark",7,0,14,34773,36,8,0,0,0
"Paul",13,0,8,37092,37,1,1,1,1
"Simon",13,0,8,36221,37,2,1,0,0
"Luke",11,1,9,35652,37,3,1,1,0
"Mark",10,0,11,35749,37,4,1,0,0
"Anthony",10,0,11,34918,37,5,0,0,0
"Lester",9,1,11,34326,37,6,0,0,0
"Jordan",9,0,12,35318,37,7,0,0,0
"James",8,0,13,34971,37,8,0,0,0
"Luke",13,0,8,36726,38,1,1,1,1
"Paul",12,0,9,36440,38,2,1,0,0
"Simon",12,0,9,35953,38,3,1,1,0
"Lester",11,0,10,34765,38,4,1,0,0
"Anthony",9,0,12,36131,38,5,0,0,0
"Mark",9,0,12,35655,38,6,0,0,0
"Jordan",9,0,12,35636,38,7,0,0,0
"James",9,0,12,34881,38,8,0,0,0
"Anthony",12,0,9,36962,39,1,1,1,0
"Luke",12,0,9,36287,39,2,1,1,1
"Jordan",11,1,9,36133,39,3,1,0,0
"Simon",11,0,10,35575,39,4,1,0,0
"Lester",11,0,10,35261,39,5,0,0,0
"James",9,1,11,36128,39,6,0,0,0
"Paul",9,0,12,36383,39,7,0,0,0
"Mark",8,0,13,35407,39,8,0,0,0
"Luke",12,0,9,37457,40,1,1,0,0
"Anthony",11,0,10,36475,40,2,1,1,1
"Mark",11,0,10,36078,40,3,1,0,0
"Jordan",11,0,10,35986,40,4,1,1,0
"Lester",11,0,10,35191,40,5,0,0,0
"Paul",10,0,11,36688,40,6,0,0,0
"Simon",10,0,11,36277,40,7,0,0,0
"James",8,0,13,35604,40,8,0,0,0
"Paul",14,0,7,36646,41,1,1,1,0
"Anthony",14,0,7,36247,41,2,1,0,0
"Luke",11,0,10,36885,41,3,1,1,1
"Jordan",11,0,10,35218,41,4,1,0,0
"Mark",9,0,12,36120,41,5,0,0,0
"Lester",9,0,12,34664,41,6,0,0,0
"Simon",9,0,12,34463,41,7,0,0,0
"James",7,0,14,35182,41,8,0,0,0
"Jordan",13,0,8,36613,42,1,1,0,0
"Luke",13,0,8,36318,42,2,1,0,0
"Paul",11,0,10,36788,42,3,1,1,1
"Lester",11,0,10,36456,42,4,1,1,0
"Mark",10,0,11,36394,42,5,0,0,0
"Anthony",10,0,11,35690,42,6,0,0,0
"Simon",9,0,12,35920,42,7,0,0,0
"James",7,0,14,34771,42,8,0,0,0
"Jordan",15,0,6,36577,43,1,1,1,1
"Luke",13,0,8,36293,43,2,1,0,0
"Lester",12,0,9,34570,43,3,1,1,0
"James",10,0,11,36139,43,4,1,0,0
"Simon",10,0,11,35833,43,5,0,0,0
"Paul",9,0,12,35677,43,6,0,0,0
"Anthony",8,0,13,36256,43,7,0,0,0
"Mark",7,0,14,34922,43,8,0,0,0
"Anthony",13,0,8,35618,44,1,1,1,0
"Paul",12,0,9,36352,44,2,1,1,1
"James",12,0,9,35150,44,3,1,0,0
"Jordan",10,0,11,35089,44,4,1,0,0
"Simon",10,0,11,34371,44,5,0,0,0
"Mark",9,0,12,36126,44,6,0,0,0
"Luke",9,0,12,35578,44,7,0,0,0
"Lester",9,0,12,34339,44,8,0,0,0
"Paul",16,0,5,36499,45,1,1,1,0
"Jordan",14,0,7,36773,45,2,1,0,0
"Luke",12,0,9,36193,45,3,1,1,1
"Lester",10,0,11,34758,45,4,1,0,0
"Anthony",10,0,11,34618,45,5,0,0,0
"Simon",9,0,12,35125,45,6,0,0,0
"James",7,0,14,35170,45,7,0,0,0
"Mark",6,0,15,34862,45,8,0,0,0
"Simon",15,0,6,36573,46,1,1,1,1
"Jordan",13,0,8,36689,46,2,1,0,0
"Paul",13,0,8,36293,46,3,1,1,0
"Lester",11,0,10,34865,46,4,1,0,0
"James",9,0,12,35232,46,5,0,0,0
"Luke",9,0,12,35202,46,6,0,0,0
"Anthony",8,0,13,35472,46,7,0,0,0
"Mark",6,0,15,35211,46,8,0,0,0
"Paul",14,0,7,36870,47,1,1,1,1
"Anthony",13,0,8,35945,47,2,1,1,0
"Jordan",11,0,10,35625,47,3,1,0,0
"Luke",10,0,11,36915,47,4,1,0,0
"Simon",10,0,11,35251,47,5,0,0,0
"Mark",9,0,12,35456,47,6,0,0,0
"James",9,0,12,34753,47,7,0,0,0
"Lester",8,0,13,34806,47,8,0,0,0
"James",14,0,7,35251,48,1,1,0,0
"Luke",13,0,8,36128,48,2,1,0,0
"Paul",12,0,9,36719,48,3,1,1,0
"Anthony",12,0,9,36423,48,4,1,1,1
"Jordan",12,0,9,35937,48,5,0,0,0
"Lester",9,0,12,34870,48,6,0,0,0
"Mark",6,0,15,35631,48,7,0,0,0
"Simon",6,0,15,34842,48,8,0,0,0
"Luke",16,0,5,36854,49,1,1,1,0
"Mark",11,0,10,36253,49,2,1,0,0
"Anthony",11,0,10,35448,49,3,1,1,1
"Paul",10,0,11,36594,49,4,1,0,0
"Simon",10,0,11,35162,49,5,0,0,0
"James",9,0,12,35354,49,6,0,0,0
"Lester",9,0,12,33942,49,7,0,0,0
"Jordan",8,0,13,34709,49,8,0,0,0
"Luke",13,0,8,36387,50,1,1,1,1
"Jordan",12,0,9,36551,50,2,1,0,0
"Paul",12,0,9,36431,50,3,1,1,0
"Simon",11,0,10,35140,50,4,1,0,0
"Lester",11,0,10,34848,50,5,0,0,0
"Anthony",10,0,11,35881,50,6,0,0,0
"James",8,0,13,35778,50,7,0,0,0
"Mark",7,0,14,34990,50,8,0,0,0
"Jordan",13,0,8,36762,51,1,1,1,0
"Luke",13,0,8,35844,51,2,1,0,0
"Paul",12,0,9,36332,51,3,1,1,1
"James",11,0,10,35150,51,4,1,0,0
"Anthony",10,0,11,35951,51,5,0,0,0
"Simon",9,0,12,35332,51,6,0,0,0
"Mark",8,0,13,35304,51,7,0,0,0
"Lester",8,0,13,34525,51,8,0,0,0
"Paul",14,0,7,37003,52,1,1,0,0
"Jordan",14,0,7,36656,52,2,1,1,1
"Luke",11,0,10,35521,52,3,1,0,0
"James",10,0,11,36218,52,4,1,1,0
"Lester",10,0,11,34772,52,5,0,0,0
"Anthony",9,0,12,35476,52,6,0,0,0
"Simon",9,0,12,35079,52,7,0,0,0
"Mark",7,0,14,35951,52,8,0,0,0
"Paul",14,0,7,37123,53,1,1,1,1
"Anthony",13,0,8,35399,53,2,1,1,0
"James",12,0,9,36702,53,3,1,0,0
"Luke",11,0,10,36286,53,4,1,0,0
"Lester",9,0,12,35455,53,5,0,0,0
"Simon",9,0,12,34929,53,6,0,0,0
"Mark",8,0,13,35590,53,7,0,0,0
"Jordan",8,0,13,35211,53,8,0,0,0
"Luke",13,0,8,36148,54,1,1,1,0
"Paul",13,0,8,36084,54,2,1,1,1
"James",12,0,9,35522,54,3,1,0,0
"Mark",11,0,10,35790,54,4,1,0,0
"Simon",11,0,10,35613,54,5,0,0,0
"Jordan",9,0,12,35949,54,6,0,0,0
"Anthony",8,0,13,35531,54,7,0,0,0
"Lester",7,0,14,34478,54,8,0,0,0
"Jordan",14,0,7,36453,55,1,1,1,1
"Anthony",12,0,9,35668,55,2,1,0,0
"Paul",11,0,10,36243,55,3,1,1,0
"Luke",11,0,10,35805,55,4,1,0,0
"Mark",11,0,10,35088,55,5,0,0,0
"Simon",9,0,12,35135,55,6,0,0,0
"Lester",9,0,12,34214,55,7,0,0,0
"James",7,0,14,34200,55,8,0,0,0
"Paul",13,0,8,36241,56,1,1,0,0
"Mark",12,0,9,36452,56,2,1,1,1
"Anthony",11,0,10,36201,56,3,1,0,0
"Jordan",11,0,10,36029,56,4,1,1,0
"Lester",11,0,10,34425,56,5,0,0,0
"Luke",9,0,12,36070,56,6,0,0,0
"Simon",9,0,12,35098,56,7,0,0,0
"James",8,0,13,34653,56,8,0,0,0
"Paul",14,0,7,37200,57,1,1,0,0
"Luke",14,0,7,36080,57,2,1,0,0
"Anthony",13,0,8,36977,57,3,1,1,1
"Jordan",10,0,11,36438,57,4,1,1,0
"James",9,0,12,35363,57,5,0,0,0
"Mark",8,0,13,35840,57,6,0,0,0
"Simon",8,0,13,35533,57,7,0,0,0
"Lester",8,0,13,34375,57,8,0,0,0
"Paul",15,0,6,37249,58,1,1,0,0
"Anthony",12,0,9,36572,58,2,1,0,0
"Jordan",12,0,9,36397,58,3,1,1,0
"Luke",12,0,9,36122,58,4,1,1,1
"Lester",11,0,10,35068,58,5,0,0,0
"James",8,0,13,34393,58,6,0,0,0
"Mark",7,0,14,34485,58,7,0,0,0
"Simon",7,0,14,34429,58,8,0,0,0
"Paul",15,0,6,36734,59,1,1,1,1
"Simon",14,0,7,35277,59,2,1,0,0
"Mark",12,0,9,36222,59,3,1,1,0
"Jordan",11,0,10,37125,59,4,1,0,0
"Luke",9,0,12,36389,59,5,0,0,0
"James",8,0,13,35565,59,6,0,0,0
"Anthony",8,0,13,35185,59,7,0,0,0
"Lester",7,0,14,34665,59,8,0,0,0
"Paul",14,0,7,36798,60,1,1,0,0
"Simon",13,0,8,35941,60,2,1,1,0
"Jordan",11,0,10,37205,60,3,1,0,0
"James",11,0,10,36601,60,4,1,1,1
"Anthony",10,0,11,35388,60,5,0,0,0
"Luke",10,0,11,34925,60,6,0,0,0
"Lester",9,0,12,35166,60,7,0,0,0
"Mark",6,0,15,35810,60,8,0,0,0
"Jordan",15,0,6,37627,61,1,1,1,1
"Paul",14,0,7,36769,61,2,1,1,0
"Luke",11,0,10,35520,61,3,1,0,0
"Anthony",9,0,12,35787,61,4,1,0,0
"Mark",9,0,12,35706,61,5,0,0,0
"Simon",9,0,12,34756,61,6,0,0,0
"Lester",9,0,12,34418,61,7,0,0,0
"James",8,0,13,34826,61,8,0,0,0
"Anthony",15,0,6,36790,62,1,1,1,0
"Paul",14,0,7,37162,62,2,1,1,1
"James",12,0,9,35980,62,3,1,0,0
"Luke",11,0,10,35197,62,4,1,0,0
"Jordan",10,0,11,35784,62,5,0,0,0
"Mark",8,0,13,35046,62,6,0,0,0
"Simon",7,0,14,35243,62,7,0,0,0
"Lester",7,0,14,33913,62,8,0,0,0
"Jordan",13,0,8,36201,63,1,1,0,0
"James",13,0,8,35469,63,2,1,1,1
"Luke",12,1,8,35964,63,3,1,0,0
"Paul",10,0,11,36331,63,4,1,1,0
"Simon",10,0,11,34247,63,5,0,0,0
"Anthony",9,0,12,36132,63,6,0,0,0
"Mark",8,1,12,34635,63,7,0,0,0
"Lester",8,0,13,35291,63,8,0,0,0
"Jordan",13,0,8,35831,64,1,1,1,1
"Lester",13,0,8,35466,64,2,1,1,0
"Simon",12,0,9,35522,64,3,1,0,0
"James",10,0,11,36007,64,4,1,0,0
"Mark",10,0,11,35862,64,5,0,0,0
"Paul",10,0,11,35381,64,6,0,0,0
"Luke",8,0,13,35825,64,7,0,0,0
"Anthony",8,0,13,34894,64,8,0,0,0
"Anthony",13,0,8,36603,65,1,1,0,0
"Paul",12,0,9,36217,65,2,1,0,0
"Jordan",11,0,10,36179,65,3,1,1,1
"James",11,0,10,35336,65,4,1,1,0
"Lester",10,0,11,34432,65,5,0,0,0
"Mark",9,0,12,36020,65,6,0,0,0
"Luke",9,0,12,35941,65,7,0,0,0
"Simon",9,0,12,35183,65,8,0,0,0
"Jordan",14,0,7,36951,66,1,1,0,0
"Paul",13,0,8,37278,66,2,1,0,0
"Anthony",12,0,9,36817,66,3,1,1,1
"Luke",12,0,9,36685,66,4,1,1,0
"Mark",9,0,12,35717,66,5,0,0,0
"Lester",9,0,12,35116,66,6,0,0,0
"James",8,0,13,35343,66,7,0,0,0
"Simon",7,0,14,36016,66,8,0,0,0
"Simon",14,0,7,36232,67,1,1,0,0
"Lester",12,0,9,35480,67,2,1,0,0
"Paul",11,0,10,36393,67,3,1,1,1
"Luke",11,0,10,36035,67,4,1,1,0
"Mark",10,0,11,34967,67,5,0,0,0
"Jordan",9,0,12,36013,67,6,0,0,0
"Anthony",9,0,12,35722,67,7,0,0,0
"James",8,0,13,35338,67,8,0,0,0
"Paul",15,0,6,37121,68,1,1,0,0
"Jordan",13,0,8,35739,68,2,1,1,1
"Simon",12,0,9,35784,68,3,1,0,0
"Luke",10,0,11,36641,68,4,1,1,0
"Lester",10,0,11,35120,68,5,0,0,0
"Anthony",9,0,12,35171,68,6,0,0,0
"Mark",8,0,13,36315,68,7,0,0,0
"James",7,0,14,35450,68,8,0,0,0
"Luke",13,0,8,36282,69,1,1,0,0
"Anthony",13,0,8,35821,69,2,1,1,1
"Paul",12,0,9,35877,69,3,1,0,0
"James",12,0,9,34968,69,4,1,1,0
"Jordan",10,0,11,36122,69,5,0,0,0
"Mark",8,0,13,35006,69,6,0,0,0
"Simon",8,0,13,34635,69,7,0,0,0
"Lester",8,0,13,34565,69,8,0,0,0
"Anthony",13,0,8,35763,70,1,1,1,0
"Luke",12,0,9,36373,70,2,1,1,1
"Jordan",12,0,9,35857,70,3,1,0,0
"Simon",11,0,10,35465,70,4,1,0,0
"Mark",10,0,11,35981,70,5,0,0,0
"Paul",9,0,12,35519,70,6,0,0,0
"Lester",9,0,12,34104,70,7,0,0,0
"James",8,0,13,36316,70,8,0,0,0
"Anthony",13,0,8,36247,71,1,1,1,0
"Jordan",13,0,8,36107,71,2,1,1,1
"Luke",12,0,9,37111,71,3,1,0,0
"James",11,0,10,36352,71,4,1,0,0
"Simon",11,0,10,35469,71,5,0,0,0
"Paul",8,0,13,36039,71,6,0,0,0
"Mark",8,0,13,35129,71,7,0,0,0
"Lester",8,0,13,34016,71,8,0,0,0
"Paul",15,0,6,37479,72,1,1,1,1
"Mark",12,0,9,35870,72,2,1,1,0
"Jordan",12,0,9,35848,72,3,1,0,0
"James",11,0,10,36021,72,4,1,0,0
"Luke",10,0,11,35452,72,5,0,0,0
"Anthony",8,0,13,35878,72,6,0,0,0
"Simon",8,0,13,35059,72,7,0,0,0
"Lester",8,0,13,34095,72,8,0,0,0
"Luke",15,0,6,36672,73,1,1,0,0
"Lester",13,0,8,35162,73,2,1,0,0
"Jordan",10,0,11,36059,73,3,1,1,0
"Paul",10,0,11,36026,73,4,1,1,1
