"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Mark",6,0,15,34144,12,8,0,0,0
"Jordan",15,0,6,35464,13,1,1,0,0
"Paul",13,0,8,34928,13,2,1,0,0
"Luke",12,0,9,34986,13,3,1,1,1
"Simon",12,0,9,34735,13,4,1,1,0
"Lester",10,0,11,33223,13,5,0,0,0
"Anthony",8,0,13,34931,13,6,0,0,0
"James",8,0,13,33686,13,7,0,0,0
"Mark",6,0,15,34144,13,8,0,0,0
"Jordan",15,0,6,35464,14,1,1,1,0
"Paul",13,0,8,34928,14,2,1,1,1
"Luke",12,0,9,34986,14,3,1,0,0
"Simon",12,0,9,34735,14,4,1,0,0
"Lester",10,0,11,33223,14,5,0,0,0
"Anthony",8,0,13,34931,14,6,0,0,0
"James",8,0,13,33686,14,7,0,0,0
"Mark",6,0,15,34144,14,8,0,0,0
"Jordan",15,0,6,35464,15,1,1,0,0
"Paul",13,0,8,34928,15,2,1,1,0
"Luke",12,0,9,34986,15,3,1,0,0
"Simon",12,0,9,34735,15,4,1,1,1
"Lester",10,0,11,33223,15,5,0,0,0
"Anthony",8,0,13,34931,15,6,0,0,0
"James",8,0,13,33686,15,7,0,0,0
"Mark",6,0,15,34144,15,8,0,0,0
"Jordan",15,0,6,35464,16,1,1,0,0
"Paul",13,0,8,34928,16,2,1,0,0
"Luke",12,0,9,34986,16,3,1,1,1
"Simon",12,0,9,34735,16,4,1,1,0
"Lester",10,0,11,33223,16,5,0,0,0
"Anthony",8,0,13,34931,16,6,0,0,0
"James",8,0,13,33686,16,7,0,0,0
"Mark",6,0,15,34144,16,8,0,0,0
"Jordan",15,0,6,35464,17,1,1,0,0
"Paul",13,0,8,34928,17,2,1,0,0
"Luke",12,0,9,34986,17,3,1,1,1
"Simon",12,0,9,34735,17,4,1,1,0
"Lester",10,0,11,33223,17,5,0,0,0
"Anthony",8,0,13,34931,17,6,0,0,0
"James",8,0,13,33686,17,7,0,0,0
"Mark",6,0,15,34144,17,8,0,0,0
"Jordan",15,0,6,35464,18,1,1,1,1
"Paul",13,0,8,34928,18,2,1,1,0
"Luke",12,0,9,34986,18,3,1,0,0
"Simon",12,0,9,34735,18,4,1,0,0
"Lester",10,0,11,33223,18,5,0,0,0
"Anthony",8,0,13,34931,18,6,0,0,0
"James",8,0,13,33686,18,7,0,0,0
"Mark",6,0,15,34144,18,8,0,0,0
"Jordan",15,0,6,35464,19,1,1,0,0
"Paul",13,0,8,34928,19,2,1,1,1
"Luke",12,0,9,34986,19,3,1,0,0
"Simon",12,0,9,34735,19,4,1,1,0
"Lester",10,0,11,33223,19,5,0,0,0
"Anthony",8,0,13,34931,19,6,0,0,0
"James",8,0,13,33686,19,7,0,0,0
"Mark",6,0,15,34144,19,8,0,0,0
"Jordan",15,0,6,35464,20,1,1,0,0
"Paul",13,0,8,34928,20,2,1,1,0
"Luke",12,0,9,34986,20,3,1,0,0
"Simon",12,0,9,34735,20,4,1,1,1
"Lester",10,0,11,33223,20,5,0,0,0
"Anthony",8,0,13,34931,20,6,0,0,0
"James",8,0,13,33686,20,7,0,0,0
"Mark",6,0,15,34144,20,8,0,0,0
"Jordan",15,0,6,35464,21,1,1,1,0
"Paul",13,0,8,34928,21,2,1,0,0
"Luke",12,0,9,34986,21,3,1,1,1
"Simon",12,0,9,34735,21,4,1,0,0
"Lester",10,0,11,33223,21,5,0,0,0
"Anthony",8,0,13,34931,21,6,0,0,0
"James",8,0,13,33686,21,7,0,0,0
"Mark",6,0,15,34144,21,8,0,0,0
"Jordan",15,0,6,35464,22,1,1,1,1
"Paul",13,0,8,34928,22,2,1,0,0
"Luke",12,0,9,34986,22,3,1,1,0
"Simon",12,0,9,34735,22,4,1,0,0
"Lester",10,0,11,33223,22,5,0,0,0
"Anthony",8,0,13,34931,22,6,0,0,0
"James",8,0,13,33686,22,7,0,0,0
"Mark",6,0,15,34144,22,8,0,0,0
"Jordan",15,0,6,35464,23,1,1,0,0
"Paul",13,0,8,34928,23,2,1,0,0
"Luke",12,0,9,34986,23,3,1,1,0
"Simon",12,0,9,34735,23,4,1,1,1
"Lester",10,0,11,33223,23,5,0,0,0
"Anthony",8,0,13,34931,23,6,0,0,0
"James",8,0,13,33686,23,7,0,0,0
"Mark",6,0,15,34144,23,8,0,0,0
"Jordan",15,0,6,35464,24,1,1,0,0
"Paul",13,0,8,34928,24,2,1,1,0
"Luke",12,0,9,34986,24,3,1,0,0
"Simon",12,0,9,34735,24,4,1,1,1
"Lester",10,0,11,33223,24,5,0,0,0
"Anthony",8,0,13,34931,24,6,0,0,0
"James",8,0,13,33686,24,7,0,0,0
"Mark",6,0,15,34144,24,8,0,0,0
"Jordan",15,0,6,35464,25,1,1,1,1
"Paul",13,0,8,34928,25,2,1,1,0
"Luke",12,0,9,34986,25,3,1,0,0
"Simon",12,0,9,34735,25,4,1,0,0
"Lester",10,0,11,33223,25,5,0,0,0
"Anthony",8,0,13,34931,25,6,0,0,0
"James",8,0,13,33686,25,7,0,0,0
"Mark",6,0,15,34144,25,8,0,0,0
"Jordan",15,0,6,35464,26,1,1,0,0
"Paul",13,0,8,34928,26,2,1,0,0
"Luke",12,0,9,34986,26,3,1,1,1
"Simon",12,0,9,34735,26,4,1,1,0
"Lester",10,0,11,33223,26,5,0,0,0
"Anthony",8,0,13,34931,26,6,0,0,0
"James",8,0,13,33686,26,7,0,0,0
"Mark",6,0,15,34144,26,8,0,0,0
"Jordan",15,0,6,35464,27,1,1,0,0
"Paul",13,0,8,34928,27,2,1,1,0
"Luke",12,0,9,34986,27,3,1,0,0
"Simon",12,0,9,34735,27,4,1,1,1
"Lester",10,0,11,33223,27,5,0,0,0
"Anthony",8,0,13,34931,27,6,0,0,0
"James",8,0,13,33686,27,7,0,0,0
"Mark",6,0,15,34144,27,8,0,0,0
"Jordan",15,0,6,35464,28,1,1,0,0
"Paul",13,0,8,34928,28,2,1,0,0
"Luke",12,0,9,34986,28,3,1,1,1
"Simon",12,0,9,34735,28,4,1,1,0
"Lester",10,0,11,33223,28,5,0,0,0
"Anthony",8,0,13,34931,28,6,0,0,0
"James",8,0,13,33686,28,7,0,0,0
"Mark",6,0,15,34144,28,8,0,0,0
"Jordan",15,0,6,35464,29,1,1,1,1
"Paul",13,0,8,34928,29,2,1,1,0
"Luke",12,0,9,34986,29,3,1,0,0
"Simon",12,0,9,34735,29,4,1,0,0
"Lester",10,0,11,33223,29,5,0,0,0
"Anthony",8,0,13,34931,29,6,0,0,0
"James",8,0,13,33686,29,7,0,0,0
"Mark",6,0,15,34144,29,8,0,0,0
"Jordan",15,0,6,35464,30,1,1,0,0
"Paul",13,0,8,34928,30,2,1,1,1
"Luke",12,0,9,34986,30,3,1,0,0
"Simon",12,0,9,34735,30,4,1,1,0
"Lester",10,0,11,33223,30,5,0,0,0
"Anthony",8,0,13,34931,30,6,0,0,0
"James",8,0,13,33686,30,7,0,0,0
"Mark",6,0,15,34144,30,8,0,0,0
"Jordan",15,0,6,35464,31,1,1,0,0
"Paul",13,0,8,34928,31,2,1,0,0
"Luke",12,0,9,34986,31,3,1,1,1
"Simon",12,0,9,34735,31,4,1,1,0
"Lester",10,0,11,33223,31,5,0,0,0
"Anthony",8,0,13,34931,31,6,0,0,0
"James",8,0,13,33686,31,7,0,0,0
"Mark",6,0,15,34144,31,8,0,0,0
"Jordan",15,0,6,35464,32,1,1,1,1
"Paul",13,0,8,34928,32,2,1,0,0
"Luke",12,0,9,34986,32,3,1,1,0
"Simon",12,0,9,34735,32,4,1,0,0
"Lester",10,0,11,33223,32,5,0,0,0
"Anthony",8,0,13,34931,32,6,0,0,0
"James",8,0,13,33686,32,7,0,0,0
"Mark",6,0,15,34144,32,8,0,0,0
"Jordan",15,0,6,35464,33,1,1,0,0
"Paul",13,0,8,34928,33,2,1,1,1
"Luke",12,0,9,34986,33,3,1,0,0
"Simon",12,0,9,34735,33,4,1,1,0
"Lester",10,0,11,33223,33,5,0,0,0
"Anthony",8,0,13,34931,33,6,0,0,0
"James",8,0,13,33686,33,7,0,0,0
"Mark",6,0,15,34144,33,8,0,0,0
"Jordan",15,0,6,35464,34,1,1,1,1
"Paul",13,0,8,34928,34,2,1,0,0
"Luke",12,0,9,34986,34,3,1,1,0
"Simon",12,0,9,34735,34,4,1,0,0
"Lester",10,0,11,33223,34,5,0,0,0
"Anthony",8,0,13,34931,34,6,0,0,0
"James",8,0,13,33686,34,7,0,0,0
"Mark",6,0,15,34144,34,8,0,0,0
"Jordan",15,0,6,35464,35,1,1,1,1
"Paul",13,0,8,34928,35,2,1,0,0
"Luke",12,0,9,34986,35,3,1,1,0
"Simon",12,0,9,34735,35,4,1,0,0
"Lester",10,0,11,33223,35,5,0,0,0
"Anthony",8,0,13,34931,35,6,0,0,0
"James",8,0,13,33686,35,7,0,0,0
"Mark",6,0,15,34144,35,8,0,0,0
"Jordan",15,0,6,35464,36,1,1,1,0
"Paul",13,0,8,34928,36,2,1,1,1
"Luke",12,0,9,34986,36,3,1,0,0
"Simon",12,0,9,34735,36,4,1,0,0
"Lester",10,0,11,33223,36,5,0,0,0
"Anthony",8,0,13,34931,36,6,0,0,0
"James",8,0,13,33686,36,7,0,0,0
"Mark",6,0,15,34144,36,8,0,0,0
"Jordan",15,0,6,35464,37,1,1,1,1
"Paul",13,0,8,34928,37,2,1,0,0
"Luke",12,0,9,34986,37,3,1,1,0
"Simon",12,0,9,34735,37,4,1,0,0
"Lester",10,0,11,33223,37,5,0,0,0
"Anthony",8,0,13,34931,37,6,0,0,0
"James",8,0,13,33686,37,7,0,0,0
"Mark",6,0,15,34144,37,8,0,0,0
"Jordan",15,0,6,35464,38,1,1,1,0
"Paul",13,0,8,34928,38,2,1,1,1
"Luke",12,0,9,34986,38,3,1,0,0
"Simon",12,0,9,34735,38,4,1,0,0
"Lester",10,0,11,33223,38,5,0,0,0
"Anthony",8,0,13,34931,38,6,0,0,0
"James",8,0,13,33686,38,7,0,0,0
"Mark",6,0,15,34144,38,8,0,0,0
"Jordan",15,0,6,35464,39,1,1,0,0
"Paul",13,0,8,34928,39,2,1,0,0
"Luke",12,0,9,34986,39,3,1,1,0
"Simon",12,0,9,34735,39,4,1,1,1
"Lester",10,0,11,33223,39,5,0,0,0
"Anthony",8,0,13,34931,39,6,0,0,0
"James",8,0,13,33686,39,7,0,0,0
"Mark",6,0,15,34144,39,8,0,0,0
"Jordan",15,0,6,35464,40,1,1,0,0
"Paul",13,0,8,34928,40,2,1,0,0
"Luke",12,0,9,34986,40,3,1,1,0
"Simon",12,0,9,34735,40,4,1,1,1
"Lester",10,0,11,33223,40,5,0,0,0
"Anthony",8,0,13,34931,40,6,0,0,0
"James",8,0,13,33686,40,7,0,0,0
"Mark",6,0,15,34144,40,8,0,0,0
"Jordan",15,0,6,35464,41,1,1,1,1
"Paul",13,0,8,34928,41,2,1,0,0
"Luke",12,0,9,34986,41,3,1,1,0
"Simon",12,0,9,34735,41,4,1,0,0
"Lester",10,0,11,33223,41,5,0,0,0
"Anthony",8,0,13,34931,41,6,0,0,0
"James",8,0,13,33686,41,7,0,0,0
"Mark",6,0,15,34144,41,8,0,0,0
"Jordan",15,0,6,35464,42,1,1,1,0
"Paul",13,0,8,34928,42,2,1,1,1
"Luke",12,0,9,34986,42,3,1,0,0
"Simon",12,0,9,34735,42,4,1,0,0
"Lester",10,0,11,33223,42,5,0,0,0
"Anthony",8,0,13,34931,42,6,0,0,0
"James",8,0,13,33686,42,7,0,0,0
"Mark",6,0,15,34144,42,8,0,0,0
"Jordan",15,0,6,35464,43,1,1,1,1
"Paul",13,0,8,34928,43,2,1,0,0
"Luke",12,0,9,34986,43,3,1,1,0
"Simon",12,0,9,34735,43,4,1,0,0
"Lester",10,0,11,33223,43,5,0,0,0
"Anthony",8,0,13,34931,43,6,0,0,0
"James",8,0,13,33686,43,7,0,0,0
"Mark",6,0,15,34144,43,8,0,0,0
"Jordan",15,0,6,35464,44,1,1,0,0
"Paul",13,0,8,34928,44,2,1,0,0
"Luke",12,0,9,34986,44,3,1,1,1
"Simon",12,0,9,34735,44,4,1,1,0
"Lester",10,0,11,33223,44,5,0,0,0
"Anthony",8,0,13,34931,44,6,0,0,0
"James",8,0,13,33686,44,7,0,0,0
"Mark",6,0,15,34144,44,8,0,0,0
"Jordan",15,0,6,35464,45,1,1,0,0
"Paul",13,0,8,34928,45,2,1,0,0
"Luke",12,0,9,34986,45,3,1,1,1
"Simon",12,0,9,34735,45,4,1,1,0
"Lester",10,0,11,33223,45,5,0,0,0
"Anthony",8,0,13,34931,45,6,0,0,0
"James",8,0,13,33686,45,7,0,0,0
"Mark",6,0,15,34144,45,8,0,0,0
"Jordan",15,0,6,35464,46,1,1,1,1
"Paul",13,0,8,34928,46,2,1,1,0
"Luke",12,0,9,34986,46,3,1,0,0
"Simon",12,0,9,34735,46,4,1,0,0
"Lester",10,0,11,33223,46,5,0,0,0
"Anthony",8,0,13,34931,46,6,0,0,0
"James",8,0,13,33686,46,7,0,0,0
"Mark",6,0,15,34144,46,8,0,0,0
"Jordan",15,0,6,35464,47,1,1,1,0
"Paul",13,0,8,34928,47,2,1,1,1
"Luke",12,0,9,34986,47,3,1,0,0
"Simon",12,0,9,34735,47,4,1,0,0
"Lester",10,0,11,33223,47,5,0,0,0
"Anthony",8,0,13,34931,47,6,0,0,0
"James",8,0,13,33686,47,7,0,0,0
"Mark",6,0,15,34144,47,8,0,0,0
"Jordan",15,0,6,35464,48,1,1,1,1
"Paul",13,0,8,34928,48,2,1,0,0
"Luke",12,0,9,34986,48,3,1,1,0
"Simon",12,0,9,34735,48,4,1,0,0
"Lester",10,0,11,33223,48,5,0,0,0
"Anthony",8,0,13,34931,48,6,0,0,0
"James",8,0,13,33686,48,7,0,0,0
"Mark",6,0,15,34144,48,8,0,0,0
"Jordan",15,0,6,35464,49,1,1,1,1
"Paul",13,0,8,34928,49,2,1,0,0
"Luke",12,0,9,34986,49,3,1,1,0
"Simon",12,0,9,34735,49,4,1,0,0
"Lester",10,0,11,33223,49,5,0,0,0
"Anthony",8,0,13,34931,49,6,0,0,0
"James",8,0,13,33686,49,7,0,0,0
"Mark",6,0,15,34144,49,8,0,0,0
"Jordan",15,0,6,35464,50,1,1,1,0
"Paul",13,0,8,34928,50,2,1,1,1
"Luke",12,0,9,34986,50,3,1,0,0
"Simon",12,0,9,34735,50,4,1,0,0
"Lester",10,0,11,33223,50,5,0,0,0
"Anthony",8,0,13,34931,50,6,0,0,0
"James",8,0,13,33686,50,7,0,0,0
"Mark",6,0,15,34144,50,8,0,0,0
"Jordan",15,0,6,35464,51,1,1,1,0
"Paul",13,0,8,34928,51,2,1,1,1
"Luke",12,0,9,34986,51,3,1,0,0
"Simon",12,0,9,34735,51,4,1,0,0
"Lester",10,0,11,33223,51,5,0,0,0
"Anthony",8,0,13,34931,51,6,0,0,0
"James",8,0,13,33686,51,7,0,0,0
"Mark",6,0,15,34144,51,8,0,0,0
"Jordan",15,0,6,35464,52,1,1,1,0
"Paul",13,0,8,34928,52,2,1,0,0
"Luke",12,0,9,34986,52,3,1,1,1
"Simon",12,0,9,34735,52,4,1,0,0
"Lester",10,0,11,33223,52,5,0,0,0
"Anthony",8,0,13,34931,52,6,0,0,0
"James",8,0,13,33686,52,7,0,0,0
"Mark",6,0,15,34144,52,8,0,0,0
"Jordan",15,0,6,35464,53,1,1,1,0
"Paul",13,0,8,34928,53,2,1,1,1
"Luke",12,0,9,34986,53,3,1,0,0
"Simon",12,0,9,34735,53,4,1,0,0
"Lester",10,0,11,33223,53,5,0,0,0
"Anthony",8,0,13,34931,53,6,0,0,0
"James",8,0,13,33686,53,7,0,0,0
"Mark",6,0,15,34144,53,8,0,0,0
"Jordan",15,0,6,35464,54,1,1,1,1
"Paul",13,0,8,34928,54,2,1,1,0
"Luke",12,0,9,34986,54,3,1,0,0
"Simon",12,0,9,34735,54,4,1,0,0
"Lester",10,0,11,33223,54,5,0,0,0
"Anthony",8,0,13,34931,54,6,0,0,0
"James",8,0,13,33686,54,7,0,0,0
"Mark",6,0,15,34144,54,8,0,0,0
"Jordan",15,0,6,35464,55,1,1,1,1
"Paul",13,0,8,34928,55,2,1,0,0
"Luke",12,0,9,34986,55,3,1,1,0
"Simon",12,0,9,34735,55,4,1,0,0
"Lester",10,0,11,33223,55,5,0,0,0
"Anthony",8,0,13,34931,55,6,0,0,0
"James",8,0,13,33686,55,7,0,0,0
"Mark",6,0,15,34144,55,8,0,0,0
"Jordan",15,0,6,35464,56,1,1,1,0
"Paul",13,0,8,34928,56,2,1,0,0
"Luke",12,0,9,34986,56,3,1,1,1
"Simon",12,0,9,34735,56,4,1,0,0
"Lester",10,0,11,33223,56,5,0,0,0
"Anthony",8,0,13,34931,56,6,0,0,0
"James",8,0,13,33686,56,7,0,0,0
"Mark",6,0,15,34144,56,8,0,0,0
"Jordan",15,0,6,35464,57,1,1,0,0
"Paul",13,0,8,34928,57,2,1,0,0
"Luke",12,0,9,34986,57,3,1,1,0
"Simon",12,0,9,34735,57,4,1,1,1
"Lester",10,0,11,33223,57,5,0,0,0
"Anthony",8,0,13,34931,57,6,0,0,0
"James",8,0,13,33686,57,7,0,0,0
"Mark",6,0,15,34144,57,8,0,0,0
"Jordan",15,0,6,35464,58,1,1,0,0
"Paul",13,0,8,34928,58,2,1,0,0
"Luke",12,0,9,34986,58,3,1,1,0
"Simon",12,0,9,34735,58,4,1,1,1
"Lester",10,0,11,33223,58,5,0,0,0
"Anthony",8,0,13,34931,58,6,0,0,0
"James",8,0,13,33686,58,7,0,0,0
"Mark",6,0,15,34144,58,8,0,0,0
"Jordan",15,0,6,35464,59,1,1,1,0
"Paul",13,0,8,34928,59,2,1,1,1
"Luke",12,0,9,34986,59,3,1,0,0
"Simon",12,0,9,34735,59,4,1,0,0
"Lester",10,0,11,33223,59,5,0,0,0
"Anthony",8,0,13,34931,59,6,0,0,0
"James",8,0,13,33686,59,7,0,0,0
"Mark",6,0,15,34144,59,8,0,0,0
"Jordan",15,0,6,35464,60,1,1,1,1
"Paul",13,0,8,34928,60,2,1,0,0
"Luke",12,0,9,34986,60,3,1,1,0
"Simon",12,0,9,34735,60,4,1,0,0
"Lester",10,0,11,33223,60,5,0,0,0
"Anthony",8,0,13,34931,60,6,0,0,0
"James",8,0,13,33686,60,7,0,0,0
"Mark",6,0,15,34144,60,8,0,0,0
"Jordan",15,0,6,35464,61,1,1,1,1
"Paul",13,0,8,34928,61,2,1,0,0
"Luke",12,0,9,34986,61,3,1,1,0
"Simon",12,0,9,34735,61,4,1,0,0
"Lester",10,0,11,33223,61,5,0,0,0
"Anthony",8,0,13,34931,61,6,0,0,0
"James",8,0,13,33686,61,7,0,0,0
"Mark",6,0,15,34144,61,8,0,0,0
"Jordan",15,0,6,35464,62,1,1,0,0
"Paul",13,0,8,34928,62,2,1,0,0
"Luke",12,0,9,34986,62,3,1,1,1
"Simon",12,0,9,34735,62,4,1,1,0
"Lester",10,0,11,33223,62,5,0,0,0
"Anthony",8,0,13,34931,62,6,0,0,0
"James",8,0,13,33686,62,7,0,0,0
"Mark",6,0,15,34144,62,8,0,0,0
"Jordan",15,0,6,35464,63,1,1,1,0
"Paul",13,0,8,34928,63,2,1,1,1
"Luke",12,0,9,34986,63,3,1,0,0
"Simon",12,0,9,34735,63,4,1,0,0
"Lester",10,0,11,33223,63,5,0,0,0
"Anthony",8,0,13,34931,63,6,0,0,0
"James",8,0,13,33686,63,7,0,0,0
"Mark",6,0,15,34144,63,8,0,0,0
"Jordan",15,0,6,35464,64,1,1,0,0
"Paul",13,0,8,34928,64,2,1,1,0
"Luke",12,0,9,34986,64,3,1,0,0
"Simon",12,0,9,34735,64,4,1,1,1
"Lester",10,0,11,33223,64,5,0,0,0
"Anthony",8,0,13,34931,64,6,0,0,0
"James",8,0,13,33686,64,7,0,0,0
"Mark",6,0,15,34144,64,8,0,0,0
"Jordan",15,0,6,35464,65,1,1,0,0
"Paul",13,0,8,34928,65,2,1,1,1
"Luke",12,0,9,34986,65,3,1,0,0
"Simon",12,0,9,34735,65,4,1,1,0
"Lester",10,0,11,33223,65,5,0,0,0
"Anthony",8,0,13,34931,65,6,0,0,0
"James",8,0,13,33686,65,7,0,0,0
"Mark",6,0,15,34144,65,8,0,0,0
"Jordan",15,0,6,35464,66,1,1,0,0
"Paul",13,0,8,34928,66,2,1,1,1
"Luke",12,0,9,34986,66,3,1,0,0
"Simon",12,0,9,34735,66,4,1,1,0
"Lester",10,0,11,33223,66,5,0,0,0
"Anthony",8,0,13,34931,66,6,0,0,0
"James",8,0,13,33686,66,7,0,0,0
"Mark",6,0,15,34144,66,8,0,0,0
"Jordan",15,0,6,35464,67,1,1,1,1
"Paul",13,0,8,34928,67,2,1,0,0
"Luke",12,0,9,34986,67,3,1,1,0
"Simon",12,0,9,34735,67,4,1,0,0
"Lester",10,0,11,33223,67,5,0,0,0
"Anthony",8,0,13,34931,67,6,0,0,0
"James",8,0,13,33686,67,7,0,0,0
"Mark",6,0,15,34144,67,8,0,0,0
"Jordan",15,0,6,35464,68,1,1,1,0
"Paul",13,0,8,34928,68,2,1,1,1
"Luke",12,0,9,34986,68,3,1,0,0
"Simon",12,0,9,34735,68,4,1,0,0
"Lester",10,0,11,33223,68,5,0,0,0
"Anthony",8,0,13,34931,68,6,0,0,0
"James",8,0,13,33686,68,7,0,0,0
"Mark",6,0,15,34144,68,8,0,0,0
"Jordan",15,0,6,35464,69,1,1,0,0
"Paul",13,0,8,34928,69,2,1,1,0
"Luke",12,0,9,34986,69,3,1,0,0
"Simon",12,0,9,34735,69,4,1,1,1
"Lester",10,0,11,33223,69,5,0,0,0
"Anthony",8,0,13,34931,69,6,0,0,0
"James",8,0,13,33686,69,7,0,0,0
"Mark",6,0,15,34144,69,8,0,0,0
"Jordan",15,0,6,35464,70,1,1,0,0
"Paul",13,0,8,34928,70,2,1,0,0
"Luke",12,0,9,34986,70,3,1,1,0
"Simon",12,0,9,34735,70,4,1,1,1
"Lester",10,0,11,33223,70,5,0,0,0
"Anthony",8,0,13,34931,70,6,0,0,0
"James",8,0,13,33686,70,7,0,0,0
"Mark",6,0,15,34144,70,8,0,0,0
"Jordan",15,0,6,35464,71,1,1,0,0
"Paul",13,0,8,34928,71,2,1,1,1
"Luke",12,0,9,34986,71,3,1,0,0
"Simon",12,0,9,34735,71,4,1,1,0
"Lester",10,0,11,33223,71,5,0,0,0
"Anthony",8,0,13,34931,71,6,0,0,0
"James",8,0,13,33686,71,7,0,0,0
"Mark",6,0,15,34144,71,8,0,0,0
"Jordan",15,0,6,35464,72,1,1,0,0
"Paul",13,0,8,34928,72,2,1,0,0
"Luke",12,0,9,34986,72,3,1,1,1
"Simon",12,0,9,34735,72,4,1,1,0
"Lester",10,0,11,33223,72,5,0,0,0
"Anthony",8,0,13,34931,72,6,0,0,0
"James",8,0,13,33686,72,7,0,0,0
"Mark",6,0,15,34144,72,8,0,0,0
"Jordan",15,0,6,35464,73,1,1,1,1
"Paul",13,0,8,34928,73,2,1,0,0
"Luke",12,0,9,34986,73,3,1,1,0
"Simon",12,0,9,34735,73,4,1,0,0
