"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"James",7,0,14,35068,18,8,0,0,0
"Simon",15,0,6,35966,19,1,1,0,0
"Paul",13,0,8,36966,19,2,1,0,0
"Luke",11,0,10,35788,19,3,1,1,1
"Jordan",11,0,10,35616,19,4,1,1,0
"Anthony",10,1,10,35776,19,5,0,0,0
"Lester",9,0,12,34403,19,6,0,0,0
"Mark",7,1,13,35661,19,7,0,0,0
"James",7,0,14,34480,19,8,0,0,0
"Paul",18,0,3,37833,20,1,1,0,0
"Jordan",12,0,9,36888,20,2,1,1,0
"Luke",11,0,10,36168,20,3,1,0,0
"Simon",11,0,10,35687,20,4,1,1,1
"Anthony",9,0,12,35747,20,5,0,0,0
"Lester",9,0,12,33432,20,6,0,0,0
"James",8,0,13,34993,20,7,0,0,0
"Mark",6,0,15,35369,20,8,0,0,0
"Luke",12,0,9,35907,21,1,1,0,0
"Paul",12,0,9,35744,21,2,1,1,0
"Lester",12,0,9,35332,21,3,1,0,0
"Jordan",11,0,10,36372,21,4,1,1,1
"Simon",11,0,10,35375,21,5,0,0,0
"Anthony",9,0,12,37361,21,6,0,0,0
"Mark",9,0,12,35599,21,7,0,0,0
"James",8,0,13,34903,21,8,0,0,0
"Paul",15,0,6,36932,22,1,1,1,1
"Luke",14,0,7,36097,22,2,1,1,0
"Jordan",13,0,8,36601,22,3,1,0,0
"Simon",11,0,10,35308,22,4,1,0,0
"James",9,0,12,35170,22,5,0,0,0
"Anthony",8,0,13,35645,22,6,0,0,0
"Lester",8,0,13,33525,22,7,0,0,0
"Mark",6,0,15,35066,22,8,0,0,0
"Paul",15,0,6,36989,23,1,1,1,0
"Luke",12,0,9,35816,23,2,1,0,0
"James",11,0,10,36049,23,3,1,1,1
"Lester",11,0,10,34768,23,4,1,0,0
"Jordan",10,0,11,36226,23,5,0,0,0
"Simon",10,0,11,35831,23,6,0,0,0
"Anthony",10,0,11,35603,23,7,0,0,0
"Mark",5,0,16,35986,23,8,0,0,0
"Simon",14,0,7,35905,24,1,1,0,0
"Paul",13,0,8,36100,24,2,1,0,0
"Jordan",12,0,9,35977,24,3,1,1,1
"Luke",12,0,9,35731,24,4,1,1,0
"James",10,0,11,35246,24,5,0,0,0
"Anthony",8,0,13,35855,24,6,0,0,0
"Mark",8,0,13,35752,24,7,0,0,0
"Lester",7,0,14,33398,24,8,0,0,0
"Paul",15,0,6,37192,25,1,1,1,1
"Simon",13,0,8,36081,25,2,1,1,0
"James",10,0,11,36249,25,3,1,0,0
"Jordan",10,0,11,36057,25,4,1,0,0
"Luke",10,0,11,35953,25,5,0,0,0
"Anthony",10,0,11,35937,25,6,0,0,0
"Lester",9,0,12,33938,25,7,0,0,0
"Mark",7,0,14,35310,25,8,0,0,0
"Simon",14,0,7,36387,26,1,1,0,0
"Jordan",13,0,8,35856,26,2,1,1,0
"Luke",13,0,8,35696,26,3,1,0,0
"Paul",11,0,10,35773,26,4,1,1,1
"James",9,0,12,35056,26,5,0,0,0
"Lester",9,0,12,34293,26,6,0,0,0
"Anthony",8,0,13,35513,26,7,0,0,0
"Mark",7,0,14,35079,26,8,0,0,0
"Paul",14,0,7,36968,27,1,1,0,0
"Luke",14,0,7,36333,27,2,1,1,1
"Lester",12,0,9,34933,27,3,1,0,0
"Jordan",11,0,10,36888,27,4,1,1,0
"Anthony",10,0,11,36264,27,5,0,0,0
"James",9,0,12,35694,27,6,0,0,0
"Simon",9,0,12,35248,27,7,0,0,0
"Mark",5,0,16,34832,27,8,0,0,0
"Paul",15,0,6,36502,28,1,1,1,0
"Luke",13,0,8,36456,28,2,1,1,1
"Simon",12,0,9,35923,28,3,1,0,0
"Jordan",11,0,10,36530,28,4,1,0,0
"Lester",10,0,11,35270,28,5,0,0,0
"Anthony",8,0,13,36197,28,6,0,0,0
"James",8,0,13,35475,28,7,0,0,0
"Mark",7,0,14,34840,28,8,0,0,0
"Paul",14,0,7,36693,29,1,1,1,1
"Simon",13,0,8,35587,29,2,1,0,0
"Jordan",12,0,9,36153,29,3,1,1,0
"Lester",11,0,10,34131,29,4,1,0,0
"Luke",10,0,11,35638,29,5,0,0,0
"Anthony",9,0,12,35917,29,6,0,0,0
"James",8,0,13,34709,29,7,0,0,0
"Mark",7,0,14,35897,29,8,0,0,0
"Paul",16,0,5,37047,30,1,1,1,1
"Jordan",15,0,6,36386,30,2,1,0,0
"Luke",11,0,10,35503,30,3,1,1,0
"Simon",11,0,10,35227,30,4,1,0,0
"Anthony",10,0,11,35845,30,5,0,0,0
"James",9,0,12,34809,30,6,0,0,0
"Mark",6,0,15,35139,30,7,0,0,0
"Lester",6,0,15,33698,30,8,0,0,0
"Paul",16,0,5,36659,31,1,1,0,0
"Luke",14,0,7,36322,31,2,1,0,0
"Jordan",12,0,9,36234,31,3,1,1,1
"Simon",10,0,11,35450,31,4,1,1,0
"James",9,0,12,35636,31,5,0,0,0
"Anthony",9,0,12,35563,31,6,0,0,0
"Lester",8,0,13,33406,31,7,0,0,0
"Mark",6,0,15,35754,31,8,0,0,0
"Paul",15,0,6,36493,32,1,1,1,1
"Lester",12,0,9,33988,32,2,1,0,0
"Jordan",11,0,10,36897,32,3,1,1,0
"Simon",11,0,10,34932,32,4,1,0,0
"Anthony",9,0,12,36079,32,5,0,0,0
"James",9,0,12,35788,32,6,0,0,0
"Luke",9,0,12,34881,32,7,0,0,0
"Mark",8,0,13,35525,32,8,0,0,0
"Paul",14,0,7,36661,33,1,1,1,1
"Jordan",14,0,7,36463,33,2,1,1,0
"Simon",12,0,9,35253,33,3,1,0,0
"Luke",10,0,11,35780,33,4,1,0,0
"James",9,0,12,35495,33,5,0,0,0
"Lester",9,0,12,34363,33,6,0,0,0
"Anthony",8,0,13,35836,33,7,0,0,0
"Mark",8,0,13,35603,33,8,0,0,0
"Paul",14,0,7,35839,34,1,1,1,0
"Simon",12,0,9,35216,34,2,1,0,0
"Anthony",11,0,10,36415,34,3,1,1,1
"Luke",11,0,10,35525,34,4,1,0,0
"Lester",11,0,10,34512,34,5,0,0,0
"Jordan",10,0,11,35747,34,6,0,0,0
"James",9,0,12,35309,34,7,0,0,0
"Mark",6,0,15,35443,34,8,0,0,0
"Jordan",15,0,6,36636,35,1,1,0,0
"Paul",14,0,7,36748,35,2,1,0,0
"Luke",13,0,8,36076,35,3,1,1,0
"Simon",13,0,8,35268,35,4,1,1,1
"Anthony",8,0,13,35916,35,5,0,0,0
"Lester",8,0,13,33958,35,6,0,0,0
"James",7,0,14,35406,35,7,0,0,0
"Mark",6,0,15,34775,35,8,0,0,0
"Jordan",16,0,5,36669,36,1,1,1,0
"Paul",15,0,6,37075,36,2,1,1,1
"Lester",12,0,9,34258,36,3,1,0,0
"Simon",11,0,10,35305,36,4,1,0,0
"Luke",10,0,11,35472,36,5,0,0,0
"James",9,0,12,35341,36,6,0,0,0
"Anthony",7,0,14,35428,36,7,0,0,0
"Mark",4,0,17,34664,36,8,0,0,0
"Jordan",15,0,6,36932,37,1,1,1,1
"Paul",15,0,6,36386,37,2,1,1,0
"Simon",13,0,8,35558,37,3,1,0,0
"Luke",11,0,10,36038,37,4,1,0,0
"Anthony",9,0,12,36007,37,5,0,0,0
"Lester",8,0,13,33545,37,6,0,0,0
"Mark",7,0,14,35183,37,7,0,0,0
"James",6,0,15,34747,37,8,0,0,0
"Paul",16,0,5,36839,38,1,1,0,0
"Anthony",12,0,9,36378,38,2,1,0,0
"Jordan",11,0,10,36140,38,3,1,1,1
"Luke",11,0,10,35774,38,4,1,1,0
"Simon",10,0,11,35447,38,5,0,0,0
"Mark",8,0,13,35829,38,6,0,0,0
"James",8,0,13,35250,38,7,0,0,0
"Lester",8,0,13,34854,38,8,0,0,0
"Paul",15,0,6,36797,39,1,1,1,0
"Simon",12,0,9,36074,39,2,1,1,1
"James",12,0,9,35625,39,3,1,0,0
"Luke",11,0,10,36212,39,4,1,0,0
"Jordan",11,0,10,36196,39,5,0,0,0
"Lester",11,0,10,34131,39,6,0,0,0
"Anthony",8,0,13,35600,39,7,0,0,0
"Mark",4,0,17,34605,39,8,0,0,0
"Paul",14,0,7,36771,40,1,1,0,0
"Simon",13,0,8,35836,40,2,1,1,1
"Luke",12,0,9,36188,40,3,1,0,0
"Jordan",11,0,10,35788,40,4,1,1,0
"Lester",11,0,10,34495,40,5,0,0,0
"Anthony",10,0,11,35863,40,6,0,0,0
"James",7,0,14,34992,40,7,0,0,0
"Mark",6,0,15,35238,40,8,0,0,0
"Paul",15,0,6,36550,41,1,1,0,0
"Simon",14,0,7,35329,41,2,1,0,0
"Jordan",13,0,8,36506,41,3,1,1,0
"Luke",12,0,9,36034,41,4,1,1,1
"Anthony",10,0,11,35914,41,5,0,0,0
"Lester",8,0,13,34171,41,6,0,0,0
"James",7,0,14,34835,41,7,0,0,0
"Mark",5,0,16,35121,41,8,0,0,0
"Paul",13,0,8,36389,42,1,1,0,0
"Jordan",12,0,9,36204,42,2,1,0,0
"Luke",12,0,9,35860,42,3,1,1,1
"Anthony",10,0,11,36275,42,4,1,1,0
"Simon",10,0,11,35209,42,5,0,0,0
"Lester",10,0,11,33973,42,6,0,0,0
"Mark",9,0,12,35318,42,7,0,0,0
"James",8,0,13,35220,42,8,0,0,0
"Paul",15,0,6,36712,43,1,1,1,1
"Luke",12,0,9,35795,43,2,1,0,0
"Simon",11,0,10,35470,43,3,1,1,0
"Anthony",10,0,11,36038,43,4,1,0,0
"Jordan",10,0,11,35723,43,5,0,0,0
"James",10,0,11,34992,43,6,0,0,0
"Lester",9,0,12,33859,43,7,0,0,0
"Mark",7,0,14,35696,43,8,0,0,0
"Simon",14,0,7,36185,44,1,1,0,0
"Paul",13,0,8,36600,44,2,1,0,0
"Jordan",11,0,10,36226,44,3,1,1,0
"Anthony",10,0,11,36212,44,4,1,1,1
"James",10,0,11,35657,44,5,0,0,0
"Luke",9,0,12,35912,44,6,0,0,0
"Lester",9,0,12,34514,44,7,0,0,0
"Mark",8,0,13,36259,44,8,0,0,0
"Paul",17,0,4,37559,45,1,1,0,0
"Luke",12,0,9,35596,45,2,1,0,0
"Simon",11,0,10,35254,45,3,1,1,0
"Anthony",10,0,11,36069,45,4,1,1,1
"Jordan",10,0,11,35961,45,5,0,0,0
"Lester",10,0,11,34103,45,6,0,0,0
"James",8,0,13,34552,45,7,0,0,0
"Mark",6,0,15,35080,45,8,0,0,0
"Paul",13,0,8,35967,46,1,1,0,0
"Anthony",12,0,9,36451,46,2,1,0,0
"Jordan",12,0,9,36248,46,3,1,1,1
"Luke",11,0,10,35874,46,4,1,1,0
"Mark",10,0,11,35697,46,5,0,0,0
"James",9,0,12,34603,46,6,0,0,0
"Simon",9,0,12,34597,46,7,0,0,0
"Lester",8,0,13,33615,46,8,0,0,0
"Paul",15,0,6,37224,47,1,1,1,1
"Jordan",14,0,7,36570,47,2,1,1,0
"Luke",14,0,7,36313,47,3,1,0,0
"Simon",12,0,9,35431,47,4,1,0,0
"Anthony",9,0,12,36486,47,5,0,0,0
"James",8,0,13,35469,47,6,0,0,0
"Lester",7,0,14,34294,47,7,0,0,0
"Mark",5,0,16,35108,47,8,0,0,0
"Paul",15,1,5,36684,48,1,1,1,0
"Luke",13,0,8,35972,48,2,1,1,1
"Jordan",12,0,9,36680,48,3,1,0,0
"Simon",12,0,9,35662,48,4,1,0,0
"James",11,1,9,35609,48,5,0,0,0
"Anthony",7,0,14,35397,48,6,0,0,0
"Lester",7,0,14,33335,48,7,0,0,0
"Mark",6,0,15,35033,48,8,0,0,0
"Paul",14,0,7,36144,49,1,1,0,0
"Luke",13,0,8,36441,49,2,1,1,0
"Simon",13,0,8,35917,49,3,1,0,0
"Jordan",12,0,9,36166,49,4,1,1,1
"James",9,0,12,35510,49,5,0,0,0
"Anthony",8,0,13,35676,49,6,0,0,0
"Lester",8,0,13,34209,49,7,0,0,0
"Mark",7,0,14,35025,49,8,0,0,0
"Luke",14,0,7,36104,50,1,1,1,1
"Paul",13,0,8,36335,50,2,1,0,0
"Jordan",11,0,10,36491,50,3,1,1,0
"Simon",11,0,10,35360,50,4,1,0,0
"James",10,0,11,34955,50,5,0,0,0
"Anthony",9,0,12,36170,50,6,0,0,0
"Mark",8,0,13,35095,50,7,0,0,0
"Lester",8,0,13,34124,50,8,0,0,0
"Paul",15,0,6,36906,51,1,1,1,1
"Jordan",14,0,7,36446,51,2,1,0,0
"Luke",13,0,8,36609,51,3,1,1,0
"Simon",13,0,8,35561,51,4,1,0,0
"Anthony",8,0,13,35867,51,5,0,0,0
"Mark",7,0,14,35553,51,6,0,0,0
"James",7,0,14,35061,51,7,0,0,0
"Lester",7,0,14,34133,51,8,0,0,0
"Paul",15,0,6,36499,52,1,1,0,0
"Luke",13,0,8,36782,52,2,1,0,0
"Jordan",13,0,8,36579,52,3,1,1,1
"Simon",12,1,8,36013,52,4,1,1,0
"Anthony",10,0,11,36409,52,5,0,0,0
"James",8,0,13,34818,52,6,0,0,0
"Lester",7,0,14,34068,52,7,0,0,0
"Mark",5,1,15,34983,52,8,0,0,0
"Paul",15,0,6,37065,53,1,1,0,0
"Luke",13,0,8,36320,53,2,1,0,0
"Simon",12,0,9,35727,53,3,1,1,0
"Jordan",11,0,10,36184,53,4,1,1,1
"James",9,0,12,35525,53,5,0,0,0
"Anthony",8,0,13,35749,53,6,0,0,0
"Mark",8,0,13,35426,53,7,0,0,0
"Lester",8,0,13,34294,53,8,0,0,0
"Paul",15,0,6,36373,54,1,1,1,0
"Simon",12,0,9,35223,54,2,1,0,0
"Luke",11,0,10,36178,54,3,1,1,1
"Jordan",11,0,10,36025,54,4,1,0,0
"James",11,0,10,35247,54,5,0,0,0
"Anthony",10,0,11,35867,54,6,0,0,0
"Mark",7,0,14,35607,54,7,0,0,0
"Lester",7,0,14,33020,54,8,0,0,0
"Paul",16,0,5,36457,55,1,1,1,0
"Jordan",13,0,8,36819,55,2,1,1,1
"Luke",12,0,9,36151,55,3,1,0,0
"Simon",12,0,9,35538,55,4,1,0,0
"Lester",10,0,11,34552,55,5,0,0,0
"James",8,0,13,35096,55,6,0,0,0
"Anthony",7,0,14,35614,55,7,0,0,0
"Mark",6,0,15,34939,55,8,0,0,0
"Paul",14,0,7,36347,56,1,1,1,0
"Luke",13,0,8,36275,56,2,1,0,0
"Jordan",11,0,10,35802,56,3,1,1,1
"Simon",11,0,10,35195,56,4,1,0,0
"James",10,0,11,35395,56,5,0,0,0
"Anthony",9,0,12,35873,56,6,0,0,0
"Mark",9,0,12,35385,56,7,0,0,0
"Lester",7,0,14,33658,56,8,0,0,0
"Luke",15,0,6,36010,57,1,1,1,1
"Paul",14,0,7,35866,57,2,1,0,0
"Simon",12,0,9,35624,57,3,1,1,0
"Lester",11,0,10,34721,57,4,1,0,0
"Jordan",9,0,12,36018,57,5,0,0,0
"James",9,0,12,35033,57,6,0,0,0
"Anthony",7,0,14,35999,57,7,0,0,0
"Mark",7,0,14,35470,57,8,0,0,0
"Paul",14,0,7,36662,58,1,1,1,1
"Jordan",13,0,8,36639,58,2,1,0,0
"Simon",12,0,9,36346,58,3,1,1,0
"Luke",11,0,10,35830,58,4,1,0,0
"James",10,0,11,35279,58,5,0,0,0
"Lester",10,0,11,33901,58,6,0,0,0
"Anthony",9,0,12,35578,58,7,0,0,0
"Mark",5,0,16,35588,58,8,0,0,0
"Simon",15,0,6,35829,59,1,1,0,0
"Paul",13,0,8,36425,59,2,1,1,1
"Luke",13,0,8,36053,59,3,1,0,0
"Jordan",12,0,9,36294,59,4,1,1,0
"Anthony",10,0,11,36192,59,5,0,0,0
"James",9,0,12,35258,59,6,0,0,0
"Mark",7,0,14,35236,59,7,0,0,0
"Lester",5,0,16,33272,59,8,0,0,0
"Paul",14,0,7,36744,60,1,1,0,0
"Simon",13,0,8,35537,60,2,1,0,0
"Luke",12,0,9,35979,60,3,1,1,1
"Jordan",11,0,10,36323,60,4,1,1,0
"Anthony",9,0,12,35825,60,5,0,0,0
"Mark",9,0,12,35515,60,6,0,0,0
"James",8,0,13,34353,60,7,0,0,0
"Lester",8,0,13,33150,60,8,0,0,0
"Paul",16,0,5,36842,61,1,1,1,1
"Jordan",13,0,8,36761,61,2,1,1,0
"Lester",13,0,8,34476,61,3,1,0,0
"Simon",12,0,9,35597,61,4,1,0,0
"Luke",10,0,11,35758,61,5,0,0,0
"Mark",7,0,14,35707,61,6,0,0,0
"Anthony",7,0,14,35637,61,7,0,0,0
"James",6,0,15,34528,61,8,0,0,0
"Paul",14,0,7,36425,62,1,1,1,0
"Simon",14,0,7,35885,62,2,1,0,0
"Jordan",11,0,10,35837,62,3,1,1,1
"Lester",11,0,10,34158,62,4,1,0,0
"Luke",10,0,11,36038,62,5,0,0,0
"Anthony",10,0,11,35368,62,6,0,0,0
"James",10,0,11,35231,62,7,0,0,0
"Mark",4,0,17,34848,62,8,0,0,0
"Simon",14,0,7,36054,63,1,1,0,0
"Jordan",13,0,8,37011,63,2,1,1,0
"Paul",13,0,8,35880,63,3,1,0,0
"Luke",12,0,9,36197,63,4,1,1,1
"Lester",9,0,12,33795,63,5,0,0,0
"Anthony",8,0,13,35933,63,6,0,0,0
"James",8,0,13,34912,63,7,0,0,0
"Mark",7,0,14,35991,63,8,0,0,0
"Paul",15,0,6,36912,64,1,1,0,0
"Simon",13,0,8,34926,64,2,1,0,0
"Jordan",12,0,9,36546,64,3,1,1,1
"Luke",12,0,9,35684,64,4,1,1,0
"Lester",11,0,10,34198,64,5,0,0,0
"Anthony",8,0,13,35998,64,6,0,0,0
"James",8,0,13,34750,64,7,0,0,0
"Mark",5,0,16,34440,64,8,0,0,0
"Paul",14,0,7,36716,65,1,1,0,0
"Jordan",12,0,9,36164,65,2,1,1,0
"James",11,0,10,36001,65,3,1,0,0
"Lester",11,0,10,34398,65,4,1,1,1
"Anthony",10,0,11,36013,65,5,0,0,0
"Luke",10,0,11,35623,65,6,0,0,0
"Simon",9,0,12,35391,65,7,0,0,0
"Mark",7,0,14,35756,65,8,0,0,0
"Paul",16,0,5,36711,66,1,1,1,0
"Simon",15,0,6,36298,66,2,1,1,1
"Luke",11,1,9,36547,66,3,1,0,0
"Jordan",11,0,10,36490,66,4,1,0,0
"James",9,0,12,34890,66,5,0,0,0
"Anthony",8,0,13,35527,66,6,0,0,0
"Lester",7,1,13,33635,66,7,0,0,0
"Mark",6,0,15,35037,66,8,0,0,0
"Jordan",12,0,9,36372,67,1,1,0,0
"Paul",12,0,9,36242,67,2,1,1,1
"Simon",11,0,10,35498,67,3,1,0,0
"Luke",11,0,10,35415,67,4,1,1,0
"Mark",10,0,11,36030,67,5,0,0,0
"Anthony",10,0,11,35830,67,6,0,0,0
"James",9,0,12,35943,67,7,0,0,0
"Lester",9,0,12,34364,67,8,0,0,0
"Luke",15,0,6,36742,68,1,1,1,1
"Paul",15,0,6,36524,68,2,1,1,0
"Simon",14,0,7,35573,68,3,1,0,0
"Jordan",11,0,10,36384,68,4,1,0,0
"Mark",9,0,12,35695,68,5,0,0,0
"Anthony",7,0,14,35644,68,6,0,0,0
"James",7,0,14,34834,68,7,0,0,0
"Lester",6,0,15,33407,68,8,0,0,0
"Paul",14,0,7,36530,69,1,1,1,0
"Jordan",14,0,7,36426,69,2,1,0,0
"Simon",14,0,7,35595,69,3,1,1,1
"Luke",11,0,10,35782,69,4,1,0,0
"Lester",9,0,12,34406,69,5,0,0,0
"Anthony",8,0,13,36414,69,6,0,0,0
"James",8,0,13,35029,69,7,0,0,0
"Mark",6,0,15,35559,69,8,0,0,0
"Paul",15,0,6,36162,70,1,1,1,1
"Simon",13,0,8,35807,70,2,1,1,0
"Jordan",12,0,9,36211,70,3,1,0,0
"Luke",12,0,9,35898,70,4,1,0,0
"James",10,0,11,35308,70,5,0,0,0
"Anthony",9,0,12,36309,70,6,0,0,0
"Lester",7,0,14,33842,70,7,0,0,0
"Mark",6,0,15,35639,70,8,0,0,0
"Jordan",14,0,7,37447,71,1,1,0,0
"Luke",13,0,8,36585,71,2,1,0,0
"Paul",13,0,8,36577,71,3,1,1,1
"James",11,0,10,34970,71,4,1,1,0
"Simon",10,0,11,34955,71,5,0,0,0
"Anthony",8,0,13,35616,71,6,0,0,0
"Lester",8,0,13,33725,71,7,0,0,0
"Mark",7,0,14,34734,71,8,0,0,0
"Simon",13,0,8,36564,72,1,1,0,0
"Jordan",12,0,9,36274,72,2,1,1,1
"Luke",12,0,9,36271,72,3,1,0,0
"Paul",11,0,10,36106,72,4,1,1,0
"James",11,0,10,35817,72,5,0,0,0
"Lester",10,0,11,34343,72,6,0,0,0
"Anthony",9,0,12,35852,72,7,0,0,0
"Mark",6,0,15,35861,72,8,0,0,0
"Jordan",15,0,6,37105,73,1,1,0,0
"Simon",13,0,8,36068,73,2,1,0,0
"Lester",12,0,9,34375,73,3,1,1,1
"Paul",11,0,10,36312,73,4,1,1,0
