"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Simon",10,0,11,36528,6,4,1,0,0
"Mark",10,0,11,36345,6,5,0,0,0
"Anthony",9,0,12,36903,6,6,0,0,0
"Lester",9,0,12,34542,6,7,0,0,0
"James",7,0,14,35372,6,8,0,0,0
"Paul",14,0,7,36634,7,1,1,0,0
"Luke",13,0,8,35756,7,2,1,0,0
"Jordan",12,0,9,36771,7,3,1,1,1
"James",11,0,10,35692,7,4,1,1,0
"Mark",9,0,12,35995,7,5,0,0,0
"Simon",9,0,12,34756,7,6,0,0,0
"Anthony",8,0,13,35940,7,7,0,0,0
"Lester",8,0,13,34379,7,8,0,0,0
"Luke",14,0,7,36173,8,1,1,0,0
"Simon",12,0,9,36593,8,2,1,1,0
"Jordan",11,0,10,36443,8,3,1,0,0
"Paul",10,0,11,36062,8,4,1,1,1
"James",10,0,11,35561,8,5,0,0,0
"Anthony",9,0,12,36477,8,6,0,0,0
"Mark",9,0,12,36185,8,7,0,0,0
"Lester",9,0,12,35134,8,8,0,0,0
"Paul",15,0,6,37420,9,1,1,1,0
"Jordan",13,0,8,36767,9,2,1,0,0
"Anthony",10,0,11,36536,9,3,1,1,1
"Lester",10,0,11,35929,9,4,1,0,0
"Simon",10,0,11,35818,9,5,0,0,0
"Mark",9,0,12,35998,9,6,0,0,0
"Luke",9,0,12,35969,9,7,0,0,0
"James",8,0,13,35839,9,8,0,0,0
"Paul",15,0,6,37510,10,1,1,1,1
"Luke",13,0,8,36461,10,2,1,1,0
"Mark",12,0,9,36616,10,3,1,0,0
"Jordan",11,0,10,36899,10,4,1,0,0
"Simon",10,0,11,36575,10,5,0,0,0
"James",8,0,13,36350,10,6,0,0,0
"Anthony",8,0,13,36019,10,7,0,0,0
"Lester",7,0,14,35191,10,8,0,0,0
"Anthony",13,0,8,37389,11,1,1,1,1
"Paul",13,0,8,37112,11,2,1,0,0
"Jordan",12,0,9,36568,11,3,1,1,0
"Luke",11,0,10,36530,11,4,1,0,0
"Lester",10,0,11,34785,11,5,0,0,0
"Simon",9,0,12,35872,11,6,0,0,0
"James",9,0,12,35527,11,7,0,0,0
"Mark",7,0,14,35543,11,8,0,0,0
"Luke",14,0,7,36734,12,1,1,1,1
"James",13,0,8,36382,12,2,1,1,0
"Simon",12,0,9,35928,12,3,1,0,0
"Anthony",11,0,10,36042,12,4,1,0,0
"Paul",11,0,10,35877,12,5,0,0,0
"Jordan",9,0,12,35286,12,6,0,0,0
"Lester",8,0,13,33370,12,7,0,0,0
"Mark",6,0,15,35741,12,8,0,0,0
"Paul",15,0,6,37494,13,1,1,1,0
"Jordan",14,0,7,37077,13,2,1,1,1
"Simon",13,0,8,35850,13,3,1,0,0
"Lester",11,0,10,35031,13,4,1,0,0
"Luke",10,0,11,35829,13,5,0,0,0
"Anthony",8,0,13,36012,13,6,0,0,0
"James",7,0,14,35235,13,7,0,0,0
"Mark",6,0,15,35221,13,8,0,0,0
"Jordan",15,0,6,37251,14,1,1,1,0
"Simon",15,0,6,36677,14,2,1,0,0
"Paul",11,0,10,36681,14,3,1,1,1
"Luke",11,0,10,36455,14,4,1,0,0
"James",9,0,12,35902,14,5,0,0,0
"Mark",9,0,12,35822,14,6,0,0,0
"Lester",8,0,13,35182,14,7,0,0,0
"Anthony",6,0,15,35778,14,8,0,0,0
"Paul",14,0,7,36867,15,1,1,1,1
"Simon",14,0,7,36628,15,2,1,0,0
"Jordan",12,0,9,36789,15,3,1,1,0
"Luke",11,0,10,36585,15,4,1,0,0
"James",9,0,12,35868,15,5,0,0,0
"Anthony",8,0,13,36130,15,6,0,0,0
"Mark",8,0,13,35796,15,7,0,0,0
"Lester",8,0,13,34630,15,8,0,0,0
"Luke",14,1,6,36957,16,1,1,0,0
"Simon",14,0,7,36741,16,2,1,0,0
"Paul",12,0,9,37297,16,3,1,1,0
"Anthony",10,0,11,36764,16,4,1,1,1
"Mark",10,0,11,36424,16,5,0,0,0
"Lester",8,1,12,34604,16,6,0,0,0
"Jordan",8,0,13,35874,16,7,0,0,0
"James",7,0,14,34753,16,8,0,0,0
"Jordan",14,0,7,37210,17,1,1,1,1
"Paul",13,0,8,37465,17,2,1,1,0
"Luke",13,0,8,36712,17,3,1,0,0
"Simon",12,0,9,35555,17,4,1,0,0
"James",9,1,11,35791,17,5,0,0,0
"Anthony",8,0,13,35935,17,6,0,0,0
"Lester",7,1,13,34076,17,7,0,0,0
"Mark",7,0,14,35222,17,8,0,0,0
"Paul",15,0,6,36498,18,1,1,0,0
"Jordan",13,0,8,36606,18,2,1,0,0
"Luke",12,0,9,36635,18,3,1,1,1
"Simon",12,0,9,36433,18,4,1,1,0
"Lester",10,0,11,35238,18,5,0,0,0
"Anthony",8,0,13,35783,18,6,0,0,0
"James",7,0,14,35639,18,7,0,0,0
"Mark",7,0,14,35581,18,8,0,0,0
"Paul",16,0,5,37677,19,1,1,1,0
"Luke",12,0,9,36093,19,2,1,0,0
"Jordan",11,0,10,36645,19,3,1,1,1
"James",10,0,11,35775,19,4,1,0,0
"Simon",9,0,12,36099,19,5,0,0,0
"Anthony",9,0,12,35881,19,6,0,0,0
"Lester",9,0,12,34040,19,7,0,0,0
"Mark",8,0,13,36180,19,8,0,0,0
"Paul",13,0,8,36976,20,1,1,1,1
"Luke",12,0,9,36983,20,2,1,1,0
"Simon",12,0,9,36563,20,3,1,0,0
"Lester",12,0,9,35486,20,4,1,0,0
"Anthony",11,0,10,35777,20,5,0,0,0
"Jordan",9,0,12,35486,20,6,0,0,0
"James",8,0,13,34956,20,7,0,0,0
"Mark",7,0,14,35256,20,8,0,0,0
"Paul",15,0,6,37450,21,1,1,1,0
"Simon",14,0,7,35792,21,2,1,0,0
"Luke",12,0,9,36354,21,3,1,1,1
"Anthony",10,0,11,36615,21,4,1,0,0
"James",9,0,12,36417,21,5,0,0,0
"Jordan",9,0,12,36295,21,6,0,0,0
"Lester",8,0,13,35230,21,7,0,0,0
"Mark",7,0,14,35734,21,8,0,0,0
"Paul",14,0,7,36680,22,1,1,1,1
"Jordan",13,0,8,36700,22,2,1,0,0
"Luke",12,0,9,36191,22,3,1,1,0
"Mark",11,0,10,36382,22,4,1,0,0
"Simon",11,0,10,36152,22,5,0,0,0
"Lester",10,0,11,35659,22,6,0,0,0
"Anthony",9,0,12,35366,22,7,0,0,0
"James",4,0,17,35151,22,8,0,0,0
"Luke",14,0,7,36064,23,1,1,0,0
"Anthony",12,0,9,36663,23,2,1,0,0
"Jordan",12,0,9,36652,23,3,1,1,0
"Simon",12,0,9,35511,23,4,1,1,1
"Paul",11,0,10,36526,23,5,0,0,0
"James",11,0,10,36189,23,6,0,0,0
"Mark",7,0,14,36187,23,7,0,0,0
"Lester",5,0,16,34174,23,8,0,0,0
"Simon",14,0,7,35741,24,1,1,1,0
"Luke",12,0,9,36758,24,2,1,0,0
"Paul",12,0,9,36601,24,3,1,1,1
"James",11,0,10,36237,24,4,1,0,0
"Anthony",11,0,10,35899,24,5,0,0,0
"Jordan",10,0,11,37009,24,6,0,0,0
"Mark",9,0,12,35125,24,7,0,0,0
"Lester",5,0,16,33373,24,8,0,0,0
"Paul",14,0,7,36611,25,1,1,1,1
"Luke",13,0,8,36478,25,2,1,1,0
"Mark",12,0,9,36142,25,3,1,0,0
"Simon",12,0,9,35077,25,4,1,0,0
"Jordan",10,0,11,35854,25,5,0,0,0
"Lester",9,0,12,34830,25,6,0,0,0
"Anthony",7,0,14,36096,25,7,0,0,0
"James",7,0,14,35958,25,8,0,0,0
"Paul",12,0,9,36872,26,1,1,1,0
"Anthony",12,0,9,36386,26,2,1,1,1
"Luke",11,0,10,36405,26,3,1,0,0
"Simon",11,0,10,35827,26,4,1,0,0
"Jordan",10,0,11,36921,26,5,0,0,0
"James",10,0,11,35833,26,6,0,0,0
"Mark",9,0,12,35704,26,7,0,0,0
"Lester",9,0,12,35480,26,8,0,0,0
"Luke",14,0,7,36557,27,1,1,1,1
"Anthony",12,0,9,36980,27,2,1,0,0
"Jordan",12,0,9,36634,27,3,1,1,0
"Paul",10,0,11,37232,27,4,1,0,0
"Simon",10,0,11,36566,27,5,0,0,0
"James",10,0,11,36249,27,6,0,0,0
"Mark",9,0,12,35733,27,7,0,0,0
"Lester",7,0,14,34502,27,8,0,0,0
"Paul",14,0,7,37315,28,1,1,0,0
"Simon",12,0,9,35622,28,2,1,0,0
"Jordan",10,0,11,36570,28,3,1,1,1
"Anthony",10,0,11,36514,28,4,1,1,0
"Mark",10,0,11,36083,28,5,0,0,0
"Luke",10,0,11,35067,28,6,0,0,0
"Lester",10,0,11,34426,28,7,0,0,0
"James",8,0,13,35222,28,8,0,0,0
"Paul",13,0,8,35808,29,1,1,1,1
"Luke",12,0,9,36324,29,2,1,1,0
"Jordan",11,0,10,36149,29,3,1,0,0
"Lester",11,0,10,35555,29,4,1,0,0
"Anthony",10,0,11,35739,29,5,0,0,0
"Simon",10,0,11,35010,29,6,0,0,0
"Mark",9,0,12,36185,29,7,0,0,0
"James",8,0,13,35499,29,8,0,0,0
"Paul",13,0,8,36558,30,1,1,1,0
"Luke",12,0,9,37012,30,2,1,1,1
"Jordan",12,0,9,36526,30,3,1,0,0
"Simon",11,0,10,36227,30,4,1,0,0
"Anthony",10,0,11,34972,30,5,0,0,0
"Lester",10,0,11,34912,30,6,0,0,0
"James",9,0,12,36333,30,7,0,0,0
"Mark",7,0,14,35071,30,8,0,0,0
"Paul",14,0,7,36614,31,1,1,0,0
"Luke",13,0,8,36343,31,2,1,0,0
"Simon",11,0,10,35505,31,3,1,1,1
"Lester",11,0,10,35011,31,4,1,1,0
"Anthony",9,0,12,36114,31,5,0,0,0
"Mark",9,0,12,35964,31,6,0,0,0
"James",9,0,12,35499,31,7,0,0,0
"Jordan",8,0,13,36018,31,8,0,0,0
"James",14,0,7,36424,32,1,1,1,0
"Jordan",12,0,9,36294,32,2,1,0,0
"Luke",11,0,10,36177,32,3,1,1,1
"Mark",11,0,10,35386,32,4,1,0,0
"Paul",10,0,11,36700,32,5,0,0,0
"Simon",9,0,12,36001,32,6,0,0,0
"Lester",9,0,12,34614,32,7,0,0,0
"Anthony",8,0,13,35512,32,8,0,0,0
"Paul",14,0,7,36795,33,1,1,1,0
"Jordan",13,0,8,36805,33,2,1,1,1
"Anthony",12,0,9,36435,33,3,1,0,0
"Simon",12,0,9,35925,33,4,1,0,0
"Luke",11,0,10,36560,33,5,0,0,0
"Mark",11,0,10,36180,33,6,0,0,0
"Lester",7,0,14,34778,33,7,0,0,0
"James",4,0,17,34164,33,8,0,0,0
"Luke",15,0,6,37027,34,1,1,1,0
"Paul",14,0,7,37141,34,2,1,1,1
"Simon",14,0,7,36954,34,3,1,0,0
"Jordan",10,0,11,36819,34,4,1,0,0
"Anthony",10,0,11,36394,34,5,0,0,0
"Mark",8,0,13,36142,34,6,0,0,0
"Lester",8,0,13,34677,34,7,0,0,0
"James",5,0,16,34886,34,8,0,0,0
"Paul",15,0,6,37053,35,1,1,1,0
"Jordan",12,0,9,36871,35,2,1,1,1
"Luke",11,0,10,35854,35,3,1,0,0
"Simon",11,0,10,35487,35,4,1,0,0
"James",10,0,11,34945,35,5,0,0,0
"Anthony",9,0,12,35863,35,6,0,0,0
"Mark",8,0,13,35592,35,7,0,0,0
"Lester",8,0,13,34488,35,8,0,0,0
"Paul",17,0,4,37863,36,1,1,0,0
"Luke",13,0,8,36920,36,2,1,1,0
"Jordan",12,0,9,37283,36,3,1,0,0
"Simon",11,0,10,35998,36,4,1,1,1
"Anthony",9,0,12,36651,36,5,0,0,0
"Lester",9,0,12,34965,36,6,0,0,0
"James",7,0,14,35498,36,7,0,0,0
"Mark",6,0,15,35847,36,8,0,0,0
"Luke",15,0,6,36598,37,1,1,1,1
"Paul",13,0,8,37434,37,2,1,0,0
"Jordan",12,0,9,36412,37,3,1,1,0
"Lester",12,0,9,35382,37,4,1,0,0
"Simon",10,0,11,35662,37,5,0,0,0
"Anthony",8,0,13,36354,37,6,0,0,0
"James",8,0,13,35658,37,7,0,0,0
"Mark",6,0,15,35390,37,8,0,0,0
"Paul",13,0,8,37182,38,1,1,0,0
"Jordan",13,0,8,37070,38,2,1,0,0
"Simon",13,0,8,35995,38,3,1,1,0
"Luke",12,0,9,36508,38,4,1,1,1
"Lester",11,0,10,35294,38,5,0,0,0
"Anthony",8,0,13,36526,38,6,0,0,0
"James",8,0,13,34896,38,7,0,0,0
"Mark",6,0,15,35367,38,8,0,0,0
"Paul",14,0,7,37325,39,1,1,0,0
"Luke",14,0,7,36993,39,2,1,1,0
"Simon",14,0,7,35989,39,3,1,0,0
"Jordan",11,0,10,37674,39,4,1,1,1
"James",11,0,10,36158,39,5,0,0,0
"Mark",8,0,13,35452,39,6,0,0,0
"Anthony",6,0,15,35286,39,7,0,0,0
"Lester",6,0,15,33896,39,8,0,0,0
"Paul",16,0,5,37840,40,1,1,1,0
"Luke",12,0,9,36189,40,2,1,0,0
"Jordan",11,0,10,35817,40,3,1,1,1
"Lester",10,0,11,34531,40,4,1,0,0
"Mark",9,0,12,35637,40,5,0,0,0
"James",9,0,12,35525,40,6,0,0,0
"Simon",9,0,12,35391,40,7,0,0,0
"Anthony",8,0,13,35754,40,8,0,0,0
"Paul",16,0,5,38149,41,1,1,1,1
"Luke",13,0,8,37162,41,2,1,1,0
"Simon",11,0,10,36197,41,3,1,0,0
"James",11,0,10,35850,41,4,1,0,0
"Jordan",10,0,11,37091,41,5,0,0,0
"Anthony",10,0,11,36933,41,6,0,0,0
"Mark",7,0,14,35099,41,7,0,0,0
"Lester",6,0,15,34613,41,8,0,0,0
"Paul",14,0,7,37117,42,1,1,1,1
"Luke",13,0,8,36601,42,2,1,0,0
"Lester",11,0,10,35403,42,3,1,1,0
"James",10,0,11,35780,42,4,1,0,0
"Mark",10,0,11,35501,42,5,0,0,0
"Anthony",9,0,12,35968,42,6,0,0,0
"Simon",9,0,12,34902,42,7,0,0,0
"Jordan",8,0,13,35694,42,8,0,0,0
"Paul",14,0,7,36971,43,1,1,1,1
"Luke",13,0,8,36726,43,2,1,1,0
"Jordan",11,0,10,36937,43,3,1,0,0
"Simon",11,0,10,36018,43,4,1,0,0
"Mark",10,0,11,36142,43,5,0,0,0
"Lester",9,0,12,35265,43,6,0,0,0
"Anthony",8,0,13,35647,43,7,0,0,0
"James",8,0,13,35343,43,8,0,0,0
"Jordan",14,0,7,36845,44,1,1,1,0
"Luke",14,0,7,36837,44,2,1,1,1
"Paul",13,0,8,36863,44,3,1,0,0
"Simon",12,0,9,35683,44,4,1,0,0
"Mark",8,0,13,35881,44,5,0,0,0
"James",8,0,13,35289,44,6,0,0,0
"Lester",8,0,13,35068,44,7,0,0,0
"Anthony",7,0,14,35672,44,8,0,0,0
"Paul",13,0,8,36401,45,1,1,1,1
"Luke",13,0,8,35989,45,2,1,0,0
"Simon",12,0,9,35678,45,3,1,1,0
"Anthony",10,0,11,37113,45,4,1,0,0
"James",10,0,11,36494,45,5,0,0,0
"Jordan",10,0,11,36213,45,6,0,0,0
"Mark",8,0,13,35680,45,7,0,0,0
"Lester",8,0,13,35459,45,8,0,0,0
"Simon",14,0,7,36232,46,1,1,0,0
"Luke",14,0,7,36007,46,2,1,0,0
"Paul",13,0,8,36542,46,3,1,1,0
"Jordan",13,0,8,36150,46,4,1,1,1
"Anthony",9,0,12,36669,46,5,0,0,0
"Lester",9,0,12,35385,46,6,0,0,0
"James",7,0,14,35616,46,7,0,0,0
"Mark",5,0,16,35194,46,8,0,0,0
"Paul",15,0,6,36807,47,1,1,1,0
"Luke",13,0,8,36797,47,2,1,1,1
"Jordan",11,0,10,36243,47,3,1,0,0
"Simon",11,0,10,35586,47,4,1,0,0
"Anthony",10,0,11,36528,47,5,0,0,0
"Mark",9,0,12,36230,47,6,0,0,0
"James",9,0,12,35279,47,7,0,0,0
"Lester",6,0,15,33877,47,8,0,0,0
"Paul",13,0,8,36025,48,1,1,1,0
"Anthony",12,0,9,36668,48,2,1,0,0
"Luke",12,0,9,36198,48,3,1,1,1
"Simon",12,0,9,35848,48,4,1,0,0
"James",11,0,10,36228,48,5,0,0,0
"Jordan",10,0,11,36311,48,6,0,0,0
"Lester",8,0,13,34298,48,7,0,0,0
"Mark",6,0,15,34924,48,8,0,0,0
"Jordan",13,0,8,37482,49,1,1,1,1
"Paul",13,0,8,37168,49,2,1,1,0
"Simon",13,0,8,36605,49,3,1,0,0
"Luke",12,0,9,36722,49,4,1,0,0
"Anthony",9,0,12,36448,49,5,0,0,0
"Mark",8,0,13,36113,49,6,0,0,0
"James",8,0,13,35463,49,7,0,0,0
"Lester",8,0,13,34963,49,8,0,0,0
"Luke",14,0,7,36826,50,1,1,1,1
"Simon",14,0,7,35458,50,2,1,1,0
"Anthony",11,0,10,36924,50,3,1,0,0
"Paul",11,0,10,36608,50,4,1,0,0
"Jordan",10,0,11,36633,50,5,0,0,0
"James",10,0,11,36447,50,6,0,0,0
"Lester",9,0,12,34828,50,7,0,0,0
"Mark",5,0,16,35428,50,8,0,0,0
"Jordan",17,0,4,37717,51,1,1,0,0
"Paul",15,0,6,37566,51,2,1,1,1
"Luke",14,0,7,36639,51,3,1,0,0
"Simon",11,0,10,36671,51,4,1,1,0
"James",8,0,13,35977,51,5,0,0,0
"Anthony",7,0,14,35329,51,6,0,0,0
"Mark",6,0,15,35375,51,7,0,0,0
"Lester",6,0,15,34445,51,8,0,0,0
"Luke",13,0,8,36363,52,1,1,1,0
"Anthony",12,0,9,36159,52,2,1,1,1
"Jordan",11,0,10,37029,52,3,1,0,0
"Paul",11,0,10,36648,52,4,1,0,0
"James",10,0,11,35510,52,5,0,0,0
"Simon",10,0,11,35502,52,6,0,0,0
"Lester",9,0,12,34804,52,7,0,0,0
"Mark",8,0,13,35931,52,8,0,0,0
"Luke",14,0,7,37278,53,1,1,1,0
"Paul",14,0,7,37013,53,2,1,1,1
"Jordan",12,0,9,36956,53,3,1,0,0
"Simon",12,0,9,35757,53,4,1,0,0
"Lester",12,0,9,35653,53,5,0,0,0
"Mark",8,0,13,35680,53,6,0,0,0
"Anthony",7,0,14,35318,53,7,0,0,0
"James",5,0,16,34750,53,8,0,0,0
"Luke",15,0,6,36733,54,1,1,1,1
"Simon",13,0,8,36353,54,2,1,0,0
"Paul",11,0,10,36649,54,3,1,1,0
"James",11,0,10,35835,54,4,1,0,0
"Jordan",10,0,11,36990,54,5,0,0,0
"Anthony",10,0,11,35635,54,6,0,0,0
"Mark",7,0,14,35587,54,7,0,0,0
"Lester",7,0,14,34703,54,8,0,0,0
"Paul",16,0,5,36839,55,1,1,1,1
"Luke",12,0,9,36334,55,2,1,0,0
"Simon",12,0,9,36210,55,3,1,1,0
"Jordan",11,1,9,36179,55,4,1,0,0
"Anthony",9,1,11,35918,55,5,0,0,0
"Mark",9,0,12,36027,55,6,0,0,0
"Lester",9,0,12,34103,55,7,0,0,0
"James",5,0,16,35058,55,8,0,0,0
"Jordan",14,0,7,37126,56,1,1,1,1
"Simon",13,0,8,36419,56,2,1,1,0
"Paul",12,0,9,37489,56,3,1,0,0
"Luke",11,0,10,36157,56,4,1,0,0
"Mark",10,0,11,36374,56,5,0,0,0
"James",9,0,12,35271,56,6,0,0,0
"Lester",8,0,13,34867,56,7,0,0,0
"Anthony",7,0,14,35930,56,8,0,0,0
"Simon",14,0,7,37243,57,1,1,0,0
"Jordan",12,0,9,37529,57,2,1,0,0
"Luke",12,0,9,37082,57,3,1,1,1
"Paul",12,0,9,36747,57,4,1,1,0
"Anthony",10,0,11,35889,57,5,0,0,0
"Mark",9,0,12,36245,57,6,0,0,0
"Lester",8,0,13,34747,57,7,0,0,0
"James",7,0,14,34517,57,8,0,0,0
"Jordan",13,0,8,37038,58,1,1,0,0
"Paul",13,0,8,36982,58,2,1,0,0
"Anthony",12,0,9,37151,58,3,1,1,1
"Simon",12,0,9,36334,58,4,1,1,0
"Luke",11,0,10,36213,58,5,0,0,0
"Mark",9,0,12,35810,58,6,0,0,0
"James",7,0,14,35828,58,7,0,0,0
"Lester",7,0,14,35101,58,8,0,0,0
"Simon",14,0,7,36169,59,1,1,1,0
"Paul",13,0,8,37047,59,2,1,0,0
"Luke",13,0,8,36839,59,3,1,1,1
"Lester",11,0,10,34565,59,4,1,0,0
"Anthony",9,0,12,36101,59,5,0,0,0
"Jordan",8,0,13,36472,59,6,0,0,0
"Mark",8,0,13,35949,59,7,0,0,0
"James",8,0,13,35250,59,8,0,0,0
"Paul",16,0,5,37820,60,1,1,0,0
"Luke",12,0,9,36659,60,2,1,1,1
"Anthony",11,0,10,37146,60,3,1,0,0
"Jordan",11,0,10,36583,60,4,1,1,0
"Lester",11,0,10,35578,60,5,0,0,0
"Simon",9,0,12,35044,60,6,0,0,0
"Mark",7,0,14,35988,60,7,0,0,0
"James",7,0,14,35273,60,8,0,0,0
"Paul",13,0,8,37124,61,1,1,0,0
"Jordan",12,0,9,36664,61,2,1,1,0
"Mark",12,0,9,36598,61,3,1,0,0
"Luke",12,0,9,35956,61,4,1,1,1
"James",11,0,10,36098,61,5,0,0,0
"Simon",10,0,11,35248,61,6,0,0,0
"Anthony",8,0,13,36331,61,7,0,0,0
"Lester",6,0,15,33874,61,8,0,0,0
"Paul",16,0,5,37707,62,1,1,1,0
"Jordan",13,0,8,36795,62,2,1,1,1
"Luke",11,0,10,35919,62,3,1,0,0
"Simon",10,0,11,36275,62,4,1,0,0
"Mark",9,0,12,36083,62,5,0,0,0
"Anthony",9,0,12,35675,62,6,0,0,0
"Lester",9,0,12,35407,62,7,0,0,0
"James",7,0,14,35345,62,8,0,0,0
"Simon",15,0,6,37049,63,1,1,1,0
"Paul",14,0,7,37089,63,2,1,0,0
"Jordan",11,0,10,36641,63,3,1,1,1
"Luke",11,0,10,36528,63,4,1,0,0
"Anthony",10,0,11,36470,63,5,0,0,0
"Lester",9,0,12,34775,63,6,0,0,0
"James",7,0,14,35417,63,7,0,0,0
"Mark",7,0,14,35334,63,8,0,0,0
"Luke",13,0,8,37391,64,1,1,0,0
"James",11,0,10,36323,64,2,1,0,0
"Paul",11,0,10,36098,64,3,1,1,1
"Anthony",11,0,10,35939,64,4,1,1,0
"Simon",11,0,10,35224,64,5,0,0,0
"Lester",10,0,11,34748,64,6,0,0,0
"Mark",9,0,12,35393,64,7,0,0,0
"Jordan",8,0,13,36104,64,8,0,0,0
"Paul",12,1,8,37112,65,1,1,0,0
"Luke",12,1,8,37075,65,2,1,1,1
"Jordan",12,0,9,36897,65,3,1,0,0
"Lester",12,0,9,35420,65,4,1,1,0
"James",11,0,10,35800,65,5,0,0,0
"Simon",11,0,10,35761,65,6,0,0,0
"Mark",7,0,14,36021,65,7,0,0,0
"Anthony",6,0,15,35840,65,8,0,0,0
"Jordan",15,0,6,37519,66,1,1,1,1
"Luke",15,0,6,36797,66,2,1,1,0
"Paul",14,0,7,36631,66,3,1,0,0
"Simon",10,0,11,35209,66,4,1,0,0
"Mark",8,0,13,36223,66,5,0,0,0
"James",8,0,13,35389,66,6,0,0,0
"Anthony",7,0,14,36152,66,7,0,0,0
"Lester",7,0,14,34828,66,8,0,0,0
"Paul",13,0,8,37219,67,1,1,0,0
"Jordan",13,0,8,36961,67,2,1,0,0
"Anthony",12,0,9,37058,67,3,1,1,1
"Luke",11,0,10,37446,67,4,1,1,0
"James",10,0,11,36317,67,5,0,0,0
"Simon",10,0,11,36252,67,6,0,0,0
"Mark",8,0,13,35928,67,7,0,0,0
"Lester",7,0,14,34847,67,8,0,0,0
"Luke",14,0,7,36803,68,1,1,1,0
"Simon",14,0,7,36102,68,2,1,0,0
"Paul",11,0,10,36854,68,3,1,1,1
"James",11,0,10,35850,68,4,1,0,0
"Anthony",9,0,12,35840,68,5,0,0,0
"Mark",9,0,12,35604,68,6,0,0,0
"Jordan",9,0,12,35558,68,7,0,0,0
"Lester",7,0,14,34181,68,8,0,0,0
"Paul",14,0,7,37227,69,1,1,1,1
"Anthony",13,0,8,36486,69,2,1,1,0
"Luke",12,0,9,37209,69,3,1,0,0
"Simon",11,0,10,35389,69,4,1,0,0
"Jordan",10,0,11,36093,69,5,0,0,0
"Mark",9,0,12,35671,69,6,0,0,0
"James",8,0,13,35223,69,7,0,0,0
"Lester",7,0,14,34715,69,8,0,0,0
"Paul",14,0,7,36844,70,1,1,1,1
"Anthony",13,0,8,36979,70,2,1,0,0
"Luke",12,0,9,36753,70,3,1,1,0
"Jordan",11,0,10,37547,70,4,1,0,0
"Simon",10,0,11,35748,70,5,0,0,0
"Mark",9,0,12,35310,70,6,0,0,0
"Lester",8,0,13,35424,70,7,0,0,0
"James",7,0,14,35631,70,8,0,0,0
"Jordan",15,0,6,36941,71,1,1,1,0
"Paul",14,0,7,37432,71,2,1,1,1
"Luke",14,0,7,37206,71,3,1,0,0
"Lester",10,0,11,35314,71,4,1,0,0
"Anthony",8,0,13,35562,71,5,0,0,0
"James",8,0,13,35236,71,6,0,0,0
"Simon",8,0,13,35206,71,7,0,0,0
"Mark",7,0,14,35800,71,8,0,0,0
"Paul",14,0,7,37350,72,1,1,0,0
"Luke",14,0,7,36627,72,2,1,0,0
"Simon",10,0,11,35964,72,3,1,1,0
"Lester",10,0,11,35423,72,4,1,1,1
"Mark",9,0,12,36715,72,5,0,0,0
"James",9,0,12,36419,72,6,0,0,0
"Anthony",9,0,12,35974,72,7,0,0,0
"Jordan",9,0,12,35958,72,8,0,0,0
"Paul",15,0,6,37569,73,1,1,0,0
"Luke",13,0,8,36224,73,2,1,1,0
"Anthony",12,0,9,36913,73,3,1,0,0
"Jordan",11,0,10,37067,73,4,1,1,1
