"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Mark",8,0,13,35876,17,7,0,0,0
"Anthony",6,0,15,35807,17,8,0,0,0
"Paul",15,0,6,37821,18,1,1,1,0
"Luke",14,0,7,37101,18,2,1,1,1
"Jordan",14,0,7,36760,18,3,1,0,0
"Simon",10,0,11,35961,18,4,1,0,0
"James",9,0,12,35433,18,5,0,0,0
"Lester",9,0,12,34478,18,6,0,0,0
"Anthony",8,0,13,35761,18,7,0,0,0
"Mark",5,0,16,35218,18,8,0,0,0
"Simon",15,0,6,36533,19,1,1,1,1
"Paul",14,0,7,36696,19,2,1,1,0
"Anthony",12,0,9,36707,19,3,1,0,0
"James",12,0,9,36395,19,4,1,0,0
"Luke",10,0,11,35631,19,5,0,0,0
"Mark",8,0,13,36429,19,6,0,0,0
"Jordan",7,0,14,35905,19,7,0,0,0
"Lester",6,0,15,33876,19,8,0,0,0
"Paul",15,0,6,37072,20,1,1,1,1
"Luke",12,0,9,36680,20,2,1,1,0
"Lester",11,0,10,34453,20,3,1,0,0
"Jordan",10,0,11,36425,20,4,1,0,0
"Anthony",10,0,11,36307,20,5,0,0,0
"Mark",9,0,12,35977,20,6,0,0,0
"James",9,0,12,35542,20,7,0,0,0
"Simon",8,0,13,35605,20,8,0,0,0
"Simon",15,0,6,37102,21,1,1,0,0
"Paul",13,0,8,36920,21,2,1,0,0
"Luke",12,0,9,36962,21,3,1,1,1
"Jordan",11,0,10,36332,21,4,1,1,0
"James",11,0,10,35727,21,5,0,0,0
"Anthony",10,0,11,36263,21,6,0,0,0
"Mark",6,0,15,35509,21,7,0,0,0
"Lester",6,0,15,34481,21,8,0,0,0
"Paul",15,0,6,37533,22,1,1,1,1
"Luke",12,0,9,36026,22,2,1,1,0
"Jordan",11,0,10,36817,22,3,1,0,0
"Simon",11,0,10,36171,22,4,1,0,0
"Lester",11,0,10,34502,22,5,0,0,0
"James",9,0,12,36101,22,6,0,0,0
"Anthony",9,0,12,35707,22,7,0,0,0
"Mark",6,0,15,35180,22,8,0,0,0
"Paul",13,0,8,36547,23,1,1,1,1
"Luke",13,0,8,36271,23,2,1,0,0
"Anthony",11,0,10,36373,23,3,1,1,0
"James",11,0,10,35800,23,4,1,0,0
"Simon",11,0,10,35006,23,5,0,0,0
"Jordan",10,0,11,36372,23,6,0,0,0
"Lester",9,0,12,35114,23,7,0,0,0
"Mark",6,0,15,35278,23,8,0,0,0
"Paul",17,0,4,37225,24,1,1,1,0
"Luke",14,0,7,37256,24,2,1,0,0
"Anthony",11,0,10,36622,24,3,1,1,1
"Simon",10,0,11,35906,24,4,1,0,0
"James",9,0,12,35871,24,5,0,0,0
"Mark",8,0,13,35897,24,6,0,0,0
"Lester",8,0,13,34926,24,7,0,0,0
"Jordan",7,0,14,36038,24,8,0,0,0
"Paul",16,0,5,37600,25,1,1,1,0
"Jordan",12,0,9,36569,25,2,1,0,0
"Luke",11,0,10,36338,25,3,1,1,1
"Anthony",10,0,11,36094,25,4,1,0,0
"Simon",9,0,12,35752,25,5,0,0,0
"James",9,0,12,35514,25,6,0,0,0
"Lester",9,0,12,34906,25,7,0,0,0
"Mark",8,0,13,36712,25,8,0,0,0
"Paul",14,0,7,36772,26,1,1,1,1
"Jordan",14,0,7,36575,26,2,1,0,0
"Luke",12,0,9,36251,26,3,1,1,0
"Simon",10,0,11,34828,26,4,1,0,0
"James",9,0,12,35620,26,5,0,0,0
"Lester",9,0,12,34001,26,6,0,0,0
"Mark",8,0,13,35996,26,7,0,0,0
"Anthony",8,0,13,35699,26,8,0,0,0
"Luke",14,0,7,36177,27,1,1,0,0
"Paul",13,0,8,36996,27,2,1,0,0
"Simon",13,0,8,36058,27,3,1,1,0
"Mark",10,0,11,36655,27,4,1,1,1
"James",10,0,11,35589,27,5,0,0,0
"Jordan",9,0,12,36317,27,6,0,0,0
"Lester",9,0,12,33726,27,7,0,0,0
"Anthony",6,0,15,35544,27,8,0,0,0
"Paul",17,0,4,37598,28,1,1,1,1
"Luke",13,0,8,37055,28,2,1,0,0
"Jordan",13,0,8,36350,28,3,1,1,0
"Simon",11,0,10,35428,28,4,1,0,0
"Anthony",9,0,12,35565,28,5,0,0,0
"James",8,0,13,35429,28,6,0,0,0
"Lester",7,0,14,34547,28,7,0,0,0
"Mark",6,0,15,35541,28,8,0,0,0
"Simon",13,0,8,36169,29,1,1,1,1
"Jordan",12,0,9,36750,29,2,1,1,0
"Paul",12,0,9,36641,29,3,1,0,0
"Luke",11,0,10,37077,29,4,1,0,0
"Anthony",11,0,10,35953,29,5,0,0,0
"Mark",10,0,11,36531,29,6,0,0,0
"James",9,0,12,35905,29,7,0,0,0
"Lester",6,0,15,33966,29,8,0,0,0
"Paul",14,0,7,37121,30,1,1,1,1
"Mark",13,0,8,36656,30,2,1,1,0
"Simon",13,0,8,35739,30,3,1,0,0
"Luke",11,0,10,36499,30,4,1,0,0
"James",9,0,12,35467,30,5,0,0,0
"Jordan",8,0,13,36515,30,6,0,0,0
"Anthony",8,0,13,35460,30,7,0,0,0
"Lester",8,0,13,34559,30,8,0,0,0
"Paul",13,0,8,36697,31,1,1,1,1
"Simon",12,0,9,35829,31,2,1,0,0
"Luke",11,0,10,36368,31,3,1,1,0
"Jordan",10,0,11,36132,31,4,1,0,0
"Anthony",10,0,11,35787,31,5,0,0,0
"Lester",10,0,11,35096,31,6,0,0,0
"Mark",9,0,12,35720,31,7,0,0,0
"James",9,0,12,35182,31,8,0,0,0
"Simon",15,0,6,35836,32,1,1,1,1
"Paul",13,0,8,37663,32,2,1,0,0
"Luke",11,0,10,36287,32,3,1,1,0
"Jordan",11,0,10,35804,32,4,1,0,0
"James",10,0,11,35800,32,5,0,0,0
"Anthony",9,0,12,36152,32,6,0,0,0
"Lester",8,0,13,34076,32,7,0,0,0
"Mark",7,0,14,35257,32,8,0,0,0
"Paul",14,0,7,36974,33,1,1,1,1
"Luke",12,0,9,35971,33,2,1,1,0
"Simon",12,0,9,35723,33,3,1,0,0
"Jordan",10,0,11,36883,33,4,1,0,0
"Lester",10,0,11,35019,33,5,0,0,0
"James",9,0,12,36011,33,6,0,0,0
"Mark",9,0,12,35910,33,7,0,0,0
"Anthony",8,0,13,36044,33,8,0,0,0
"Paul",14,0,7,37351,34,1,1,1,1
"Simon",13,0,8,36250,34,2,1,1,0
"Lester",12,0,9,35467,34,3,1,0,0
"Anthony",10,0,11,36406,34,4,1,0,0
"James",10,0,11,35903,34,5,0,0,0
"Luke",9,0,12,36044,34,6,0,0,0
"Mark",8,0,13,36831,34,7,0,0,0
"Jordan",8,0,13,36205,34,8,0,0,0
"Simon",14,0,7,36228,35,1,1,0,0
"James",12,0,9,36508,35,2,1,1,1
"Paul",11,0,10,37044,35,3,1,0,0
"Luke",11,0,10,36697,35,4,1,1,0
"Lester",11,0,10,35228,35,5,0,0,0
"Anthony",9,0,12,36457,35,6,0,0,0
"Jordan",9,0,12,35573,35,7,0,0,0
"Mark",7,0,14,35339,35,8,0,0,0
"Paul",15,0,6,37576,36,1,1,1,1
"Simon",13,0,8,36127,36,2,1,0,0
"Luke",11,0,10,36788,36,3,1,1,0
"Mark",10,0,11,35827,36,4,1,0,0
"Anthony",9,0,12,36419,36,5,0,0,0
"James",9,0,12,36013,36,6,0,0,0
"Jordan",9,0,12,35583,36,7,0,0,0
"Lester",8,0,13,34648,36,8,0,0,0
"Paul",13,0,8,37159,37,1,1,1,1
"Luke",12,0,9,36173,37,2,1,0,0
"Simon",12,0,9,36146,37,3,1,1,0
"Jordan",11,0,10,36220,37,4,1,0,0
"Mark",10,0,11,37081,37,5,0,0,0
"Lester",10,0,11,35061,37,6,0,0,0
"James",9,0,12,35648,37,7,0,0,0
"Anthony",7,0,14,36284,37,8,0,0,0
"Paul",13,0,8,37366,38,1,1,0,0
"Jordan",13,0,8,36626,38,2,1,1,1
"Luke",13,0,8,36126,38,3,1,0,0
"Simon",11,0,10,36211,38,4,1,1,0
"Lester",10,0,11,35125,38,5,0,0,0
"James",9,0,12,35258,38,6,0,0,0
"Anthony",8,0,13,35542,38,7,0,0,0
"Mark",7,0,14,35896,38,8,0,0,0
"Paul",13,0,8,38016,39,1,1,0,0
"Simon",13,0,8,35424,39,2,1,0,0
"Luke",12,0,9,36276,39,3,1,1,1
"James",12,0,9,35868,39,4,1,1,0
"Anthony",9,0,12,36431,39,5,0,0,0
"Lester",9,0,12,34034,39,6,0,0,0
"Jordan",8,0,13,36011,39,7,0,0,0
"Mark",8,0,13,35724,39,8,0,0,0
"Jordan",13,0,8,37031,40,1,1,1,1
"Paul",13,0,8,37005,40,2,1,1,0
"Simon",12,0,9,36033,40,3,1,0,0
"Lester",12,0,9,35554,40,4,1,0,0
"Luke",11,0,10,36495,40,5,0,0,0
"James",9,0,12,35033,40,6,0,0,0
"Anthony",8,0,13,36134,40,7,0,0,0
"Mark",6,0,15,35480,40,8,0,0,0
"Paul",16,0,5,36760,41,1,1,0,0
"Luke",12,0,9,35760,41,2,1,1,0
"Simon",12,0,9,35365,41,3,1,0,0
"Jordan",10,0,11,36091,41,4,1,1,1
"James",10,0,11,35068,41,5,0,0,0
"Mark",9,0,12,36049,41,6,0,0,0
"Anthony",8,0,13,35490,41,7,0,0,0
"Lester",7,0,14,33791,41,8,0,0,0
"Paul",15,0,6,37698,42,1,1,1,1
"Luke",13,0,8,36302,42,2,1,1,0
"Simon",12,0,9,36266,42,3,1,0,0
"Jordan",11,0,10,36710,42,4,1,0,0
"Anthony",10,0,11,36554,42,5,0,0,0
"Mark",10,0,11,35873,42,6,0,0,0
"James",7,0,14,35523,42,7,0,0,0
"Lester",6,0,15,33681,42,8,0,0,0
"Paul",15,0,6,37381,43,1,1,1,1
"Luke",13,0,8,37555,43,2,1,0,0
"Simon",12,0,9,36347,43,3,1,1,0
"Lester",11,0,10,35282,43,4,1,0,0
"Mark",10,0,11,36852,43,5,0,0,0
"Jordan",10,0,11,35994,43,6,0,0,0
"James",7,0,14,35251,43,7,0,0,0
"Anthony",6,0,15,35774,43,8,0,0,0
"Paul",16,0,5,37622,44,1,1,1,1
"Simon",13,0,8,35842,44,2,1,1,0
"Luke",12,0,9,36501,44,3,1,0,0
"Jordan",11,0,10,36752,44,4,1,0,0
"Lester",9,0,12,35565,44,5,0,0,0
"Anthony",8,0,13,36380,44,6,0,0,0
"James",8,0,13,35517,44,7,0,0,0
"Mark",7,0,14,36106,44,8,0,0,0
"Paul",13,0,8,36881,45,1,1,1,1
"Simon",13,0,8,36345,45,2,1,1,0
"Luke",11,0,10,37295,45,3,1,0,0
"Jordan",11,0,10,36930,45,4,1,0,0
"James",11,0,10,35933,45,5,0,0,0
"Anthony",9,0,12,37064,45,6,0,0,0
"Mark",8,0,13,36262,45,7,0,0,0
"Lester",8,0,13,34085,45,8,0,0,0
"Paul",15,0,6,37204,46,1,1,0,0
"Simon",13,0,8,35982,46,2,1,0,0
"Luke",12,0,9,36227,46,3,1,1,0
"Jordan",12,0,9,35857,46,4,1,1,1
"Anthony",11,0,10,36503,46,5,0,0,0
"Lester",9,0,12,34989,46,6,0,0,0
"James",7,0,14,35158,46,7,0,0,0
"Mark",5,0,16,35438,46,8,0,0,0
"Luke",13,0,8,36606,47,1,1,0,0
"Paul",12,0,9,36522,47,2,1,0,0
"Anthony",11,0,10,36633,47,3,1,1,1
"Simon",11,0,10,36298,47,4,1,1,0
"Jordan",11,0,10,36029,47,5,0,0,0
"Lester",10,0,11,35308,47,6,0,0,0
"James",9,0,12,35287,47,7,0,0,0
"Mark",7,0,14,36505,47,8,0,0,0
"Paul",15,0,6,37884,48,1,1,0,0
"Luke",15,0,6,37297,48,2,1,0,0
"Jordan",12,0,9,36755,48,3,1,1,1
"Simon",10,0,11,36046,48,4,1,1,0
"Anthony",9,0,12,36812,48,5,0,0,0
"Mark",9,0,12,35991,48,6,0,0,0
"James",8,0,13,35118,48,7,0,0,0
"Lester",6,0,15,34145,48,8,0,0,0
"Paul",13,0,8,37351,49,1,1,1,1
"Luke",13,0,8,36998,49,2,1,1,0
"Jordan",12,0,9,36762,49,3,1,0,0
"Simon",11,0,10,36371,49,4,1,0,0
"James",10,0,11,36151,49,5,0,0,0
"Lester",9,0,12,35037,49,6,0,0,0
"Mark",8,0,13,36637,49,7,0,0,0
"Anthony",8,0,13,36120,49,8,0,0,0
"Luke",14,0,7,36534,50,1,1,0,0
"Simon",14,0,7,36250,50,2,1,0,0
"Paul",12,0,9,36574,50,3,1,1,0
"Jordan",11,0,10,36734,50,4,1,1,1
"Anthony",10,0,11,36326,50,5,0,0,0
"Lester",10,0,11,34920,50,6,0,0,0
"Mark",7,0,14,35532,50,7,0,0,0
"James",6,0,15,35781,50,8,0,0,0
"Paul",14,0,7,36697,51,1,1,0,0
"Luke",13,0,8,36769,51,2,1,1,0
"Simon",12,0,9,36343,51,3,1,0,0
"Jordan",11,0,10,36892,51,4,1,1,1
"James",11,0,10,35127,51,5,0,0,0
"Anthony",9,0,12,35681,51,6,0,0,0
"Lester",8,0,13,34499,51,7,0,0,0
"Mark",6,0,15,34492,51,8,0,0,0
"Paul",18,0,3,37934,52,1,1,1,0
"Luke",13,0,8,36041,52,2,1,0,0
"Simon",12,0,9,35954,52,3,1,1,1
"Jordan",10,0,11,35986,52,4,1,0,0
"Mark",8,0,13,35497,52,5,0,0,0
"James",8,0,13,35256,52,6,0,0,0
"Lester",8,0,13,34268,52,7,0,0,0
"Anthony",7,0,14,35880,52,8,0,0,0
"Paul",16,0,5,37303,53,1,1,1,1
"Jordan",12,0,9,36701,53,2,1,0,0
"Luke",11,0,10,36444,53,3,1,1,0
"Simon",11,0,10,36394,53,4,1,0,0
"Anthony",11,0,10,36345,53,5,0,0,0
"James",9,0,12,35165,53,6,0,0,0
"Lester",8,0,13,34798,53,7,0,0,0
"Mark",6,0,15,35795,53,8,0,0,0
"Paul",17,0,4,38481,54,1,1,1,0
"Simon",12,0,9,36486,54,2,1,1,1
"Luke",12,0,9,36450,54,3,1,0,0
"Jordan",11,0,10,36870,54,4,1,0,0
"James",9,0,12,35440,54,5,0,0,0
"Anthony",8,0,13,35181,54,6,0,0,0
"Lester",8,0,13,34346,54,7,0,0,0
"Mark",7,0,14,35656,54,8,0,0,0
"Paul",16,0,5,37672,55,1,1,1,0
"Luke",13,0,8,36905,55,2,1,1,1
"Jordan",11,0,10,36564,55,3,1,0,0
"Simon",11,0,10,35676,55,4,1,0,0
"James",10,0,11,35510,55,5,0,0,0
"Lester",10,0,11,34830,55,6,0,0,0
"Anthony",8,0,13,36550,55,7,0,0,0
"Mark",5,0,16,35673,55,8,0,0,0
"Paul",15,0,6,37086,56,1,1,0,0
"Luke",12,1,8,36706,56,2,1,1,1
"Simon",12,0,9,36101,56,3,1,0,0
"Anthony",11,0,10,36374,56,4,1,1,0
"Lester",10,0,11,34727,56,5,0,0,0
"Jordan",9,0,12,36258,56,6,0,0,0
"James",9,0,12,35942,56,7,0,0,0
"Mark",5,1,15,36686,56,8,0,0,0
"Paul",17,1,3,37814,57,1,1,1,0
"Jordan",12,2,7,38099,57,2,1,1,1
"Luke",11,0,10,36059,57,3,1,0,0
"Mark",9,0,12,36039,57,4,1,0,0
"James",9,0,12,35653,57,5,0,0,0
"Lester",9,0,12,34657,57,6,0,0,0
"Simon",8,1,12,36043,57,7,0,0,0
"Anthony",7,0,14,36119,57,8,0,0,0
"Paul",16,0,5,38099,58,1,1,0,0
"James",11,0,10,35907,58,2,1,0,0
"Luke",11,0,10,35819,58,3,1,1,1
"Anthony",10,0,11,35976,58,4,1,1,0
"Simon",10,0,11,35141,58,5,0,0,0
"Mark",9,0,12,36092,58,6,0,0,0
"Jordan",9,0,12,35762,58,7,0,0,0
"Lester",8,0,13,33930,58,8,0,0,0
"Paul",15,0,6,37814,59,1,1,1,1
"Simon",15,0,6,36688,59,2,1,1,0
"Jordan",10,0,11,37008,59,3,1,0,0
"Anthony",10,0,11,36620,59,4,1,0,0
"Luke",10,0,11,36084,59,5,0,0,0
"Mark",9,0,12,35852,59,6,0,0,0
"Lester",8,0,13,34470,59,7,0,0,0
"James",7,0,14,35373,59,8,0,0,0
"Paul",16,0,5,37254,60,1,1,1,0
"Luke",13,0,8,35675,60,2,1,1,1
"Simon",13,0,8,35560,60,3,1,0,0
"Lester",10,0,11,34611,60,4,1,0,0
"Mark",9,0,12,36105,60,5,0,0,0
"Anthony",9,0,12,36066,60,6,0,0,0
"Jordan",7,0,14,35842,60,7,0,0,0
"James",7,0,14,35288,60,8,0,0,0
"Paul",16,0,5,37608,61,1,1,1,0
"Luke",13,0,8,36755,61,2,1,1,1
"Jordan",13,0,8,36710,61,3,1,0,0
"Simon",11,0,10,36279,61,4,1,0,0
"Anthony",10,0,11,36683,61,5,0,0,0
"James",8,0,13,35465,61,6,0,0,0
"Mark",7,0,14,36114,61,7,0,0,0
"Lester",6,0,15,34231,61,8,0,0,0
"Paul",15,0,6,37455,62,1,1,1,1
"Jordan",14,0,7,36926,62,2,1,1,0
"Luke",13,0,8,36157,62,3,1,0,0
"Simon",11,0,10,36030,62,4,1,0,0
"Anthony",9,0,12,36657,62,5,0,0,0
"Lester",9,0,12,34254,62,6,0,0,0
"Mark",7,0,14,36202,62,7,0,0,0
"James",6,0,15,35730,62,8,0,0,0
"Paul",13,0,8,37267,63,1,1,1,1
"Luke",13,0,8,36607,63,2,1,1,0
"Simon",11,0,10,35189,63,3,1,0,0
"Lester",11,0,10,34652,63,4,1,0,0
"Jordan",10,0,11,36249,63,5,0,0,0
"Mark",10,0,11,36122,63,6,0,0,0
"Anthony",9,0,12,36444,63,7,0,0,0
"James",7,0,14,35754,63,8,0,0,0
"Paul",14,0,7,36815,64,1,1,1,0
"Jordan",12,0,9,37323,64,2,1,0,0
"Mark",11,0,10,36171,64,3,1,1,1
"Luke",11,0,10,35941,64,4,1,0,0
"Simon",11,0,10,35615,64,5,0,0,0
"Lester",9,0,12,34355,64,6,0,0,0
"Anthony",8,0,13,36177,64,7,0,0,0
"James",8,0,13,35378,64,8,0,0,0
"Paul",15,0,6,36850,65,1,1,1,0
"Simon",13,0,8,36241,65,2,1,1,1
"Luke",12,0,9,37427,65,3,1,0,0
"Lester",10,0,11,35179,65,4,1,0,0
"Jordan",9,1,11,36364,65,5,0,0,0
"James",9,1,11,35650,65,6,0,0,0
"Anthony",8,0,13,36197,65,7,0,0,0
"Mark",7,0,14,35387,65,8,0,0,0
"Simon",14,0,7,36652,66,1,1,0,0
"Paul",13,0,8,37276,66,2,1,1,1
"Luke",13,0,8,36927,66,3,1,0,0
"Jordan",11,0,10,36620,66,4,1,1,0
"James",10,0,11,35633,66,5,0,0,0
"Lester",9,0,12,34951,66,6,0,0,0
"Anthony",8,0,13,36024,66,7,0,0,0
"Mark",6,0,15,35494,66,8,0,0,0
"Simon",14,0,7,36867,67,1,1,1,0
"Paul",14,0,7,36842,67,2,1,0,0
"Luke",13,0,8,37195,67,3,1,1,1
"Jordan",10,0,11,36934,67,4,1,0,0
"James",9,0,12,35143,67,5,0,0,0
"Lester",9,0,12,34661,67,6,0,0,0
"Anthony",8,0,13,36366,67,7,0,0,0
"Mark",7,0,14,35921,67,8,0,0,0
"Paul",16,0,5,37847,68,1,1,1,1
"Luke",14,0,7,37141,68,2,1,1,0
"Anthony",12,0,9,36674,68,3,1,0,0
"Simon",11,0,10,35392,68,4,1,0,0
"Jordan",9,0,12,36748,68,5,0,0,0
"Mark",8,0,13,36064,68,6,0,0,0
"Lester",8,0,13,34886,68,7,0,0,0
"James",6,0,15,35129,68,8,0,0,0
"Paul",14,0,7,36610,69,1,1,1,1
"Luke",13,0,8,36733,69,2,1,1,0
"Simon",11,0,10,35895,69,3,1,0,0
"Anthony",11,0,10,35813,69,4,1,0,0
"James",10,0,11,35885,69,5,0,0,0
"Jordan",10,0,11,35878,69,6,0,0,0
"Mark",8,0,13,36074,69,7,0,0,0
"Lester",7,0,14,34295,69,8,0,0,0
"Simon",14,0,7,36153,70,1,1,0,0
"Paul",13,0,8,36407,70,2,1,0,0
"Luke",11,0,10,36592,70,3,1,1,1
"Jordan",10,0,11,36498,70,4,1,1,0
"Anthony",10,0,11,36279,70,5,0,0,0
"Lester",10,0,11,35374,70,6,0,0,0
"Mark",9,0,12,35969,70,7,0,0,0
"James",7,0,14,35321,70,8,0,0,0
"Luke",16,0,5,37317,71,1,1,1,1
"Paul",13,0,8,37780,71,2,1,0,0
"Simon",11,0,10,35937,71,3,1,1,0
"Anthony",10,0,11,37478,71,4,1,0,0
"Jordan",10,0,11,36962,71,5,0,0,0
"James",10,0,11,35556,71,6,0,0,0
"Lester",8,0,13,34212,71,7,0,0,0
"Mark",6,0,15,35897,71,8,0,0,0
"Simon",14,0,7,36023,72,1,1,0,0
"Paul",13,0,8,36506,72,2,1,0,0
"Luke",11,0,10,36554,72,3,1,1,0
"Jordan",11,0,10,35891,72,4,1,1,1
"James",10,0,11,35273,72,5,0,0,0
"Anthony",9,0,12,35979,72,6,0,0,0
"Lester",9,0,12,34550,72,7,0,0,0
"Mark",7,0,14,36204,72,8,0,0,0
"Paul",15,0,6,36912,73,1,1,0,0
"Simon",14,0,7,35788,73,2,1,0,0
"Luke",13,0,8,36417,73,3,1,1,0
"Jordan",12,0,9,36850,73,4,1,1,1
