"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Simon",15,0,6,36407,60,1,1,0,0
"Paul",13,0,8,36593,60,2,1,0,0
"Luke",12,0,9,36095,60,3,1,1,0
"Jordan",11,0,10,36152,60,4,1,1,1
"Lester",10,0,11,34528,60,5,0,0,0
"Mark",8,0,13,35285,60,6,0,0,0
"Anthony",8,0,13,35207,60,7,0,0,0
"James",7,0,14,34662,60,8,0,0,0
"Luke",14,0,7,36262,61,1,1,0,0
"Anthony",13,0,8,36499,61,2,1,0,0
"Paul",12,0,9,36358,61,3,1,1,1
"Jordan",10,1,10,36386,61,4,1,1,0
"Simon",10,0,11,35942,61,5,0,0,0
"James",9,1,11,35701,61,6,0,0,0
"Lester",8,0,13,35538,61,7,0,0,0
"Mark",7,0,14,35279,61,8,0,0,0
"Luke",14,0,7,35469,62,1,1,1,1
"Jordan",13,0,8,36677,62,2,1,0,0
"Lester",12,0,9,33827,62,3,1,1,0
"Paul",10,0,11,35843,62,4,1,0,0
"Mark",9,0,12,35791,62,5,0,0,0
"Anthony",9,0,12,35287,62,6,0,0,0
"James",9,0,12,34496,62,7,0,0,0
"Simon",8,0,13,33975,62,8,0,0,0
"Jordan",13,0,8,36743,63,1,1,1,0
"Anthony",11,0,10,36148,63,2,1,0,0
"Simon",11,0,10,35614,63,3,1,1,1
"Paul",11,0,10,35601,63,4,1,0,0
"Luke",10,0,11,35314,63,5,0,0,0
"Mark",10,0,11,35147,63,6,0,0,0
"Lester",9,0,12,34341,63,7,0,0,0
"James",9,0,12,34296,63,8,0,0,0
"Jordan",12,0,9,37226,64,1,1,1,1
"Lester",12,0,9,35541,64,2,1,0,0
"Anthony",11,0,10,35692,64,3,1,1,0
"Simon",11,0,10,35593,64,4,1,0,0
"Paul",10,0,11,35499,64,5,0,0,0
"Luke",10,0,11,35121,64,6,0,0,0
"James",9,0,12,35594,64,7,0,0,0
"Mark",9,0,12,35352,64,8,0,0,0
"Jordan",13,0,8,36579,65,1,1,1,1
"Anthony",12,0,9,36440,65,2,1,0,0
"Luke",12,0,9,36037,65,3,1,1,0
"Simon",12,0,9,35810,65,4,1,0,0
"James",11,0,10,35462,65,5,0,0,0
"Paul",10,0,11,36651,65,6,0,0,0
"Lester",9,0,12,35161,65,7,0,0,0
"Mark",5,0,16,34638,65,8,0,0,0
"Paul",17,0,4,37716,66,1,1,1,1
"Luke",13,0,8,34440,66,2,1,0,0
"Simon",11,0,10,34333,66,3,1,1,0
"Jordan",10,0,11,35869,66,4,1,0,0
"James",10,0,11,35070,66,5,0,0,0
"Mark",8,0,13,35215,66,6,0,0,0
"Lester",8,0,13,34053,66,7,0,0,0
"Anthony",7,0,14,34976,66,8,0,0,0
"James",13,0,8,36846,67,1,1,0,0
"Paul",13,0,8,36446,67,2,1,0,0
"Anthony",13,0,8,35581,67,3,1,1,0
"Luke",11,0,10,36024,67,4,1,1,1
"Jordan",11,0,10,35855,67,5,0,0,0
"Simon",9,0,12,35508,67,6,0,0,0
"Mark",8,0,13,35205,67,7,0,0,0
"Lester",6,0,15,34872,67,8,0,0,0
"Luke",13,0,8,36479,68,1,1,0,0
"Paul",12,0,9,37330,68,2,1,1,1
"Anthony",11,0,10,35842,68,3,1,0,0
"James",11,0,10,35637,68,4,1,1,0
"Mark",11,0,10,35603,68,5,0,0,0
"Simon",11,0,10,35589,68,6,0,0,0
"Jordan",9,0,12,34968,68,7,0,0,0
"Lester",6,0,15,35326,68,8,0,0,0
"Paul",12,0,9,37274,69,1,1,0,0
"Luke",12,0,9,36807,69,2,1,0,0
"Anthony",12,0,9,36095,69,3,1,1,1
"James",12,0,9,35614,69,4,1,1,0
"Simon",10,0,11,36282,69,5,0,0,0
"Mark",9,0,12,36550,69,6,0,0,0
"Jordan",9,0,12,35792,69,7,0,0,0
"Lester",8,0,13,34414,69,8,0,0,0
"Jordan",13,0,8,36886,70,1,1,1,1
"Simon",13,0,8,36443,70,2,1,0,0
"Mark",11,0,10,35515,70,3,1,1,0
"Lester",11,0,10,34206,70,4,1,0,0
"Paul",10,0,11,36087,70,5,0,0,0
"Anthony",10,0,11,35705,70,6,0,0,0
"James",9,0,12,34856,70,7,0,0,0
"Luke",7,0,14,35441,70,8,0,0,0
"Simon",13,0,8,35991,71,1,1,0,0
"Jordan",12,0,9,36172,71,2,1,0,0
"Anthony",12,0,9,35517,71,3,1,1,1
"Paul",11,0,10,36753,71,4,1,1,0
"James",11,0,10,36064,71,5,0,0,0
"Mark",9,0,12,35152,71,6,0,0,0
"Lester",8,0,13,34493,71,7,0,0,0
"Luke",8,0,13,34473,71,8,0,0,0
"Luke",15,0,6,36557,72,1,1,0,0
"Paul",13,0,8,37261,72,2,1,0,0
"Jordan",11,0,10,36488,72,3,1,1,0
"Anthony",11,0,10,35834,72,4,1,1,1
"James",10,0,11,35199,72,5,0,0,0
"Simon",9,0,12,35399,72,6,0,0,0
"Lester",8,0,13,34930,72,7,0,0,0
"Mark",7,0,14,35183,72,8,0,0,0
"Anthony",13,0,8,35629,73,1,1,1,1
"Jordan",12,0,9,35979,73,2,1,1,0
"Luke",11,0,10,35782,73,3,1,0,0
"Paul",11,0,10,35426,73,4,1,0,0
