"coach","wins","draws","losses","total_points","simulation","position","finals","grand_final","champ"
"Luke",14,0,7,36563,18,1,1,0,0
"Paul",12,0,9,36308,18,2,1,1,1
"Lester",12,0,9,34393,18,3,1,0,0
"Simon",11,0,10,35769,18,4,1,1,0
"James",10,0,11,35633,18,5,0,0,0
"Mark",9,0,12,35721,18,6,0,0,0
"Jordan",9,0,12,35501,18,7,0,0,0
"Anthony",7,0,14,35434,18,8,0,0,0
"Paul",14,0,7,36775,19,1,1,0,0
"Luke",13,0,8,36138,19,2,1,0,0
"Anthony",12,0,9,36192,19,3,1,1,0
"Jordan",11,0,10,36058,19,4,1,1,1
"Mark",11,0,10,35589,19,5,0,0,0
"Simon",9,0,12,35098,19,6,0,0,0
"James",8,0,13,34403,19,7,0,0,0
"Lester",6,0,15,33897,19,8,0,0,0
"Paul",15,0,6,36545,20,1,1,0,0
"Anthony",12,0,9,36033,20,2,1,0,0
"James",11,0,10,35855,20,3,1,1,0
"Simon",11,0,10,35847,20,4,1,1,1
"Luke",10,0,11,36597,20,5,0,0,0
"Mark",9,0,12,35825,20,6,0,0,0
"Jordan",8,0,13,35704,20,7,0,0,0
"Lester",8,0,13,33696,20,8,0,0,0
"James",15,0,6,36064,21,1,1,1,0
"Mark",12,0,9,35544,21,2,1,0,0
"Paul",11,0,10,36175,21,3,1,1,1
"Simon",11,0,10,36043,21,4,1,0,0
"Anthony",10,1,10,36144,21,5,0,0,0
"Luke",10,1,10,35312,21,6,0,0,0
"Lester",9,0,12,34369,21,7,0,0,0
"Jordan",5,0,16,34413,21,8,0,0,0
"Simon",14,0,7,36179,22,1,1,1,1
"Luke",13,0,8,35886,22,2,1,1,0
"Paul",12,0,9,35680,22,3,1,0,0
"Lester",12,0,9,34497,22,4,1,0,0
"Jordan",9,0,12,36446,22,5,0,0,0
"Mark",9,0,12,35763,22,6,0,0,0
"James",9,0,12,34689,22,7,0,0,0
"Anthony",6,0,15,35041,22,8,0,0,0
"Lester",13,1,7,35769,23,1,1,0,0
"Simon",12,0,9,36804,23,2,1,1,1
"Luke",12,0,9,35165,23,3,1,0,0
"Mark",11,0,10,35478,23,4,1,1,0
"Paul",10,1,10,35997,23,5,0,0,0
"Anthony",9,0,12,34831,23,6,0,0,0
"Jordan",8,0,13,35759,23,7,0,0,0
"James",8,0,13,34411,23,8,0,0,0
"Paul",13,0,8,36367,24,1,1,1,0
"Jordan",12,0,9,36504,24,2,1,1,1
"Luke",12,0,9,35111,24,3,1,0,0
"Mark",11,0,10,36084,24,4,1,0,0
"James",11,0,10,35291,24,5,0,0,0
"Simon",10,0,11,35100,24,6,0,0,0
"Lester",10,0,11,34759,24,7,0,0,0
"Anthony",5,0,16,34688,24,8,0,0,0
"Luke",13,0,8,36003,25,1,1,1,0
"Paul",12,0,9,36151,25,2,1,0,0
"Anthony",12,0,9,36146,25,3,1,1,1
"Simon",12,0,9,35516,25,4,1,0,0
"James",10,0,11,35716,25,5,0,0,0
"Jordan",10,0,11,35150,25,6,0,0,0
"Mark",9,0,12,35204,25,7,0,0,0
"Lester",6,0,15,33886,25,8,0,0,0
"Paul",14,0,7,36453,26,1,1,1,0
"Anthony",12,0,9,37093,26,2,1,1,1
"Luke",12,0,9,35548,26,3,1,0,0
"James",11,0,10,35694,26,4,1,0,0
"Mark",10,0,11,34686,26,5,0,0,0
"Simon",9,0,12,34982,26,6,0,0,0
"Jordan",8,0,13,35302,26,7,0,0,0
"Lester",8,0,13,33068,26,8,0,0,0
"Luke",14,0,7,36095,27,1,1,0,0
"James",13,0,8,36192,27,2,1,1,1
"Anthony",11,0,10,35663,27,3,1,0,0
"Mark",11,0,10,35378,27,4,1,1,0
"Jordan",10,0,11,34454,27,5,0,0,0
"Simon",9,0,12,35724,27,6,0,0,0
"Paul",9,0,12,34603,27,7,0,0,0
"Lester",7,0,14,33898,27,8,0,0,0
"Lester",13,0,8,35130,28,1,1,1,0
"James",11,0,10,35109,28,2,1,1,1
"Paul",11,0,10,34710,28,3,1,0,0
"Jordan",11,0,10,34353,28,4,1,0,0
"Mark",10,0,11,35472,28,5,0,0,0
"Luke",10,0,11,35277,28,6,0,0,0
"Anthony",9,0,12,34918,28,7,0,0,0
"Simon",9,0,12,34357,28,8,0,0,0
"Luke",13,0,8,34895,29,1,1,1,0
"Mark",12,0,9,35099,29,2,1,0,0
"Lester",12,0,9,35032,29,3,1,1,1
"Anthony",11,0,10,35348,29,4,1,0,0
"Paul",11,0,10,35201,29,5,0,0,0
"Simon",10,0,11,35212,29,6,0,0,0
"James",8,0,13,34984,29,7,0,0,0
"Jordan",7,0,14,33963,29,8,0,0,0
"Paul",13,0,8,35090,30,1,1,0,0
"James",12,0,9,34713,30,2,1,0,0
"Jordan",11,0,10,36036,30,3,1,1,1
"Mark",11,0,10,35557,30,4,1,1,0
"Anthony",11,0,10,35444,30,5,0,0,0
"Lester",11,0,10,34281,30,6,0,0,0
"Luke",8,0,13,34913,30,7,0,0,0
"Simon",7,0,14,34673,30,8,0,0,0
"James",13,0,8,36440,31,1,1,0,0
"Paul",13,0,8,36064,31,2,1,0,0
"Jordan",12,0,9,36691,31,3,1,1,1
"Mark",12,0,9,35872,31,4,1,1,0
"Simon",10,0,11,34373,31,5,0,0,0
"Luke",9,0,12,35011,31,6,0,0,0
"Lester",9,0,12,34988,31,7,0,0,0
"Anthony",6,0,15,35057,31,8,0,0,0
"Luke",13,0,8,35841,32,1,1,0,0
"Paul",12,0,9,35147,32,2,1,1,1
"James",12,0,9,34891,32,3,1,0,0
"Lester",12,0,9,34829,32,4,1,1,0
"Mark",9,0,12,35443,32,5,0,0,0
"Anthony",9,0,12,35297,32,6,0,0,0
"Jordan",9,0,12,34621,32,7,0,0,0
"Simon",8,0,13,34554,32,8,0,0,0
"James",14,0,7,35907,33,1,1,0,0
"Luke",12,0,9,35453,33,2,1,0,0
"Jordan",11,0,10,34901,33,3,1,1,0
"Paul",11,0,10,34854,33,4,1,1,1
"Lester",11,0,10,34536,33,5,0,0,0
"Anthony",10,0,11,35361,33,6,0,0,0
"Simon",8,0,13,35174,33,7,0,0,0
"Mark",7,0,14,34642,33,8,0,0,0
"Mark",13,0,8,35752,34,1,1,1,1
"Luke",12,0,9,36083,34,2,1,0,0
"Simon",12,0,9,35953,34,3,1,1,0
"Paul",10,0,11,35591,34,4,1,0,0
"James",10,0,11,35009,34,5,0,0,0
"Jordan",9,0,12,35082,34,6,0,0,0
"Lester",9,0,12,34825,34,7,0,0,0
"Anthony",9,0,12,34768,34,8,0,0,0
"Lester",13,0,8,34835,35,1,1,1,1
"Simon",12,0,9,34987,35,2,1,1,0
"James",12,0,9,34935,35,3,1,0,0
"Paul",12,0,9,34501,35,4,1,0,0
"Mark",10,1,10,35564,35,5,0,0,0
"Luke",9,0,12,35098,35,6,0,0,0
"Anthony",8,1,12,34869,35,7,0,0,0
"Jordan",7,0,14,34981,35,8,0,0,0
"Luke",13,0,8,34673,36,1,1,1,0
"Simon",12,0,9,35587,36,2,1,0,0
"Jordan",12,0,9,35508,36,3,1,1,1
"James",11,0,10,35758,36,4,1,0,0
"Anthony",10,0,11,35556,36,5,0,0,0
"Paul",10,0,11,35542,36,6,0,0,0
"Mark",8,0,13,34443,36,7,0,0,0
"Lester",8,0,13,34196,36,8,0,0,0
"Luke",13,0,8,35100,37,1,1,0,0
"Simon",12,0,9,36102,37,2,1,1,1
"Paul",11,1,9,35323,37,3,1,0,0
"Anthony",11,0,10,36450,37,4,1,1,0
"James",10,0,11,35272,37,5,0,0,0
"Mark",9,1,11,35303,37,6,0,0,0
"Lester",9,0,12,34580,37,7,0,0,0
"Jordan",8,0,13,35210,37,8,0,0,0
"Anthony",13,0,8,35415,38,1,1,0,0
"Simon",12,0,9,35859,38,2,1,1,0
"Mark",11,0,10,36256,38,3,1,0,0
"Jordan",11,0,10,35903,38,4,1,1,1
"James",10,0,11,35324,38,5,0,0,0
"Paul",10,0,11,34762,38,6,0,0,0
"Luke",9,0,12,34266,38,7,0,0,0
"Lester",8,0,13,34227,38,8,0,0,0
"Paul",14,0,7,35699,39,1,1,1,1
"Luke",13,0,8,36332,39,2,1,0,0
"Simon",11,0,10,35284,39,3,1,1,0
"James",11,0,10,34888,39,4,1,0,0
"Jordan",10,0,11,35412,39,5,0,0,0
"Lester",9,0,12,34285,39,6,0,0,0
"Anthony",8,0,13,35286,39,7,0,0,0
"Mark",8,0,13,34558,39,8,0,0,0
"James",14,0,7,35414,40,1,1,1,1
"Paul",13,0,8,36025,40,2,1,1,0
"Jordan",11,0,10,35333,40,3,1,0,0
"Lester",11,0,10,34127,40,4,1,0,0
"Luke",10,0,11,35880,40,5,0,0,0
"Mark",10,0,11,35120,40,6,0,0,0
"Simon",9,0,12,35577,40,7,0,0,0
"Anthony",6,0,15,34527,40,8,0,0,0
"Paul",13,0,8,36280,41,1,1,0,0
"Mark",12,0,9,35145,41,2,1,1,1
"Anthony",11,0,10,35970,41,3,1,0,0
"James",11,0,10,35492,41,4,1,1,0
"Lester",11,0,10,34550,41,5,0,0,0
"Simon",9,0,12,35904,41,6,0,0,0
"Luke",9,0,12,35036,41,7,0,0,0
"Jordan",8,0,13,34347,41,8,0,0,0
"Simon",14,0,7,35956,42,1,1,1,1
"Luke",13,0,8,35362,42,2,1,0,0
"James",10,0,11,35476,42,3,1,1,0
"Anthony",10,0,11,34698,42,4,1,0,0
"Mark",10,0,11,34448,42,5,0,0,0
"Jordan",9,0,12,35408,42,6,0,0,0
"Paul",9,0,12,35136,42,7,0,0,0
"Lester",9,0,12,34388,42,8,0,0,0
"Mark",13,0,8,36027,43,1,1,1,0
"Luke",13,0,8,35606,43,2,1,0,0
"James",11,0,10,35951,43,3,1,1,1
"Paul",11,0,10,35852,43,4,1,0,0
"Lester",11,0,10,34694,43,5,0,0,0
"Anthony",10,0,11,34897,43,6,0,0,0
"Simon",8,0,13,34574,43,7,0,0,0
"Jordan",7,0,14,34463,43,8,0,0,0
"Luke",14,0,7,36086,44,1,1,1,0
"Simon",13,0,8,36479,44,2,1,0,0
"Paul",12,0,9,36213,44,3,1,1,1
"Anthony",11,0,10,35896,44,4,1,0,0
"Lester",10,0,11,35353,44,5,0,0,0
"Jordan",9,0,12,35585,44,6,0,0,0
"James",8,0,13,35536,44,7,0,0,0
"Mark",7,0,14,33866,44,8,0,0,0
"Paul",12,0,9,35720,45,1,1,1,0
"Lester",12,0,9,35245,45,2,1,0,0
"Jordan",11,0,10,35133,45,3,1,1,1
"Simon",11,0,10,34996,45,4,1,0,0
"Luke",11,0,10,34656,45,5,0,0,0
"Mark",10,0,11,36398,45,6,0,0,0
"James",9,0,12,35296,45,7,0,0,0
"Anthony",8,0,13,35205,45,8,0,0,0
"Paul",16,0,5,36311,46,1,1,1,1
"Lester",14,0,7,35033,46,2,1,1,0
"Jordan",13,0,8,36219,46,3,1,0,0
"James",11,0,10,35551,46,4,1,0,0
"Simon",9,0,12,35189,46,5,0,0,0
"Anthony",9,0,12,35096,46,6,0,0,0
"Luke",7,0,14,34025,46,7,0,0,0
"Mark",5,0,16,35024,46,8,0,0,0
"Jordan",13,0,8,35255,47,1,1,1,0
"Paul",11,0,10,34854,47,2,1,0,0
"Simon",11,0,10,34656,47,3,1,1,1
"Anthony",10,0,11,35595,47,4,1,0,0
"Luke",10,0,11,35101,47,5,0,0,0
"Mark",10,0,11,34890,47,6,0,0,0
"James",10,0,11,34752,47,7,0,0,0
"Lester",9,0,12,34535,47,8,0,0,0
"Jordan",13,0,8,36085,48,1,1,0,0
"Mark",13,0,8,35671,48,2,1,1,1
"Anthony",11,0,10,35933,48,3,1,0,0
"Luke",11,0,10,35888,48,4,1,1,0
"Lester",11,0,10,35441,48,5,0,0,0
"Simon",9,0,12,36211,48,6,0,0,0
"Paul",9,0,12,34982,48,7,0,0,0
"James",7,0,14,35240,48,8,0,0,0
"James",14,0,7,35922,49,1,1,1,1
"Paul",12,0,9,35704,49,2,1,1,0
"Anthony",12,0,9,35285,49,3,1,0,0
"Luke",12,0,9,35153,49,4,1,0,0
"Mark",11,0,10,35359,49,5,0,0,0
"Simon",9,0,12,35127,49,6,0,0,0
"Jordan",7,0,14,35031,49,7,0,0,0
"Lester",7,0,14,34275,49,8,0,0,0
"Mark",12,0,9,36045,50,1,1,0,0
"James",12,0,9,35782,50,2,1,1,1
"Jordan",11,0,10,35917,50,3,1,0,0
"Anthony",11,0,10,35289,50,4,1,1,0
"Lester",11,0,10,34738,50,5,0,0,0
"Paul",10,0,11,35646,50,6,0,0,0
"Simon",9,0,12,35447,50,7,0,0,0
"Luke",8,0,13,35398,50,8,0,0,0
"Paul",16,0,5,36503,51,1,1,1,1
"James",13,0,8,36019,51,2,1,1,0
"Lester",11,0,10,36248,51,3,1,0,0
"Mark",10,0,11,36166,51,4,1,0,0
"Simon",10,0,11,36048,51,5,0,0,0
"Anthony",9,0,12,35589,51,6,0,0,0
"Luke",9,0,12,35342,51,7,0,0,0
"Jordan",6,0,15,35761,51,8,0,0,0
"Paul",15,0,6,35676,52,1,1,0,0
"Anthony",13,0,8,35949,52,2,1,0,0
"Luke",12,0,9,35469,52,3,1,1,0
"Mark",10,0,11,35442,52,4,1,1,1
"James",10,0,11,34811,52,5,0,0,0
"Simon",9,0,12,35371,52,6,0,0,0
"Jordan",8,0,13,35720,52,7,0,0,0
"Lester",7,0,14,33910,52,8,0,0,0
"James",14,0,7,36110,53,1,1,1,1
"Mark",11,0,10,35625,53,2,1,1,0
"Paul",11,0,10,35138,53,3,1,0,0
"Luke",10,0,11,35468,53,4,1,0,0
"Jordan",10,0,11,35464,53,5,0,0,0
"Simon",10,0,11,35286,53,6,0,0,0
"Lester",10,0,11,35258,53,7,0,0,0
"Anthony",8,0,13,34638,53,8,0,0,0
"James",14,0,7,35399,54,1,1,1,0
"Paul",13,0,8,35410,54,2,1,0,0
"Luke",11,0,10,35744,54,3,1,1,1
"Mark",11,0,10,35565,54,4,1,0,0
"Anthony",10,0,11,35659,54,5,0,0,0
"Lester",9,0,12,34636,54,6,0,0,0
"Jordan",8,0,13,35143,54,7,0,0,0
"Simon",8,0,13,34575,54,8,0,0,0
"Lester",12,0,9,35114,55,1,1,1,0
"Mark",12,0,9,34762,55,2,1,0,0
"Luke",11,0,10,35680,55,3,1,1,1
"Simon",11,0,10,34619,55,4,1,0,0
"James",10,0,11,35646,55,5,0,0,0
"Anthony",10,0,11,35510,55,6,0,0,0
"Paul",10,0,11,34219,55,7,0,0,0
"Jordan",8,0,13,34496,55,8,0,0,0
"Mark",13,0,8,35204,56,1,1,1,1
"Paul",12,0,9,35595,56,2,1,1,0
"James",12,0,9,35087,56,3,1,0,0
"Jordan",11,0,10,36008,56,4,1,0,0
"Luke",11,0,10,34590,56,5,0,0,0
"Lester",10,0,11,34236,56,6,0,0,0
"Anthony",8,0,13,34803,56,7,0,0,0
"Simon",7,0,14,34608,56,8,0,0,0
"Paul",14,1,6,35680,57,1,1,1,0
"Simon",13,0,8,35438,57,2,1,1,1
"Anthony",11,0,10,36035,57,3,1,0,0
"Mark",11,0,10,35241,57,4,1,0,0
"James",10,0,11,35524,57,5,0,0,0
"Lester",9,1,11,34039,57,6,0,0,0
"Jordan",8,0,13,34940,57,7,0,0,0
"Luke",7,0,14,35159,57,8,0,0,0
"Simon",13,0,8,35698,58,1,1,0,0
"Paul",13,0,8,35691,58,2,1,1,1
"Mark",13,0,8,35597,58,3,1,0,0
"Anthony",12,0,9,36434,58,4,1,1,0
"Lester",10,0,11,33938,58,5,0,0,0
"Luke",9,0,12,35303,58,6,0,0,0
"James",8,0,13,35585,58,7,0,0,0
"Jordan",6,0,15,35343,58,8,0,0,0
"Luke",14,0,7,36089,59,1,1,1,1
"Mark",13,0,8,36074,59,2,1,0,0
"Jordan",12,0,9,35330,59,3,1,1,0
"Lester",11,0,10,35963,59,4,1,0,0
"Simon",10,0,11,34827,59,5,0,0,0
"James",9,0,12,34735,59,6,0,0,0
"Anthony",9,0,12,34699,59,7,0,0,0
"Paul",6,0,15,34408,59,8,0,0,0
"Paul",16,0,5,35872,60,1,1,1,0
"Mark",13,0,8,35922,60,2,1,0,0
"Anthony",11,0,10,35628,60,3,1,1,1
"Luke",11,0,10,35087,60,4,1,0,0
"Lester",10,0,11,34987,60,5,0,0,0
"Jordan",8,0,13,35604,60,6,0,0,0
"Simon",8,0,13,34876,60,7,0,0,0
"James",7,0,14,34997,60,8,0,0,0
"Paul",15,1,5,37079,61,1,1,1,1
"James",14,0,7,36144,61,2,1,1,0
"Mark",12,0,9,36170,61,3,1,0,0
"Simon",12,0,9,35502,61,4,1,0,0
"Anthony",9,1,11,34904,61,5,0,0,0
"Lester",8,0,13,34252,61,6,0,0,0
"Luke",7,0,14,34585,61,7,0,0,0
"Jordan",6,0,15,34624,61,8,0,0,0
"Anthony",14,0,7,36690,62,1,1,0,0
"Luke",12,0,9,36360,62,2,1,1,1
"James",12,0,9,36222,62,3,1,0,0
"Jordan",10,0,11,35461,62,4,1,1,0
"Paul",10,0,11,34894,62,5,0,0,0
"Simon",9,0,12,35691,62,6,0,0,0
"Lester",9,0,12,33874,62,7,0,0,0
"Mark",8,0,13,35974,62,8,0,0,0
"James",15,0,6,36114,63,1,1,0,0
"Luke",13,0,8,35657,63,2,1,1,1
"Lester",13,0,8,35018,63,3,1,0,0
"Anthony",11,0,10,36389,63,4,1,1,0
"Jordan",11,0,10,36380,63,5,0,0,0
"Paul",9,0,12,35244,63,6,0,0,0
"Simon",6,0,15,34225,63,7,0,0,0
"Mark",6,0,15,33810,63,8,0,0,0
"Jordan",14,0,7,35848,64,1,1,1,0
"Mark",13,0,8,36856,64,2,1,1,1
"Paul",11,0,10,36270,64,3,1,0,0
"Luke",11,0,10,35306,64,4,1,0,0
"Simon",11,0,10,34982,64,5,0,0,0
"Lester",9,0,12,35139,64,6,0,0,0
"James",8,0,13,35430,64,7,0,0,0
"Anthony",7,0,14,34793,64,8,0,0,0
"Paul",13,0,8,35809,65,1,1,1,1
"James",13,0,8,35002,65,2,1,0,0
"Lester",12,0,9,34805,65,3,1,1,0
"Luke",11,0,10,34877,65,4,1,0,0
"Jordan",10,0,11,35100,65,5,0,0,0
"Anthony",9,0,12,36312,65,6,0,0,0
"Mark",8,0,13,35644,65,7,0,0,0
"Simon",8,0,13,35581,65,8,0,0,0
"Jordan",16,0,5,36972,66,1,1,1,0
"Paul",12,0,9,35482,66,2,1,0,0
"Luke",11,0,10,35558,66,3,1,1,1
"Simon",11,0,10,35456,66,4,1,0,0
"James",10,0,11,34487,66,5,0,0,0
"Anthony",9,0,12,35130,66,6,0,0,0
"Lester",9,0,12,34236,66,7,0,0,0
"Mark",6,0,15,34119,66,8,0,0,0
"Mark",16,0,5,35409,67,1,1,0,0
"Simon",12,0,9,35952,67,2,1,1,1
"Luke",12,0,9,34806,67,3,1,0,0
"Anthony",11,1,9,35924,67,4,1,1,0
"Paul",11,0,10,35550,67,5,0,0,0
"Lester",9,0,12,35394,67,6,0,0,0
"James",8,0,13,33857,67,7,0,0,0
"Jordan",4,1,16,35473,67,8,0,0,0
"Lester",14,0,7,34842,68,1,1,0,0
"Simon",12,0,9,35770,68,2,1,1,1
"Paul",11,1,9,36134,68,3,1,0,0
"Jordan",11,0,10,36728,68,4,1,1,0
"Luke",10,1,10,34829,68,5,0,0,0
"Mark",10,0,11,34884,68,6,0,0,0
"James",9,0,12,35692,68,7,0,0,0
"Anthony",6,0,15,34768,68,8,0,0,0
"Paul",15,0,6,36404,69,1,1,1,1
"Lester",14,0,7,36226,69,2,1,0,0
"Anthony",12,0,9,35632,69,3,1,1,0
"Simon",10,0,11,35442,69,4,1,0,0
"Luke",10,0,11,34754,69,5,0,0,0
"Jordan",8,0,13,35622,69,6,0,0,0
"Mark",8,0,13,34863,69,7,0,0,0
"James",7,0,14,33778,69,8,0,0,0
"Mark",14,0,7,36506,70,1,1,1,1
"Paul",13,0,8,36359,70,2,1,0,0
"Anthony",11,0,10,36191,70,3,1,1,0
"Jordan",11,0,10,35897,70,4,1,0,0
"Simon",10,0,11,35605,70,5,0,0,0
"Luke",9,0,12,35180,70,6,0,0,0
"Lester",9,0,12,33868,70,7,0,0,0
"James",7,0,14,35102,70,8,0,0,0
"James",14,0,7,35460,71,1,1,0,0
"Luke",13,0,8,35176,71,2,1,1,1
"Simon",12,0,9,35873,71,3,1,0,0
"Anthony",11,0,10,35532,71,4,1,1,0
"Mark",11,0,10,34971,71,5,0,0,0
"Paul",8,0,13,34214,71,6,0,0,0
"Lester",8,0,13,33451,71,7,0,0,0
"Jordan",7,0,14,35251,71,8,0,0,0
"Luke",13,0,8,36027,72,1,1,0,0
"James",13,0,8,35519,72,2,1,1,1
"Paul",12,0,9,36509,72,3,1,0,0
"Jordan",11,0,10,35797,72,4,1,1,0
"Simon",10,0,11,35610,72,5,0,0,0
"Mark",9,0,12,34921,72,6,0,0,0
"Lester",9,0,12,34770,72,7,0,0,0
"Anthony",7,0,14,35341,72,8,0,0,0
"Paul",15,0,6,35839,73,1,1,0,0
"Luke",14,0,7,35192,73,2,1,1,0
"Simon",12,0,9,35553,73,3,1,0,0
"James",11,0,10,35172,73,4,1,1,1
